Date,Surface,Bottom
07/05/2013 00:00:00,0.00000,0.00000
07/05/2013 08:00:01,0.00000,0.00000
07/05/2013 16:00:02,0.00000,0.01627
08/05/2013 00:00:04,0.00000,0.16428
08/05/2013 08:00:02,0.00000,0.00000
08/05/2013 16:00:05,0.00000,0.18008
09/05/2013 00:00:01,0.00000,0.29282
09/05/2013 08:00:05,0.00000,0.00000
09/05/2013 16:00:05,0.00000,0.31997
10/05/2013 00:00:00,0.00000,0.35744
10/05/2013 08:00:04,0.00000,0.00000
10/05/2013 16:00:06,0.00000,0.32233
11/05/2013 00:00:07,0.00000,0.00000
11/05/2013 08:00:06,0.00000,0.00000
11/05/2013 16:00:01,0.00000,0.28856
12/05/2013 00:00:01,0.00000,0.27308
12/05/2013 08:00:05,0.00000,0.00000
12/05/2013 16:00:02,0.00000,0.26194
13/05/2013 00:00:05,0.00000,0.26883
13/05/2013 08:00:05,0.00000,0.00000
13/05/2013 16:00:00,0.00000,0.27740
14/05/2013 00:00:06,0.00000,0.31608
14/05/2013 08:00:02,0.00000,0.00000
14/05/2013 16:00:01,0.00000,0.30644
15/05/2013 00:00:02,0.00000,0.30656
15/05/2013 08:00:06,0.00000,0.00000
15/05/2013 16:00:02,0.00000,0.29756
16/05/2013 00:00:03,0.00000,0.31234
16/05/2013 08:00:00,0.00000,0.00000
16/05/2013 16:00:03,0.00000,0.29731
17/05/2013 00:00:00,0.00000,0.28251
17/05/2013 08:00:04,0.00000,0.00000
17/05/2013 16:00:05,0.00000,0.26169
18/05/2013 00:00:04,0.00000,0.25637
18/05/2013 08:00:01,0.00000,0.00000
18/05/2013 16:00:04,0.00000,0.25386
19/05/2013 00:00:03,0.00000,0.24628
19/05/2013 08:00:00,0.00000,0.00000
19/05/2013 16:00:00,0.00000,0.24420
20/05/2013 00:00:05,0.00000,0.23171
20/05/2013 08:00:05,0.00000,0.00000
20/05/2013 16:00:02,0.00000,0.22462
21/05/2013 00:00:05,0.00000,0.20734
21/05/2013 08:00:02,0.00000,0.00000
21/05/2013 16:00:05,0.00000,0.20228
22/05/2013 00:00:03,0.00000,0.18370
22/05/2013 08:00:01,0.00000,0.00000
22/05/2013 16:00:00,0.00000,0.17499
23/05/2013 00:00:04,0.00000,0.15074
23/05/2013 08:00:02,0.00000,0.00000
23/05/2013 16:00:04,0.00000,0.14013
24/05/2013 00:00:05,0.00000,0.11058
24/05/2013 08:00:04,0.00000,0.00000
24/05/2013 16:00:00,0.00000,0.10729
25/05/2013 00:00:00,0.00000,0.12316
25/05/2013 08:00:05,0.00000,0.00000
25/05/2013 16:00:01,0.00000,0.12652
26/05/2013 00:00:04,0.00000,0.12693
26/05/2013 08:00:02,0.00000,0.00000
26/05/2013 16:00:02,0.00000,0.13070
27/05/2013 00:00:04,0.00000,0.12499
27/05/2013 08:00:03,0.00000,0.00000
27/05/2013 16:00:06,0.00000,0.12051
28/05/2013 00:00:06,0.00000,0.09263
28/05/2013 08:00:06,0.00000,0.00000
28/05/2013 16:00:03,0.00000,0.08688
29/05/2013 00:00:05,0.00000,0.08067
29/05/2013 08:00:01,0.00000,0.00000
29/05/2013 16:00:06,0.00000,0.09131
30/05/2013 00:00:03,0.00000,0.11453
30/05/2013 08:00:05,0.00000,0.00000
30/05/2013 16:00:03,0.00000,0.10844
31/05/2013 00:00:05,0.00000,0.10162
31/05/2013 08:00:01,0.00000,0.00000
31/05/2013 16:00:01,0.00000,0.10154
01/06/2013 00:00:06,0.00000,0.08863
01/06/2013 08:00:04,0.00000,0.00000
01/06/2013 16:00:03,0.00000,0.09130
02/06/2013 00:00:06,0.00000,0.07669
02/06/2013 08:00:06,0.00000,0.00000
02/06/2013 16:00:04,0.00000,0.06652
03/06/2013 00:00:07,0.00000,0.04507
03/06/2013 08:00:05,0.00000,0.00000
03/06/2013 16:00:04,0.00000,0.06377
04/06/2013 00:00:04,0.00000,0.10393
04/06/2013 08:00:04,0.00000,0.00000
04/06/2013 16:00:05,0.00000,0.10709
05/06/2013 00:00:02,0.00000,0.11552
05/06/2013 08:00:05,0.00000,0.00000
05/06/2013 16:00:05,0.00000,0.10890
06/06/2013 00:00:03,0.00000,0.12128
06/06/2013 08:00:03,0.00000,0.00000
06/06/2013 16:00:06,0.00000,0.09199
07/06/2013 00:00:02,0.00000,0.04697
07/06/2013 08:00:01,0.00000,0.00000
