Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
03/05/2016 00:00:06,7,2.4681,2.2462,2.3968,15.9413,16.9242,42.1290,41.9963,6.2625,6.7839,92.4289,90.7308,0.0028,0.0025
03/05/2016 02:00:04,7,2.4586,2.2368,2.3874,15.9483,16.6095,42.1453,41.9759,6.1499,6.7838,92.6827,90.6055,0.0028,0.0026
03/05/2016 04:00:00,7,2.4484,2.2265,2.3772,15.9619,16.3018,42.1624,41.9463,6.0231,6.7723,92.9311,90.4304,0.0029,0.0026
03/05/2016 06:00:00,7,2.4404,2.2185,2.3692,15.9696,16.0543,42.1754,41.9222,5.8287,6.7534,93.1211,90.3398,0.0029,0.0026
03/05/2016 08:00:02,7,2.4363,2.2144,2.3651,15.9726,15.8559,42.1835,41.9151,5.6360,6.7280,93.2522,90.4339,0.0030,0.0026
03/05/2016 10:00:05,7,2.4379,2.2159,2.3666,15.9819,16.1111,42.1869,41.8742,5.6370,6.7417,93.3371,90.0860,0.0031,0.0026
03/05/2016 12:00:02,7,2.4368,2.2150,2.3657,15.9942,17.0260,42.1898,41.7654,5.8443,6.7734,93.4432,89.0465,0.0031,0.0026
03/05/2016 14:00:00,7,2.4287,2.2068,2.3575,16.0091,18.1258,42.1912,41.6600,6.2273,6.8116,93.5211,88.0242,0.0031,0.0025
03/05/2016 16:00:02,7,2.4211,2.1993,2.3500,16.0092,18.3229,42.1887,41.5798,6.3024,6.8767,93.5431,87.1758,0.0030,0.0025
03/05/2016 18:00:07,7,2.4175,2.1955,2.3462,15.9973,18.1363,42.1895,41.6198,6.1208,6.8938,93.6267,87.5758,0.0030,0.0024
03/05/2016 20:00:04,7,2.4149,2.1929,2.3436,15.9901,17.6603,42.1926,41.7989,5.9457,6.8472,93.7378,89.4326,0.0031,0.0024
03/05/2016 22:00:04,7,2.4166,2.1947,2.3454,15.9888,17.1145,42.1947,41.8432,5.7619,6.8405,93.8434,89.9966,0.0031,0.0024
