Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
11/03/2017 00:00:07,15,2.9591,1.6752,2.3199,24.6168,26.0539,35.1102,33.5391,6.1038,7.2137
11/03/2017 02:00:02,15,2.9546,1.6703,2.3153,24.6096,25.5801,35.1168,33.5551,5.8096,7.0930
11/03/2017 04:00:00,15,2.9467,1.6625,2.3074,24.6263,25.1781,34.9766,33.6561,5.6783,6.9306
11/03/2017 06:00:06,15,2.9348,1.6504,2.2954,24.4896,24.8461,34.9414,33.6888,5.5143,6.7850
11/03/2017 08:00:06,15,2.9294,1.6451,2.2900,24.3767,24.6609,35.0667,33.6926,5.3394,6.7078
11/03/2017 10:00:01,15,2.9270,1.6426,2.2876,24.3536,24.9860,35.1268,33.7044,5.6305,6.7572
11/03/2017 12:00:08,15,2.9341,1.6500,2.2948,24.3617,26.1314,35.1275,33.7877,6.2008,6.8823
11/03/2017 14:00:04,15,2.9523,1.6678,2.3128,24.3657,27.0242,35.1880,33.8556,6.7226,6.9787
11/03/2017 16:00:07,15,2.9560,1.6716,2.3166,24.5560,26.8141,34.8952,33.9489,7.4489,7.0382
11/03/2017 18:00:08,15,2.9471,1.6630,2.3078,25.0485,26.5239,34.5413,34.0463,7.3562,7.1506
11/03/2017 20:00:06,15,2.9296,1.6453,2.2902,25.3540,26.1560,34.5061,34.0503,6.7755,7.1766
11/03/2017 22:00:09,15,2.9213,1.6369,2.2818,25.1719,25.9053,34.6087,34.0241,6.3708,7.1285
12/03/2017 00:00:09,15,2.9165,1.6323,2.2771,24.9957,25.6062,34.6823,33.9944,6.0600,7.0607
12/03/2017 02:00:09,15,2.9107,1.6264,2.2713,24.8576,25.2630,34.6886,33.9739,5.8560,6.9562
12/03/2017 04:00:07,15,2.9030,1.6185,2.2635,24.7230,24.9291,34.7833,33.9322,5.6923,6.8385
12/03/2017 06:00:06,15,2.8965,1.6119,2.2569,24.6527,24.5782,34.9132,33.8584,5.3616,6.7125
12/03/2017 08:00:04,15,2.8911,1.6066,2.2516,24.6275,24.3927,35.0078,33.7813,5.1573,6.6352
12/03/2017 10:00:03,15,2.8889,1.6043,2.2494,24.5942,24.8804,35.0504,33.6925,5.6168,6.6705
12/03/2017 12:00:01,15,2.9128,1.6281,2.2732,24.4835,26.3746,35.0805,33.4643,6.3128,6.7192
12/03/2017 14:00:05,15,2.9430,1.6585,2.3035,24.3788,27.5483,35.1236,33.3313,6.6967,6.8332
12/03/2017 16:00:04,15,2.9540,1.6693,2.3144,24.3933,27.8918,35.1330,33.5958,6.9764,6.8892
12/03/2017 18:00:05,15,2.9518,1.6674,2.3124,24.6560,26.8734,34.9254,34.0068,7.3066,6.9933
12/03/2017 20:00:03,15,2.9379,1.6536,2.2985,25.0270,26.2787,34.6470,34.0900,6.9980,7.0572
12/03/2017 22:00:04,15,2.9274,1.6430,2.2880,25.1256,25.8673,34.5482,34.1293,6.5373,7.0627
13/03/2017 00:00:04,15,2.9202,1.6359,2.2809,25.0645,25.5249,34.5768,34.1385,6.2159,6.9989
13/03/2017 02:00:05,15,2.9094,1.6249,2.2699,24.8912,25.2309,34.6263,34.1222,5.9328,6.8996
13/03/2017 04:00:07,15,2.9016,1.6172,2.2622,24.7157,24.9181,34.6801,34.0901,5.6892,6.7753
13/03/2017 06:00:07,15,2.8931,1.6087,2.2537,24.6195,24.6184,34.7088,34.0578,5.6689,6.6442
13/03/2017 08:00:07,15,2.8876,1.6029,2.2481,24.5461,24.3959,34.7745,34.0203,5.4265,6.5446
13/03/2017 10:00:09,15,2.8941,1.6096,2.2547,24.5303,24.3082,34.9078,33.9256,5.2072,6.5254
13/03/2017 12:00:01,15,2.9137,1.6287,2.2740,24.4950,24.8657,34.9861,33.8020,5.5159,6.5389
13/03/2017 14:00:08,15,2.9470,1.6626,2.3076,24.4384,25.7007,35.0379,33.6867,5.9540,6.6268
13/03/2017 16:00:06,15,2.9684,1.6835,2.3287,24.3862,26.9225,35.0828,33.5773,6.3475,6.7624
13/03/2017 18:00:05,15,2.9661,1.6815,2.3266,24.3231,26.9222,35.1150,33.4386,6.3135,6.8655
13/03/2017 20:00:02,15,2.9573,1.6727,2.3178,24.2645,26.2288,35.1450,33.3272,6.1913,6.8432
13/03/2017 22:00:03,15,2.9490,1.6642,2.3094,24.2157,25.5405,35.1756,33.2096,6.1056,6.8409
14/03/2017 00:00:05,15,2.9415,1.6569,2.3020,24.1699,24.7925,35.2101,33.1305,6.0260,6.8656
14/03/2017 02:00:06,15,2.9310,1.6464,2.2915,24.1224,24.3802,35.2595,33.2082,5.9388,6.9292
14/03/2017 04:00:03,15,2.9212,1.6365,2.2816,24.0799,24.3538,35.3078,33.5347,5.8642,6.9666
14/03/2017 06:00:02,15,2.9130,1.6283,2.2734,24.0412,24.1966,35.3564,33.6806,5.7874,6.8812
14/03/2017 08:00:00,15,2.9055,1.6208,2.2659,24.0053,24.0767,35.4132,33.8182,5.7539,6.7979
14/03/2017 10:00:02,15,2.9159,1.6314,2.2764,23.9580,24.2306,35.5256,34.2627,5.8630,6.6233
14/03/2017 12:00:03,15,2.9404,1.6557,2.3009,23.9196,24.8100,35.6658,34.4922,6.0018,6.4360
14/03/2017 14:00:02,15,2.9778,1.6931,2.3382,23.9114,26.5328,35.7715,34.3536,6.2392,6.3168
14/03/2017 16:00:00,15,3.0128,1.7280,2.3732,23.9053,28.0196,35.8396,34.1835,6.4177,6.2930
14/03/2017 18:00:05,15,3.0195,1.7349,2.3801,23.9032,28.3934,35.8648,34.0847,6.4026,6.3701
14/03/2017 20:00:05,15,3.0163,1.7313,2.3766,23.8952,27.9496,35.8808,34.0629,6.1060,6.4132
14/03/2017 22:00:08,15,3.0115,1.7267,2.3719,23.8896,27.4994,35.8895,34.0746,5.7951,6.4608
15/03/2017 00:00:05,15,3.0010,1.7163,2.3615,23.8766,27.1484,35.9023,34.1211,5.5029,6.5155
15/03/2017 02:00:02,15,2.9925,1.7075,2.3528,23.8452,26.3121,35.9345,34.1430,5.2488,6.5806
15/03/2017 04:00:06,15,2.9796,1.6947,2.3399,23.7825,25.3711,35.9780,34.5909,5.2116,6.6224
15/03/2017 06:00:02,15,2.9695,1.6844,2.3297,23.7076,24.5964,36.0154,34.8861,5.2612,6.6423
15/03/2017 08:00:07,15,2.9662,1.6812,2.3264,23.6627,24.0921,36.0301,35.1009,5.3363,6.5777
15/03/2017 10:00:04,15,2.9783,1.6935,2.3387,23.6626,24.2403,36.0241,35.1507,5.3929,6.5535
15/03/2017 12:00:06,15,2.9930,1.7081,2.3534,23.7264,25.6895,35.9804,35.2824,6.0026,6.5807
15/03/2017 14:00:03,15,3.0275,1.7426,2.3878,23.7975,25.4276,35.9222,35.4063,6.4497,6.6428
15/03/2017 16:00:01,15,3.0640,1.7791,2.4243,23.9888,24.9678,35.8301,35.4408,6.4019,6.6415
15/03/2017 18:00:09,15,3.0714,1.7868,2.4319,24.2222,24.8456,35.7399,35.4415,6.3480,6.6744
15/03/2017 20:00:06,15,3.0667,1.7816,2.4270,24.3110,24.6559,35.7029,35.4228,6.0190,6.6701
15/03/2017 22:00:05,15,3.0637,1.7789,2.4241,24.3155,24.4855,35.6717,35.4015,5.7997,6.6366
16/03/2017 00:00:04,15,3.0536,1.7688,2.4140,24.2225,24.3077,35.6254,35.3889,5.7563,6.5643
16/03/2017 02:00:09,15,3.0438,1.7589,2.4041,24.0669,24.1096,35.5622,35.3806,5.8307,6.4919
16/03/2017 04:00:06,15,3.0367,1.7522,2.3972,23.8816,23.8538,35.4728,35.3573,6.0189,6.4512
16/03/2017 06:00:03,15,3.0228,1.7383,2.3833,23.6695,23.6156,35.3820,35.3343,6.2786,6.3988
16/03/2017 08:00:02,15,3.0101,1.7256,2.3706,23.4109,23.3812,35.3160,35.3167,6.3456,6.3521
16/03/2017 10:00:06,15,2.9999,1.7154,2.3604,23.3394,23.4985,35.3048,35.3000,6.4612,6.4122
16/03/2017 12:00:04,15,2.9937,1.7090,2.3541,23.2745,24.0653,35.3204,35.2853,6.9465,6.4834
16/03/2017 14:00:02,15,2.9988,1.7143,2.3593,23.3038,24.4528,35.3346,35.2733,7.5366,6.5399
16/03/2017 16:00:02,15,3.0083,1.7239,2.3688,23.6315,24.5164,35.3192,35.2558,7.6645,6.6873
16/03/2017 18:00:08,15,3.0093,1.7250,2.3699,24.0346,24.2674,35.2974,35.2257,7.1274,6.8973
16/03/2017 20:00:05,15,2.9994,1.7150,2.3600,23.9227,23.8782,35.2037,35.2014,6.8819,6.8863
16/03/2017 22:00:00,15,2.9868,1.7024,2.3474,23.5772,23.5363,35.1690,35.1671,6.8055,6.8095
17/03/2017 00:00:05,15,2.9695,1.6849,2.3300,23.2527,23.2158,35.1379,35.1366,6.7255,6.7295
17/03/2017 02:00:05,15,2.9519,1.6672,2.3124,22.9494,22.9154,35.1107,35.1099,6.6449,6.6495
17/03/2017 04:00:08,15,2.9376,1.6529,2.2980,22.6706,22.6396,35.0877,35.0872,6.5693,6.5742
17/03/2017 06:00:05,15,2.9228,1.6379,2.2831,22.4220,22.3945,35.0690,35.0687,6.4978,6.5031
17/03/2017 08:00:04,15,2.9114,1.6266,2.2718,22.2511,22.2428,35.0582,35.0565,6.4694,6.4813
17/03/2017 10:00:01,15,2.9025,1.6179,2.2630,22.1005,22.4884,35.0936,35.0448,6.6768,6.5954
17/03/2017 12:00:02,15,2.8948,1.6103,2.2553,21.9634,23.2331,35.1528,35.0371,7.2152,6.7298
17/03/2017 14:00:06,15,2.8867,1.6022,2.2473,21.9397,24.2022,35.2081,35.0241,7.8277,6.8411
17/03/2017 16:00:06,15,2.8884,1.6034,2.2486,22.0215,24.6701,35.2598,34.9864,8.2423,6.9495
17/03/2017 18:00:06,15,2.8921,1.6078,2.2527,22.1187,24.2872,35.3194,34.9457,8.2082,7.0789
17/03/2017 20:00:05,15,2.8904,1.6062,2.2511,22.2698,23.7667,35.4560,34.9130,7.6340,7.1330
17/03/2017 22:00:06,15,2.8875,1.6033,2.2481,22.4215,23.1917,35.6158,34.8818,7.1021,7.1508
18/03/2017 00:00:05,15,2.8779,1.5938,2.2386,22.5186,22.6295,35.7643,35.0023,6.6823,7.1087
18/03/2017 02:00:05,15,2.8659,1.5816,2.2265,22.5737,22.2558,35.8667,35.1718,6.3507,7.0234
18/03/2017 04:00:05,15,2.8545,1.5701,2.2151,22.5176,21.9596,35.8657,35.2747,6.2124,6.8968
18/03/2017 06:00:01,15,2.8428,1.5585,2.2034,22.2262,21.7326,35.7415,35.3412,6.2848,6.7745
18/03/2017 08:00:04,15,2.8305,1.5461,2.1911,21.9662,21.5977,35.6206,35.3247,6.4051,6.7403
18/03/2017 10:00:01,15,2.8208,1.5364,2.1814,22.0097,22.0215,35.7117,35.2138,6.6189,6.8433
18/03/2017 12:00:08,15,2.8167,1.5321,2.1771,22.1027,23.3107,35.8680,34.9073,6.9703,7.0147
18/03/2017 14:00:07,15,2.8151,1.5308,2.1757,22.0695,24.6701,35.9557,34.5830,7.0150,7.1855
18/03/2017 16:00:09,15,2.8166,1.5321,2.1771,22.0841,25.7509,36.0256,34.3152,7.1121,7.3188
18/03/2017 18:00:03,15,2.8379,1.5535,2.1985,22.0898,25.7547,36.0720,34.2267,7.0391,7.4306
18/03/2017 20:00:02,15,2.8563,1.5717,2.2168,22.0901,24.6788,36.1180,34.3411,6.8283,7.2904
18/03/2017 22:00:05,15,2.8634,1.5787,2.2239,22.1066,23.5088,36.1597,34.5595,6.6734,7.3117
19/03/2017 00:00:06,15,2.8585,1.5739,2.2190,22.1184,23.0312,36.2104,34.5705,6.5256,7.4142
19/03/2017 02:00:03,15,2.8504,1.5659,2.2109,22.1302,22.6188,36.2546,34.6662,6.4032,7.4498
19/03/2017 04:00:03,15,2.8404,1.5559,2.2009,22.1424,22.1690,36.2865,34.7876,6.2747,7.4421
19/03/2017 06:00:03,15,2.8326,1.5482,2.1931,22.1617,21.6841,36.3140,34.9180,6.1368,7.3841
19/03/2017 08:00:02,15,2.8237,1.5392,2.1842,22.2065,21.3565,36.3432,35.0467,6.0982,7.3162
19/03/2017 10:00:07,15,2.8175,1.5331,2.1781,22.2923,22.2764,36.3802,35.4625,6.3780,7.1338
19/03/2017 12:00:00,15,2.8157,1.5314,2.1763,22.3956,23.5853,36.4266,35.6178,6.7568,7.0518
19/03/2017 14:00:02,15,2.8212,1.5365,2.1816,22.5052,24.7253,36.4827,35.5652,7.0693,7.0850
19/03/2017 16:00:05,15,2.8266,1.5416,2.1869,22.5551,25.2154,36.5017,35.5421,7.3871,7.1176
19/03/2017 18:00:00,15,2.8539,1.5692,2.2143,22.5693,24.9640,36.4966,35.5267,7.5090,7.1560
19/03/2017 20:00:05,15,2.8752,1.5905,2.2356,22.5693,24.2588,36.4993,35.3951,7.1587,7.1717
19/03/2017 22:00:00,15,2.8886,1.6038,2.2490,22.5808,23.6774,36.5094,35.1856,6.7864,7.1909
20/03/2017 00:00:01,15,2.8900,1.6052,2.2504,22.6009,23.0482,36.5153,34.9585,6.4166,7.1766
20/03/2017 02:00:08,15,2.8806,1.5959,2.2410,22.6090,22.7613,36.5326,35.0556,6.0672,7.1607
20/03/2017 04:00:04,15,2.8725,1.5879,2.2330,22.6034,22.5380,36.5576,35.2094,5.7200,7.1527
20/03/2017 06:00:03,15,2.8627,1.5782,2.2232,22.6248,22.3380,36.5736,35.3086,5.4706,7.1366
20/03/2017 08:00:08,15,2.8529,1.5681,2.2133,22.6538,22.2550,36.5965,35.3819,5.3594,7.1328
20/03/2017 10:00:07,15,2.8502,1.5656,2.2107,22.7129,23.2475,36.6373,35.3740,5.9463,7.1414
20/03/2017 12:00:01,15,2.8455,1.5608,2.2059,22.7606,25.0414,36.6707,35.3470,6.5562,7.0988
20/03/2017 14:00:00,15,2.8421,1.5573,2.2024,22.8053,26.7929,36.7005,35.3218,7.1218,7.0518
20/03/2017 16:00:07,15,2.8430,1.5582,2.2034,22.8349,27.3558,36.7024,35.4031,7.5497,7.1386
20/03/2017 18:00:01,15,2.8525,1.5677,2.2129,22.8760,26.7390,36.6348,35.5629,7.7991,7.2525
20/03/2017 20:00:00,15,2.8735,1.5889,2.2340,23.2540,25.5568,36.4029,35.6885,7.4838,7.2792
20/03/2017 22:00:01,15,2.8911,1.6066,2.2516,23.5606,25.1948,36.2800,35.7183,6.9732,7.2887
21/03/2017 00:00:03,15,2.8933,1.6089,2.2539,23.5267,24.9074,36.3128,35.7365,6.4665,7.2922
