Site,Name,AED,Date,Surface,Bottom
YoungMC2SU297_21m_707,MC2,Mandurah Channel,11-Feb-1997,-999.0000,-999.0000,6.3919,-999.0000,6.3317,-999.0000
YoungMC2AU297_21m_722,MC2,Mandurah Channel,05-May-1997,-999.0000,-999.0000,7.6579,-999.0000,7.6575,-999.0000
YoungMC2W297_21m_737,MC2,Mandurah Channel,28-Jul-1997,-999.0000,-999.0000,8.1762,-999.0000,8.0911,-999.0000
YoungMC2SP297_21m_752,MC2,Mandurah Channel,11-Nov-1997,-999.0000,-999.0000,7.5950,-999.0000,7.5828,-999.0000
VealeMC2W22008_21m_767,MC2,Mandurah Channel,11-Jul-2008,-999.0000,-999.0000,8.3709,-999.0000,8.3083,-999.0000
VealeMC2SP22008_21m_786,MC2,Mandurah Channel,14-Oct-2008,-999.0000,-999.0000,7.7857,-999.0000,7.7526,-999.0000
VealeMC2SU22009_21m_806,MC2,Mandurah Channel,14-Jan-2009,-999.0000,-999.0000,6.4829,-999.0000,6.4746,-999.0000
VealeMC2AU22009_21m_826,MC2,Mandurah Channel,07-Apr-2009,-999.0000,-999.0000,7.0837,-999.0000,7.0784,-999.0000
VealeMC2W22009_21m_846,MC2,Mandurah Channel,09-Jul-2009,-999.0000,-999.0000,8.3285,-999.0000,8.2962,-999.0000
VealeMC2SP22009_21m_866,MC2,Mandurah Channel,12-Oct-2009,-999.0000,-999.0000,7.9886,-999.0000,7.8104,-999.0000
VealeMC2SU22010_21m_886,MC2,Mandurah Channel,15-Jan-2010,-999.0000,-999.0000,6.4823,-999.0000,6.4643,-999.0000
VealeMC2AU22010_21m_906,MC2,Mandurah Channel,15-Apr-2010,-999.0000,-999.0000,6.9249,-999.0000,6.8430,-999.0000
HallettMC2AU-16_21m_1484,MC2,Mandurah Channel,01-Jun-2016,1.3789,-999.0000,7.3961,8.7750,7.3951,-999.0000
HallettMC2SP-16_21m_1485,MC2,Mandurah Channel,31-Oct-2016,0.2460,-999.0000,7.9040,8.1500,7.7572,-999.0000
HallettMC2SU-17_21m_1486,MC2,Mandurah Channel,15-Feb-2017,1.5321,-2.1047,6.4679,8.0000,6.4047,4.3000
HallettMC2W-16_21m_1487,MC2,Mandurah Channel,27-Jul-2016,2.1376,-999.0000,8.0124,10.1500,7.9894,-999.0000
HallettMC2AU17_21m_1609,MC2,Mandurah Channel,13-Apr-2017,0.8326,-999.0000,6.6174,7.4500,6.5953,-999.0000
HallettMC2SP17_21m_1613,MC2,Mandurah Channel,19-Oct-2017,-5.5542,-999.0000,8.0292,2.4750,7.9078,-999.0000
HallettMC2SU18_21m_1617,MC2,Mandurah Channel,11-Jan-2018,2.5580,-999.0000,5.6920,8.2500,5.6475,-999.0000
HallettMC2W17_21m_1621,MC2,Mandurah Channel,26-Jun-2017,0.9287,-999.0000,7.4213,8.3500,7.4122,-999.0000
VealeMC4SU-9_102.5m_125,MC3,Mandurah Channel,14-Jan-2009,-999.0000,-999.0000,6.4316,-999.0000,6.4228,-999.0000
VealeMC4AU-9_102.5m_145,MC3,Mandurah Channel,07-Apr-2009,-999.0000,-999.0000,7.0275,-999.0000,7.0241,-999.0000
VealeMC4SP-8_102.5m_180,MC3,Mandurah Channel,14-Oct-2008,-999.0000,-999.0000,7.7875,-999.0000,7.7566,-999.0000
VealeMC4SU-10_102.5m_200,MC3,Mandurah Channel,15-Jan-2010,-999.0000,-999.0000,6.4596,-999.0000,6.4352,-999.0000
VealeMC4AU-10_102.5m_220,MC3,Mandurah Channel,15-Apr-2010,-999.0000,-999.0000,6.8950,-999.0000,6.8011,-999.0000
VealeMC4W-9_102.5m_240,MC3,Mandurah Channel,09-Jul-2009,-999.0000,-999.0000,8.3288,-999.0000,8.3012,-999.0000
VealeMC4SP-9_102.5m_260,MC3,Mandurah Channel,12-Oct-2009,-999.0000,-999.0000,7.9913,-999.0000,7.8322,-999.0000
VealeMC4SP42008_21m_788,MC3,Mandurah Channel,14-Oct-2008,-999.0000,-999.0000,7.7875,-999.0000,7.7566,-999.0000
VealeMC4SU42009_21m_808,MC3,Mandurah Channel,14-Jan-2009,-999.0000,-999.0000,6.4316,-999.0000,6.4228,-999.0000
VealeMC4AU42009_21m_828,MC3,Mandurah Channel,07-Apr-2009,-999.0000,-999.0000,7.0275,-999.0000,7.0241,-999.0000
VealeMC4W42009_21m_848,MC3,Mandurah Channel,09-Jul-2009,-999.0000,-999.0000,8.3288,-999.0000,8.3012,-999.0000
VealeMC4SP42009_21m_868,MC3,Mandurah Channel,12-Oct-2009,-999.0000,-999.0000,7.9913,-999.0000,7.8322,-999.0000
VealeMC4SU42010_21m_888,MC3,Mandurah Channel,15-Jan-2010,-999.0000,-999.0000,6.4596,-999.0000,6.4352,-999.0000
VealeMC4AU42010_21m_908,MC3,Mandurah Channel,15-Apr-2010,-999.0000,-999.0000,6.8950,-999.0000,6.8011,-999.0000
HallettMC3AU-16_21m_1488,MC3,Mandurah Channel,01-Jun-2016,1.3863,-999.0000,7.3887,8.7750,7.3903,-999.0000
HallettMC3SP-16_21m_1489,MC3,Mandurah Channel,31-Oct-2016,0.2329,-999.0000,7.9171,8.1500,7.7787,-999.0000
HallettMC3SU-17_21m_1490,MC3,Mandurah Channel,15-Feb-2017,1.5325,-2.1057,6.4675,8.0000,6.4057,4.3000
HallettMC3W-16_21m_1491,MC3,Mandurah Channel,27-Jul-2016,2.1429,-999.0000,8.0071,10.1500,7.9964,-999.0000
HallettMC3AU17_21m_1610,MC3,Mandurah Channel,13-Apr-2017,0.8572,-999.0000,6.5928,7.4500,6.5771,-999.0000
HallettMC3SP17_21m_1614,MC3,Mandurah Channel,19-Oct-2017,-5.5508,-999.0000,8.0258,2.4750,7.9018,-999.0000
HallettMC3SU18_21m_1618,MC3,Mandurah Channel,11-Jan-2018,2.6752,-999.0000,5.5748,8.2500,5.5076,-999.0000
HallettMC3W17_21m_1622,MC3,Mandurah Channel,26-Jun-2017,0.9146,-999.0000,7.4354,8.3500,7.4184,-999.0000
YoungMC3SU-96_102.5m_4,MC4,Mandurah Channel,17-Jan-1996,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
YoungMC3AU-96_102.5m_19,MC4,Mandurah Channel,22-Apr-1996,-999.0000,-999.0000,7.2607,-999.0000,7.2402,-999.0000
YoungMC3W-96_102.5m_34,MC4,Mandurah Channel,25-Jul-1996,-999.0000,-999.0000,9.7072,-999.0000,9.5726,-999.0000
YoungMC3SP-96_102.5m_49,MC4,Mandurah Channel,15-Oct-1996,-999.0000,-999.0000,8.3740,-999.0000,8.1512,-999.0000
YoungMC3SU-97_102.5m_64,MC4,Mandurah Channel,13-Jan-1997,-999.0000,-999.0000,6.6312,-999.0000,6.5547,-999.0000
YoungMC3AU-97_102.5m_79,MC4,Mandurah Channel,08-Apr-1997,-999.0000,-999.0000,6.8915,-999.0000,6.7676,-999.0000
YoungMC3W-97_102.5m_94,MC4,Mandurah Channel,30-Jul-1997,-999.0000,-999.0000,8.3019,-999.0000,8.1759,-999.0000
YoungMC3SP-97_102.5m_109,MC4,Mandurah Channel,13-Oct-1997,-999.0000,-999.0000,8.0761,-999.0000,7.9768,-999.0000
VealeMC3SU-9_102.5m_124,MC4,Mandurah Channel,14-Jan-2009,-999.0000,-999.0000,6.3702,-999.0000,6.3090,-999.0000
VealeMC3AU-9_102.5m_144,MC4,Mandurah Channel,07-Apr-2009,-999.0000,-999.0000,6.9816,-999.0000,6.8515,-999.0000
VealeMC3W-8_102.5m_164,MC4,Mandurah Channel,11-Jul-2008,-999.0000,-999.0000,8.4850,-999.0000,8.3332,-999.0000
VealeMC3SP-8_102.5m_179,MC4,Mandurah Channel,13-Oct-2008,-999.0000,-999.0000,7.8450,-999.0000,7.7850,-999.0000
VealeMC3SU-10_102.5m_199,MC4,Mandurah Channel,15-Jan-2010,-999.0000,-999.0000,6.3565,-999.0000,6.2548,-999.0000
VealeMC3AU-10_102.5m_219,MC4,Mandurah Channel,15-Apr-2010,-999.0000,-999.0000,6.8916,-999.0000,6.6734,-999.0000
VealeMC3W-9_102.5m_239,MC4,Mandurah Channel,09-Jul-2009,-999.0000,-999.0000,8.4195,-999.0000,8.3150,-999.0000
VealeMC3SP-9_102.5m_259,MC4,Mandurah Channel,12-Oct-2009,-999.0000,-999.0000,8.0376,-999.0000,7.8580,-999.0000
YoungMC3SU396_21m_648,MC4,Mandurah Channel,16-Feb-1996,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000,-999.0000
YoungMC3AU396_21m_663,MC4,Mandurah Channel,22-May-1996,-999.0000,-999.0000,7.4499,-999.0000,7.4630,-999.0000
YoungMC3W396_21m_678,MC4,Mandurah Channel,29-Aug-1996,-999.0000,-999.0000,9.2516,-999.0000,8.7613,-999.0000
YoungMC3SP396_21m_693,MC4,Mandurah Channel,12-Nov-1996,-999.0000,-999.0000,7.4529,-999.0000,7.4623,-999.0000
YoungMC3SU397_21m_708,MC4,Mandurah Channel,11-Feb-1997,-999.0000,-999.0000,6.2782,-999.0000,6.1134,-999.0000
YoungMC3AU397_21m_723,MC4,Mandurah Channel,05-May-1997,-999.0000,-999.0000,7.6843,-999.0000,7.6868,-999.0000
YoungMC3W397_21m_738,MC4,Mandurah Channel,28-Jul-1997,-999.0000,-999.0000,8.2727,-999.0000,8.1286,-999.0000
YoungMC3SP397_21m_753,MC4,Mandurah Channel,11-Nov-1997,-999.0000,-999.0000,7.6011,-999.0000,7.5812,-999.0000
VealeMC3W32008_21m_768,MC4,Mandurah Channel,11-Jul-2008,-999.0000,-999.0000,8.4850,-999.0000,8.3332,-999.0000
VealeMC3SP32008_21m_787,MC4,Mandurah Channel,13-Oct-2008,-999.0000,-999.0000,7.8450,-999.0000,7.7850,-999.0000
VealeMC3SU32009_21m_807,MC4,Mandurah Channel,14-Jan-2009,-999.0000,-999.0000,6.3702,-999.0000,6.3090,-999.0000
VealeMC3AU32009_21m_827,MC4,Mandurah Channel,07-Apr-2009,-999.0000,-999.0000,6.9816,-999.0000,6.8515,-999.0000
VealeMC3W32009_21m_847,MC4,Mandurah Channel,09-Jul-2009,-999.0000,-999.0000,8.4195,-999.0000,8.3150,-999.0000
VealeMC3SP32009_21m_867,MC4,Mandurah Channel,12-Oct-2009,-999.0000,-999.0000,8.0376,-999.0000,7.8580,-999.0000
VealeMC3SU32010_21m_887,MC4,Mandurah Channel,15-Jan-2010,-999.0000,-999.0000,6.3565,-999.0000,6.2548,-999.0000
VealeMC3AU32010_21m_907,MC4,Mandurah Channel,15-Apr-2010,-999.0000,-999.0000,6.8916,-999.0000,6.6734,-999.0000
HallettMC4AU-16_21m_1492,MC4,Mandurah Channel,01-Jun-2016,1.3978,-999.0000,7.3772,8.7750,7.3947,-999.0000
HallettMC4SP-16_21m_1493,MC4,Mandurah Channel,31-Oct-2016,0.2038,-999.0000,7.9462,8.1500,7.7771,-999.0000
HallettMC4SU-17_21m_1494,MC4,Mandurah Channel,15-Feb-2017,1.5920,-2.0052,6.4080,8.0000,6.3052,4.3000
HallettMC4W-16_21m_1495,MC4,Mandurah Channel,27-Jul-2016,2.0933,-999.0000,8.0567,10.1500,8.0221,-999.0000
HallettMC4AU17_21m_1611,MC4,Mandurah Channel,13-Apr-2017,0.8680,-999.0000,6.5820,7.4500,6.5846,-999.0000
HallettMC4SP17_21m_1615,MC4,Mandurah Channel,19-Oct-2017,-5.6004,-999.0000,8.0754,2.4750,7.8782,-999.0000
HallettMC4SU18_21m_1619,MC4,Mandurah Channel,11-Jan-2018,2.8515,-999.0000,5.3985,8.2500,5.2134,-999.0000
HallettMC4W17_21m_1623,MC4,Mandurah Channel,26-Jun-2017,0.8156,-999.0000,7.5344,8.3500,7.4541,-999.0000
Loneragan50SU-81_102.5m_300,Lon50,Mandurah Channel,07-Jan-1981,-999.0000,-999.0000,6.0356,-999.0000,6.1859,-999.0000
Loneragan50SU-82_133m_301,Lon50,Mandurah Channel,12-Jan-1982,-999.0000,-999.0000,6.6736,-999.0000,7.0937,-999.0000
Loneragan50SU-83_133m_302,Lon50,Mandurah Channel,24-Jan-1983,-999.0000,-999.0000,6.9811,-999.0000,7.1543,-999.0000
Loneragan50SU-80_102.5m_329,Lon50,Mandurah Channel,13-Feb-1980,-999.0000,-999.0000,5.4069,-999.0000,5.9733,-999.0000
Loneragan50SU-81_102.5m_330,Lon50,Mandurah Channel,04-Feb-1981,-999.0000,-999.0000,5.9333,-999.0000,6.4975,-999.0000
Loneragan50SU-82_133m_331,Lon50,Mandurah Channel,04-Feb-1982,-999.0000,-999.0000,7.0052,-999.0000,6.9092,-999.0000
Loneragan50SU-83_133m_332,Lon50,Mandurah Channel,16-Feb-1983,-999.0000,-999.0000,6.8833,-999.0000,6.9915,-999.0000
Loneragan50AU-80_102.5m_371,Lon50,Mandurah Channel,25-Mar-1980,-999.0000,-999.0000,6.4231,-999.0000,7.1346,-999.0000
Loneragan50AU-81_102.5m_372,Lon50,Mandurah Channel,03-Mar-1981,-999.0000,-999.0000,6.2900,-999.0000,6.6019,-999.0000
Loneragan50AU-81_102.5m_373,Lon50,Mandurah Channel,10-Mar-1981,-999.0000,-999.0000,6.5758,-999.0000,7.1172,-999.0000
Loneragan50AU-82_133m_374,Lon50,Mandurah Channel,09-Mar-1982,-999.0000,-999.0000,7.0548,-999.0000,7.0293,-999.0000
Loneragan50AU-82_133m_375,Lon50,Mandurah Channel,18-Mar-1982,-999.0000,-999.0000,7.0700,-999.0000,7.0299,-999.0000
Loneragan50AU-83_133m_376,Lon50,Mandurah Channel,09-Mar-1983,-999.0000,-999.0000,7.1199,-999.0000,7.6656,-999.0000
Loneragan50AU-79_133m_389,Lon50,Mandurah Channel,27-Apr-1979,-999.0000,-999.0000,7.5202,-999.0000,7.4927,-999.0000
Loneragan50AU-79_133m_390,Lon50,Mandurah Channel,27-Apr-1979,-999.0000,-999.0000,7.5202,-999.0000,7.4927,-999.0000
Loneragan50AU-81_102.5m_391,Lon50,Mandurah Channel,07-Apr-1981,-999.0000,-999.0000,5.7488,-999.0000,5.4149,-999.0000
Loneragan50AU-82_133m_392,Lon50,Mandurah Channel,06-Apr-1982,-999.0000,-999.0000,7.2183,-999.0000,7.1858,-999.0000
Loneragan50AU-83_133m_393,Lon50,Mandurah Channel,06-Apr-1983,-999.0000,-999.0000,6.2306,-999.0000,5.9812,-999.0000
Loneragan50AU-80_102.5m_433,Lon50,Mandurah Channel,06-May-1980,-999.0000,-999.0000,7.7468,-999.0000,7.7387,-999.0000
Loneragan50AU-81_102.5m_434,Lon50,Mandurah Channel,09-May-1981,-999.0000,-999.0000,7.4605,-999.0000,7.4441,-999.0000
Loneragan50AU-82_133m_435,Lon50,Mandurah Channel,05-May-1982,-999.0000,-999.0000,7.4817,-999.0000,7.4509,-999.0000
Loneragan50W-79_133m_461,Lon50,Mandurah Channel,12-Jun-1979,-999.0000,-999.0000,8.2092,-999.0000,8.2204,-999.0000
Loneragan50W-80_102.5m_462,Lon50,Mandurah Channel,23-Jun-1980,-999.0000,-999.0000,8.1873,-999.0000,8.1062,-999.0000
Loneragan50W-81_102.5m_463,Lon50,Mandurah Channel,11-Jun-1981,-999.0000,-999.0000,8.9931,-999.0000,8.7625,-999.0000
Loneragan50W-80_102.5m_476,Lon50,Mandurah Channel,30-Jul-1980,-999.0000,-999.0000,8.9224,-999.0000,8.5337,-999.0000
Loneragan50W-81_102.5m_477,Lon50,Mandurah Channel,13-Jul-1981,-999.0000,-999.0000,8.7646,-999.0000,8.2985,-999.0000
Loneragan50W-79_133m_495,Lon50,Mandurah Channel,03-Aug-1979,-999.0000,-999.0000,8.6247,-999.0000,8.2816,-999.0000
Loneragan50SP-79_102.5m_519,Lon50,Mandurah Channel,16-Sep-1979,-999.0000,-999.0000,8.3787,-999.0000,8.1244,-999.0000
Loneragan50SP-79_102.5m_520,Lon50,Mandurah Channel,16-Sep-1979,-999.0000,-999.0000,8.3787,-999.0000,8.1244,-999.0000
Loneragan50SP-80_102.5m_521,Lon50,Mandurah Channel,19-Sep-1980,-999.0000,-999.0000,8.6233,-999.0000,8.2391,-999.0000
Loneragan50SP-82_133m_522,Lon50,Mandurah Channel,13-Sep-1982,-999.0000,-999.0000,8.8266,-999.0000,8.4136,-999.0000
Loneragan50SP-80_102.5m_551,Lon50,Mandurah Channel,09-Oct-1980,-999.0000,-999.0000,8.5621,-999.0000,8.3911,-999.0000
Loneragan50SP-81_102.5m_552,Lon50,Mandurah Channel,13-Oct-1981,-999.0000,-999.0000,8.5977,-999.0000,8.1852,-999.0000
Loneragan50SP-82_133m_553,Lon50,Mandurah Channel,13-Oct-1982,-999.0000,-999.0000,8.5492,-999.0000,8.2858,-999.0000
Loneragan50SP-82_133m_554,Lon50,Mandurah Channel,26-Oct-1982,-999.0000,-999.0000,8.3367,-999.0000,8.2907,-999.0000
Loneragan50SP-82_133m_555,Lon50,Mandurah Channel,29-Oct-1982,-999.0000,-999.0000,8.4364,-999.0000,8.4509,-999.0000
Loneragan50SP-80_102.5m_557,Lon50,Mandurah Channel,23-Oct-1980,-999.0000,-999.0000,8.1884,-999.0000,8.4478,-999.0000
Loneragan50SP-80_102.5m_596,Lon50,Mandurah Channel,12-Nov-1980,-999.0000,-999.0000,8.0741,-999.0000,8.6226,-999.0000
Loneragan50SP-81_133m_597,Lon50,Mandurah Channel,11-Nov-1981,-999.0000,-999.0000,7.8674,-999.0000,8.0379,-999.0000
Loneragan50SP-82_133m_598,Lon50,Mandurah Channel,10-Nov-1982,-999.0000,-999.0000,8.0032,-999.0000,7.9004,-999.0000
Loneragan50SP-82_133m_599,Lon50,Mandurah Channel,22-Nov-1982,-999.0000,-999.0000,7.1463,-999.0000,6.9193,-999.0000
Loneragan50SP-82_133m_600,Lon50,Mandurah Channel,30-Nov-1982,-999.0000,-999.0000,7.3680,-999.0000,7.2495,-999.0000
Loneragan50SU-79_102.5m_629,Lon50,Mandurah Channel,06-Dec-1979,-999.0000,-999.0000,7.0807,-999.0000,7.3216,-999.0000
Loneragan50SU-79_102.5m_630,Lon50,Mandurah Channel,14-Dec-1979,-999.0000,-999.0000,6.7966,-999.0000,7.0757,-999.0000
Loneragan50SU-80_102.5m_631,Lon50,Mandurah Channel,11-Dec-1980,-999.0000,-999.0000,7.0690,-999.0000,7.4154,-999.0000
Loneragan50SU-81_102.5m_632,Lon50,Mandurah Channel,14-Dec-1981,-999.0000,-999.0000,7.2792,-999.0000,7.6423,-999.0000
Loneragan50SU-82_133m_633,Lon50,Mandurah Channel,21-Dec-1982,-999.0000,-999.0000,7.1028,-999.0000,7.0670,-999.0000
Loneragan53SP-82_133m_601,Lon53,Mandurah Channel,22-Nov-1982,-999.0000,-999.0000,7.2638,-999.0000,7.0874,-999.0000
Valesini71AU106_21m_1225,Val71,Mandurah Channel,08-May-2006,-999.0000,-999.0000,7.2164,-999.0000,7.1670,-999.0000
Valesini71AU206_21m_1226,Val71,Mandurah Channel,08-May-2006,-999.0000,-999.0000,7.2164,-999.0000,7.1670,-999.0000
