Site,Name,AED,Date,Surface,Bottom
YoungMC1SU-96_102.5m_2,MC1,Mandurah Channel,17-Jan-1996,0,0,0,0
YoungMC1AU-96_102.5m_17,MC1,Mandurah Channel,22-Apr-1996,0,0,0,0
YoungMC1W-96_102.5m_32,MC1,Mandurah Channel,25-Jul-1996,0,0,0,0
YoungMC1SP-96_102.5m_47,MC1,Mandurah Channel,15-Oct-1996,0,0,0,0
YoungMC1SU-97_102.5m_62,MC1,Mandurah Channel,13-Jan-1997,0,0,0,0
YoungMC1AU-97_102.5m_77,MC1,Mandurah Channel,08-Apr-1997,0,0,0,0
YoungMC1W-97_102.5m_92,MC1,Mandurah Channel,30-Jul-1997,0,0,0,0
YoungMC1SP-97_102.5m_107,MC1,Mandurah Channel,13-Oct-1997,0,0,0,0
VealeMC1SU-9_102.5m_122,MC1,Mandurah Channel,14-Jan-2009,0,0,0,0
VealeMC1AU-9_102.5m_142,MC1,Mandurah Channel,07-Apr-2009,0,0,0,0
VealeMC1W-8_102.5m_162,MC1,Mandurah Channel,11-Jul-2008,0,0,0,0
VealeMC1SP-8_102.5m_177,MC1,Mandurah Channel,14-Oct-2008,0,0,0,0
VealeMC1SU-10_102.5m_197,MC1,Mandurah Channel,15-Jan-2010,0,0,0,0
VealeMC1AU-10_102.5m_217,MC1,Mandurah Channel,15-Apr-2010,0,0,0,0
VealeMC1W-9_102.5m_237,MC1,Mandurah Channel,09-Jul-2009,0,0,0,0
VealeMC1SP-9_102.5m_257,MC1,Mandurah Channel,12-Oct-2009,0,0,0,0
YoungMC1SU196_21m_646,MC1,Mandurah Channel,16-Feb-1996,0,0,0,0
YoungMC1AU196_21m_661,MC1,Mandurah Channel,22-May-1996,0,0,0,0
YoungMC1W196_21m_676,MC1,Mandurah Channel,29-Aug-1996,0,0,0,0
YoungMC1SP196_21m_691,MC1,Mandurah Channel,12-Nov-1996,0,0,0,0
YoungMC1SU197_21m_706,MC1,Mandurah Channel,11-Feb-1997,0,0,0,0
YoungMC1AU197_21m_721,MC1,Mandurah Channel,05-May-1997,0,0,0,0
YoungMC1W197_21m_736,MC1,Mandurah Channel,28-Jul-1997,0,0,0,0
YoungMC1SP197_21m_751,MC1,Mandurah Channel,11-Nov-1997,0,0,0,0
VealeMC1W12008_21m_766,MC1,Mandurah Channel,11-Jul-2008,0,0,0,0
VealeMC1SP12008_21m_785,MC1,Mandurah Channel,14-Oct-2008,0,0,0,0
VealeMC1SU12009_21m_805,MC1,Mandurah Channel,14-Jan-2009,0,0,0,0
VealeMC1AU12009_21m_825,MC1,Mandurah Channel,07-Apr-2009,0,0,0,0
VealeMC1W12009_21m_845,MC1,Mandurah Channel,09-Jul-2009,0,0,0,0
VealeMC1SP12009_21m_865,MC1,Mandurah Channel,12-Oct-2009,0,0,0,0
VealeMC1SU12010_21m_885,MC1,Mandurah Channel,15-Jan-2010,0,0,0,0
VealeMC1AU12010_21m_905,MC1,Mandurah Channel,15-Apr-2010,0,0,0,0
HallettMC1AU-16_21m_1480,MC1,Mandurah Channel,01-Jun-2016,0,0,0,0
HallettMC1SP-16_21m_1481,MC1,Mandurah Channel,31-Oct-2016,0,0,0,0
HallettMC1SU-17_21m_1482,MC1,Mandurah Channel,15-Feb-2017,0,0,0,0
HallettMC1W-16_21m_1483,MC1,Mandurah Channel,27-Jul-2016,0,0,0,0
HallettMC1AU17_21m_1608,MC1,Mandurah Channel,13-Apr-2017,0,0,0,0
HallettMC1SP17_21m_1612,MC1,Mandurah Channel,19-Oct-2017,0,0,0,0
HallettMC1SU18_21m_1616,MC1,Mandurah Channel,11-Jan-2018,0,0,0,0
HallettMC1W17_21m_1620,MC1,Mandurah Channel,26-Jun-2017,0,0,0,0
YoungMC2SU-96_102.5m_3,MC2,Mandurah Channel,17-Jan-1996,0,0,0,0
YoungMC2AU-96_102.5m_18,MC2,Mandurah Channel,22-Apr-1996,0,0,0,0
YoungMC2W-96_102.5m_33,MC2,Mandurah Channel,25-Jul-1996,0,0,0,0
YoungMC2SP-96_102.5m_48,MC2,Mandurah Channel,15-Oct-1996,0,0,0,0
YoungMC2SU-97_102.5m_63,MC2,Mandurah Channel,13-Jan-1997,0,0,0,0
YoungMC2AU-97_102.5m_78,MC2,Mandurah Channel,08-Apr-1997,0,0,0,0
YoungMC2W-97_102.5m_93,MC2,Mandurah Channel,30-Jul-1997,0,0,0,0
YoungMC2SP-97_102.5m_108,MC2,Mandurah Channel,13-Oct-1997,0,0,0,0
VealeMC2SU-9_102.5m_123,MC2,Mandurah Channel,14-Jan-2009,0,0,0,0
VealeMC2AU-9_102.5m_143,MC2,Mandurah Channel,07-Apr-2009,0,0,0,0
VealeMC2W-8_102.5m_163,MC2,Mandurah Channel,11-Jul-2008,0,0,0,0
VealeMC2SP-8_102.5m_178,MC2,Mandurah Channel,14-Oct-2008,0,0,0,0
VealeMC2SU-10_102.5m_198,MC2,Mandurah Channel,15-Jan-2010,0,0,0,0
VealeMC2AU-10_102.5m_218,MC2,Mandurah Channel,15-Apr-2010,0,0,0,0
VealeMC2W-9_102.5m_238,MC2,Mandurah Channel,09-Jul-2009,0,0,0,0
VealeMC2SP-9_102.5m_258,MC2,Mandurah Channel,13-Oct-2009,0,0,0,0
YoungMC2SU296_21m_647,MC2,Mandurah Channel,16-Feb-1996,0,0,0,0
YoungMC2AU296_21m_662,MC2,Mandurah Channel,22-May-1996,0,0,0,0
YoungMC2W296_21m_677,MC2,Mandurah Channel,29-Aug-1996,0,0,0,0
YoungMC2SP296_21m_692,MC2,Mandurah Channel,12-Nov-1996,0,0,0,0
YoungMC2SU297_21m_707,MC2,Mandurah Channel,11-Feb-1997,0,0,0,0
YoungMC2AU297_21m_722,MC2,Mandurah Channel,05-May-1997,0,0,0,0
YoungMC2W297_21m_737,MC2,Mandurah Channel,28-Jul-1997,0,0,0,0
YoungMC2SP297_21m_752,MC2,Mandurah Channel,11-Nov-1997,0,0,0,0
VealeMC2W22008_21m_767,MC2,Mandurah Channel,11-Jul-2008,0,0,0,0
VealeMC2SP22008_21m_786,MC2,Mandurah Channel,14-Oct-2008,0,0,0,0
VealeMC2SU22009_21m_806,MC2,Mandurah Channel,14-Jan-2009,0,0,0,0
VealeMC2AU22009_21m_826,MC2,Mandurah Channel,07-Apr-2009,0,0,0,0
VealeMC2W22009_21m_846,MC2,Mandurah Channel,09-Jul-2009,0,0,0,0
VealeMC2SP22009_21m_866,MC2,Mandurah Channel,12-Oct-2009,0,0,0,0
VealeMC2SU22010_21m_886,MC2,Mandurah Channel,15-Jan-2010,0,0,0,0
VealeMC2AU22010_21m_906,MC2,Mandurah Channel,15-Apr-2010,0,0,0,0
HallettMC2AU-16_21m_1484,MC2,Mandurah Channel,01-Jun-2016,0,0,0,0
HallettMC2SP-16_21m_1485,MC2,Mandurah Channel,31-Oct-2016,0,0,0,0
HallettMC2SU-17_21m_1486,MC2,Mandurah Channel,15-Feb-2017,0,0,0,0
HallettMC2W-16_21m_1487,MC2,Mandurah Channel,27-Jul-2016,0,0,0,0
HallettMC2AU17_21m_1609,MC2,Mandurah Channel,13-Apr-2017,0,0,0,0
HallettMC2SP17_21m_1613,MC2,Mandurah Channel,19-Oct-2017,0,0,0,0
HallettMC2SU18_21m_1617,MC2,Mandurah Channel,11-Jan-2018,0,0,0,0
HallettMC2W17_21m_1621,MC2,Mandurah Channel,26-Jun-2017,0,0,0,0
VealeMC4SU-9_102.5m_125,MC3,Mandurah Channel,14-Jan-2009,0,0,0,0
VealeMC4AU-9_102.5m_145,MC3,Mandurah Channel,07-Apr-2009,0,0,0,0
VealeMC4SP-8_102.5m_180,MC3,Mandurah Channel,14-Oct-2008,0,0,0,0
VealeMC4SU-10_102.5m_200,MC3,Mandurah Channel,15-Jan-2010,0,0,0,0
VealeMC4AU-10_102.5m_220,MC3,Mandurah Channel,15-Apr-2010,0,0,0,0
VealeMC4W-9_102.5m_240,MC3,Mandurah Channel,09-Jul-2009,0,0,0,0
VealeMC4SP-9_102.5m_260,MC3,Mandurah Channel,12-Oct-2009,0,0,0,0
VealeMC4SP42008_21m_788,MC3,Mandurah Channel,14-Oct-2008,0,0,0,0
VealeMC4SU42009_21m_808,MC3,Mandurah Channel,14-Jan-2009,0,0,0,0
VealeMC4AU42009_21m_828,MC3,Mandurah Channel,07-Apr-2009,0,0,0,0
VealeMC4W42009_21m_848,MC3,Mandurah Channel,09-Jul-2009,0,0,0,0
VealeMC4SP42009_21m_868,MC3,Mandurah Channel,12-Oct-2009,0,0,0,0
VealeMC4SU42010_21m_888,MC3,Mandurah Channel,15-Jan-2010,0,0,0,0
VealeMC4AU42010_21m_908,MC3,Mandurah Channel,15-Apr-2010,0,0,0,0
HallettMC3AU-16_21m_1488,MC3,Mandurah Channel,01-Jun-2016,0,0,0,0
HallettMC3SP-16_21m_1489,MC3,Mandurah Channel,31-Oct-2016,0,0,0,0
HallettMC3SU-17_21m_1490,MC3,Mandurah Channel,15-Feb-2017,0,0,0,0
HallettMC3W-16_21m_1491,MC3,Mandurah Channel,27-Jul-2016,0,0,0,0
HallettMC3AU17_21m_1610,MC3,Mandurah Channel,13-Apr-2017,0,0,0,0
HallettMC3SP17_21m_1614,MC3,Mandurah Channel,19-Oct-2017,0,0,0,0
HallettMC3SU18_21m_1618,MC3,Mandurah Channel,11-Jan-2018,0,0,0,0
HallettMC3W17_21m_1622,MC3,Mandurah Channel,26-Jun-2017,0,0,0,0
YoungMC3SU-96_102.5m_4,MC4,Mandurah Channel,17-Jan-1996,0,0,0,0
YoungMC3AU-96_102.5m_19,MC4,Mandurah Channel,22-Apr-1996,0,0,0,0
YoungMC3W-96_102.5m_34,MC4,Mandurah Channel,25-Jul-1996,0,0,0,0
YoungMC3SP-96_102.5m_49,MC4,Mandurah Channel,15-Oct-1996,0,0,0,0
YoungMC3SU-97_102.5m_64,MC4,Mandurah Channel,13-Jan-1997,0,0,0,0
YoungMC3AU-97_102.5m_79,MC4,Mandurah Channel,08-Apr-1997,0,0,0,0
YoungMC3W-97_102.5m_94,MC4,Mandurah Channel,30-Jul-1997,0,0,0,0
YoungMC3SP-97_102.5m_109,MC4,Mandurah Channel,13-Oct-1997,0,0,0,0
VealeMC3SU-9_102.5m_124,MC4,Mandurah Channel,14-Jan-2009,0,0,0,0
VealeMC3AU-9_102.5m_144,MC4,Mandurah Channel,07-Apr-2009,0,0,0,0
VealeMC3W-8_102.5m_164,MC4,Mandurah Channel,11-Jul-2008,0,0,0,0
VealeMC3SP-8_102.5m_179,MC4,Mandurah Channel,13-Oct-2008,0,0,0,0
VealeMC3SU-10_102.5m_199,MC4,Mandurah Channel,15-Jan-2010,0,0,0,0
VealeMC3AU-10_102.5m_219,MC4,Mandurah Channel,15-Apr-2010,0,0,0,0
VealeMC3W-9_102.5m_239,MC4,Mandurah Channel,09-Jul-2009,0,0,0,0
VealeMC3SP-9_102.5m_259,MC4,Mandurah Channel,12-Oct-2009,0,0,0,0
YoungMC3SU396_21m_648,MC4,Mandurah Channel,16-Feb-1996,0,0,0,0
YoungMC3AU396_21m_663,MC4,Mandurah Channel,22-May-1996,0,0,0,0
YoungMC3W396_21m_678,MC4,Mandurah Channel,29-Aug-1996,0,0,0,0
YoungMC3SP396_21m_693,MC4,Mandurah Channel,12-Nov-1996,0,0,0,0
YoungMC3SU397_21m_708,MC4,Mandurah Channel,11-Feb-1997,0,0,0,0
YoungMC3AU397_21m_723,MC4,Mandurah Channel,05-May-1997,0,0,0,0
YoungMC3W397_21m_738,MC4,Mandurah Channel,28-Jul-1997,0,0,0,0
YoungMC3SP397_21m_753,MC4,Mandurah Channel,11-Nov-1997,0,0,0,0
VealeMC3W32008_21m_768,MC4,Mandurah Channel,11-Jul-2008,0,0,0,0
VealeMC3SP32008_21m_787,MC4,Mandurah Channel,13-Oct-2008,0,0,0,0
VealeMC3SU32009_21m_807,MC4,Mandurah Channel,14-Jan-2009,0,0,0,0
VealeMC3AU32009_21m_827,MC4,Mandurah Channel,07-Apr-2009,0,0,0,0
VealeMC3W32009_21m_847,MC4,Mandurah Channel,09-Jul-2009,0,0,0,0
VealeMC3SP32009_21m_867,MC4,Mandurah Channel,12-Oct-2009,0,0,0,0
VealeMC3SU32010_21m_887,MC4,Mandurah Channel,15-Jan-2010,0,0,0,0
VealeMC3AU32010_21m_907,MC4,Mandurah Channel,15-Apr-2010,0,0,0,0
HallettMC4AU-16_21m_1492,MC4,Mandurah Channel,01-Jun-2016,0,0,0,0
HallettMC4SP-16_21m_1493,MC4,Mandurah Channel,31-Oct-2016,0,0,0,0
HallettMC4SU-17_21m_1494,MC4,Mandurah Channel,15-Feb-2017,0,0,0,0
HallettMC4W-16_21m_1495,MC4,Mandurah Channel,27-Jul-2016,0,0,0,0
HallettMC4AU17_21m_1611,MC4,Mandurah Channel,13-Apr-2017,0,0,0,0
HallettMC4SP17_21m_1615,MC4,Mandurah Channel,19-Oct-2017,0,0,0,0
HallettMC4SU18_21m_1619,MC4,Mandurah Channel,11-Jan-2018,0,0,0,0
HallettMC4W17_21m_1623,MC4,Mandurah Channel,26-Jun-2017,0,0,0,0
Loneragan50SU-81_102.5m_300,Lon50,Mandurah Channel,07-Jan-1981,0,0,0,0
Loneragan50SU-82_133m_301,Lon50,Mandurah Channel,12-Jan-1982,0,0,0,0
Loneragan50SU-83_133m_302,Lon50,Mandurah Channel,24-Jan-1983,0,0,0,0
Loneragan50SU-80_102.5m_329,Lon50,Mandurah Channel,13-Feb-1980,0,0,0,0
Loneragan50SU-81_102.5m_330,Lon50,Mandurah Channel,04-Feb-1981,0,0,0,0
Loneragan50SU-82_133m_331,Lon50,Mandurah Channel,04-Feb-1982,0,0,0,0
Loneragan50SU-83_133m_332,Lon50,Mandurah Channel,16-Feb-1983,0,0,0,0
Loneragan50AU-80_102.5m_371,Lon50,Mandurah Channel,25-Mar-1980,0,0,0,0
Loneragan50AU-81_102.5m_372,Lon50,Mandurah Channel,03-Mar-1981,0,0,0,0
Loneragan50AU-81_102.5m_373,Lon50,Mandurah Channel,10-Mar-1981,0,0,0,0
Loneragan50AU-82_133m_374,Lon50,Mandurah Channel,09-Mar-1982,0,0,0,0
Loneragan50AU-82_133m_375,Lon50,Mandurah Channel,18-Mar-1982,0,0,0,0
Loneragan50AU-83_133m_376,Lon50,Mandurah Channel,09-Mar-1983,0,0,0,0
Loneragan50AU-79_133m_389,Lon50,Mandurah Channel,27-Apr-1979,0,0,0,0
Loneragan50AU-79_133m_390,Lon50,Mandurah Channel,27-Apr-1979,0,0,0,0
Loneragan50AU-81_102.5m_391,Lon50,Mandurah Channel,07-Apr-1981,0,0,0,0
Loneragan50AU-82_133m_392,Lon50,Mandurah Channel,06-Apr-1982,0,0,0,0
Loneragan50AU-83_133m_393,Lon50,Mandurah Channel,06-Apr-1983,0,0,0,0
Loneragan50AU-80_102.5m_433,Lon50,Mandurah Channel,06-May-1980,0,0,0,0
Loneragan50AU-81_102.5m_434,Lon50,Mandurah Channel,09-May-1981,0,0,0,0
Loneragan50AU-82_133m_435,Lon50,Mandurah Channel,05-May-1982,0,0,0,0
Loneragan50W-79_133m_461,Lon50,Mandurah Channel,12-Jun-1979,0,0,0,0
Loneragan50W-80_102.5m_462,Lon50,Mandurah Channel,23-Jun-1980,0,0,0,0
Loneragan50W-81_102.5m_463,Lon50,Mandurah Channel,11-Jun-1981,0,0,0,0
Loneragan50W-80_102.5m_476,Lon50,Mandurah Channel,30-Jul-1980,0,0,0,0
Loneragan50W-81_102.5m_477,Lon50,Mandurah Channel,13-Jul-1981,0,0,0,0
Loneragan50W-79_133m_495,Lon50,Mandurah Channel,03-Aug-1979,0,0,0,0
Loneragan50SP-79_102.5m_519,Lon50,Mandurah Channel,16-Sep-1979,0,0,0,0
Loneragan50SP-79_102.5m_520,Lon50,Mandurah Channel,16-Sep-1979,0,0,0,0
Loneragan50SP-80_102.5m_521,Lon50,Mandurah Channel,19-Sep-1980,0,0,0,0
Loneragan50SP-82_133m_522,Lon50,Mandurah Channel,13-Sep-1982,0,0,0,0
Loneragan50SP-80_102.5m_551,Lon50,Mandurah Channel,09-Oct-1980,0,0,0,0
Loneragan50SP-81_102.5m_552,Lon50,Mandurah Channel,13-Oct-1981,0,0,0,0
Loneragan50SP-82_133m_553,Lon50,Mandurah Channel,13-Oct-1982,0,0,0,0
Loneragan50SP-82_133m_554,Lon50,Mandurah Channel,26-Oct-1982,0,0,0,0
Loneragan50SP-82_133m_555,Lon50,Mandurah Channel,29-Oct-1982,0,0,0,0
Loneragan50SP-80_102.5m_557,Lon50,Mandurah Channel,23-Oct-1980,0,0,0,0
Loneragan50SP-80_102.5m_596,Lon50,Mandurah Channel,12-Nov-1980,0,0,0,0
Loneragan50SP-81_133m_597,Lon50,Mandurah Channel,11-Nov-1981,0,0,0,0
Loneragan50SP-82_133m_598,Lon50,Mandurah Channel,10-Nov-1982,0,0,0,0
Loneragan50SP-82_133m_599,Lon50,Mandurah Channel,22-Nov-1982,0,0,0,0
Loneragan50SP-82_133m_600,Lon50,Mandurah Channel,30-Nov-1982,0,0,0,0
Loneragan50SU-79_102.5m_629,Lon50,Mandurah Channel,06-Dec-1979,0,0,0,0
Loneragan50SU-79_102.5m_630,Lon50,Mandurah Channel,14-Dec-1979,0,0,0,0
Loneragan50SU-80_102.5m_631,Lon50,Mandurah Channel,11-Dec-1980,0,0,0,0
Loneragan50SU-81_102.5m_632,Lon50,Mandurah Channel,14-Dec-1981,0,0,0,0
Loneragan50SU-82_133m_633,Lon50,Mandurah Channel,21-Dec-1982,0,0,0,0
Loneragan53SP-82_133m_601,Lon53,Mandurah Channel,22-Nov-1982,0,0,0,0
Valesini71AU106_21m_1225,Val71,Mandurah Channel,08-May-2006,0,0,0,0
Valesini71AU206_21m_1226,Val71,Mandurah Channel,08-May-2006,0,0,0,0
Valesini71AU306_21m_1227,Val71,Mandurah Channel,22-May-2006,0,0,0,0
Valesini71AU406_21m_1228,Val71,Mandurah Channel,22-May-2006,0,0,0,0
Valesini71SU106_21m_1229,Val71,Mandurah Channel,30-Jan-2006,0,0,0,0
Valesini71SU206_21m_1230,Val71,Mandurah Channel,30-Jan-2006,0,0,0,0
Valesini71SU306_21m_1231,Val71,Mandurah Channel,21-Feb-2006,0,0,0,0
Valesini71SU406_21m_1232,Val71,Mandurah Channel,21-Feb-2006,0,0,0,0
Valesini71SU107_21m_1233,Val71,Mandurah Channel,30-Jan-2007,0,0,0,0
Valesini71SU207_21m_1234,Val71,Mandurah Channel,30-Jan-2007,0,0,0,0
Valesini71SU307_21m_1235,Val71,Mandurah Channel,06-Mar-2007,0,0,0,0
Valesini71SU407_21m_1236,Val71,Mandurah Channel,06-Mar-2007,0,0,0,0
Valesini71SP105_21m_1237,Val71,Mandurah Channel,24-Oct-2005,0,0,0,0
Valesini71SP205_21m_1238,Val71,Mandurah Channel,24-Oct-2005,0,0,0,0
Valesini71SP305_21m_1239,Val71,Mandurah Channel,07-Nov-2005,0,0,0,0
Valesini71SP405_21m_1240,Val71,Mandurah Channel,07-Nov-2005,0,0,0,0
Valesini71W105_21m_1241,Val71,Mandurah Channel,09-Aug-2005,0,0,0,0
Valesini71W205_21m_1242,Val71,Mandurah Channel,09-Aug-2005,0,0,0,0
Valesini71W405_21m_1243,Val71,Mandurah Channel,22-Aug-2005,0,0,0,0
Valesini71W106_21m_1244,Val71,Mandurah Channel,14-Aug-2006,0,0,0,0
Valesini71W206_21m_1245,Val71,Mandurah Channel,14-Aug-2006,0,0,0,0
Valesini71W306_21m_1246,Val71,Mandurah Channel,01-Sep-2006,0,0,0,0
Valesini71W406_21m_1247,Val71,Mandurah Channel,01-Sep-2006,0,0,0,0
Valesini83AU106_21m_1248,Val83,Mandurah Channel,08-May-2006,0,0,0,0
Valesini83AU206_21m_1249,Val83,Mandurah Channel,08-May-2006,0,0,0,0
Valesini83AU306_21m_1250,Val83,Mandurah Channel,22-May-2006,0,0,0,0
Valesini83AU406_21m_1251,Val83,Mandurah Channel,22-May-2006,0,0,0,0
Valesini83SU106_21m_1252,Val83,Mandurah Channel,30-Jan-2006,0,0,0,0
Valesini83SU206_21m_1253,Val83,Mandurah Channel,30-Jan-2006,0,0,0,0
Valesini83SU306_21m_1254,Val83,Mandurah Channel,21-Feb-2006,0,0,0,0
Valesini83SU406_21m_1255,Val83,Mandurah Channel,21-Feb-2006,0,0,0,0
Valesini83SU107_21m_1256,Val83,Mandurah Channel,30-Jan-2007,0,0,0,0
Valesini83SU207_21m_1257,Val83,Mandurah Channel,30-Jan-2007,0,0,0,0
Valesini83SU307_21m_1258,Val83,Mandurah Channel,06-Mar-2007,0,0,0,0
Valesini83SU407_21m_1259,Val83,Mandurah Channel,06-Mar-2007,0,0,0,0
Valesini83SP105_21m_1260,Val83,Mandurah Channel,24-Oct-2005,0,0,0,0
Valesini83SP205_21m_1261,Val83,Mandurah Channel,24-Oct-2005,0,0,0,0
Valesini83SP305_21m_1262,Val83,Mandurah Channel,07-Nov-2005,0,0,0,0
Valesini83SP405_21m_1263,Val83,Mandurah Channel,07-Nov-2005,0,0,0,0
Valesini83W105_21m_1264,Val83,Mandurah Channel,09-Aug-2005,0,0,0,0
Valesini83W205_21m_1265,Val83,Mandurah Channel,09-Aug-2005,0,0,0,0
Valesini83W305_21m_1266,Val83,Mandurah Channel,22-Aug-2005,0,0,0,0
Valesini83W405_21m_1267,Val83,Mandurah Channel,22-Aug-2005,0,0,0,0
Valesini83W106_21m_1268,Val83,Mandurah Channel,14-Aug-2006,0,0,0,0
Valesini83W206_21m_1269,Val83,Mandurah Channel,14-Aug-2006,0,0,0,0
