24-May-2016,1.5910,-15.0420,
20-Oct-2016,0.3534,6.5792,
07-Feb-2017,-8.6024,-6.4201,
21-Jul-2016,1.1281,4.3400,
18-Apr-2017,-0.6960,-5.2033,
19-Oct-2017,
10-Jan-2018,
21-Jun-2017,0.6392,-11.3740,
