Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
28/05/2017 00:00:04,3,1.6141,1.3050,1.4131,14.8092,14.7929,36.9980,36.9989,7.3015,7.3067
28/05/2017 02:00:01,3,1.6073,1.2981,1.4062,14.7296,14.7164,37.0189,37.0207,7.2898,7.2921
28/05/2017 04:00:02,3,1.6061,1.2968,1.4049,14.7329,14.7238,37.0608,37.0628,7.3470,7.3480
28/05/2017 06:00:02,3,1.6084,1.2991,1.4072,14.7485,14.7347,37.0846,37.0863,7.3742,7.3779
28/05/2017 08:00:02,3,1.6135,1.3043,1.4123,14.7053,14.6908,37.0980,37.0995,7.3735,7.3787
28/05/2017 10:00:05,3,1.6234,1.3142,1.4223,14.6737,14.6627,37.1097,37.1111,7.3746,7.3803
28/05/2017 12:00:01,3,1.6531,1.3440,1.4520,14.6564,14.6506,37.1202,37.1213,7.3690,7.3747
28/05/2017 14:00:03,3,1.6636,1.3544,1.4624,14.6827,14.7126,37.1271,37.1305,7.3483,7.3822
28/05/2017 16:00:00,3,1.6660,1.3569,1.4649,14.6996,14.6887,37.1349,37.1357,7.3779,7.3823
28/05/2017 18:00:00,3,1.6606,1.3516,1.4595,14.6464,14.6356,37.1396,37.1402,7.3671,7.3710
28/05/2017 20:00:05,3,1.6461,1.3370,1.4450,14.5969,14.5892,37.1415,37.1419,7.3464,7.3507
28/05/2017 22:00:06,3,1.6359,1.3269,1.4348,14.4261,14.4055,37.1405,37.1406,7.3228,7.3239
29/05/2017 00:00:08,3,1.6226,1.3135,1.4215,14.2505,14.2293,37.1388,37.1389,7.2994,7.3007
29/05/2017 02:00:05,3,1.6104,1.3014,1.4094,14.0727,14.0505,37.1362,37.1364,7.2831,7.2845
29/05/2017 04:00:09,3,1.6004,1.2914,1.3994,13.8941,13.8716,37.1323,37.1324,7.2739,7.2755
29/05/2017 06:00:09,3,1.5888,1.2796,1.3877,13.7250,13.7032,37.1274,37.1274,7.2645,7.2659
29/05/2017 08:00:09,3,1.5919,1.2830,1.3909,13.5698,13.5480,37.1233,37.1234,7.2550,7.2568
29/05/2017 10:00:03,3,1.5875,1.2784,1.3864,13.5408,13.5232,37.1219,37.1222,7.2550,7.2580
29/05/2017 12:00:04,3,1.5819,1.2728,1.3808,13.5543,13.5601,37.1196,37.1205,7.2263,7.2633
29/05/2017 14:00:02,3,1.5834,1.2742,1.3822,13.5687,13.7438,37.1176,37.1258,7.1699,7.3137
29/05/2017 16:00:07,3,1.5859,1.2769,1.3849,13.5792,14.2853,37.1157,37.1328,7.1054,7.3750
29/05/2017 18:00:01,3,1.5836,1.2745,1.3825,13.5636,14.3440,37.1120,37.1308,7.0079,7.4256
29/05/2017 20:00:04,3,1.5738,1.2646,1.3727,13.5263,13.8257,37.1092,37.1156,6.9398,7.3700
29/05/2017 22:00:05,3,1.5694,1.2604,1.3684,13.5107,13.4852,37.1097,37.1099,7.2199,7.2235
30/05/2017 00:00:06,3,1.5560,1.2468,1.3549,13.2916,13.2678,37.1059,37.1060,7.2047,7.2058
30/05/2017 02:00:01,3,1.5460,1.2369,1.3449,13.0715,13.0462,37.1027,37.1029,7.1849,7.1861
30/05/2017 04:00:03,3,1.5391,1.2300,1.3380,12.8443,12.8186,37.1008,37.1010,7.1687,7.1700
30/05/2017 06:00:03,3,1.5360,1.2269,1.3349,12.6292,12.6055,37.0999,37.1000,7.1491,7.1504
30/05/2017 08:00:01,3,1.5329,1.2239,1.3319,12.4465,12.4279,37.0996,37.0998,7.1270,7.1285
30/05/2017 10:00:08,3,1.5260,1.2169,1.3249,12.4402,12.8115,37.1007,37.1043,7.1189,7.1544
30/05/2017 12:00:06,3,1.5296,1.2206,1.3286,12.4809,14.3876,37.1014,37.1124,7.1138,7.2612
30/05/2017 14:00:03,3,1.5270,1.2179,1.3259,12.5542,16.0034,37.1049,37.1172,7.1000,7.3234
30/05/2017 16:00:01,3,1.5326,1.2235,1.3315,12.5959,16.9069,37.1074,37.1289,7.0918,7.3422
30/05/2017 18:00:09,3,1.5341,1.2251,1.3331,12.5827,16.0146,37.1061,37.1429,7.0028,7.3189
30/05/2017 20:00:06,3,1.5251,1.2160,1.3240,12.5676,15.0491,37.1042,37.1060,6.8836,7.2742
30/05/2017 22:00:06,3,1.5201,1.2110,1.3190,12.5575,14.2191,37.1033,37.0220,6.7626,7.2622
31/05/2017 00:00:06,3,1.5150,1.2060,1.3140,12.6066,13.5795,37.1015,36.9010,6.6436,7.2535
31/05/2017 02:00:01,3,1.5036,1.1946,1.3026,12.7365,13.0731,37.0781,36.7780,6.5850,7.2251
31/05/2017 04:00:06,3,1.4974,1.1883,1.2963,12.7960,12.7429,36.9996,36.7031,6.6577,7.1888
31/05/2017 06:00:01,3,1.5029,1.1939,1.3019,12.7340,12.3544,36.9016,36.5770,6.6440,7.1575
31/05/2017 08:00:06,3,1.5124,1.2035,1.3114,12.5796,12.0554,36.7909,36.4858,6.7164,7.1390
31/05/2017 10:00:01,3,1.5170,1.2080,1.3160,12.4468,12.0069,36.7149,36.3865,6.7359,7.1624
31/05/2017 12:00:06,3,1.5211,1.2122,1.3202,12.4408,12.8512,36.6777,36.2975,6.8190,7.1818
31/05/2017 14:00:01,3,1.5104,1.2013,1.3093,12.5095,14.0995,36.6571,36.2425,6.9422,7.1824
31/05/2017 16:00:04,3,1.5097,1.2006,1.3086,12.5689,14.7252,36.6456,36.2184,7.0497,7.2038
31/05/2017 18:00:06,3,1.5037,1.1946,1.3027,12.5897,14.6412,36.6347,36.2011,7.0009,7.2330
31/05/2017 20:00:08,3,1.5007,1.1917,1.2997,12.5950,14.5453,36.6182,36.1834,6.8596,7.2697
31/05/2017 22:00:00,3,1.4935,1.1845,1.2925,12.5989,14.2629,36.6266,36.1725,6.7329,7.3201
01/06/2017 00:00:02,3,1.4885,1.1796,1.2875,12.6114,13.4420,36.6114,36.1278,6.6078,7.3364
01/06/2017 02:00:00,3,1.4778,1.1688,1.2768,12.6325,12.8532,36.6041,36.1077,6.4676,7.3118
01/06/2017 04:00:07,3,1.4719,1.1629,1.2709,12.6617,12.4957,36.5856,36.1067,6.3565,7.2920
01/06/2017 06:00:04,3,1.4779,1.1689,1.2769,12.6575,12.2519,36.5355,36.1303,6.3713,7.2593
01/06/2017 08:00:04,3,1.4925,1.1835,1.2914,12.5576,12.0587,36.4571,36.1493,6.5613,7.2115
01/06/2017 10:00:07,3,1.4985,1.1895,1.2975,12.5178,12.5255,36.4110,36.1481,6.6764,7.2425
01/06/2017 12:00:00,3,1.4984,1.1894,1.2974,12.5897,13.7894,36.4137,36.1365,6.7417,7.3055
01/06/2017 14:00:01,3,1.4885,1.1794,1.2874,12.6702,15.1274,36.4030,36.1324,6.8521,7.3615
01/06/2017 16:00:03,3,1.4813,1.1723,1.2803,12.7299,15.7995,36.3946,36.1415,6.9540,7.4095
01/06/2017 18:00:04,3,1.4722,1.1632,1.2712,12.7443,15.5677,36.3910,36.1760,6.9088,7.4719
