Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
02/05/2016 00:00:01,7,2.5708,2.4033,2.5036,16.8798,16.0185,41.3224,40.2275,5.8154,6.9152,82.9961,71.5497,0.0033,0.0028
02/05/2016 02:00:03,7,2.5587,2.3913,2.4916,16.7803,15.8361,41.2975,40.2253,5.9012,6.8974,82.7611,71.7388,0.0032,0.0028
02/05/2016 04:00:04,7,2.5503,2.3829,2.4832,16.7236,15.6735,41.2989,40.2421,5.8859,6.8769,82.8056,72.0606,0.0032,0.0028
02/05/2016 06:00:03,7,2.5425,2.3752,2.4755,16.6630,15.5146,41.3056,40.2769,5.9099,6.8682,82.8764,72.3828,0.0032,0.0028
02/05/2016 08:00:05,7,2.5432,2.3753,2.4758,16.6078,15.5355,41.3249,40.3451,5.8755,6.8452,83.0548,73.0462,0.0032,0.0029
02/05/2016 10:00:01,7,2.5396,2.3720,2.4723,16.5725,15.7734,41.3360,40.3212,5.8640,6.8395,83.2063,72.7977,0.0032,0.0029
02/05/2016 12:00:09,7,2.5353,2.3679,2.4682,16.5535,16.3109,41.3433,40.2517,5.9299,6.8081,83.3445,72.0487,0.0032,0.0029
02/05/2016 14:00:08,7,2.5320,2.3648,2.4650,16.5255,17.3031,41.3541,40.1877,6.1245,6.7992,83.5165,71.3146,0.0031,0.0029
02/05/2016 16:00:00,7,2.5291,2.3616,2.4619,16.4846,17.6221,41.3629,40.2250,6.1860,6.8503,83.6649,71.6695,0.0031,0.0028
02/05/2016 18:00:02,7,2.5250,2.3575,2.4578,16.4494,17.6816,41.3668,40.3685,6.1447,6.8690,83.7932,73.1565,0.0031,0.0028
02/05/2016 20:00:05,7,2.5255,2.3583,2.4585,16.3892,17.4744,41.3679,40.4268,6.0514,6.8781,83.9148,73.8272,0.0032,0.0028
02/05/2016 22:00:00,7,2.5216,2.3542,2.4545,16.3004,17.1598,41.3736,40.3669,6.0304,6.8839,84.0839,73.3203,0.0031,0.0028
03/05/2016 00:00:06,7,2.5159,2.3485,2.4488,16.2177,16.6334,41.3798,40.2823,6.0124,6.8515,84.2567,72.5102,0.0031,0.0028
03/05/2016 02:00:04,7,2.5062,2.3388,2.4391,16.1424,16.1458,41.3875,40.2195,6.0008,6.7557,84.4507,71.9630,0.0031,0.0029
03/05/2016 04:00:00,7,2.4957,2.3282,2.4285,16.0834,15.8136,41.3984,40.1892,5.9419,6.6666,84.6762,71.7972,0.0031,0.0029
03/05/2016 06:00:00,7,2.4886,2.3212,2.4215,16.0365,15.5620,41.4112,40.1689,5.8778,6.5997,84.9267,71.7090,0.0032,0.0030
03/05/2016 08:00:02,7,2.4835,2.3161,2.4164,16.0041,15.3198,41.4314,40.1599,5.8055,6.5644,85.2473,71.6210,0.0032,0.0030
03/05/2016 10:00:05,7,2.4856,2.3182,2.4185,15.9936,15.7975,41.4435,40.1427,5.8314,6.5658,85.4779,71.4170,0.0032,0.0030
03/05/2016 12:00:02,7,2.4825,2.3152,2.4155,15.9993,16.7682,41.4700,40.0855,5.9581,6.5523,85.8564,70.7183,0.0032,0.0030
