Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
23/05/2017 00:00:01,5,1.2825,1.2162,1.2496,14.7331,14.7150,37.6165,37.5839,7.6415,7.6407
23/05/2017 02:00:04,5,1.2691,1.2022,1.2356,14.7120,14.7338,37.6403,37.5268,7.6104,7.6044
23/05/2017 04:00:04,5,1.2561,1.1887,1.2220,14.6702,14.7168,37.6907,37.4986,7.5641,7.5810
23/05/2017 06:00:02,5,1.2403,1.1721,1.2053,14.6538,14.5697,37.6577,37.5392,7.5333,7.6108
23/05/2017 08:00:09,5,1.2266,1.1578,1.1907,14.4387,14.4219,37.5718,37.5748,7.6077,7.6112
23/05/2017 10:00:03,5,1.2340,1.1656,1.1986,14.5275,14.5453,37.5905,37.5945,7.6498,7.6538
23/05/2017 12:00:09,5,1.2348,1.1662,1.1988,14.8637,14.8646,37.6166,37.6202,7.7106,7.7128
23/05/2017 14:00:09,5,1.2387,1.1703,1.2032,15.0832,15.0800,37.6458,37.6491,7.7653,7.7670
23/05/2017 16:00:03,5,1.2363,1.1680,1.2009,14.9527,14.9375,37.6766,37.6794,7.7996,7.8010
23/05/2017 18:00:02,5,1.2377,1.1697,1.2028,14.8117,14.7958,37.6988,37.7012,7.8174,7.8191
23/05/2017 20:00:08,5,1.2251,1.1561,1.1889,14.6731,14.6594,37.7228,37.7252,7.8334,7.8346
23/05/2017 22:00:00,5,1.2011,1.1317,1.1643,14.5082,14.4980,37.7686,37.7704,7.8721,7.8727
24/05/2017 00:00:03,5,1.1995,1.1307,1.1632,14.3889,14.3803,37.8104,37.8117,7.9076,7.9081
24/05/2017 02:00:07,5,1.2058,1.1364,1.1689,14.2845,14.2773,37.8457,37.8466,7.9427,7.9429
24/05/2017 04:00:02,5,1.2150,1.1481,1.1812,14.1840,14.1762,37.8810,37.8817,7.9811,7.9815
24/05/2017 06:00:08,5,1.2827,1.2195,1.2530,14.1176,14.1069,37.8659,37.8662,7.9773,7.9795
24/05/2017 08:00:01,5,1.3141,1.2514,1.2846,14.0748,14.0633,37.8208,37.8206,7.9674,7.9699
24/05/2017 10:00:04,5,1.3460,1.2823,1.3160,14.2691,14.3459,37.7413,37.7263,7.9410,7.9476
24/05/2017 12:00:00,5,1.3767,1.3139,1.3477,14.5204,14.6751,37.6208,37.5668,7.9000,7.9092
24/05/2017 14:00:00,5,1.3831,1.3203,1.3540,14.7969,14.9576,37.4783,37.3546,7.8630,7.8664
24/05/2017 16:00:00,5,1.3758,1.3122,1.3460,14.8670,14.8824,37.3326,37.1982,7.8200,7.8212
24/05/2017 18:00:05,5,1.3645,1.3006,1.3343,14.7930,14.7182,37.2216,37.1268,7.7767,7.7863
24/05/2017 20:00:03,5,1.3496,1.2848,1.3185,14.5824,14.4931,37.1525,37.0983,7.7549,7.7583
24/05/2017 22:00:04,5,1.3305,1.2650,1.2986,14.3757,14.3022,37.1357,37.0994,7.7298,7.7331
