Cell,Age,Oxy,Sal,Period
19337,89.6136,232.4802,36.9074,2016-18
19338,89.5132,229.8596,36.9486,2016-18
19339,89.4305,226.8380,36.9800,2016-18
19646,89.6825,232.2915,36.8741,2016-18
19647,89.5918,229.9159,36.9100,2016-18
19648,89.5151,227.0937,36.9382,2016-18
19922,89.7819,232.8797,36.8329,2016-18
19923,89.6985,230.5278,36.8622,2016-18
19924,89.6163,227.7401,36.8905,2016-18
20181,89.8717,233.6075,36.7993,2016-18
20182,89.7855,231.0100,36.8252,2016-18
20183,89.6946,227.9056,36.8534,2016-18
20420,89.9538,234.3512,36.7724,2016-18
20421,89.8654,231.5066,36.7943,2016-18
20422,89.7671,227.9361,36.8203,2016-18
20434,112.0789,477.0101,36.1415,2016-18
20649,90.0088,234.2554,36.7549,2016-18
20650,89.9187,231.1230,36.7731,2016-18
20651,89.8222,227.3864,36.7943,2016-18
20663,112.0393,476.3196,36.1253,2016-18
20681,97.4335,466.1634,31.0508,2016-18
20843,93.5005,466.8285,36.3146,2016-18
20844,92.9440,469.7432,36.3871,2016-18
20845,93.2544,492.1125,36.3596,2016-18
20853,90.0634,233.9857,36.7396,2016-18
20854,89.9774,230.9363,36.7530,2016-18
20855,89.8939,227.3940,36.7674,2016-18
20867,111.9189,477.7313,36.0866,2016-18
20881,110.0220,479.9290,35.1708,2016-18
20882,101.0723,489.2109,32.2535,2016-18
21022,90.0705,285.2931,36.6707,2016-18
21023,89.9944,236.8269,36.6662,2016-18
21024,93.5213,462.0348,36.3407,2016-18
21029,90.1461,235.2116,36.7251,2016-18
21030,90.0443,231.2919,36.7373,2016-18
21031,89.9629,228.3585,36.7481,2016-18
21044,111.5935,483.3654,35.9966,2016-18
21052,109.5757,482.6563,35.0496,2016-18
21053,102.2796,497.0721,32.6598,2016-18
21169,89.6413,200.0306,36.6955,2016-18
21170,89.6338,195.7149,36.6785,2016-18
21171,93.6874,411.8746,36.3337,2016-18
21177,90.2160,235.9657,36.7158,2016-18
21178,90.0957,231.2923,36.7271,2016-18
21179,90.0769,232.0322,36.7250,2016-18
21185,110.9480,485.9013,35.8284,2016-18
21191,109.1008,486.7294,34.9224,2016-18
21192,102.4285,498.8209,32.7189,2016-18
21294,89.6516,199.9024,36.6584,2016-18
21295,89.6431,196.4059,36.6446,2016-18
21296,93.8546,366.2427,36.3233,2016-18
21302,90.3325,234.9554,36.7031,2016-18
21303,90.4647,237.5711,36.6947,2016-18
21304,90.1947,231.9702,36.7154,2016-18
21305,90.1088,230.6605,36.7219,2016-18
21306,90.1396,233.4378,36.7114,2016-18
21311,110.3523,495.5867,35.6054,2016-18
21312,108.5192,491.6352,34.7694,2016-18
21313,102.0881,497.7032,32.6146,2016-18
21410,89.7154,204.5944,36.6227,2016-18
21411,89.7090,201.1615,36.6089,2016-18
21412,94.3419,327.8932,36.2705,2016-18
21418,90.3046,232.2977,36.7015,2016-18
21419,90.3975,234.1738,36.6949,2016-18
21420,90.2200,230.7415,36.7088,2016-18
21421,90.6022,238.8163,36.6866,2016-18
21422,90.5242,235.6549,36.6862,2016-18
21423,90.1522,229.7712,36.7141,2016-18
21424,90.1092,230.3705,36.7118,2016-18
21425,90.0728,231.5049,36.6950,2016-18
21426,90.0727,229.6891,36.7017,2016-18
21429,108.6540,490.9174,35.0250,2016-18
21430,107.8167,489.2657,34.5938,2016-18
21431,101.5376,494.7450,32.4385,2016-18
21518,89.7694,208.2812,36.5973,2016-18
21519,89.7646,204.8636,36.5845,2016-18
21520,95.2250,297.0195,36.1674,2016-18
21525,90.2913,229.3887,36.6948,2016-18
21526,90.3682,230.7209,36.6891,2016-18
21527,90.2235,228.3565,36.7003,2016-18
21528,90.5033,232.1061,36.6793,2016-18
21529,90.1654,227.6185,36.7049,2016-18
21530,90.7270,239.1686,36.6803,2016-18
21531,90.6453,237.1732,36.6808,2016-18
