Cell,Age,Oxy,Sal,Period
1,4.3608,216.5438,35.8952,2016-18
2,1.5684,217.1095,35.8787,2016-18
3,0.0981,217.4292,35.8454,2016-18
4,0.0794,217.4145,35.8675,2016-18
5,0.0726,217.4132,35.8687,2016-18
6,0.1066,217.3902,35.8844,2016-18
7,0.1409,217.3600,35.8937,2016-18
8,0.1853,217.3373,35.8986,2016-18
9,0.2680,217.3244,35.8932,2016-18
10,0.3399,217.3456,35.9004,2016-18
11,0.5181,217.4390,35.9041,2016-18
12,0.5904,217.4572,35.9002,2016-18
13,1.0659,217.4939,35.9072,2016-18
14,1.1995,217.5019,35.9097,2016-18
15,1.3514,217.4964,35.9121,2016-18
16,1.8218,217.4702,35.9148,2016-18
17,2.6573,217.3559,35.9179,2016-18
18,2.8893,217.3220,35.9193,2016-18
19,3.3192,217.0808,35.9141,2016-18
20,3.8076,217.0124,35.9156,2016-18
21,4.1113,216.9371,35.9113,2016-18
22,3.6604,216.9890,35.9032,2016-18
23,2.7853,217.0902,35.8966,2016-18
24,2.3883,217.1528,35.8944,2016-18
25,2.2825,217.1781,35.8923,2016-18
26,2.4084,217.1654,35.8916,2016-18
27,2.1534,217.1764,35.8899,2016-18
28,1.2635,217.2607,35.8807,2016-18
29,4.2518,217.0189,35.8926,2016-18
30,2.0191,217.1881,35.8862,2016-18
31,2.4706,217.1551,35.8954,2016-18
32,0.6853,217.2982,35.8804,2016-18
33,0.7039,217.2913,35.8820,2016-18
34,2.4222,217.1413,35.8976,2016-18
35,2.8761,217.0849,35.8991,2016-18
36,1.4433,217.0914,35.8941,2016-18
37,2.5367,217.0798,35.9007,2016-18
38,1.9354,217.1423,35.8998,2016-18
39,3.6996,217.0500,35.9030,2016-18
40,5.0441,216.7545,35.9014,2016-18
41,10.2880,214.8455,35.8809,2016-18
42,10.4590,214.1925,35.8740,2016-18
43,14.0696,213.1512,35.8709,2016-18
44,4.6962,216.4546,35.8951,2016-18
45,1.8426,217.0341,35.8951,2016-18
46,1.5623,217.1064,35.8888,2016-18
47,6.3289,216.0092,35.8873,2016-18
48,0.9856,217.2136,35.8972,2016-18
49,0.1587,217.3819,35.8890,2016-18
50,0.1883,217.3680,35.8980,2016-18
51,0.2097,217.3365,35.8996,2016-18
52,0.2874,217.3407,35.9018,2016-18
53,0.4051,217.3647,35.9030,2016-18
54,0.5718,217.4342,35.9042,2016-18
55,0.8532,217.5251,35.9079,2016-18
56,1.0427,217.4813,35.9098,2016-18
57,1.2917,217.5165,35.9110,2016-18
58,1.6554,217.5320,35.9147,2016-18
59,2.0724,217.4988,35.9186,2016-18
60,3.6890,217.1240,35.9188,2016-18
61,2.1264,217.4667,35.9177,2016-18
62,3.2393,217.2409,35.9207,2016-18
63,4.3200,216.9556,35.9158,2016-18
64,4.7671,216.8760,35.9099,2016-18
65,4.5253,216.9481,35.9036,2016-18
66,4.1611,217.0542,35.9005,2016-18
67,4.0509,217.0796,35.8983,2016-18
68,4.0964,217.0679,35.8957,2016-18
69,4.3153,217.0328,35.8917,2016-18
70,5.1839,216.9473,35.8889,2016-18
71,6.2234,216.8329,35.8840,2016-18
72,4.9378,217.0058,35.8917,2016-18
73,6.7438,216.5928,35.8814,2016-18
74,4.5556,217.0543,35.8984,2016-18
75,5.8515,216.9653,35.8964,2016-18
76,6.6578,216.9747,35.8980,2016-18
77,4.4251,217.0364,35.9014,2016-18
78,6.4898,216.9644,35.9040,2016-18
79,6.9098,216.8522,35.9054,2016-18
80,9.1952,216.1629,35.8953,2016-18
81,11.6215,215.1365,35.8800,2016-18
82,15.1418,214.0152,35.8753,2016-18
83,14.1636,214.6656,35.8698,2016-18
