Cell,Age,Oxy,Sal,Period
19337,148.2419,128.4669,28.1831,2016-18
19338,148.2024,127.8056,28.1860,2016-18
19339,149.1527,129.4571,28.1434,2016-18
19646,148.9913,129.6816,28.1416,2016-18
19647,149.4379,130.0758,28.1287,2016-18
19648,150.4898,132.2220,28.0841,2016-18
19922,149.3747,130.1487,28.1205,2016-18
19923,150.4212,132.0230,28.0863,2016-18
19924,151.6048,134.7186,28.0358,2016-18
20181,149.5243,130.0996,28.1134,2016-18
20182,151.2756,133.8402,28.0524,2016-18
20183,152.6112,137.1820,27.9920,2016-18
20420,149.5537,129.6467,28.1128,2016-18
20421,152.1479,135.7553,28.0200,2016-18
20422,153.6436,139.9920,27.9442,2016-18
20434,142.9689,348.5715,41.0923,2016-18
20649,149.8628,130.3317,28.1053,2016-18
20650,152.8135,137.5237,27.9951,2016-18
20651,154.3672,142.2740,27.9053,2016-18
20663,143.0336,394.3334,41.0966,2016-18
20681,142.9741,366.1325,40.3785,2016-18
20843,132.6064,63.2935,28.9808,2016-18
20844,131.8763,84.0166,28.7125,2016-18
20845,129.5029,60.0432,28.7411,2016-18
20853,149.9214,130.5215,28.1062,2016-18
20854,153.1651,138.4939,27.9830,2016-18
20855,154.7794,143.7465,27.8786,2016-18
20867,143.0490,428.6743,41.0896,2016-18
20881,142.4800,496.3799,40.4177,2016-18
20882,142.4988,355.6955,40.2944,2016-18
21022,135.1730,88.9239,29.2955,2016-18
21023,138.2180,115.6806,29.2013,2016-18
21024,128.3644,48.1451,28.8515,2016-18
21029,149.8020,130.2805,28.1169,2016-18
21030,153.1865,138.4257,27.9873,2016-18
21031,155.0656,144.0969,27.8698,2016-18
21044,142.7431,434.9334,40.9934,2016-18
21052,142.4032,498.2412,40.4299,2016-18
21053,142.1387,352.2585,40.2354,2016-18
21169,136.2152,104.0239,29.2807,2016-18
21170,140.0210,116.3957,29.1899,2016-18
21171,127.2760,42.7005,28.9145,2016-18
21177,149.4877,129.5157,28.1354,2016-18
21178,152.7508,136.5471,28.0257,2016-18
21179,154.9100,142.2550,27.8982,2016-18
21185,141.8310,416.8387,40.7129,2016-18
21191,142.3193,494.7858,40.4463,2016-18
21192,142.1703,358.7852,40.2040,2016-18
21294,138.4064,107.2679,29.0885,2016-18
21295,142.0308,111.4247,28.9275,2016-18
21296,125.2051,40.3358,28.7773,2016-18
21302,149.1675,128.5636,28.1539,2016-18
21303,148.2421,126.6078,28.1940,2016-18
21304,151.2231,132.6063,28.0885,2016-18
21305,153.0128,136.2869,28.0043,2016-18
21306,152.6495,135.2674,28.0265,2016-18
21311,141.7445,478.8307,40.7276,2016-18
21312,142.2231,471.8853,40.4673,2016-18
21313,142.2577,405.4940,40.1959,2016-18
21410,140.6588,114.3568,28.9354,2016-18
21411,145.8136,117.0983,28.6855,2016-18
21412,118.5872,42.3852,27.7853,2016-18
21418,151.5750,133.2592,28.0124,2016-18
21419,150.9188,132.0585,28.0411,2016-18
21420,152.6099,135.0673,27.9826,2016-18
21421,148.8634,127.3854,28.1710,2016-18
21422,151.5416,133.2946,28.0157,2016-18
21423,153.7303,137.1635,27.9535,2016-18
21424,153.7306,137.0870,27.9605,2016-18
21425,151.8655,132.4940,28.2340,2016-18
21426,153.6139,136.6210,27.9669,2016-18
21429,141.4935,496.7281,40.5854,2016-18
21430,142.1227,497.7956,40.4929,2016-18
21431,142.3131,433.1238,40.2228,2016-18
21518,143.8759,122.0683,28.7708,2016-18
21519,148.3662,122.8226,28.5444,2016-18
21520,104.0350,56.1382,24.9404,2016-18
21525,156.0047,142.2696,27.8007,2016-18
21526,155.6419,141.7637,27.8165,2016-18
21527,156.3499,142.6976,27.7860,2016-18
21528,155.8025,142.4488,27.8058,2016-18
21529,156.5168,142.7760,27.7816,2016-18
21530,149.0753,127.5002,28.1558,2016-18
21531,151.8903,133.9501,28.0053,2016-18
21532,156.1982,143.7436,27.7811,2016-18
21533,156.1428,141.7301,27.8072,2016-18
21534,154.8837,138.8982,27.8869,2016-18
21535,152.4811,133.0728,28.5213,2016-18
21536,154.3564,137.0878,27.9966,2016-18
21538,141.9902,482.2566,40.5209,2016-18
21539,141.9401,496.9497,40.5009,2016-18
21540,142.3169,429.3488,40.2471,2016-18
21607,146.8788,126.7326,28.6921,2016-18
21608,150.4684,127.5784,28.4240,2016-18
21609,78.3825,87.5127,19.4061,2016-18
21614,148.3073,125.8740,28.1667,2016-18
21615,156.3751,144.5538,27.7673,2016-18
21616,152.3072,134.2344,28.4504,2016-18
21617,154.2988,135.6387,28.0690,2016-18
21619,141.8552,498.8842,40.4511,2016-18
21620,142.2861,417.4333,40.2573,2016-18
21657,149.0585,128.6073,28.5840,2016-18
21658,152.5903,131.9800,28.2825,2016-18
21659,12.5081,177.3642,4.6618,2016-18
21664,146.2378,121.2226,28.2354,2016-18
21665,156.1925,143.9639,27.7663,2016-18
21666,151.0892,131.7368,28.4485,2016-18
21667,154.2035,134.9651,28.1566,2016-18
21668,0.8443,198.3766,2.0328,2016-18
21669,141.7471,489.5899,40.3882,2016-18
21670,142.2352,410.0529,40.2582,2016-18
21687,1.7350,193.7374,2.2066,2016-18
21692,141.7263,109.0987,28.4349,2016-18
21693,151.5019,131.7552,27.9632,2016-18
21694,0.8420,198.4497,2.0329,2016-18
21695,141.6350,482.7007,40.3243,2016-18
21696,142.1616,419.6775,40.2520,2016-18
21707,0.9583,195.5003,2.0251,2016-18
21708,0.8575,198.4225,2.0285,2016-18
21709,0.8541,198.4440,2.0296,2016-18
21710,0.8512,198.4570,2.0307,2016-18
21711,0.8492,198.4342,2.0312,2016-18
21712,147.7222,117.3378,28.1648,2016-18
21713,150.8837,127.3924,27.9977,2016-18
21714,0.8400,198.4539,2.0332,2016-18
21715,141.4907,442.4209,40.2489,2016-18
21716,142.0306,425.5142,40.2351,2016-18
21725,0.8980,196.0621,2.0129,2016-18
21726,0.8552,198.4225,2.0289,2016-18
21727,0.8518,198.4413,2.0299,2016-18
21728,0.8485,198.4572,2.0308,2016-18
21729,0.8466,198.4354,2.0314,2016-18
21730,158.2734,138.3525,27.6543,2016-18
21731,160.3894,147.2646,27.5330,2016-18
21732,0.8381,198.4378,2.0335,2016-18
21733,141.3220,372.6148,40.1493,2016-18
21734,141.4346,389.4300,40.1508,2016-18
21735,141.7845,416.0392,40.1996,2016-18
21743,0.8885,196.6351,2.0130,2016-18
21744,0.8533,198.4097,2.0293,2016-18
21745,0.8499,198.4361,2.0302,2016-18
21746,0.8466,198.4588,2.0312,2016-18
21747,0.8446,198.4423,2.0318,2016-18
21748,163.0829,149.1498,27.4055,2016-18
21749,165.1553,158.9425,27.2815,2016-18
21750,0.8360,198.4283,2.0339,2016-18
21751,141.0724,377.0001,40.0519,2016-18
21758,0.8832,197.1744,2.0142,2016-18
21759,0.8513,198.3824,2.0297,2016-18
21760,0.8480,198.4298,2.0306,2016-18
21761,0.8446,198.4628,2.0316,2016-18
21762,0.8426,198.4541,2.0322,2016-18
21763,163.6291,149.3049,27.3727,2016-18
21764,165.8646,159.8160,27.2342,2016-18
21765,0.8336,198.4419,2.0343,2016-18
21766,140.8493,361.4696,39.9688,2016-18
21773,0.8792,197.4997,2.0153,2016-18
21774,0.8494,198.3404,2.0301,2016-18
21775,0.8460,198.4186,2.0310,2016-18
21776,0.8426,198.4660,2.0320,2016-18
21777,0.8405,198.4682,2.0326,2016-18
21778,162.2580,142.9025,27.4517,2016-18
21779,165.3015,155.7810,27.2651,2016-18
21780,0.8306,198.4786,2.0348,2016-18
21781,140.7120,328.9846,39.9196,2016-18
21788,0.8760,197.7623,2.0162,2016-18
21789,0.8472,198.2800,2.0306,2016-18
21790,0.8440,198.3914,2.0314,2016-18
21791,0.8405,198.4597,2.0323,2016-18
21792,0.8383,198.4778,2.0330,2016-18
21793,163.0647,143.4194,27.4031,2016-18
21794,165.1093,153.6272,27.2711,2016-18
21795,0.8276,198.5282,2.0353,2016-18
21796,140.5869,360.1793,39.8760,2016-18
21803,0.8725,198.0264,2.0172,2016-18
21804,0.8453,198.2017,2.0309,2016-18
21805,0.8422,198.3415,2.0317,2016-18
21806,0.8387,198.4359,2.0327,2016-18
21807,0.8363,198.4761,2.0334,2016-18
21808,164.7499,147.7654,27.2949,2016-18
21809,165.6569,154.4199,27.2295,2016-18
21810,0.8247,198.5720,2.0358,2016-18
21811,0.8268,198.5548,2.0354,2016-18
21812,0.8228,198.5940,2.0361,2016-18
21813,140.4504,368.2994,39.8292,2016-18
21820,0.8689,198.2537,2.0182,2016-18
21821,0.8440,198.1181,2.0311,2016-18
21822,0.8409,198.2815,2.0319,2016-18
21823,0.8372,198.4068,2.0329,2016-18
21824,0.8346,198.4681,2.0337,2016-18
21825,165.9126,150.6590,27.2136,2016-18
21826,166.1816,154.7453,27.1898,2016-18
21827,0.8244,198.5719,2.0358,2016-18
21828,0.8268,198.5441,2.0353,2016-18
21829,0.8225,198.5904,2.0361,2016-18
21830,0.8297,198.4899,2.0347,2016-18
21831,0.8318,198.3976,2.0341,2016-18
21832,0.8205,198.6134,2.0365,2016-18
21833,0.8202,198.6036,2.0365,2016-18
21834,140.3118,377.5320,39.7821,2016-18
21841,0.8650,198.4430,2.0192,2016-18
21842,0.8431,198.0388,2.0312,2016-18
21843,0.8394,198.2339,2.0322,2016-18
21844,0.8356,198.3851,2.0333,2016-18
21845,0.8330,198.4664,2.0340,2016-18
21846,166.4376,152.7756,27.1709,2016-18
21847,166.4222,153.8799,27.1699,2016-18
21848,0.8245,198.5646,2.0357,2016-18
21849,0.8272,198.5217,2.0352,2016-18
21850,0.8225,198.5803,2.0361,2016-18
21851,0.8350,198.2589,2.0332,2016-18
21852,0.8200,198.5885,2.0364,2016-18
21853,0.8314,198.4711,2.0344,2016-18
21854,0.8340,198.3760,2.0336,2016-18
