Cell,Age,Oxy,Sal,Period
19337,76.2922,205.2936,31.6556,2016-18
19338,76.3021,204.6309,31.6625,2016-18
19339,76.1817,206.4807,31.6343,2016-18
19646,76.3212,206.3322,31.6570,2016-18
19647,76.3584,205.4996,31.6698,2016-18
19648,76.2585,206.7387,31.6469,2016-18
19922,76.3327,207.3934,31.6543,2016-18
19923,76.3986,206.3534,31.6734,2016-18
19924,76.3247,207.2142,31.6570,2016-18
20181,76.3319,208.4913,31.6487,2016-18
20182,76.4372,207.0459,31.6771,2016-18
20183,76.3932,207.5184,31.6679,2016-18
20420,76.3298,209.7803,31.6413,2016-18
20421,76.4881,207.7405,31.6820,2016-18
20422,76.5058,207.4749,31.6884,2016-18
20434,159.0114,218.8975,42.0142,2016-18
20649,76.3431,211.0410,31.6356,2016-18
20650,76.5508,208.3198,31.6880,2016-18
20651,76.6529,206.8603,31.7154,2016-18
20663,159.0299,228.8579,42.0152,2016-18
20681,156.0044,411.1171,40.9857,2016-18
20843,76.3554,341.9068,31.6027,2016-18
20844,75.8106,318.5434,31.4737,2016-18
20845,75.4797,328.7826,31.3912,2016-18
20853,76.4557,211.6185,31.6523,2016-18
20854,76.6816,208.4205,31.7078,2016-18
20855,76.8578,205.7435,31.7536,2016-18
20867,159.0480,239.6297,42.0162,2016-18
20881,159.1417,214.6851,41.9121,2016-18
20882,155.8462,406.8480,40.9408,2016-18
21022,75.3872,303.7593,31.4038,2016-18
21023,75.1402,198.4522,31.3721,2016-18
21024,75.2723,294.3401,31.3270,2016-18
21029,76.7688,210.6812,31.7156,2016-18
21030,77.0150,207.2890,31.7724,2016-18
21031,77.1950,204.0710,31.8186,2016-18
21044,159.0622,255.2867,42.0147,2016-18
21052,159.0916,216.0887,41.8971,2016-18
21053,155.7108,407.9128,40.8999,2016-18
21169,75.5664,196.1994,31.4203,2016-18
21170,75.6687,189.0668,31.4946,2016-18
21171,75.0884,268.1472,31.2746,2016-18
21177,77.3378,207.0143,31.8257,2016-18
21178,77.6366,203.3251,31.9021,2016-18
21179,77.7916,202.2543,31.9430,2016-18
21185,159.0323,269.6320,42.0018,2016-18
21191,159.0750,219.6297,41.8765,2016-18
21192,155.5554,403.6778,40.8542,2016-18
21294,75.8397,196.5626,31.4872,2016-18
21295,76.0790,190.2059,31.6041,2016-18
21296,74.8675,250.9235,31.2161,2016-18
21302,78.0996,204.7760,31.9850,2016-18
21303,78.1980,206.0170,31.9962,2016-18
21304,77.8952,204.7053,31.9475,2016-18
21305,77.8902,204.3681,31.9524,2016-18
21306,77.8307,204.1216,31.9425,2016-18
21311,158.8239,287.5905,41.9717,2016-18
21312,159.0225,229.0433,41.8368,2016-18
21313,155.3479,390.2629,40.7970,2016-18
21410,75.8334,199.4874,31.4685,2016-18
21411,76.4182,191.3753,31.6902,2016-18
21412,74.5494,233.7252,31.1318,2016-18
21418,78.1748,203.6792,32.0064,2016-18
21419,78.2369,204.4751,32.0121,2016-18
21420,77.9585,204.8270,31.9616,2016-18
21421,78.3049,207.0589,32.0094,2016-18
21422,78.3507,204.9861,32.0280,2016-18
21423,77.8986,205.3184,31.9532,2016-18
21424,77.6695,206.3198,31.9005,2016-18
21425,77.6748,204.8652,31.9064,2016-18
21426,77.4904,207.1909,31.8554,2016-18
21429,158.7275,306.5684,41.9264,2016-18
21430,158.9207,245.9085,41.7918,2016-18
21431,155.0616,367.1386,40.7229,2016-18
21518,76.0095,201.2562,31.5050,2016-18
21519,76.6238,193.5071,31.7286,2016-18
21520,74.1431,216.6704,31.0238,2016-18
21525,78.2053,202.6400,32.0216,2016-18
21526,78.3147,202.5405,32.0380,2016-18
21527,78.0342,204.4869,31.9859,2016-18
21528,78.4390,203.6842,32.0486,2016-18
21529,77.9922,205.1625,31.9803,2016-18
21530,78.3799,207.9494,32.0160,2016-18
21531,78.4282,205.7410,32.0344,2016-18
21532,78.5235,204.6595,32.0520,2016-18
21533,77.6889,206.8773,31.9098,2016-18
21534,77.4983,206.5845,31.8659,2016-18
21535,77.6564,203.5723,31.9102,2016-18
21536,77.4115,204.6259,31.8552,2016-18
21538,158.5824,283.0839,41.7994,2016-18
21539,158.4583,287.1970,41.7547,2016-18
21540,154.7097,340.7702,40.6381,2016-18
21607,76.9600,197.7002,31.7750,2016-18
21608,76.8179,195.5215,31.7663,2016-18
21609,73.8479,207.0426,30.9378,2016-18
21614,78.4321,208.5315,32.0196,2016-18
21615,78.5708,205.3022,32.0523,2016-18
21616,77.6445,201.8753,31.9179,2016-18
21617,77.3420,200.9567,31.8589,2016-18
21619,158.3183,287.9272,41.7088,2016-18
21620,154.2500,318.1267,40.5466,2016-18
21657,77.4820,197.0489,31.9086,2016-18
21658,77.0658,196.1892,31.8218,2016-18
21659,73.4411,193.3133,30.8309,2016-18
21664,78.4922,209.1045,32.0236,2016-18
21665,78.6208,205.9902,32.0521,2016-18
21666,77.6131,199.7343,31.9238,2016-18
21667,77.2197,198.1248,31.8456,2016-18
21668,79.7028,246.4451,31.8165,2016-18
21669,158.1590,285.7560,41.6599,2016-18
21670,153.8942,300.0506,40.4597,2016-18
21687,72.8542,175.5302,30.6781,2016-18
21692,78.5819,209.4197,32.0333,2016-18
21693,78.7222,205.8226,32.0607,2016-18
21694,79.6871,235.8032,31.8029,2016-18
21695,157.9081,276.2613,41.5870,2016-18
21696,153.5693,289.6418,40.3777,2016-18
21707,72.0015,153.3643,30.4623,2016-18
21708,78.1162,207.2840,31.9681,2016-18
21709,78.3892,196.1680,31.9782,2016-18
21710,78.5797,188.2221,31.9679,2016-18
21711,78.6979,177.7591,31.9454,2016-18
21712,78.7121,209.7665,32.0455,2016-18
21713,78.8503,206.0583,32.0670,2016-18
21714,79.6686,222.2145,31.7895,2016-18
21715,157.3269,267.5262,41.4177,2016-18
21716,153.1810,284.3090,40.2772,2016-18
21725,71.3319,147.1881,30.2741,2016-18
21726,78.1802,204.0128,31.9506,2016-18
21727,78.4185,193.8840,31.9606,2016-18
21728,78.5807,186.0205,31.9536,2016-18
21729,78.6861,175.5800,31.9317,2016-18
21730,78.8439,209.9046,32.0553,2016-18
21731,78.9640,206.5391,32.0690,2016-18
21732,79.6445,203.8844,31.7744,2016-18
21733,156.4212,281.3466,41.1695,2016-18
21734,154.7078,285.6676,40.7031,2016-18
21735,153.2961,282.4680,40.3141,2016-18
21743,70.8834,138.7938,30.2036,2016-18
21744,78.2483,199.8116,31.9334,2016-18
21745,78.4563,190.4372,31.9415,2016-18
21746,78.5913,182.5883,31.9357,2016-18
21747,78.6690,173.4909,31.9146,2016-18
21748,79.0217,209.2370,32.0683,2016-18
21749,79.0812,206.9174,32.0705,2016-18
21750,79.6068,175.1284,31.7545,2016-18
21751,155.1761,285.0597,40.8293,2016-18
21758,70.7168,139.8363,30.1832,2016-18
21759,78.2399,196.7964,31.8994,2016-18
21760,78.4692,187.0734,31.9190,2016-18
21761,78.5826,179.6278,31.9152,2016-18
21762,78.6365,171.1744,31.8957,2016-18
21763,79.1365,209.0297,32.0693,2016-18
21764,79.1744,207.7551,32.0698,2016-18
21765,79.5405,134.8793,31.7275,2016-18
21766,152.7067,256.5062,40.1613,2016-18
21773,70.5568,137.8626,30.1733,2016-18
21774,78.2509,194.0654,31.8702,2016-18
21775,78.4055,186.8850,31.8862,2016-18
21776,78.5085,180.2269,31.8891,2016-18
21777,78.5700,172.4737,31.8787,2016-18
21778,79.2346,209.0203,32.0678,2016-18
21779,79.2501,209.1298,32.0691,2016-18
21780,79.4036,94.8419,31.6833,2016-18
21781,152.0837,246.3917,39.9944,2016-18
21788,70.4330,136.9796,30.1631,2016-18
21789,78.2845,193.0250,31.8529,2016-18
21790,78.3358,188.7160,31.8541,2016-18
21791,78.4157,182.8447,31.8601,2016-18
21792,78.4866,175.5959,31.8594,2016-18
21793,79.3292,209.1188,32.0639,2016-18
21794,79.3309,210.3253,32.0671,2016-18
21795,79.1055,79.3043,31.6050,2016-18
21796,151.4843,237.3818,39.8307,2016-18
21803,70.3319,137.0992,30.1486,2016-18
21804,78.2907,193.1360,31.8382,2016-18
21805,78.3218,189.7949,31.8397,2016-18
21806,78.3697,184.6402,31.8432,2016-18
21807,78.4307,177.9758,31.8452,2016-18
21808,79.3972,210.3025,32.0615,2016-18
21809,79.4063,211.6906,32.0650,2016-18
21810,78.6715,116.2150,31.6530,2016-18
21811,78.2664,174.1305,31.7692,2016-18
21812,78.3457,131.9124,31.6382,2016-18
21813,150.7365,228.7623,39.6278,2016-18
21820,70.2433,138.7449,30.1286,2016-18
21821,78.2504,193.3018,31.8253,2016-18
21822,78.2969,190.5035,31.8278,2016-18
21823,78.3370,185.9408,31.8308,2016-18
21824,78.3907,179.7513,31.8342,2016-18
21825,79.4592,211.5592,32.0586,2016-18
21826,79.4656,213.8529,32.0640,2016-18
21827,78.2981,155.3430,31.7050,2016-18
21828,78.2178,179.0966,31.7656,2016-18
21829,78.1451,155.3314,31.6677,2016-18
21830,78.3262,178.4890,31.8066,2016-18
21831,78.2799,182.7255,31.7991,2016-18
