Cell,Age,Oxy,Sal,Period
1,14.8625,230.4104,35.8891,2016-18
2,13.3007,228.8799,35.8810,2016-18
3,8.5441,225.6362,35.8503,2016-18
4,10.9343,226.9841,35.8606,2016-18
5,11.3899,226.9998,35.8629,2016-18
6,9.8384,225.6095,35.8419,2016-18
7,9.0876,225.1127,35.8382,2016-18
8,9.5094,225.3461,35.8381,2016-18
9,6.4623,223.5361,35.8205,2016-18
10,5.1095,222.8366,35.8117,2016-18
11,5.0333,222.9769,35.8106,2016-18
12,4.5316,222.6005,35.8084,2016-18
13,4.6179,222.6963,35.8072,2016-18
14,5.0739,223.0478,35.8086,2016-18
15,4.8427,222.8823,35.8066,2016-18
16,4.0705,222.4102,35.8057,2016-18
17,4.3400,222.8083,35.8053,2016-18
18,4.7221,223.2103,35.8070,2016-18
19,3.1573,221.7625,35.8057,2016-18
20,3.8168,222.3099,35.8068,2016-18
21,4.0627,222.5571,35.8078,2016-18
22,4.7724,223.2105,35.8068,2016-18
23,5.8162,224.1640,35.8081,2016-18
24,6.5217,224.7860,35.8073,2016-18
25,7.2210,225.3770,35.8082,2016-18
26,7.4119,225.5108,35.8087,2016-18
27,6.5282,224.7954,35.8096,2016-18
28,6.0302,224.5249,35.8080,2016-18
29,9.0407,227.0492,35.8123,2016-18
30,6.4546,225.0187,35.8112,2016-18
31,9.6427,227.7940,35.8160,2016-18
32,8.3654,226.6380,35.8143,2016-18
33,8.7223,226.8391,35.8172,2016-18
34,9.2874,227.3654,35.8176,2016-18
35,7.7350,225.6097,35.8125,2016-18
36,9.1980,226.8288,35.8130,2016-18
37,9.7608,227.6091,35.8122,2016-18
38,8.6311,227.0773,35.8080,2016-18
39,10.6210,228.9982,35.8092,2016-18
40,10.9463,229.4559,35.8054,2016-18
41,11.2615,229.8044,35.8043,2016-18
42,10.1344,228.7318,35.8012,2016-18
43,11.4909,230.0222,35.8006,2016-18
44,15.0804,230.4961,35.8951,2016-18
45,15.0665,229.8136,35.9045,2016-18
46,14.2135,229.2234,35.8899,2016-18
47,14.9794,230.7594,35.8846,2016-18
48,13.9506,228.6768,35.8857,2016-18
49,13.3869,228.3018,35.8781,2016-18
50,11.2120,226.5381,35.8501,2016-18
51,9.6243,225.4763,35.8389,2016-18
52,6.5479,223.7202,35.8184,2016-18
53,6.9629,224.0604,35.8198,2016-18
54,5.6377,223.3946,35.8130,2016-18
55,6.0780,223.7775,35.8129,2016-18
56,6.6968,224.2409,35.8130,2016-18
57,6.0008,223.8105,35.8104,2016-18
58,5.5552,223.7573,35.8115,2016-18
59,5.4314,223.9167,35.8115,2016-18
60,5.6030,224.0693,35.8092,2016-18
61,5.8703,224.3497,35.8134,2016-18
62,5.8878,224.4614,35.8133,2016-18
63,5.8260,224.3159,35.8093,2016-18
64,6.3150,224.7858,35.8104,2016-18
65,6.8956,225.3147,35.8096,2016-18
66,7.5193,225.8401,35.8114,2016-18
67,8.2642,226.4547,35.8100,2016-18
68,8.6143,226.7482,35.8117,2016-18
69,8.9947,227.0594,35.8152,2016-18
70,9.2753,227.4016,35.8160,2016-18
71,10.6154,228.6390,35.8199,2016-18
72,10.2649,228.3537,35.8198,2016-18
73,10.2933,228.4075,35.8184,2016-18
74,9.8363,228.0660,35.8164,2016-18
75,10.4788,228.4978,35.8177,2016-18
76,10.9537,228.8330,35.8169,2016-18
77,10.5081,228.2250,35.8165,2016-18
78,11.0237,228.9736,35.8161,2016-18
79,11.5347,229.9345,35.8122,2016-18
80,11.7767,230.2635,35.8105,2016-18
81,12.0356,230.6334,35.8100,2016-18
82,12.2946,230.9825,35.8013,2016-18
83,12.3556,231.0157,35.8094,2016-18
84,12.3052,231.0916,35.8065,2016-18
85,11.5244,230.1495,35.7976,2016-18
86,12.6759,231.4122,35.8003,2016-18
87,15.5418,230.2058,35.9231,2016-18
88,15.7579,229.8364,35.9401,2016-18
89,15.2635,229.6014,35.9148,2016-18
90,15.1139,230.8150,35.8919,2016-18
91,15.5908,230.3041,35.9264,2016-18
92,15.1893,229.4596,35.9167,2016-18
93,13.7416,228.4447,35.8825,2016-18
94,13.6389,228.2801,35.8710,2016-18
95,11.6598,226.8701,35.8523,2016-18
96,15.3184,229.5133,35.9260,2016-18
97,14.9824,229.3353,35.9144,2016-18
98,9.3302,225.4418,35.8335,2016-18
99,7.6010,224.5786,35.8216,2016-18
100,10.6544,226.3564,35.8416,2016-18
101,7.6137,224.7311,35.8191,2016-18
102,7.4025,224.7806,35.8153,2016-18
103,6.9092,224.6967,35.8148,2016-18
104,7.9222,225.1968,35.8190,2016-18
105,7.2257,225.0585,35.8168,2016-18
106,6.9575,225.1272,35.8168,2016-18
107,6.3699,224.9152,35.8137,2016-18
108,7.6282,225.6427,35.8167,2016-18
109,7.0611,225.4990,35.8167,2016-18
110,6.8488,225.3923,35.8144,2016-18
111,7.2872,225.8187,35.8142,2016-18
112,7.7279,226.2020,35.8128,2016-18
113,8.2541,226.6162,35.8119,2016-18
114,8.5808,226.8442,35.8134,2016-18
115,9.0400,227.2567,35.8142,2016-18
116,9.5131,227.8464,35.8155,2016-18
117,10.9254,229.1823,35.8223,2016-18
118,11.0128,229.3399,35.8234,2016-18
119,11.0774,228.9406,35.8219,2016-18
120,10.7022,229.0227,35.8223,2016-18
121,11.2579,229.5100,35.8235,2016-18
122,11.4541,228.9956,35.8225,2016-18
123,10.1103,228.5275,35.8226,2016-18
124,10.7423,229.0070,35.8233,2016-18
125,11.8408,229.3753,35.8227,2016-18
126,11.5547,229.3922,35.8196,2016-18
127,11.7536,229.6931,35.8205,2016-18
128,12.0746,230.0872,35.8214,2016-18
129,11.8400,230.2207,35.8152,2016-18
130,12.2851,230.6644,35.8150,2016-18
131,12.7785,231.5400,35.8068,2016-18
132,12.3320,231.2984,35.8040,2016-18
133,13.1821,231.6975,35.8099,2016-18
134,13.1877,231.5110,35.8157,2016-18
135,11.8640,230.5664,35.7946,2016-18
136,13.1178,231.8491,35.7997,2016-18
137,12.7139,231.6304,35.8038,2016-18
138,15.9724,229.9455,35.9542,2016-18
139,16.1052,229.8986,35.9656,2016-18
140,16.1747,229.9072,35.9710,2016-18
141,16.2531,229.9648,35.9742,2016-18
142,16.6170,229.9936,35.9957,2016-18
143,15.1508,231.0723,35.8919,2016-18
144,15.5689,230.4938,35.9243,2016-18
145,16.0266,230.0534,35.9591,2016-18
146,15.4146,229.6013,35.9343,2016-18
147,15.1518,229.5499,35.9137,2016-18
148,14.3433,228.8735,35.8848,2016-18
149,13.6929,228.3969,35.8690,2016-18
150,16.3040,229.9469,35.9841,2016-18
151,9.7438,225.8961,35.8311,2016-18
152,12.8204,227.8621,35.8505,2016-18
153,9.4312,225.9384,35.8275,2016-18
154,8.0992,225.6253,35.8190,2016-18
155,8.9180,225.9742,35.8233,2016-18
156,8.5088,226.2345,35.8204,2016-18
157,7.6861,226.0316,35.8163,2016-18
158,7.3725,225.9247,35.8169,2016-18
159,9.1021,226.8175,35.8224,2016-18
160,7.7442,226.3313,35.8193,2016-18
161,7.6497,226.2992,35.8188,2016-18
162,8.1684,226.7655,35.8192,2016-18
163,8.1894,226.7788,35.8168,2016-18
164,8.9069,227.3611,35.8183,2016-18
165,8.7975,227.2984,35.8155,2016-18
166,9.8183,228.1762,35.8200,2016-18
167,10.3870,228.6313,35.8217,2016-18
168,11.9245,230.1076,35.8261,2016-18
169,11.6235,229.7308,35.8252,2016-18
170,12.6554,230.7682,35.8271,2016-18
171,12.1671,230.2619,35.8263,2016-18
172,11.5876,229.6960,35.8256,2016-18
173,12.0044,230.1124,35.8274,2016-18
174,12.8476,230.8783,35.8283,2016-18
175,12.3960,229.9250,35.8254,2016-18
176,11.2971,229.3929,35.8258,2016-18
177,11.7145,229.8010,35.8260,2016-18
178,12.8386,230.7572,35.8215,2016-18
179,12.9408,231.0399,35.8218,2016-18
180,12.9852,230.6588,35.8261,2016-18
181,12.5822,230.7414,35.8246,2016-18
182,13.1757,231.3970,35.8211,2016-18
183,13.6752,232.2753,35.8060,2016-18
184,13.8642,232.4568,35.8069,2016-18
185,14.0523,232.4291,35.8090,2016-18
186,13.8846,232.2314,35.8153,2016-18
