Cell,Age,Oxy,Sal,Period
1,3.9230,217.3880,35.7984,2016-18
2,1.2944,217.9006,35.7996,2016-18
3,0.0624,218.0511,35.8001,2016-18
4,0.0459,218.0417,35.8000,2016-18
5,0.0394,218.0407,35.8002,2016-18
6,0.0570,218.0287,35.8001,2016-18
7,0.0482,218.0295,35.8000,2016-18
8,0.0688,218.0175,35.8001,2016-18
9,0.1021,217.9925,35.8002,2016-18
10,0.1709,217.9771,35.8005,2016-18
11,0.2609,217.9873,35.8015,2016-18
12,0.2428,217.9871,35.8014,2016-18
13,0.3033,217.9608,35.8019,2016-18
14,0.4316,217.8903,35.8027,2016-18
15,0.5750,217.8911,35.8025,2016-18
16,0.7973,217.9487,35.8042,2016-18
17,1.1419,217.7720,35.8050,2016-18
18,1.4340,217.6365,35.8052,2016-18
19,1.4767,217.5321,35.8040,2016-18
20,2.0469,217.0224,35.8023,2016-18
21,2.5687,216.2759,35.8014,2016-18
22,3.4015,215.6035,35.8012,2016-18
23,4.0783,215.2863,35.7996,2016-18
24,4.2381,215.4143,35.7958,2016-18
25,3.9933,215.6219,35.7942,2016-18
26,3.2798,215.9875,35.7958,2016-18
27,1.5723,217.1642,35.7975,2016-18
28,0.5501,217.7107,35.7992,2016-18
29,3.2723,215.6116,35.7989,2016-18
30,0.9693,217.3696,35.7984,2016-18
31,1.7700,216.8046,35.7972,2016-18
32,0.1671,217.9435,35.7995,2016-18
33,0.1668,217.9437,35.7997,2016-18
34,0.9318,217.3786,35.8007,2016-18
35,1.1874,217.1969,35.8001,2016-18
36,0.6338,217.6266,35.7998,2016-18
37,1.6406,217.0333,35.8006,2016-18
38,2.4664,216.7581,35.8026,2016-18
39,7.2062,214.6515,35.8118,2016-18
40,10.3565,214.0139,35.8300,2016-18
41,12.4716,213.2944,35.8374,2016-18
42,13.8795,213.3871,35.8594,2016-18
43,17.9946,212.1724,35.8800,2016-18
44,4.2522,217.3181,35.7990,2016-18
45,1.4611,217.9227,35.8001,2016-18
46,1.1984,217.9423,35.7999,2016-18
47,4.0501,218.0457,35.8004,2016-18
48,0.5663,217.9966,35.8003,2016-18
49,0.0850,218.0275,35.8004,2016-18
50,0.1080,218.0071,35.8006,2016-18
51,0.1019,218.0029,35.8003,2016-18
52,0.1592,217.9919,35.8006,2016-18
53,0.2560,217.9893,35.8021,2016-18
54,0.2955,217.9913,35.8023,2016-18
55,0.4489,217.9767,35.8032,2016-18
56,0.5672,218.0365,35.8041,2016-18
57,0.6504,217.9850,35.8044,2016-18
58,0.8317,218.0192,35.8046,2016-18
59,1.1117,217.8788,35.8054,2016-18
60,2.1029,216.8081,35.8020,2016-18
61,1.2689,217.6888,35.8057,2016-18
62,1.8609,217.0622,35.8035,2016-18
63,2.6533,216.1282,35.8027,2016-18
64,3.5257,215.3282,35.8047,2016-18
65,4.7557,214.1647,35.8052,2016-18
66,5.2176,213.8753,35.8031,2016-18
67,5.3275,213.8490,35.8006,2016-18
68,5.0542,214.0439,35.8010,2016-18
69,4.0079,215.0613,35.7988,2016-18
70,5.0571,214.2479,35.8008,2016-18
71,6.3511,213.4444,35.8045,2016-18
72,4.6686,214.8083,35.7999,2016-18
73,6.6353,213.1926,35.8031,2016-18
74,4.3992,215.1077,35.8018,2016-18
75,6.1335,214.1363,35.8030,2016-18
76,6.5021,214.0605,35.8033,2016-18
77,4.8168,214.9414,35.8028,2016-18
78,6.7508,214.2326,35.8052,2016-18
79,9.2473,213.8240,35.8144,2016-18
80,10.8373,213.4113,35.8199,2016-18
81,12.1142,213.2485,35.8261,2016-18
