Cell,Age,Oxy,Sal,Period
1,3.0964,223.6800,35.9878,2016-18
2,0.5269,223.5077,35.9986,2016-18
3,0.0253,223.4235,36.0000,2016-18
4,0.0256,223.4154,36.0002,2016-18
5,0.0231,223.4133,36.0002,2016-18
6,0.0395,223.4084,36.0001,2016-18
7,0.0137,223.4123,36.0001,2016-18
8,0.0303,223.4064,36.0001,2016-18
9,0.0327,223.4015,36.0000,2016-18
10,0.0966,223.3807,36.0004,2016-18
11,0.1556,223.3775,36.0008,2016-18
12,0.1776,223.3766,36.0014,2016-18
13,0.2337,223.3977,36.0023,2016-18
14,0.3608,223.4521,36.0032,2016-18
15,0.4960,223.5146,36.0043,2016-18
16,0.7554,223.6949,36.0068,2016-18
17,1.0358,223.7872,36.0070,2016-18
18,1.3243,223.8653,36.0090,2016-18
19,1.3195,223.7403,36.0092,2016-18
20,1.7640,223.7516,36.0120,2016-18
21,2.1328,223.6769,36.0126,2016-18
22,2.4662,223.5721,36.0106,2016-18
23,2.2050,223.2129,36.0040,2016-18
24,1.7595,222.9699,36.0002,2016-18
25,1.8945,222.9498,36.0000,2016-18
26,2.6816,223.1746,35.9991,2016-18
27,2.4055,223.0576,35.9975,2016-18
28,2.1318,223.0602,35.9965,2016-18
29,2.2398,222.9958,35.9950,2016-18
30,1.4955,223.0947,35.9966,2016-18
31,1.4169,223.0638,35.9961,2016-18
32,0.4621,223.2769,35.9987,2016-18
33,0.5516,223.2466,35.9982,2016-18
34,1.5167,223.0340,35.9957,2016-18
35,2.1564,222.8359,35.9907,2016-18
36,1.2836,222.9917,35.9930,2016-18
37,2.3134,222.7650,35.9854,2016-18
38,2.8173,222.8018,35.9810,2016-18
39,4.4933,222.5267,35.9656,2016-18
40,5.1063,222.3424,35.9577,2016-18
41,7.7090,221.3047,35.9288,2016-18
42,7.9830,220.9222,35.9191,2016-18
43,13.1570,219.4279,35.8587,2016-18
44,3.3341,223.7468,35.9875,2016-18
45,0.6765,223.5563,35.9987,2016-18
46,0.5311,223.5226,35.9988,2016-18
47,3.8901,224.4576,35.9916,2016-18
48,0.2823,223.4647,36.0000,2016-18
49,0.0537,223.4139,36.0003,2016-18
50,0.0756,223.4036,36.0006,2016-18
51,0.0633,223.4009,36.0005,2016-18
52,0.1037,223.3935,36.0008,2016-18
53,0.1989,223.4184,36.0016,2016-18
54,0.2563,223.4333,36.0023,2016-18
55,0.3793,223.5044,36.0040,2016-18
56,0.5319,223.6284,36.0053,2016-18
57,0.6602,223.6818,36.0059,2016-18
58,0.8673,223.7892,36.0071,2016-18
59,1.0294,223.8346,36.0077,2016-18
60,1.7618,223.8401,36.0109,2016-18
61,1.2736,223.8657,36.0094,2016-18
62,1.6380,223.8544,36.0104,2016-18
63,2.1127,223.7571,36.0129,2016-18
64,2.5134,223.6369,36.0100,2016-18
65,2.3862,223.2046,36.0027,2016-18
66,2.2407,222.9856,35.9991,2016-18
67,2.3910,222.9546,35.9985,2016-18
68,2.7109,223.0107,35.9986,2016-18
69,2.5817,222.9023,35.9972,2016-18
70,2.4334,222.8939,35.9963,2016-18
71,3.0072,222.7903,35.9912,2016-18
72,2.5628,222.8974,35.9911,2016-18
73,3.0273,222.7597,35.9934,2016-18
74,2.3372,222.9288,35.9921,2016-18
75,2.8279,222.9110,35.9886,2016-18
76,3.1961,222.8570,35.9854,2016-18
77,2.8921,222.7419,35.9857,2016-18
78,3.8023,222.5628,35.9772,2016-18
79,4.7796,222.4317,35.9656,2016-18
80,5.6901,222.1445,35.9558,2016-18
81,6.7941,221.7131,35.9417,2016-18
82,10.7600,220.3008,35.8912,2016-18
83,7.6547,221.2680,35.9317,2016-18
84,8.7336,220.8070,35.9181,2016-18
85,15.7149,218.7289,35.8280,2016-18
86,13.1100,219.6065,35.8615,2016-18
87,3.2420,223.9381,35.9887,2016-18
88,1.1486,223.6358,35.9978,2016-18
89,0.7006,223.5681,35.9990,2016-18
90,4.0349,224.4031,35.9887,2016-18
91,3.3285,224.0078,35.9886,2016-18
92,0.5255,223.5223,35.9998,2016-18
93,0.3078,223.4679,36.0003,2016-18
94,0.2260,223.4366,36.0009,2016-18
95,0.1105,223.4059,36.0009,2016-18
96,0.5536,223.5298,36.0001,2016-18
97,0.3827,223.4843,36.0003,2016-18
98,0.1586,223.4129,36.0013,2016-18
99,0.3198,223.4904,36.0034,2016-18
100,0.3084,223.4600,36.0029,2016-18
101,0.4159,223.5787,36.0045,2016-18
102,0.6018,223.6916,36.0056,2016-18
103,0.7053,223.7469,36.0065,2016-18
104,0.5733,223.6871,36.0056,2016-18
105,0.8822,223.7947,36.0079,2016-18
106,1.0494,223.8330,36.0089,2016-18
107,1.8138,223.8236,36.0118,2016-18
108,1.2623,223.8472,36.0098,2016-18
109,1.4664,223.8572,36.0108,2016-18
110,2.3066,223.7061,36.0092,2016-18
111,2.4321,223.2058,36.0019,2016-18
112,2.5348,223.0230,35.9987,2016-18
113,2.7857,222.9474,35.9971,2016-18
114,2.7587,222.9271,35.9981,2016-18
115,2.9425,222.8571,35.9967,2016-18
116,3.1765,222.8463,35.9944,2016-18
117,3.5245,222.6550,35.9873,2016-18
118,3.6160,222.6905,35.9858,2016-18
119,3.0701,222.8165,35.9886,2016-18
120,3.5010,222.6970,35.9903,2016-18
121,3.7073,222.6094,35.9870,2016-18
122,3.4550,222.7957,35.9845,2016-18
123,3.4288,222.8631,35.9924,2016-18
124,3.6350,222.7714,35.9907,2016-18
125,4.2391,222.6796,35.9763,2016-18
126,3.7377,222.7379,35.9804,2016-18
127,4.1819,222.6602,35.9760,2016-18
128,4.9910,222.5790,35.9677,2016-18
129,5.5494,222.2422,35.9591,2016-18
130,6.4974,221.7542,35.9473,2016-18
131,9.7001,220.2896,35.9070,2016-18
132,11.3451,219.8224,35.8862,2016-18
133,8.2416,220.8454,35.9256,2016-18
134,7.2104,221.3121,35.9398,2016-18
135,17.0426,218.2864,35.8141,2016-18
136,14.9696,219.1030,35.8385,2016-18
137,12.3212,219.4065,35.8740,2016-18
