Cell,Age,Oxy,Sal,Period
19337,59.2160,213.3950,30.5705,2016-18
19338,59.2438,215.2696,30.5665,2016-18
19339,59.2336,214.8153,30.5556,2016-18
19646,59.2225,212.7672,30.5839,2016-18
19647,59.2441,214.6541,30.5764,2016-18
19648,59.2382,214.5083,30.5681,2016-18
19922,59.2239,212.0621,30.5934,2016-18
19923,59.2439,214.1123,30.5859,2016-18
19924,59.2405,214.4410,30.5794,2016-18
20181,59.2192,211.3288,30.5979,2016-18
20182,59.2424,213.6109,30.5960,2016-18
20183,59.2407,214.4983,30.5901,2016-18
20420,59.1757,211.1032,30.5539,2016-18
20421,59.2390,213.4480,30.6034,2016-18
20422,59.2394,214.3903,30.5982,2016-18
20434,70.2570,129.5656,23.8841,2016-18
20649,59.1036,211.1405,30.4726,2016-18
20650,59.2263,213.1719,30.6001,2016-18
20651,59.2365,213.8607,30.6037,2016-18
20663,69.7381,130.6395,23.6605,2016-18
20681,71.9295,89.1537,24.2098,2016-18
20843,57.0662,217.6077,28.6433,2016-18
20844,57.1812,214.8702,28.6005,2016-18
20845,57.2144,213.4125,28.6821,2016-18
20853,59.1123,210.3799,30.4902,2016-18
20854,59.2230,212.8535,30.6029,2016-18
20855,59.2305,214.0047,30.6041,2016-18
20867,69.2220,133.6740,23.4026,2016-18
20881,73.0392,132.2076,24.3965,2016-18
20882,71.4246,79.5910,24.0372,2016-18
21022,57.0110,217.2306,28.6148,2016-18
21023,56.8029,214.3941,28.3321,2016-18
21024,57.3789,209.2039,28.9187,2016-18
21029,59.0920,210.0734,30.4713,2016-18
21030,59.1593,213.1713,30.5367,2016-18
21031,58.8559,215.5537,30.1556,2016-18
21044,69.3932,133.2426,23.3554,2016-18
21052,73.0907,131.7119,24.4171,2016-18
21053,70.9745,75.0365,23.8836,2016-18
21169,56.9324,216.0220,28.5682,2016-18
21170,56.8193,212.3774,28.4668,2016-18
21171,57.7998,204.4208,29.3855,2016-18
21177,58.9819,209.9560,30.3453,2016-18
21178,58.9439,213.5358,30.2911,2016-18
21179,58.2899,216.9027,29.4919,2016-18
21185,70.7160,126.8078,23.7207,2016-18
21191,73.1584,129.4723,24.4538,2016-18
21192,70.5002,73.3681,23.7224,2016-18
21294,56.8356,214.4637,28.5079,2016-18
21295,56.9238,210.4392,28.5803,2016-18
21296,58.2618,197.6083,29.9156,2016-18
21302,58.7510,210.8844,30.1365,2016-18
21303,58.8278,207.6360,30.2622,2016-18
21304,58.4229,213.5208,29.8087,2016-18
21305,57.3841,214.7554,28.8103,2016-18
21306,54.2793,209.4206,26.3853,2016-18
21311,72.4039,120.6912,24.2674,2016-18
21312,73.1628,125.6307,24.4710,2016-18
21313,70.2266,73.1591,23.6287,2016-18
21410,55.5720,215.9694,27.4247,2016-18
21411,56.7518,209.8509,28.4514,2016-18
21412,57.9413,191.7172,29.8901,2016-18
21418,58.1742,210.6301,29.6687,2016-18
21419,58.4265,207.0572,29.9679,2016-18
21420,57.5995,211.9837,29.1442,2016-18
21421,58.8066,203.0437,30.3120,2016-18
21422,58.3892,201.4540,30.0599,2016-18
21423,56.5234,211.5498,28.2099,2016-18
21424,54.6842,207.1615,26.8045,2016-18
21425,54.6473,209.1953,26.7875,2016-18
21426,54.5804,208.4868,26.6397,2016-18
21429,72.5258,120.3976,24.2977,2016-18
21430,72.9946,122.4431,24.4307,2016-18
21431,70.3870,72.8763,23.6803,2016-18
21518,54.5819,217.3271,26.5168,2016-18
21519,55.8227,211.9088,27.4144,2016-18
21520,57.2917,188.1931,29.5957,2016-18
21525,56.9483,208.0832,28.7232,2016-18
21526,57.2415,206.4042,29.0483,2016-18
21527,56.4392,208.2233,28.2666,2016-18
21528,57.3398,203.9256,29.2355,2016-18
21529,55.7353,207.2937,27.6601,2016-18
21530,58.5691,197.6136,30.2319,2016-18
21531,58.3013,198.4239,30.0527,2016-18
21532,57.3943,199.9447,29.4073,2016-18
21533,54.9136,205.0182,26.9675,2016-18
21534,54.8945,206.1766,26.8040,2016-18
21535,54.4933,211.2276,26.5846,2016-18
21536,54.6258,209.9084,26.3018,2016-18
21538,72.5510,120.7561,24.2977,2016-18
21539,72.0376,121.1488,24.1285,2016-18
21540,70.2890,74.7445,23.6445,2016-18
21607,54.2860,216.9101,26.2219,2016-18
21608,54.7912,214.6135,26.2263,2016-18
21609,56.8273,186.8035,29.3179,2016-18
21614,58.3594,194.0174,30.1279,2016-18
21615,57.2227,197.7360,29.3400,2016-18
21616,54.1629,214.1342,26.1739,2016-18
21617,54.1605,214.3205,25.6160,2016-18
21619,71.4723,122.2828,23.9402,2016-18
21620,69.7723,79.2931,23.4665,2016-18
21657,54.1249,216.3166,26.0866,2016-18
21658,54.1080,216.5762,25.4370,2016-18
21659,57.5061,182.6502,29.6184,2016-18
21664,58.2360,192.9516,30.0083,2016-18
21665,57.1357,196.6085,29.2896,2016-18
21666,54.0705,215.5631,26.0503,2016-18
21667,53.9305,216.5448,25.3125,2016-18
21668,58.4472,160.3493,29.7376,2016-18
21669,70.8933,123.6367,23.7471,2016-18
21670,68.6711,87.1671,23.0903,2016-18
21687,57.5884,172.6719,29.6171,2016-18
21692,58.1268,193.5500,29.8499,2016-18
21693,57.2696,193.5210,29.4269,2016-18
21694,58.4928,159.1820,29.7442,2016-18
21695,69.9263,126.1254,23.4246,2016-18
21696,66.8790,98.5351,22.4816,2016-18
21707,57.0172,170.3433,29.2597,2016-18
21708,59.3310,188.4590,30.6709,2016-18
21709,59.3763,187.1050,30.6895,2016-18
21710,59.3880,187.6758,30.6378,2016-18
21711,59.3947,186.6527,30.6853,2016-18
21712,58.0251,194.6796,29.7131,2016-18
21713,57.3889,192.2291,29.4882,2016-18
21714,58.5715,157.2234,29.7695,2016-18
21715,68.5326,128.5634,22.9630,2016-18
21716,64.2920,113.5277,21.6087,2016-18
21725,56.5649,174.4235,28.9921,2016-18
21726,59.2526,188.7301,30.5904,2016-18
21727,59.3603,187.7798,30.6077,2016-18
21728,59.3599,187.9257,30.6088,2016-18
21729,59.3897,186.8543,30.6809,2016-18
21730,58.0633,193.9274,29.7616,2016-18
21731,57.5740,190.2096,29.6262,2016-18
21732,58.6395,154.7280,29.7825,2016-18
21733,64.8894,135.2715,21.7589,2016-18
21734,60.4954,138.7101,20.3282,2016-18
21735,60.6633,132.8755,20.3963,2016-18
21743,55.9717,178.7630,28.6800,2016-18
21744,59.1886,188.3084,30.5757,2016-18
21745,59.2593,187.6546,30.5585,2016-18
21746,59.3549,187.8142,30.6020,2016-18
21747,59.3872,186.8400,30.6836,2016-18
21748,58.1382,191.4528,29.8733,2016-18
21749,57.7334,187.5890,29.7549,2016-18
21750,58.6703,152.0509,29.7625,2016-18
21751,63.5978,140.0100,21.3212,2016-18
21758,55.1587,182.4144,28.2738,2016-18
21759,59.2956,187.3996,30.6564,2016-18
21760,59.3145,186.3597,30.6371,2016-18
21761,59.3779,187.0699,30.6408,2016-18
21762,59.3876,186.6382,30.6996,2016-18
21763,58.1885,187.0401,29.9736,2016-18
21764,57.9715,183.6324,29.9135,2016-18
21765,58.6491,148.2555,29.6781,2016-18
21766,62.8482,143.4969,21.0632,2016-18
21773,56.6357,167.5910,28.9788,2016-18
21774,59.3310,186.5741,30.6855,2016-18
21775,59.3588,185.4339,30.6913,2016-18
21776,59.3809,186.2542,30.6791,2016-18
