Cell,Age,Oxy,Sal,Period
19337,39.1576,236.3270,20.0119,2016-18
19338,38.8489,236.2741,19.7967,2016-18
19339,37.8425,236.9116,19.0711,2016-18
19646,38.6417,235.6855,19.6215,2016-18
19647,38.0915,235.9110,19.2273,2016-18
19648,36.6369,237.3405,18.1729,2016-18
19922,37.9308,235.4061,19.0880,2016-18
19923,37.4790,235.4768,18.7622,2016-18
19924,36.3487,236.5781,17.9429,2016-18
20181,36.4041,236.1343,17.9606,2016-18
20182,36.5325,235.4847,18.0532,2016-18
20183,35.8834,235.9909,17.5824,2016-18
20420,33.1491,239.4040,15.5843,2016-18
20421,34.8057,236.8014,16.7819,2016-18
20422,35.0516,236.1481,16.9595,2016-18
20434,28.3920,292.8963,11.5996,2016-18
20649,30.7089,241.9547,13.8055,2016-18
20650,32.7850,238.8139,15.3050,2016-18
20651,33.5767,237.5319,15.8787,2016-18
20663,24.6133,288.7370,10.0714,2016-18
20681,0.4921,270.1989,0.2680,2016-18
20843,30.5941,233.6273,15.8927,2016-18
20844,29.9588,233.7063,15.4554,2016-18
20845,25.7957,233.8166,13.5936,2016-18
20853,25.9296,248.6585,10.3590,2016-18
20854,28.8951,244.1712,12.4941,2016-18
20855,29.8145,242.8027,13.1590,2016-18
20867,19.5814,284.0980,8.0282,2016-18
20881,0.5958,270.1671,0.3077,2016-18
20882,0.4843,270.2224,0.2657,2016-18
21022,29.0055,232.5963,14.5699,2016-18
21023,27.9300,232.8284,13.9388,2016-18
21024,24.3889,232.7775,12.8103,2016-18
21029,17.5984,261.8648,4.3858,2016-18
21030,19.1123,259.5624,5.4690,2016-18
21031,18.5645,260.6291,5.0755,2016-18
21044,12.1718,278.2266,5.0138,2016-18
21052,0.5389,270.1983,0.2863,2016-18
21053,0.4815,270.2349,0.2651,2016-18
21169,27.8574,231.6797,13.6328,2016-18
21170,25.4669,234.8140,11.9781,2016-18
21171,22.7458,232.2111,11.9496,2016-18
21177,13.2527,269.2316,1.2924,2016-18
21178,13.3378,269.1434,1.3507,2016-18
21179,13.1102,269.6125,1.1784,2016-18
21185,2.7653,271.6772,1.1848,2016-18
21191,0.5115,270.2190,0.2763,2016-18
21192,0.4795,270.2465,0.2649,2016-18
21294,26.4200,232.8832,12.4221,2016-18
21295,23.2417,237.9803,10.1126,2016-18
21296,20.3910,232.0623,10.8085,2016-18
21302,12.2854,271.1310,0.6087,2016-18
