Cell,Age,Oxy,Sal,Period
1,17.2090,236.1996,35.2060,2016-18
2,3.0382,226.9682,35.4484,2016-18
3,0.1155,225.0537,35.4982,2016-18
4,0.0940,225.0363,35.4989,2016-18
5,0.1070,225.0432,35.4991,2016-18
6,0.2236,225.1164,35.4986,2016-18
7,0.0672,225.0118,35.4996,2016-18
8,0.2132,225.0956,35.4991,2016-18
9,0.1481,225.0557,35.4998,2016-18
10,1.3477,225.7752,35.5002,2016-18
11,1.9353,226.0888,35.5051,2016-18
12,1.5922,225.8278,35.5066,2016-18
13,1.0220,225.4732,35.5066,2016-18
14,1.1237,225.5332,35.5108,2016-18
15,0.9598,225.4088,35.5156,2016-18
16,0.7411,225.4573,35.5182,2016-18
17,0.5872,225.5040,35.5188,2016-18
18,0.9127,225.8882,35.5386,2016-18
19,0.7129,225.7675,35.5373,2016-18
20,0.8456,225.9632,35.5523,2016-18
21,0.9338,226.2279,35.5606,2016-18
22,1.1799,226.6427,35.5656,2016-18
23,1.3123,226.8805,35.5706,2016-18
24,1.4835,227.1219,35.5728,2016-18
25,1.6176,227.3006,35.5738,2016-18
26,1.8816,227.6029,35.5723,2016-18
27,2.2801,227.9390,35.5696,2016-18
28,2.3413,227.8909,35.5647,2016-18
29,3.5573,228.9026,35.5623,2016-18
30,2.9027,228.4533,35.5634,2016-18
31,4.1874,229.2474,35.5558,2016-18
32,3.4148,228.6513,35.5524,2016-18
33,4.0197,229.0996,35.5482,2016-18
34,4.6946,229.7266,35.5514,2016-18
35,4.2924,229.5233,35.5520,2016-18
36,3.9355,229.1862,35.5475,2016-18
37,4.6202,229.7983,35.5508,2016-18
38,3.7345,228.9888,35.5397,2016-18
39,4.4931,229.5392,35.5378,2016-18
40,5.7368,229.9571,35.5089,2016-18
41,6.8050,230.6308,35.5004,2016-18
42,6.9128,230.0898,35.4783,2016-18
43,8.8014,231.2348,35.4602,2016-18
44,18.1641,236.8517,35.1873,2016-18
45,3.6914,227.4128,35.4390,2016-18
46,2.7585,226.7934,35.4534,2016-18
47,19.5847,237.6391,35.1605,2016-18
48,2.0425,226.2961,35.4737,2016-18
49,0.4316,225.2470,35.4963,2016-18
50,1.7843,226.1130,35.4908,2016-18
51,1.2064,225.7221,35.4954,2016-18
52,2.1223,226.3624,35.4962,2016-18
53,4.4416,228.0399,35.4966,2016-18
54,3.0339,226.9344,35.5078,2016-18
55,2.4180,226.5150,35.5167,2016-18
56,2.8590,226.9855,35.5273,2016-18
57,1.5816,225.9106,35.5264,2016-18
58,1.7031,226.3198,35.5359,2016-18
59,1.3760,226.2125,35.5375,2016-18
60,1.3692,226.5137,35.5552,2016-18
61,1.9814,226.8769,35.5461,2016-18
62,1.7967,226.8638,35.5508,2016-18
63,1.6956,227.0287,35.5639,2016-18
64,2.1951,227.6126,35.5656,2016-18
65,2.3866,227.8990,35.5672,2016-18
66,2.5720,228.1252,35.5678,2016-18
67,2.6406,228.2223,35.5685,2016-18
68,2.7486,228.3642,35.5685,2016-18
69,3.3297,228.7627,35.5638,2016-18
70,4.0104,229.1480,35.5581,2016-18
71,5.5057,230.0266,35.5432,2016-18
72,5.3365,229.9840,35.5460,2016-18
73,5.3595,229.9433,35.5442,2016-18
74,5.3165,230.0525,35.5468,2016-18
75,5.8115,230.3495,35.5419,2016-18
76,5.7400,230.3432,35.5427,2016-18
77,5.1741,230.0743,35.5480,2016-18
78,5.0008,230.0017,35.5484,2016-18
79,5.0130,229.9546,35.5411,2016-18
80,5.5422,230.1911,35.5328,2016-18
81,6.8145,230.7236,35.5068,2016-18
82,8.8344,231.4751,35.4625,2016-18
83,7.3665,230.9591,35.4990,2016-18
84,8.1300,231.2853,35.4812,2016-18
85,10.3571,231.9640,35.4303,2016-18
86,10.3110,232.1210,35.4325,2016-18
87,17.8849,236.7085,35.1881,2016-18
88,6.0157,228.9056,35.4060,2016-18
89,3.6896,227.4115,35.4413,2016-18
90,19.7115,237.7965,35.1559,2016-18
91,17.7716,236.6512,35.1882,2016-18
92,4.7092,228.0573,35.4392,2016-18
93,4.2474,227.7549,35.4566,2016-18
94,5.7789,228.8899,35.4572,2016-18
95,3.8451,227.5499,35.4797,2016-18
