Cell,Age,Oxy,Sal,Period
19337,39.8628,251.9018,21.9767,2016-18
19338,39.8529,250.9657,21.9718,2016-18
19339,39.8232,249.7416,21.9580,2016-18
19646,39.8308,249.3829,21.9539,2016-18
19647,39.8214,248.5768,21.9489,2016-18
19648,39.8000,247.6557,21.9394,2016-18
19922,39.7974,246.9663,21.9301,2016-18
19923,39.7896,246.3166,21.9257,2016-18
19924,39.7745,245.5860,21.9193,2016-18
20181,39.7588,244.5635,21.9025,2016-18
20182,39.7530,243.9465,21.8992,2016-18
20183,39.7431,243.3492,21.8953,2016-18
20420,39.7189,242.4723,21.8736,2016-18
20421,39.7150,241.7893,21.8715,2016-18
20422,39.7106,241.3199,21.8708,2016-18
20434,37.9240,282.7960,16.7979,2016-18
20649,39.6724,240.5931,21.8381,2016-18
20650,39.6728,239.9269,21.8394,2016-18
20651,39.6776,239.5603,21.8459,2016-18
20663,37.3472,278.4200,16.5456,2016-18
20681,2.4429,296.1605,1.0704,2016-18
20843,39.6501,270.5021,21.8381,2016-18
20844,39.5132,267.8972,21.7404,2016-18
20845,39.4113,264.3340,21.6818,2016-18
20853,39.5984,239.0515,21.7733,2016-18
20854,39.6050,238.5097,21.7800,2016-18
20855,39.6400,238.0394,21.8161,2016-18
20867,36.5169,274.6104,16.1716,2016-18
20881,11.3388,289.0420,4.9811,2016-18
20882,1.2280,298.2365,0.5505,2016-18
21022,39.5038,264.1133,21.7520,2016-18
21023,39.1919,252.9327,21.5661,2016-18
21024,39.2854,258.2866,21.6142,2016-18
21029,39.3284,237.9884,21.5075,2016-18
21030,39.4097,237.2663,21.5870,2016-18
21031,39.5723,236.6560,21.7579,2016-18
21044,35.2255,270.8409,15.5977,2016-18
21052,8.2719,291.4937,3.6480,2016-18
21053,0.9225,298.7390,0.4223,2016-18
21169,39.2360,254.7792,21.5998,2016-18
21170,38.8386,242.0212,21.3714,2016-18
21171,39.1330,251.1291,21.5345,2016-18
21177,38.7767,236.7181,20.9532,2016-18
21178,39.2600,235.4457,21.4582,2016-18
21179,39.3488,234.5592,21.5758,2016-18
21185,32.2882,267.1995,14.2887,2016-18
21191,5.0548,294.2472,2.2457,2016-18
21192,0.8090,298.8939,0.3752,2016-18
21294,38.8957,246.7776,21.4003,2016-18
21295,38.4472,233.9938,21.1448,2016-18
21296,38.9458,243.8572,21.4354,2016-18
21302,38.6757,234.2105,20.9011,2016-18
21303,38.3147,232.5941,20.5546,2016-18
21304,38.8308,232.3301,21.1240,2016-18
21305,38.1665,227.7956,20.6605,2016-18
21306,35.6844,214.5532,18.7780,2016-18
21311,27.0169,268.0505,11.9497,2016-18
21312,3.0837,295.9810,1.3728,2016-18
21313,0.7632,298.9163,0.3568,2016-18
21410,38.1486,241.0731,20.8012,2016-18
21411,38.0336,229.7714,20.8490,2016-18
21412,38.6717,235.7588,21.2782,2016-18
21418,38.3252,229.9286,20.6498,2016-18
21419,38.2420,229.2521,20.5349,2016-18
21420,38.1122,227.3258,20.5512,2016-18
21421,38.0599,231.0403,20.3094,2016-18
21422,38.1038,228.4845,20.3785,2016-18
21423,37.2945,222.3074,19.9524,2016-18
21424,35.7291,213.6982,18.7622,2016-18
21425,35.5187,214.9415,18.7121,2016-18
21426,35.4934,213.2401,18.6288,2016-18
21429,19.0439,275.4084,8.4270,2016-18
21430,2.8403,296.1258,1.2725,2016-18
21431,0.7427,298.8833,0.3493,2016-18
21518,37.2519,236.7608,19.9536,2016-18
21519,37.3516,226.1854,20.2247,2016-18
21520,38.2090,229.1624,20.9509,2016-18
21525,37.2932,221.3610,19.8253,2016-18
21526,37.4560,222.1259,19.9048,2016-18
21527,36.8927,218.6841,19.5427,2016-18
21528,37.5715,222.9299,19.9476,2016-18
21529,36.2514,214.7218,19.0566,2016-18
21530,37.8693,229.1561,20.1260,2016-18
21531,38.0171,227.7351,20.2880,2016-18
21532,37.6825,224.1376,19.9970,2016-18
21533,35.4955,210.0486,18.4764,2016-18
21534,35.4132,209.8067,18.4684,2016-18
21535,35.7023,217.1729,18.8885,2016-18
21536,35.5727,211.4503,18.6631,2016-18
21538,4.0314,294.5456,1.8319,2016-18
21539,1.5687,297.6652,0.7090,2016-18
21540,0.7328,298.8269,0.3463,2016-18
21607,36.9326,231.5929,19.7603,2016-18
21608,36.8174,222.5706,19.7399,2016-18
21609,37.7628,224.5107,20.6518,2016-18
21614,37.7318,228.0366,19.9883,2016-18
21615,37.5762,223.5196,19.8713,2016-18
21616,36.0344,220.8073,19.1621,2016-18
21617,35.8378,213.3829,18.9083,2016-18
21619,0.9361,298.4235,0.4372,2016-18
21620,0.7275,298.7681,0.3452,2016-18
21657,36.6323,227.5421,19.5759,2016-18
21658,36.4336,218.7831,19.4190,2016-18
21659,36.9607,221.4745,20.1588,2016-18
21664,37.5696,227.0438,19.8205,2016-18
21665,37.4646,222.9983,19.7455,2016-18
21666,36.3494,224.2205,19.3888,2016-18
21667,36.0891,215.6537,19.1144,2016-18
21668,37.4413,366.0190,20.3559,2016-18
21669,0.7902,298.5641,0.3741,2016-18
21670,0.7242,298.7149,0.3448,2016-18
21687,36.5906,216.6184,19.9045,2016-18
21692,37.3959,225.6981,19.6402,2016-18
21693,37.2705,222.0513,19.5364,2016-18
21694,37.2876,352.0496,20.2777,2016-18
21695,0.7378,298.5786,0.3526,2016-18
21696,0.7219,298.6700,0.3446,2016-18
21707,36.1566,211.7096,19.5620,2016-18
21708,39.9280,248.0451,21.9689,2016-18
21709,39.9246,246.7708,21.9624,2016-18
21710,39.9208,244.6765,21.9588,2016-18
21711,39.8758,241.3206,21.9249,2016-18
21712,37.1833,224.3117,19.4205,2016-18
21713,36.9027,221.4777,19.1423,2016-18
21714,37.0804,337.1917,20.1708,2016-18
21715,0.7222,298.5551,0.3466,2016-18
21716,0.7199,298.6278,0.3446,2016-18
21725,35.6620,207.3079,19.1291,2016-18
21726,39.8872,246.5696,21.9394,2016-18
21727,39.8867,245.5600,21.9358,2016-18
21728,39.8870,243.8490,21.9349,2016-18
21729,39.8499,240.5729,21.9075,2016-18
21730,36.7685,222.9037,18.9860,2016-18
21731,36.1040,222.4609,18.2789,2016-18
21732,36.7584,319.7137,20.0033,2016-18
21733,0.7154,298.5149,0.3446,2016-18
21734,0.7169,298.5598,0.3445,2016-18
21735,0.7182,298.5876,0.3445,2016-18
21743,35.1117,203.7949,18.6320,2016-18
21744,39.8475,245.5711,21.9114,2016-18
21745,39.8456,244.5479,21.9076,2016-18
21746,39.8480,243.1263,21.9080,2016-18
21747,39.8213,240.1212,21.8886,2016-18
21748,36.1817,221.9219,18.3654,2016-18
21749,34.9394,224.3222,17.0233,2016-18
21750,36.2722,300.3602,19.7504,2016-18
21751,0.7125,298.4658,0.3442,2016-18
21758,34.6828,202.8397,18.2548,2016-18
21759,39.8043,244.9899,21.8816,2016-18
21760,39.7989,243.7110,21.8763,2016-18
21761,39.8024,242.4344,21.8774,2016-18
21762,39.7873,239.8228,21.8664,2016-18
21763,35.5871,221.3037,17.7319,2016-18
21764,34.0787,224.8439,16.0924,2016-18
21765,35.3122,271.4519,19.2629,2016-18
21766,0.7099,298.4129,0.3442,2016-18
21773,33.9525,203.2529,17.7606,2016-18
21774,39.7447,244.2924,21.8418,2016-18
21775,39.7431,242.9587,21.8397,2016-18
21776,39.7509,241.7703,21.8438,2016-18
21777,39.7475,239.5092,21.8407,2016-18
21778,34.8694,221.6131,16.9574,2016-18
21779,33.8357,223.2121,15.8358,2016-18
21780,35.0108,242.1418,19.1788,2016-18
21781,0.7070,298.3486,0.3441,2016-18
21788,33.5300,202.1348,17.4382,2016-18
21789,39.6688,243.8516,21.7933,2016-18
21790,39.6801,242.5375,21.7995,2016-18
21791,39.6965,241.3120,21.8091,2016-18
21792,39.7051,239.2790,21.8138,2016-18
21793,33.8034,223.2461,15.7956,2016-18
21794,33.2978,222.5236,15.2520,2016-18
21795,36.8568,230.4725,20.2446,2016-18
21796,0.7041,298.2826,0.3441,2016-18
21803,32.9948,201.1010,17.0636,2016-18
21804,39.5825,243.4518,21.7412,2016-18
21805,39.6175,242.1488,21.7614,2016-18
21806,39.6466,241.0012,21.7783,2016-18
21807,39.6691,239.1040,21.7914,2016-18
21808,33.0122,223.8168,14.9333,2016-18
21809,32.5752,222.4767,14.4608,2016-18
