Cell,Age,Oxy,Sal,Period
19337,55.5290,268.3312,31.0810,2016-18
19338,55.4204,268.3989,31.0771,2016-18
19339,55.3353,268.4510,31.0592,2016-18
19646,55.5299,268.0375,31.0769,2016-18
19647,55.4204,268.1467,31.0718,2016-18
19648,55.3450,268.2071,31.0574,2016-18
19922,55.5347,267.7607,31.0729,2016-18
19923,55.4234,267.8891,31.0673,2016-18
19924,55.3548,267.9537,31.0552,2016-18
20181,55.5496,267.5251,31.0663,2016-18
20182,55.4343,267.5897,31.0637,2016-18
20183,55.3652,267.6620,31.0528,2016-18
20420,55.5657,267.3448,31.0560,2016-18
20421,55.4536,267.2945,31.0604,2016-18
20422,55.3779,267.3766,31.0507,2016-18
20434,67.2865,225.4581,25.6407,2016-18
20649,55.5935,267.5133,31.0285,2016-18
20650,55.4750,267.1115,31.0544,2016-18
20651,55.3938,267.1098,31.0472,2016-18
20663,67.1156,221.8637,25.5836,2016-18
20681,66.2383,156.8004,25.3344,2016-18
20843,55.8560,269.9606,29.2364,2016-18
20844,56.0521,272.0445,28.5755,2016-18
20845,56.1247,272.1020,28.3386,2016-18
20853,55.6313,268.0155,30.9590,2016-18
20854,55.4907,267.1490,31.0361,2016-18
20855,55.4162,266.9773,31.0201,2016-18
20867,66.9762,216.7683,25.5295,2016-18
20881,61.2866,261.6068,23.2538,2016-18
20882,65.9334,153.5418,25.2091,2016-18
21022,55.8863,269.3366,29.1455,2016-18
21023,56.1272,271.9626,28.3385,2016-18
21024,56.1983,272.2311,28.0934,2016-18
21029,55.6783,268.6862,30.8136,2016-18
21030,55.5406,267.8046,30.9051,2016-18
21031,55.5290,268.0702,30.6938,2016-18
21044,66.9271,209.9020,25.4902,2016-18
21052,61.5374,261.0045,23.3471,2016-18
21053,65.6880,151.0785,25.1078,2016-18
21169,55.9107,268.7006,29.0728,2016-18
21170,56.2006,271.9232,28.1193,2016-18
21171,56.2680,272.3954,27.8508,2016-18
21177,55.7395,269.3945,30.5806,2016-18
21178,55.6749,269.2211,30.4564,2016-18
21179,55.7629,270.3607,29.9589,2016-18
21185,67.0097,208.1775,25.4972,2016-18
21191,61.8641,259.9893,23.4711,2016-18
21192,65.4276,149.5579,25.0016,2016-18
21294,55.9422,268.3711,28.9704,2016-18
21295,56.2288,271.4182,28.0316,2016-18
21296,56.3351,272.5832,27.5926,2016-18
21302,55.7653,269.5450,30.3261,2016-18
21303,55.7807,269.3289,30.2936,2016-18
21304,55.7708,269.7606,30.0755,2016-18
21305,55.8966,270.3227,29.4809,2016-18
21306,56.4803,270.5861,27.3300,2016-18
21311,66.9984,214.0824,25.4788,2016-18
21312,62.3703,258.0461,23.6655,2016-18
21313,65.1447,149.0372,24.8882,2016-18
21410,56.0764,270.0954,28.5286,2016-18
21411,56.2471,271.0385,27.9772,2016-18
21412,56.3880,273.3318,27.1562,2016-18
21418,55.8417,269.6288,29.9194,2016-18
21419,55.8558,269.3561,29.9041,2016-18
21420,55.8944,269.9087,29.5924,2016-18
21421,55.7977,269.0916,30.2521,2016-18
21422,55.8719,269.0717,29.8760,2016-18
21423,56.0751,270.4005,28.8459,2016-18
21424,56.5255,270.9830,27.2051,2016-18
21425,56.4632,270.7838,27.3727,2016-18
21426,56.5402,271.2339,27.1400,2016-18
21429,66.6549,224.2977,25.3422,2016-18
21430,63.1805,253.9096,23.9805,2016-18
21431,64.7951,149.5177,24.7504,2016-18
21518,56.2079,271.5616,28.1315,2016-18
21519,56.3368,271.5861,27.7206,2016-18
21520,56.3537,274.7124,26.5891,2016-18
21525,56.0319,269.9016,29.1479,2016-18
21526,56.0339,269.5876,29.1731,2016-18
21527,56.1081,270.2518,28.8078,2016-18
21528,56.0361,269.2536,29.2025,2016-18
21529,56.2886,270.8423,28.1112,2016-18
21530,55.8337,268.8146,30.1159,2016-18
21531,55.8849,268.9025,29.8412,2016-18
21532,56.0046,268.8706,29.3637,2016-18
21533,56.6378,271.9628,26.8646,2016-18
21534,56.6815,272.5888,26.7108,2016-18
21535,56.4428,270.9546,27.4365,2016-18
21536,56.6547,272.6928,26.7912,2016-18
21538,64.2636,246.4774,24.4054,2016-18
21539,63.6847,249.0204,24.1855,2016-18
21540,64.2989,151.1942,24.5575,2016-18
21607,56.2854,271.7571,27.9087,2016-18
21608,56.4355,272.2331,27.4397,2016-18
21609,56.3498,275.3328,26.2027,2016-18
21614,55.8507,268.5439,30.0696,2016-18
21615,56.0232,268.5591,29.3157,2016-18
21616,56.4111,271.1984,27.5337,2016-18
21617,56.6279,272.9216,26.8723,2016-18
21619,62.8235,250.4994,23.8604,2016-18
21620,63.5620,154.3442,24.2733,2016-18
21657,56.3189,271.3223,27.8106,2016-18
21658,56.4897,272.2184,27.2832,2016-18
21659,55.8365,278.9627,25.2579,2016-18
21664,55.8686,268.2708,30.0153,2016-18
21665,56.0430,268.3293,29.2547,2016-18
21666,56.3792,271.4372,27.6298,2016-18
21667,56.5873,273.0234,26.9904,2016-18
21668,55.3207,269.9006,29.7649,2016-18
21669,61.8380,250.3233,23.4905,2016-18
21670,62.4319,159.5660,23.8394,2016-18
21687,55.7410,279.0782,24.9385,2016-18
21692,55.9056,268.0872,29.8869,2016-18
21693,56.0571,267.8667,29.2175,2016-18
21694,55.3188,269.4677,29.7250,2016-18
21695,60.1541,248.2376,22.8607,2016-18
21696,60.7036,167.7606,23.1772,2016-18
21707,55.5876,279.2339,24.5865,2016-18
21708,55.5278,271.0516,29.8803,2016-18
21709,55.5499,271.8275,29.8358,2016-18
21710,55.5847,272.5806,29.7601,2016-18
21711,55.6122,273.1509,29.6928,2016-18
21712,55.9441,267.9950,29.7462,2016-18
21713,56.0697,267.4153,29.1763,2016-18
21714,55.3074,269.0248,29.6724,2016-18
21715,58.0540,243.1198,22.0780,2016-18
21716,58.0104,180.5602,22.1461,2016-18
21725,55.3332,279.4550,24.2211,2016-18
21726,55.5428,271.4128,29.8137,2016-18
21727,55.5609,272.0052,29.7826,2016-18
21728,55.5901,272.6543,29.7220,2016-18
21729,55.6127,273.1541,29.6668,2016-18
21730,55.9943,268.1905,29.5598,2016-18
21731,56.0861,266.9569,29.1137,2016-18
21732,55.2660,268.6074,29.5913,2016-18
21733,53.7972,232.1306,20.4921,2016-18
21734,52.0562,214.7110,19.8602,2016-18
21735,53.2493,203.1433,20.3246,2016-18
21743,54.9554,279.8154,23.8827,2016-18
21744,55.5516,271.6517,29.7550,2016-18
21745,55.5675,272.1531,29.7320,2016-18
21746,55.5923,272.7204,29.6837,2016-18
21747,55.6107,273.1604,29.6388,2016-18
21748,56.0585,268.5603,29.3246,2016-18
21749,56.1074,266.4441,29.0317,2016-18
21750,55.2432,267.7687,29.5295,2016-18
21751,51.1604,240.5543,19.4894,2016-18
21758,54.6483,279.9438,23.6596,2016-18
21759,55.5551,271.8700,29.6955,2016-18
21760,55.5701,272.3227,29.6778,2016-18
21761,55.5915,272.8096,29.6404,2016-18
21762,55.6057,273.1841,29.6052,2016-18
21763,56.0895,268.2037,29.2076,2016-18
21764,56.1324,265.9070,28.9396,2016-18
21765,55.2116,266.5392,29.4502,2016-18
