Cell,Age,Oxy,Sal,Period
1,3.1026,224.9596,35.9286,2016-18
2,0.9284,224.7082,35.9785,2016-18
3,0.0602,224.5789,35.9991,2016-18
4,0.0550,224.5594,36.0000,2016-18
5,0.0518,224.5574,36.0003,2016-18
6,0.0750,224.5475,36.0002,2016-18
7,0.0767,224.5427,36.0001,2016-18
8,0.1058,224.5337,36.0000,2016-18
9,0.1484,224.5150,36.0003,2016-18
10,0.2288,224.5221,35.9998,2016-18
11,0.3564,224.5748,35.9987,2016-18
12,0.3463,224.5741,35.9984,2016-18
13,0.5841,224.5332,35.9876,2016-18
14,0.8087,224.4696,35.9782,2016-18
15,1.0141,224.5933,35.9647,2016-18
16,1.1826,224.6602,35.9537,2016-18
17,1.1144,224.6448,35.9614,2016-18
18,1.3129,224.7218,35.9535,2016-18
19,1.1110,224.6507,35.9665,2016-18
20,1.3149,224.7033,35.9625,2016-18
21,1.6017,224.7879,35.9560,2016-18
22,1.9253,224.8211,35.9491,2016-18
23,2.0617,224.6824,35.9503,2016-18
24,1.9843,224.5092,35.9575,2016-18
25,1.8919,224.3807,35.9614,2016-18
26,1.8946,224.2426,35.9632,2016-18
27,1.8521,224.0395,35.9663,2016-18
28,1.7172,223.8996,35.9693,2016-18
29,2.2643,223.3418,35.9596,2016-18
30,1.7805,223.7786,35.9676,2016-18
31,1.7046,223.9306,35.9687,2016-18
32,0.4876,224.4293,35.9915,2016-18
33,0.5964,224.3419,35.9899,2016-18
34,2.1180,223.6987,35.9624,2016-18
35,1.0090,224.3595,35.9828,2016-18
36,0.2021,224.5095,35.9970,2016-18
37,1.3524,224.0035,35.9774,2016-18
38,1.1279,224.2617,35.9812,2016-18
39,3.4895,223.6206,35.9456,2016-18
40,5.5664,223.2567,35.9210,2016-18
41,7.6392,222.7200,35.8935,2016-18
42,8.6693,222.0431,35.8846,2016-18
43,11.6749,221.1718,35.8443,2016-18
44,3.5386,224.9443,35.9215,2016-18
45,1.0775,224.7552,35.9751,2016-18
46,0.9882,224.7348,35.9769,2016-18
47,3.7357,225.3323,35.9154,2016-18
48,0.5726,224.6508,35.9887,2016-18
49,0.1082,224.5499,36.0002,2016-18
50,0.1406,224.5345,36.0004,2016-18
51,0.1395,224.5273,36.0002,2016-18
52,0.1902,224.5312,36.0006,2016-18
53,0.3188,224.5674,35.9992,2016-18
54,0.3669,224.5858,35.9982,2016-18
55,0.7347,224.5585,35.9832,2016-18
56,0.9729,224.6701,35.9692,2016-18
