Cell,Age,Oxy,Sal,Period
1,3.5445,216.8329,35.9800,2016-18
2,0.7943,216.4226,35.9957,2016-18
3,0.0458,216.3161,35.9999,2016-18
4,0.0370,216.3022,36.0002,2016-18
5,0.0312,216.3003,36.0002,2016-18
6,0.0493,216.2900,36.0002,2016-18
7,0.0258,216.2981,36.0002,2016-18
8,0.0472,216.2864,36.0001,2016-18
9,0.0789,216.2616,36.0005,2016-18
10,0.1572,216.2386,36.0011,2016-18
11,0.2469,216.2613,36.0021,2016-18
12,0.2485,216.2525,36.0025,2016-18
13,0.3385,216.2537,36.0035,2016-18
14,0.5297,216.3243,36.0055,2016-18
15,0.8201,216.3812,36.0059,2016-18
16,1.1012,216.4763,36.0042,2016-18
17,1.5155,216.5005,35.9991,2016-18
18,1.9648,216.6045,35.9941,2016-18
19,1.9958,216.5089,35.9910,2016-18
20,2.8241,216.4997,35.9789,2016-18
21,3.2973,216.2951,35.9702,2016-18
22,2.7544,215.5186,35.9808,2016-18
23,2.1319,215.1660,35.9881,2016-18
24,1.5333,215.1767,35.9945,2016-18
25,1.1204,215.2707,35.9988,2016-18
26,1.0900,215.3350,35.9991,2016-18
27,0.8739,215.6999,35.9988,2016-18
28,0.3131,216.2380,35.9992,2016-18
29,0.9769,215.5622,35.9980,2016-18
30,0.3729,216.2195,35.9987,2016-18
31,0.4524,216.1325,35.9979,2016-18
32,0.0728,216.2773,35.9996,2016-18
33,0.0722,216.2777,35.9996,2016-18
34,0.2268,216.2209,35.9988,2016-18
35,0.6792,216.1149,35.9963,2016-18
36,0.7706,216.0952,35.9956,2016-18
37,1.2159,216.0033,35.9923,2016-18
38,1.0630,216.0695,35.9933,2016-18
39,2.8011,215.6961,35.9798,2016-18
40,3.0940,215.4842,35.9781,2016-18
41,4.7036,213.6980,35.9681,2016-18
42,4.4087,213.6942,35.9716,2016-18
43,7.6659,210.8940,35.9580,2016-18
44,3.6969,216.8596,35.9793,2016-18
45,1.0145,216.4409,35.9947,2016-18
46,0.8283,216.4232,35.9957,2016-18
47,5.5113,216.8698,35.9677,2016-18
48,0.4301,216.3428,35.9985,2016-18
49,0.0716,216.2943,36.0003,2016-18
50,0.0941,216.2771,36.0007,2016-18
51,0.0824,216.2754,36.0007,2016-18
52,0.1266,216.2682,36.0008,2016-18
53,0.2389,216.2864,36.0022,2016-18
54,0.3004,216.2886,36.0032,2016-18
55,0.4974,216.3464,36.0053,2016-18
56,0.6416,216.4507,36.0057,2016-18
57,0.8638,216.4627,36.0058,2016-18
58,1.0852,216.5889,36.0045,2016-18
59,1.4153,216.6155,36.0019,2016-18
60,2.6975,216.6466,35.9812,2016-18
61,1.6789,216.7104,35.9942,2016-18
62,2.2784,216.6821,35.9857,2016-18
63,3.5355,216.6228,35.9643,2016-18
64,3.3163,215.7370,35.9733,2016-18
65,2.9099,215.1702,35.9816,2016-18
66,2.3622,215.0157,35.9878,2016-18
67,1.7425,215.0719,35.9951,2016-18
68,1.5837,215.0923,35.9973,2016-18
69,1.2715,215.2270,35.9974,2016-18
70,1.2296,215.2471,35.9976,2016-18
71,1.7492,215.0422,35.9937,2016-18
72,1.1548,215.5813,35.9954,2016-18
73,1.9072,214.8783,35.9939,2016-18
74,0.8622,215.7800,35.9963,2016-18
75,1.4137,215.4171,35.9943,2016-18
