Cell,Age,Oxy,Sal,Period
1,2.3160,231.6461,35.7709,2016-18
2,0.8754,231.5554,35.7887,2016-18
3,0.0772,231.5457,35.7986,2016-18
4,0.0784,231.5301,35.7989,2016-18
5,0.0776,231.5207,35.7999,2016-18
6,0.1024,231.5136,35.8001,2016-18
7,0.1251,231.5030,35.8002,2016-18
8,0.1562,231.4937,35.8005,2016-18
9,0.1861,231.5008,35.8007,2016-18
10,0.2561,231.5280,35.8018,2016-18
11,0.3742,231.6073,35.8017,2016-18
12,0.3400,231.5999,35.8018,2016-18
13,0.4425,231.6177,35.8003,2016-18
14,0.5768,231.6738,35.7994,2016-18
15,0.7701,231.7308,35.7833,2016-18
16,0.9480,231.8843,35.7728,2016-18
17,1.0752,231.7690,35.7795,2016-18
18,1.2932,231.7403,35.7810,2016-18
19,1.3369,231.6198,35.7830,2016-18
20,1.6237,231.4045,35.7831,2016-18
21,1.9329,231.1783,35.7829,2016-18
22,2.0247,231.0629,35.7835,2016-18
23,1.9480,230.7979,35.7858,2016-18
24,1.5885,230.7425,35.7887,2016-18
25,1.5996,230.8417,35.7893,2016-18
26,1.9188,231.0341,35.7837,2016-18
27,1.8086,231.0560,35.7840,2016-18
28,1.2325,231.3115,35.7870,2016-18
29,1.7525,231.2027,35.7828,2016-18
30,0.5831,231.4478,35.7934,2016-18
31,0.5134,231.4426,35.7944,2016-18
32,0.1062,231.5164,35.7989,2016-18
33,0.1105,231.5153,35.7988,2016-18
34,0.4215,231.4695,35.7949,2016-18
35,0.3291,231.5163,35.7948,2016-18
36,0.1149,231.5215,35.7983,2016-18
37,0.3014,231.5145,35.7951,2016-18
38,0.5503,231.5234,35.7903,2016-18
39,1.7025,231.3237,35.7755,2016-18
40,1.9003,231.0677,35.7794,2016-18
41,2.7194,230.5281,35.7788,2016-18
42,0.5226,231.2730,35.7965,2016-18
43,1.4455,230.8704,35.7903,2016-18
44,2.4616,231.6195,35.7626,2016-18
45,0.9365,231.6048,35.7849,2016-18
46,0.8751,231.5929,35.7869,2016-18
47,2.4470,231.5112,35.7628,2016-18
48,0.6291,231.6172,35.7891,2016-18
49,0.1470,231.5265,35.7988,2016-18
50,0.1847,231.5239,35.7996,2016-18
51,0.1886,231.5044,35.8007,2016-18
52,0.2487,231.5314,35.8011,2016-18
53,0.3487,231.5833,35.8013,2016-18
54,0.3844,231.6154,35.8013,2016-18
55,0.5841,231.6954,35.7973,2016-18
56,0.7187,231.6387,35.7910,2016-18
57,0.8143,231.6532,35.7854,2016-18
58,1.0233,231.9284,35.7708,2016-18
59,1.1080,231.7755,35.7806,2016-18
60,1.5403,231.7026,35.7806,2016-18
61,1.1213,231.7344,35.7831,2016-18
62,1.3294,231.7092,35.7836,2016-18
63,1.7895,231.4435,35.7798,2016-18
64,1.9718,231.3668,35.7793,2016-18
65,2.3441,230.9469,35.7795,2016-18
66,2.2474,230.6821,35.7824,2016-18
67,2.1933,230.7124,35.7830,2016-18
68,2.3779,230.9864,35.7777,2016-18
69,2.2872,230.8929,35.7803,2016-18
70,2.2718,230.9794,35.7791,2016-18
71,2.8311,230.8601,35.7729,2016-18
72,1.7172,230.9556,35.7859,2016-18
73,3.0206,231.0477,35.7683,2016-18
74,1.1429,231.1530,35.7900,2016-18
75,1.7773,230.7937,35.7870,2016-18
76,1.6718,230.8763,35.7854,2016-18
77,0.5576,231.4826,35.7914,2016-18
78,1.4396,231.0932,35.7838,2016-18
79,2.5289,230.6837,35.7786,2016-18
80,3.2244,230.2602,35.7771,2016-18
81,3.3487,230.1592,35.7757,2016-18
82,3.2348,230.2314,35.7758,2016-18
83,3.6434,229.9748,35.7729,2016-18
84,3.7964,229.9360,35.7710,2016-18
85,2.8762,230.3860,35.7788,2016-18
86,3.8354,230.0170,35.7703,2016-18
87,2.9892,231.8040,35.7532,2016-18
88,1.3609,231.6554,35.7773,2016-18
89,1.0419,231.6613,35.7823,2016-18
90,2.8031,231.3825,35.7575,2016-18
91,3.1223,231.8102,35.7518,2016-18
