Cell,Age,Oxy,Sal,Period
19337,85.9161,47.9334,32.7002,2016-18
19338,84.5263,52.4713,32.7494,2016-18
19339,83.3864,56.8147,32.7874,2016-18
19646,88.0815,46.4730,32.6261,2016-18
19647,87.2503,50.7104,32.6571,2016-18
19648,86.0674,54.6892,32.6963,2016-18
19922,92.2427,48.2616,32.4891,2016-18
19923,92.4458,52.7850,32.4868,2016-18
19924,89.9488,54.6640,32.5681,2016-18
20181,98.9603,53.3587,32.2719,2016-18
20182,97.3590,55.1428,32.3268,2016-18
20183,96.8303,57.8968,32.3451,2016-18
20420,110.4707,64.2335,31.9038,2016-18
20421,106.9393,63.0387,32.0195,2016-18
20422,108.3347,66.5573,31.9762,2016-18
20434,157.9830,383.5944,41.1835,2016-18
20649,130.2573,84.8055,31.2731,2016-18
20650,124.6008,80.0810,31.4553,2016-18
20651,128.8124,85.8866,31.3210,2016-18
20663,157.9477,426.8077,41.1754,2016-18
20681,154.4776,491.4415,40.2788,2016-18
20843,87.2682,11.5835,32.5772,2016-18
20844,89.5503,38.8137,32.4577,2016-18
20845,92.5034,9.4685,32.3502,2016-18
20853,156.8898,113.4637,30.4221,2016-18
20854,148.7812,104.8737,30.6828,2016-18
20855,152.1959,109.4804,30.5727,2016-18
20867,157.8330,453.3062,41.1468,2016-18
20881,157.0322,282.4769,40.7703,2016-18
20882,153.6402,493.4445,40.0655,2016-18
21022,122.0669,19.8091,31.4588,2016-18
21023,106.6070,27.8397,31.9166,2016-18
21024,97.2208,3.8127,32.1946,2016-18
21029,175.4114,134.0778,29.8237,2016-18
21030,170.3504,128.1128,29.9898,2016-18
21031,170.5239,129.0799,29.9843,2016-18
21044,157.5648,458.7974,41.0783,2016-18
21052,156.8954,287.3739,40.7420,2016-18
21053,152.5482,494.6273,39.7887,2016-18
21169,169.2995,111.8768,30.0038,2016-18
21170,149.4247,79.9358,30.6035,2016-18
21171,104.0898,3.0304,31.9716,2016-18
21177,177.0288,136.2643,29.7667,2016-18
21178,176.8409,135.6919,29.7754,2016-18
21179,176.2808,134.8099,29.7961,2016-18
21185,157.2560,441.8869,41.0046,2016-18
21191,156.7245,299.9267,40.7073,2016-18
21192,150.9456,495.0106,39.3824,2016-18
21294,175.7682,124.8582,29.8135,2016-18
21295,175.3829,125.4589,29.8253,2016-18
21296,112.2339,8.8706,31.7056,2016-18
21302,177.1459,137.1085,29.7595,2016-18
21303,177.2013,137.2397,29.7552,2016-18
21304,177.0791,136.9330,29.7641,2016-18
21305,177.0152,136.8612,29.7677,2016-18
21306,176.9812,138.7563,29.7708,2016-18
21311,156.7726,433.8968,40.9722,2016-18
