Cell,Age,Oxy,Sal,Period
19337,69.5687,226.2940,28.8772,2016-18
19338,69.4642,226.1739,28.8399,2016-18
19339,69.3623,225.8875,28.8000,2016-18
19646,69.2041,222.2776,28.8022,2016-18
19647,69.1445,222.1870,28.7785,2016-18
19648,69.0919,222.0018,28.7519,2016-18
19922,68.9894,218.0895,28.7911,2016-18
19923,68.9646,218.4077,28.7739,2016-18
19924,68.9447,218.6143,28.7505,2016-18
20181,68.9010,214.4981,28.8207,2016-18
20182,68.8878,215.2745,28.8023,2016-18
20183,68.8780,215.8409,28.7749,2016-18
20420,68.8841,210.8725,28.8682,2016-18
20421,68.8708,212.0514,28.8462,2016-18
20422,68.8559,212.9900,28.8152,2016-18
20434,74.7383,403.2779,30.1903,2016-18
20649,68.8927,207.7979,28.9170,2016-18
20650,68.8776,209.1215,28.8906,2016-18
20651,68.8597,210.2405,28.8550,2016-18
20663,74.7408,367.2584,30.1712,2016-18
20681,69.9516,412.7324,27.8946,2016-18
20843,70.1075,470.0502,28.8714,2016-18
20844,70.0461,466.3486,28.8414,2016-18
20845,70.4262,490.8841,28.9920,2016-18
20853,68.9084,205.4183,28.9602,2016-18
20854,68.8916,206.6671,28.9312,2016-18
20855,68.8714,207.8215,28.8939,2016-18
20867,74.7117,328.9813,30.1471,2016-18
20881,75.3230,110.5557,29.7833,2016-18
20882,70.1772,353.6163,27.9880,2016-18
21022,68.9460,351.3707,28.4112,2016-18
21023,68.8568,251.4581,28.3851,2016-18
21024,70.6434,481.1422,29.0777,2016-18
21029,68.9253,203.4457,28.9985,2016-18
21030,68.9082,204.5420,28.9696,2016-18
21031,68.8873,205.5808,28.9326,2016-18
21044,74.6084,292.7004,30.1023,2016-18
21052,75.1407,102.1875,29.7397,2016-18
21053,70.2963,297.5542,28.0394,2016-18
21169,68.6684,242.0716,28.3374,2016-18
21170,68.6358,235.8450,28.3517,2016-18
21171,70.7167,438.8595,29.1057,2016-18
21177,68.9429,201.7879,29.0342,2016-18
21178,68.9246,202.7161,29.0033,2016-18
21179,68.9036,203.5095,28.9669,2016-18
21185,74.1589,278.7289,29.9424,2016-18
21191,74.9246,94.6916,29.6884,2016-18
21192,70.3440,244.8818,28.0596,2016-18
