Cell,Age,Oxy,Sal,Period
1,2.6794,227.6581,35.8541,2016-18
2,0.8464,227.1254,35.8860,2016-18
3,0.0538,226.8724,35.8995,2016-18
4,0.0537,226.8503,35.9001,2016-18
5,0.0539,226.8466,35.9000,2016-18
6,0.0778,226.8378,35.9001,2016-18
7,0.0844,226.8306,35.9000,2016-18
8,0.1138,226.8204,35.9000,2016-18
9,0.1628,226.8088,35.9004,2016-18
10,0.2379,226.8249,35.9014,2016-18
11,0.3596,226.9023,35.9022,2016-18
12,0.3395,226.8986,35.9022,2016-18
13,0.5792,226.8766,35.8993,2016-18
14,0.7508,226.9186,35.8978,2016-18
15,1.0598,226.8517,35.8901,2016-18
16,1.2801,226.7540,35.8809,2016-18
17,1.2632,226.5643,35.8764,2016-18
18,1.4983,226.4651,35.8695,2016-18
19,1.2902,226.3990,35.8727,2016-18
20,1.4634,226.2829,35.8670,2016-18
21,1.5194,226.2479,35.8667,2016-18
22,1.4612,226.2596,35.8701,2016-18
23,1.2331,226.2834,35.8799,2016-18
24,1.0506,226.3117,35.8873,2016-18
25,0.9552,226.3200,35.8915,2016-18
26,0.9217,226.3094,35.8934,2016-18
27,0.8586,226.4034,35.8933,2016-18
28,0.4592,226.7487,35.8961,2016-18
29,0.9294,226.4810,35.8923,2016-18
30,0.2578,226.8118,35.8977,2016-18
31,0.2795,226.8151,35.8973,2016-18
32,0.0580,226.8479,35.8995,2016-18
33,0.0580,226.8468,35.8994,2016-18
34,0.1656,226.8307,35.8986,2016-18
35,0.2218,226.8170,35.8981,2016-18
36,0.1800,226.8130,35.8985,2016-18
37,0.2149,226.8061,35.8981,2016-18
38,0.2682,226.8050,35.8977,2016-18
39,0.9702,226.7697,35.8883,2016-18
40,1.1996,226.6957,35.8842,2016-18
41,2.8760,226.2819,35.8550,2016-18
42,2.4492,226.3267,35.8625,2016-18
43,2.8304,225.8929,35.8569,2016-18
44,2.8049,227.6131,35.8517,2016-18
45,0.9706,227.1707,35.8851,2016-18
46,0.8824,227.1448,35.8859,2016-18
47,3.2855,228.1040,35.8433,2016-18
48,0.5567,227.0081,35.8931,2016-18
49,0.1115,226.8421,35.9000,2016-18
50,0.1461,226.8270,35.9004,2016-18
51,0.1497,226.8138,35.9007,2016-18
52,0.2112,226.8268,35.9008,2016-18
53,0.3229,226.8798,35.9021,2016-18
54,0.3688,226.9132,35.9021,2016-18
55,0.6558,227.0840,35.9008,2016-18
56,0.8878,227.2589,35.8971,2016-18
