Cell,Age,Oxy,Sal,Period
19337,62.5361,159.2839,27.0196,2016-18
19338,62.4559,165.4821,27.0744,2016-18
19339,62.3189,170.0683,27.1827,2016-18
19646,63.4548,147.8595,26.5843,2016-18
19647,63.7469,151.7920,26.5059,2016-18
19648,63.3237,155.2558,26.6820,2016-18
19922,67.1337,149.7625,25.5562,2016-18
19923,68.1308,154.8947,25.2475,2016-18
19924,66.9468,154.6536,25.5211,2016-18
20181,71.6576,167.0592,24.5738,2016-18
20182,71.7553,170.9586,24.4417,2016-18
20183,71.4180,172.6476,24.4026,2016-18
20420,73.6385,179.9896,24.3365,2016-18
20421,73.3475,182.0853,24.2608,2016-18
20422,73.0298,183.7387,24.1991,2016-18
20434,148.3499,395.1651,40.6706,2016-18
20649,74.6066,186.1725,24.3707,2016-18
20650,74.1899,186.7851,24.3045,2016-18
20651,73.7827,187.6469,24.2400,2016-18
20663,148.2955,422.2429,40.6543,2016-18
20681,143.2282,492.6701,39.1701,2016-18
20843,60.9808,493.1346,27.3011,2016-18
20844,60.9660,494.6192,27.0088,2016-18
20845,60.8615,497.6134,26.8651,2016-18
20853,75.4641,190.1306,24.4646,2016-18
20854,74.9487,189.8337,24.3922,2016-18
20855,74.4397,189.9226,24.3182,2016-18
20867,148.2820,430.4830,40.6480,2016-18
20881,149.5523,351.7242,40.6256,2016-18
20882,142.9065,498.1618,39.0903,2016-18
21022,63.4534,369.0725,25.0763,2016-18
21023,65.2600,218.9177,23.7205,2016-18
21024,60.7507,479.0286,26.7344,2016-18
21029,76.3203,192.9646,24.5741,2016-18
21030,75.7331,192.4359,24.4938,2016-18
21031,75.1466,192.0813,24.4112,2016-18
21044,148.3378,438.2247,40.6591,2016-18
21052,149.1766,363.4259,40.5494,2016-18
21053,142.5466,499.7438,39.0171,2016-18
21169,67.0655,171.0311,23.3721,2016-18
21170,67.0518,185.2005,23.2765,2016-18
21171,60.6315,434.6214,26.5940,2016-18
21177,77.1247,194.6451,24.6806,2016-18
21178,76.4922,194.5900,24.5945,2016-18
21179,75.8716,194.2545,24.5079,2016-18
21185,148.2515,444.8294,40.6392,2016-18
21191,148.7228,382.1383,40.4564,2016-18
21192,142.1577,499.9368,38.9338,2016-18
21294,68.4081,163.5642,23.4832,2016-18
21295,68.1751,184.5319,23.4069,2016-18
21296,60.4991,372.8049,26.4422,2016-18
21302,78.0034,196.7863,24.7971,2016-18
21303,78.9428,197.5936,24.9220,2016-18
21304,77.1663,196.2326,24.6841,2016-18
21305,76.4689,195.7273,24.5880,2016-18
21306,75.7246,193.3555,24.4884,2016-18
21311,147.3814,447.9757,40.4417,2016-18
21312,148.0387,416.4155,40.3173,2016-18
21313,141.9068,499.7731,38.8705,2016-18
21410,69.4031,163.9922,23.6299,2016-18
21411,69.2779,180.7567,23.5799,2016-18
21412,60.3431,300.1321,26.2725,2016-18
21418,77.1637,196.9876,24.6855,2016-18
