Cell,Age,Oxy,Sal,Period
19337,66.3642,183.8418,28.1433,2016-18
19338,66.4015,182.1961,28.1719,2016-18
19339,66.4833,181.6811,28.1818,2016-18
19646,66.4239,176.1271,28.0819,2016-18
19647,66.4533,176.5056,28.1075,2016-18
19648,66.5226,176.0938,28.1190,2016-18
19922,66.4765,169.9302,28.0300,2016-18
19923,66.5014,171.5166,28.0538,2016-18
19924,66.5568,172.1476,28.0630,2016-18
20181,66.5300,164.2274,27.9734,2016-18
20182,66.5487,165.5874,27.9962,2016-18
20183,66.5966,166.4764,28.0043,2016-18
20420,66.5769,161.4620,27.9215,2016-18
20421,66.5954,160.3347,27.9377,2016-18
20422,66.6312,160.9641,27.9466,2016-18
20434,68.0050,231.2373,28.2802,2016-18
20649,66.6189,161.2224,27.8727,2016-18
20650,66.6415,157.3299,27.8806,2016-18
20651,66.6670,156.4306,27.8899,2016-18
20663,67.9037,238.8323,28.2322,2016-18
20681,65.5275,348.7163,27.1872,2016-18
20843,67.7106,466.0543,27.9045,2016-18
20844,67.9215,478.3494,27.9059,2016-18
20845,67.8925,492.8163,27.8442,2016-18
20853,66.6598,160.7268,27.8281,2016-18
20854,66.6881,155.4749,27.8283,2016-18
20855,66.7083,153.0075,27.8362,2016-18
20867,67.8336,242.5324,28.1991,2016-18
20881,68.1849,74.5888,28.1927,2016-18
20882,65.1552,329.5604,27.0302,2016-18
21022,67.6412,470.1334,27.7772,2016-18
21023,67.6710,374.6227,27.7156,2016-18
21024,67.8643,464.1635,27.7850,2016-18
21029,66.7089,158.2095,27.7842,2016-18
21030,66.7401,153.6265,27.7760,2016-18
21031,66.7532,149.9751,27.7888,2016-18
21044,67.7774,241.4607,28.1740,2016-18
21052,68.1059,69.3525,28.1716,2016-18
21053,64.7239,313.2181,26.8444,2016-18
21169,67.5059,399.3941,27.6026,2016-18
21170,67.5094,283.3553,27.5258,2016-18
21171,67.8373,412.8636,27.7215,2016-18
21177,66.7691,154.2257,27.7331,2016-18
21178,66.7906,152.9108,27.7194,2016-18
21179,66.7962,146.8753,27.7347,2016-18
21185,67.6889,236.2890,28.1503,2016-18
21191,68.0077,63.8549,28.1427,2016-18
21192,64.3840,315.4490,26.6877,2016-18
21294,67.3210,327.9695,27.4113,2016-18
21295,67.2315,212.6090,27.3260,2016-18
21296,67.8081,347.0209,27.6486,2016-18
21302,66.7874,151.3717,27.6177,2016-18
21303,66.8445,149.0336,27.5633,2016-18
21304,66.7599,149.4963,27.5357,2016-18
21305,66.6819,141.5406,27.2877,2016-18
21306,66.3713,131.7116,26.2981,2016-18
21311,67.5223,226.0976,28.1232,2016-18
21312,67.8513,59.0435,28.0966,2016-18
21313,64.0986,300.2584,26.5743,2016-18
21410,67.0812,273.2401,27.2072,2016-18
21411,66.8965,177.9220,27.1482,2016-18
21412,67.7692,274.9349,27.5630,2016-18
21418,66.7861,144.5587,27.4148,2016-18
21419,66.8389,142.7472,27.3836,2016-18
21420,66.7236,141.4718,27.2654,2016-18
21421,66.8972,146.1539,27.5098,2016-18
21422,66.8985,140.1031,27.3486,2016-18
21423,66.6160,133.5927,26.9266,2016-18
21424,66.4402,123.7657,26.3228,2016-18
21425,66.3724,131.9118,26.3428,2016-18
21426,66.3997,126.6641,26.3155,2016-18
21429,67.4536,191.1568,28.0874,2016-18
21430,67.6213,62.8277,28.0266,2016-18
21431,63.8422,277.6739,26.4746,2016-18
21518,66.7802,233.5461,26.9033,2016-18
21519,66.6525,162.2179,26.9059,2016-18
21520,67.6933,215.3707,27.4375,2016-18
21525,66.7455,132.9657,27.0628,2016-18
21526,66.8230,133.5767,27.1217,2016-18
21527,66.6694,128.5163,26.8809,2016-18
21528,66.8779,132.9461,27.1236,2016-18
21529,66.5823,120.6023,26.5957,2016-18
21530,66.9399,142.2401,27.4160,2016-18
21531,66.9218,138.9552,27.3279,2016-18
21532,66.8878,134.2294,27.1675,2016-18
21533,66.5149,109.6025,26.2757,2016-18
21534,66.5107,107.5868,26.2824,2016-18
21535,66.5264,125.5653,26.5328,2016-18
21536,66.5570,107.5964,26.3692,2016-18
21538,67.2629,96.6097,27.9320,2016-18
21539,66.8256,72.8566,27.7347,2016-18
21540,63.5324,242.8246,26.3557,2016-18
21607,66.7013,198.5461,26.7971,2016-18
21608,66.5099,151.0323,26.6981,2016-18
21609,67.5313,179.2415,27.2590,2016-18
21614,66.9662,140.3974,27.3615,2016-18
21615,66.8720,134.4081,27.1522,2016-18
21616,66.7181,132.5206,26.6609,2016-18
21617,66.5548,112.1936,26.4743,2016-18
21619,66.3713,66.1348,27.5326,2016-18
21620,63.2322,235.4185,26.2293,2016-18
21657,66.6742,172.8256,26.7303,2016-18
21658,66.4992,135.8165,26.6182,2016-18
21659,67.4347,149.1247,27.1529,2016-18
21664,66.9854,139.2690,27.3201,2016-18
21665,66.8778,134.5067,27.1362,2016-18
21666,66.6843,153.6624,26.6951,2016-18
21667,66.5092,123.0105,26.5497,2016-18
21668,69.3719,496.6283,28.2345,2016-18
21669,66.0888,72.8453,27.4115,2016-18
21670,62.8781,228.4349,26.0824,2016-18
21687,67.2872,122.7567,27.0216,2016-18
21692,66.9925,138.1145,27.2566,2016-18
21693,66.8917,133.6929,27.1028,2016-18
21694,69.1929,491.2040,28.1461,2016-18
21695,65.5750,68.9687,27.2025,2016-18
21696,62.4665,216.0022,25.9271,2016-18
21707,67.0049,103.5838,26.8325,2016-18
21708,69.0222,166.8044,28.3400,2016-18
21709,69.0837,158.5731,28.3922,2016-18
21710,69.1226,155.8776,28.4112,2016-18
21711,69.1420,155.2496,28.4048,2016-18
21712,66.9721,137.4929,27.1820,2016-18
21713,66.8765,133.3248,27.0560,2016-18
21714,68.9540,475.5090,28.0323,2016-18
21715,64.6330,70.1891,26.8289,2016-18
21716,62.4690,181.0231,25.9280,2016-18
21725,66.5841,98.1036,26.5635,2016-18
21726,68.9871,165.7342,28.3000,2016-18
21727,69.0414,159.0233,28.3447,2016-18
21728,69.0888,156.1708,28.3722,2016-18
21729,69.1142,155.5207,28.3720,2016-18
21730,66.9168,137.5369,27.0899,2016-18
21731,66.8361,133.8923,26.9980,2016-18
21732,68.6034,445.7636,27.8696,2016-18
21733,62.9257,63.3985,26.0665,2016-18
21734,62.4939,87.5380,25.9115,2016-18
21735,62.4585,129.2501,25.9110,2016-18
21743,66.0614,102.0273,26.2387,2016-18
21744,68.9503,163.7428,28.2618,2016-18
21745,69.0032,158.4960,28.3029,2016-18
21746,69.0591,156.2039,28.3350,2016-18
21747,69.0839,156.1613,28.3367,2016-18
21748,66.8378,138.4017,26.9896,2016-18
21749,66.7727,135.3474,26.9228,2016-18
21750,68.1336,400.1468,27.6549,2016-18
21751,61.5125,51.4214,25.4395,2016-18
21758,65.6156,108.3630,25.9770,2016-18
21759,68.9039,161.8279,28.2180,2016-18
21760,68.9548,158.1317,28.2548,2016-18
21761,69.0196,156.4066,28.2914,2016-18
21762,69.0474,156.6421,28.2978,2016-18
21763,66.7577,140.0616,26.8760,2016-18
21764,66.6890,136.3080,26.8234,2016-18
21765,67.5668,333.0743,27.3978,2016-18
21766,60.3125,50.8782,24.9202,2016-18
21773,65.3847,108.5333,25.8370,2016-18
21774,68.8432,162.5869,28.1655,2016-18
21775,68.8782,159.1909,28.1899,2016-18
21776,68.9450,157.1969,28.2291,2016-18
21777,68.9922,157.0248,28.2503,2016-18
21778,66.6899,142.0666,26.7480,2016-18
21779,66.6081,137.0401,26.7060,2016-18
21780,67.1030,250.2450,27.1864,2016-18
21781,59.5239,66.1847,24.6095,2016-18
21788,65.2020,106.6676,25.7030,2016-18
21789,68.7839,165.1228,28.1210,2016-18
21790,68.8076,161.9894,28.1359,2016-18
21791,68.8591,159.2129,28.1662,2016-18
21792,68.9172,157.9043,28.1960,2016-18
21793,66.6308,143.7288,26.5984,2016-18
21794,66.5458,136.7197,26.5788,2016-18
21795,67.4063,169.8254,27.3387,2016-18
21796,58.3918,54.1557,24.0888,2016-18
21803,65.0567,108.7062,25.5663,2016-18
21804,68.6156,167.6144,28.0699,2016-18
21805,68.7126,164.7991,28.0945,2016-18
21806,68.7825,161.5619,28.1237,2016-18
21807,68.8539,159.0865,28.1567,2016-18
21808,66.5773,144.4406,26.4267,2016-18
21809,66.4952,135.1946,26.4352,2016-18
21810,68.5287,163.6502,27.9390,2016-18
21811,68.6416,161.9946,28.0157,2016-18
21812,68.5156,160.4984,27.9189,2016-18
21813,57.7245,68.0296,23.8337,2016-18
21820,64.8736,112.1362,25.4166,2016-18
21821,68.5667,168.5945,28.0404,2016-18
21822,68.6511,166.1608,28.0659,2016-18
21823,68.7249,163.0044,28.0943,2016-18
21824,68.8032,160.1376,28.1279,2016-18
21825,66.5362,143.9085,26.2421,2016-18
21826,66.4660,133.8153,26.2552,2016-18
21827,68.5484,168.6660,27.9475,2016-18
21828,68.5849,163.9989,27.9852,2016-18
21829,68.4861,162.9830,27.9027,2016-18
21830,68.7179,161.1683,28.0718,2016-18
21831,68.6544,163.4003,28.0438,2016-18
21832,68.4528,157.9174,27.8786,2016-18
21833,68.4006,159.8594,27.8521,2016-18
21834,56.9498,68.3854,23.5005,2016-18
21841,64.5218,116.9108,25.2357,2016-18
21842,68.5322,168.3921,28.0168,2016-18
21843,68.6165,166.6369,28.0457,2016-18
21844,68.6836,163.8268,28.0713,2016-18
21845,68.7595,160.9822,28.1028,2016-18
21846,66.5200,144.6357,26.0611,2016-18
21847,66.4685,134.5445,26.0738,2016-18
21848,68.4766,167.1609,27.9024,2016-18
21849,68.5256,165.5954,27.9474,2016-18
21850,68.4062,163.7197,27.8574,2016-18
21851,68.6066,165.0210,28.0215,2016-18
21852,68.3050,161.4608,27.8036,2016-18
21853,68.7390,161.1033,28.0883,2016-18
21854,68.6655,163.7315,28.0574,2016-18
21855,68.6034,166.1588,28.0319,2016-18
21856,68.3444,156.3582,27.8200,2016-18
21857,68.2692,158.3160,27.7843,2016-18
21858,68.1659,160.2883,27.7352,2016-18
21859,55.8926,67.8070,23.0377,2016-18
21866,64.3904,117.5634,25.1483,2016-18
21867,68.5404,167.4468,28.0075,2016-18
21868,68.5397,167.3435,27.9909,2016-18
21869,66.5265,143.8745,25.8683,2016-18
21870,66.4969,135.5373,25.8891,2016-18
21871,68.4036,167.8434,27.8609,2016-18
21872,68.4809,167.3499,27.9165,2016-18
21873,68.3265,165.4728,27.8156,2016-18
21874,68.5749,166.0984,28.0041,2016-18
21875,68.2231,163.7016,27.7632,2016-18
21876,68.0916,162.5983,27.6998,2016-18
21877,68.1921,155.2235,27.7451,2016-18
21878,68.1028,157.2001,27.7041,2016-18
21879,67.9929,159.3571,27.6534,2016-18
21880,67.9142,161.8497,27.6159,2016-18
21881,55.1893,68.9104,22.7324,2016-18
21888,64.0320,117.5832,24.9752,2016-18
21889,68.5747,167.6619,27.9904,2016-18
21890,68.5484,167.1855,27.9808,2016-18
21891,68.5747,167.7964,27.9863,2016-18
21892,66.5628,142.8307,25.6656,2016-18
21893,66.5433,135.6272,25.7024,2016-18
21894,67.7457,156.3291,27.5475,2016-18
21895,67.8077,156.9115,27.5721,2016-18
21896,67.7553,158.6094,27.5473,2016-18
21897,67.6720,161.1543,27.5084,2016-18
21898,54.5832,69.4049,22.4694,2016-18
21905,63.8792,117.6745,24.8836,2016-18
21906,68.5748,168.4397,27.9790,2016-18
21907,68.5572,167.1476,27.9738,2016-18
21908,66.6299,138.2147,25.4419,2016-18
21909,66.6134,133.1889,25.4873,2016-18
21910,67.1828,158.0687,27.3135,2016-18
21911,67.4767,157.0504,27.4312,2016-18
21912,67.5036,158.3734,27.4378,2016-18
21913,67.5100,160.0668,27.4351,2016-18
21914,53.7542,71.0925,22.1062,2016-18
21915,71.4397,499.7802,28.7582,2016-18
21921,63.5876,119.7573,24.7444,2016-18
21922,68.5635,168.1679,27.9661,2016-18
21923,68.5585,166.5308,27.9628,2016-18
21924,66.7336,131.2304,25.1696,2016-18
21925,66.7086,128.7095,25.2367,2016-18
21926,66.8492,158.2865,27.1738,2016-18
21927,67.2958,156.0875,27.3526,2016-18
21928,67.3226,157.4863,27.3582,2016-18
21929,67.3596,158.9664,27.3676,2016-18
21930,52.7106,73.9702,21.6512,2016-18
21931,71.2764,499.9739,28.6734,2016-18
21932,71.2915,499.8997,28.6861,2016-18
21934,73.7086,475.8806,29.5982,2016-18
21935,63.5159,118.5423,24.6721,2016-18
21936,68.5409,167.3040,27.9489,2016-18
21937,68.5532,165.6564,27.9507,2016-18
21938,66.8586,123.2981,24.8560,2016-18
21939,66.8161,123.2182,24.9614,2016-18
21940,66.0606,160.6930,26.8476,2016-18
21941,66.7406,157.0226,27.1233,2016-18
21942,66.9720,157.0047,27.2130,2016-18
21943,67.1533,157.5236,27.2800,2016-18
21944,51.9802,76.2533,21.3375,2016-18
21945,71.0662,495.4810,28.5751,2016-18
21946,71.0956,499.8580,28.5904,2016-18
21947,73.4511,489.0598,29.4784,2016-18
21948,73.8278,460.7896,29.5553,2016-18
21949,63.4016,118.1181,24.5813,2016-18
21950,68.5056,166.1255,27.9250,2016-18
21951,68.5386,164.5489,27.9346,2016-18
21952,66.9240,119.4688,24.6810,2016-18
21953,66.9559,117.0671,24.5740,2016-18
21954,64.2580,159.1301,26.0300,2016-18
21955,65.2680,159.3261,26.4957,2016-18
21956,63.4482,155.5443,25.6023,2016-18
21957,66.0575,158.8034,26.8377,2016-18
21958,66.6321,158.1579,27.0722,2016-18
21959,51.2493,78.6877,21.0201,2016-18
21960,70.8625,499.0008,28.4837,2016-18
21961,70.8936,484.6440,28.4976,2016-18
21962,73.5520,484.5265,29.4399,2016-18
21963,73.9031,448.3784,29.5167,2016-18
21964,63.2441,118.3675,24.4718,2016-18
21965,68.4607,165.2964,27.8978,2016-18
21966,68.4681,164.4376,27.9012,2016-18
21967,67.0776,112.2760,24.1549,2016-18
21968,63.2414,158.2037,25.6024,2016-18
21969,64.4120,160.2723,26.1390,2016-18
21970,62.3241,157.5552,25.1836,2016-18
21971,65.2755,161.0997,26.5258,2016-18
21972,63.8954,157.6423,25.7758,2016-18
21973,62.7325,161.0236,25.3444,2016-18
21974,64.0881,159.5218,25.8512,2016-18
21975,65.9354,160.3568,26.8007,2016-18
21976,50.3977,81.6406,20.6499,2016-18
21977,70.6805,497.1236,28.4029,2016-18
21978,70.7080,461.6396,28.4143,2016-18
21979,73.5872,482.9841,29.3895,2016-18
21980,73.9480,443.3118,29.4750,2016-18
21981,63.0442,119.1590,24.3434,2016-18
21982,68.4197,164.3556,27.8740,2016-18
21983,68.4316,164.1405,27.8783,2016-18
21984,67.2830,108.5222,23.2003,2016-18
21985,63.2073,159.3802,25.6132,2016-18
21986,64.1728,161.6360,26.0581,2016-18
21987,64.7592,162.6957,26.3283,2016-18
21988,65.3187,161.8311,26.5628,2016-18
21989,63.1969,166.0245,25.5264,2016-18
21990,64.8437,168.3935,26.1473,2016-18
21991,63.9519,176.4973,25.8219,2016-18
21992,49.4010,85.1190,20.2182,2016-18
21993,70.4940,461.0401,28.3203,2016-18
21994,70.5086,422.7498,28.3251,2016-18
21995,73.5196,467.5789,29.2794,2016-18
21996,73.8749,447.7125,29.3852,2016-18
21997,62.8278,120.2586,24.2090,2016-18
21998,68.3702,163.8777,27.8462,2016-18
21999,68.3786,165.3208,27.8487,2016-18
22000,67.5688,114.5446,21.4360,2016-18
22001,63.1399,160.5054,25.6037,2016-18
22002,64.0323,162.1655,26.0120,2016-18
22003,64.4826,162.9727,26.2226,2016-18
22004,64.8660,162.5773,26.3873,2016-18
22005,65.4690,180.0105,26.3937,2016-18
22006,64.6401,189.7071,26.0916,2016-18
22007,47.8574,90.4652,19.5491,2016-18
22008,70.2824,373.9490,28.2258,2016-18
22009,70.2621,356.5260,28.2150,2016-18
22010,73.0735,433.9555,29.1031,2016-18
22011,73.6172,441.8369,29.2277,2016-18
22012,62.6126,121.4586,24.0757,2016-18
22013,68.3003,164.3827,27.8094,2016-18
22014,68.2980,167.7571,27.8071,2016-18
22015,67.8708,131.4362,19.2153,2016-18
22016,63.0879,161.5744,25.5956,2016-18
22017,63.9202,162.4369,25.9753,2016-18
22018,64.4014,162.2492,26.1925,2016-18
22019,64.6935,161.9720,26.3190,2016-18
22020,65.9603,193.4251,26.5899,2016-18
22021,65.1944,204.5129,26.3112,2016-18
22022,46.3254,95.5603,18.8966,2016-18
22023,70.0929,309.2935,28.1404,2016-18
22024,70.0419,293.4532,28.1159,2016-18
22025,72.2590,407.6675,28.8145,2016-18
22026,73.3123,431.3590,29.0552,2016-18
22027,62.4027,122.5633,23.9431,2016-18
22028,68.2166,165.1992,27.7677,2016-18
22029,68.2043,169.1643,27.7614,2016-18
22030,68.0782,147.6071,17.5294,2016-18
22031,63.0348,162.2848,25.5731,2016-18
22032,63.7326,162.6183,25.8983,2016-18
22033,64.2776,161.5303,26.1409,2016-18
22034,64.6705,160.5208,26.3070,2016-18
22035,67.0394,207.5199,26.9952,2016-18
22036,66.4714,218.5437,26.7909,2016-18
22037,44.8372,100.3917,18.2678,2016-18
22038,69.8977,267.1452,28.0554,2016-18
22039,69.8413,255.0176,28.0289,2016-18
22040,72.1396,407.8769,28.6894,2016-18
22041,73.1727,413.9284,28.9460,2016-18
22042,62.1929,123.4107,23.8059,2016-18
22043,68.1205,165.9752,27.7216,2016-18
22044,68.1022,169.8794,27.7132,2016-18
22045,68.2406,162.7582,16.0813,2016-18
22046,64.2013,154.8484,25.8384,2016-18
22047,63.8574,159.0890,25.8208,2016-18
22048,65.4096,147.4749,26.1540,2016-18
22049,63.9992,160.6108,25.9619,2016-18
22050,64.4861,159.8168,26.2119,2016-18
22051,67.6690,224.1409,27.2362,2016-18
22052,67.8065,235.5871,27.2879,2016-18
22053,42.9631,106.4694,17.4649,2016-18
22054,72.0622,386.7441,28.5947,2016-18
22055,73.0375,385.5924,28.8546,2016-18
22056,61.9870,123.7306,23.6671,2016-18
22057,68.0202,166.7172,27.6747,2016-18
22058,67.9971,170.5174,27.6646,2016-18
22059,68.3627,176.0829,14.8685,2016-18
22060,64.4083,152.8202,25.8575,2016-18
22061,64.0179,156.6470,25.7976,2016-18
22062,64.9519,149.1592,25.9945,2016-18
22063,63.9077,159.5379,25.8534,2016-18
22064,65.9823,146.0590,26.3465,2016-18
22065,65.1684,150.4398,26.0546,2016-18
22066,64.3104,159.4985,26.1092,2016-18
22067,41.3436,110.8917,16.7742,2016-18
22068,71.9173,359.0056,28.4929,2016-18
22069,72.8929,353.4505,28.7680,2016-18
22070,61.7357,124.7212,23.5342,2016-18
22071,67.9205,167.2133,27.6294,2016-18
22072,67.8684,171.1735,27.6074,2016-18
22073,68.4358,185.5100,14.0197,2016-18
22074,64.2115,154.3069,25.7959,2016-18
22075,63.8943,157.8294,25.7490,2016-18
22076,63.8035,160.3087,25.8049,2016-18
22077,64.2712,159.4099,26.0921,2016-18
22078,66.3342,147.7851,26.4619,2016-18
22079,65.3703,153.7539,26.1147,2016-18
22080,39.5113,115.5752,15.9846,2016-18
22081,71.6732,324.7602,28.3869,2016-18
22082,72.6428,328.9771,28.6610,2016-18
22083,61.6004,124.1488,23.4411,2016-18
22084,67.8251,167.2140,27.5878,2016-18
22085,67.6217,171.6202,27.5087,2016-18
22086,68.4678,191.0966,13.5267,2016-18
22087,64.0129,156.5689,25.7372,2016-18
22088,63.7583,159.8686,25.7108,2016-18
22089,63.7597,161.2727,25.8020,2016-18
22090,64.2078,159.6535,26.0649,2016-18
22091,66.5315,151.4650,26.5247,2016-18
22092,65.5680,159.1645,26.1768,2016-18
22093,37.2462,120.0779,14.9987,2016-18
22094,71.2747,294.3062,28.2579,2016-18
22095,72.3229,304.1814,28.5385,2016-18
22096,61.4581,123.1863,23.3427,2016-18
22097,67.7491,167.1938,27.5530,2016-18
22098,67.5624,170.9249,27.4812,2016-18
22099,68.4769,194.5926,13.2444,2016-18
22100,64.5807,166.2577,25.9926,2016-18
22101,64.3866,167.5232,26.0006,2016-18
22102,64.3765,167.1544,26.0714,2016-18
22103,64.5603,166.1579,26.1793,2016-18
22104,66.7226,156.2795,26.5874,2016-18
22105,65.8025,165.8615,26.2567,2016-18
22106,35.0011,122.9909,14.0171,2016-18
22107,70.7743,268.3852,28.0727,2016-18
22108,71.9829,279.1063,28.4085,2016-18
22109,61.2766,121.5458,23.2203,2016-18
22110,67.5509,168.3738,27.4678,2016-18
22111,67.4956,169.9593,27.4496,2016-18
22112,68.4748,197.3242,13.0525,2016-18
22113,64.4484,168.7911,25.9643,2016-18
22114,64.3288,169.2294,25.9740,2016-18
22115,64.2647,168.7716,26.0204,2016-18
22116,64.3380,168.0023,26.0870,2016-18
22117,67.0429,161.0515,26.6987,2016-18
22118,66.8147,167.9190,26.6104,2016-18
22119,33.1570,124.3539,13.2080,2016-18
22120,70.4798,244.1505,27.9366,2016-18
