Cell,Age,Oxy,Sal,Period
19337,56.3451,173.1190,33.4681,2016-18
19338,56.3243,175.4085,33.4742,2016-18
19339,56.3557,174.9523,33.4741,2016-18
19646,56.3506,172.6731,33.4636,2016-18
19647,56.3485,174.1983,33.4691,2016-18
19648,56.3773,173.9440,33.4694,2016-18
19922,56.3439,172.7098,33.4594,2016-18
19923,56.3686,173.0928,33.4641,2016-18
19924,56.3999,172.8219,33.4644,2016-18
20181,56.3386,173.0552,33.4542,2016-18
20182,56.3908,172.0052,33.4575,2016-18
20183,56.4300,171.4500,33.4577,2016-18
20420,56.3472,173.3727,33.4478,2016-18
20421,56.4205,171.1297,33.4496,2016-18
20422,56.4724,170.0895,33.4495,2016-18
20434,61.0487,187.5343,32.1858,2016-18
20649,56.3658,174.0802,33.4396,2016-18
20650,56.4637,170.5744,33.4399,2016-18
20651,56.5367,168.8296,33.4391,2016-18
20663,61.0367,170.1491,32.1762,2016-18
20681,59.9954,136.6243,31.7788,2016-18
20843,56.0243,199.1986,33.4402,2016-18
20844,56.1110,194.9610,33.4610,2016-18
20845,56.1335,194.8914,33.4507,2016-18
20853,56.4120,174.2210,33.4295,2016-18
20854,56.5363,169.9801,33.4280,2016-18
20855,56.6520,167.3247,33.4252,2016-18
20867,61.0313,154.4416,32.1716,2016-18
20881,60.6053,103.0386,31.9002,2016-18
20882,59.8367,114.3893,31.6866,2016-18
21022,56.0860,198.8475,33.4164,2016-18
21023,56.1909,190.4371,33.4296,2016-18
21024,56.1567,193.5181,33.4411,2016-18
21029,56.5208,173.0253,33.4161,2016-18
21030,56.6501,169.4767,33.4118,2016-18
21031,56.8481,165.5227,33.4055,2016-18
21044,61.0240,135.7890,32.1675,2016-18
21052,60.5944,100.7126,31.8956,2016-18
21053,59.5882,106.4932,31.5460,2016-18
21169,56.1750,194.5961,33.3844,2016-18
21170,56.3395,184.8904,33.3790,2016-18
21171,56.1809,191.6979,33.4317,2016-18
21177,56.7352,170.6632,33.3955,2016-18
21178,56.8468,168.7839,33.3882,2016-18
21179,57.1529,164.2798,33.3737,2016-18
21185,60.9895,120.7481,32.1589,2016-18
21191,60.5847,99.1017,31.8920,2016-18
21192,59.4666,94.1841,31.4778,2016-18
21294,56.3918,187.1181,33.3419,2016-18
21295,56.5915,179.7710,33.3154,2016-18
21296,56.2050,190.0902,33.4225,2016-18
21302,57.0840,168.6614,33.3610,2016-18
21303,57.4823,166.9514,33.3233,2016-18
21304,57.1445,168.1068,33.3575,2016-18
21305,57.4529,166.0237,33.3370,2016-18
21306,60.0793,162.6183,33.0377,2016-18
21311,60.9564,110.0335,32.1418,2016-18
21312,60.5775,97.8791,31.8917,2016-18
21313,59.3473,80.5082,31.4120,2016-18
21410,56.8271,177.9069,33.2887,2016-18
21411,56.9435,174.2080,33.2524,2016-18
21412,56.2294,189.0240,33.4118,2016-18
21418,57.7912,167.8383,33.2739,2016-18
21419,58.3491,166.8461,33.2177,2016-18
21420,57.8698,167.6888,33.2614,2016-18
21421,58.0650,165.8979,33.2680,2016-18
21422,58.9624,166.2853,33.1625,2016-18
21423,58.4294,165.2639,33.2004,2016-18
21424,60.1085,158.6739,32.9776,2016-18
21425,60.1705,153.2475,32.9828,2016-18
21426,60.2041,153.4866,32.9495,2016-18
21429,60.9183,98.7358,32.1198,2016-18
21430,60.5897,96.8918,31.9064,2016-18
21431,59.1804,66.1695,31.3189,2016-18
21518,57.4034,169.9536,33.2423,2016-18
21519,57.3818,168.6245,33.1927,2016-18
21520,56.2649,186.1608,33.3985,2016-18
21525,58.9878,165.0127,33.1262,2016-18
21526,59.4720,164.7977,33.0797,2016-18
21527,58.9878,164.4584,33.1195,2016-18
21528,59.9274,164.9473,33.0407,2016-18
21529,59.3038,162.3661,33.0723,2016-18
21530,59.0260,166.1701,33.1725,2016-18
21531,59.3683,166.3553,33.1234,2016-18
21532,60.2501,165.4747,33.0180,2016-18
21533,60.2460,155.8365,32.9155,2016-18
21534,60.0772,150.6295,32.9180,2016-18
21535,59.9402,150.3133,33.0221,2016-18
21536,59.8042,149.6479,32.9636,2016-18
