Cell,Age,Oxy,Sal,Period
1,3.6285,231.5648,35.7801,2016-18
2,1.0188,230.4145,35.7948,2016-18
3,0.0545,229.9907,35.7999,2016-18
4,0.0544,229.9652,35.8001,2016-18
5,0.0518,229.9610,35.8004,2016-18
6,0.0782,229.9495,35.8001,2016-18
7,0.0839,229.9411,35.7996,2016-18
8,0.1172,229.9261,35.8002,2016-18
9,0.1976,229.8938,35.7998,2016-18
10,0.2574,229.9037,35.8006,2016-18
11,0.3960,229.9545,35.8016,2016-18
12,0.3616,229.9567,35.8015,2016-18
13,0.5079,229.9778,35.8021,2016-18
14,0.6210,230.0423,35.8027,2016-18
15,0.7454,230.1132,35.8025,2016-18
16,1.0041,230.2218,35.7984,2016-18
17,1.0663,230.1352,35.7960,2016-18
18,1.5986,230.0931,35.7932,2016-18
19,1.7224,230.2272,35.7906,2016-18
20,2.5871,230.2613,35.7884,2016-18
21,3.1245,230.7666,35.7850,2016-18
22,3.4800,230.8738,35.7849,2016-18
23,3.6926,230.4520,35.7909,2016-18
24,2.5765,229.8973,35.7947,2016-18
25,1.6946,229.6098,35.7976,2016-18
26,1.5854,229.5651,35.7986,2016-18
27,1.2544,229.5771,35.7985,2016-18
28,1.4648,229.9253,35.7959,2016-18
29,3.6017,229.7285,35.7906,2016-18
30,2.9743,229.5241,35.7944,2016-18
31,3.2791,229.7164,35.7899,2016-18
32,1.8739,229.8640,35.7934,2016-18
33,2.5273,230.1855,35.7880,2016-18
34,3.5491,229.7849,35.7886,2016-18
35,4.6300,229.8997,35.7813,2016-18
36,4.1762,230.2668,35.7781,2016-18
37,7.0851,230.8510,35.7599,2016-18
38,5.3768,230.9161,35.7664,2016-18
39,8.4477,230.9637,35.7526,2016-18
40,8.9929,230.9156,35.7487,2016-18
41,11.5365,231.0189,35.7332,2016-18
42,9.5058,230.6025,35.7477,2016-18
43,9.9752,230.2860,35.7491,2016-18
44,3.9158,231.6732,35.7773,2016-18
45,1.1343,230.4477,35.7947,2016-18
46,0.9161,230.3635,35.7956,2016-18
47,4.0956,232.1075,35.7797,2016-18
48,0.5480,230.1481,35.7981,2016-18
49,0.1098,229.9565,35.8002,2016-18
50,0.1517,229.9329,35.8005,2016-18
51,0.1551,229.9206,35.8005,2016-18
52,0.2367,229.9174,35.8003,2016-18
53,0.3489,229.9429,35.8016,2016-18
54,0.4282,229.9637,35.8018,2016-18
55,0.5968,230.0103,35.8030,2016-18
56,0.7446,230.1381,35.8024,2016-18
57,0.7679,230.1323,35.8023,2016-18
58,1.0760,230.2827,35.7956,2016-18
59,1.2144,230.1863,35.7962,2016-18
60,2.4078,230.1254,35.7893,2016-18
61,1.4394,230.1457,35.7928,2016-18
62,1.8533,230.0934,35.7919,2016-18
63,2.9686,230.4892,35.7873,2016-18
64,3.4485,230.9100,35.7836,2016-18
65,4.6795,230.9979,35.7854,2016-18
