Cell,Age,Oxy,Sal,Period
19337,84.5851,180.9755,37.2458,2016-18
19338,84.5618,178.8420,37.2464,2016-18
19339,84.5726,175.7915,37.2425,2016-18
19646,84.6497,182.5192,37.2351,2016-18
19647,84.6434,181.0280,37.2333,2016-18
19648,84.6720,177.7337,37.2260,2016-18
19922,84.7150,184.4050,37.2246,2016-18
19923,84.7206,182.8884,37.2204,2016-18
19924,84.7588,179.7744,37.2115,2016-18
20181,84.7910,184.7100,37.2118,2016-18
20182,84.8038,183.8637,37.2063,2016-18
20183,84.8402,181.8592,37.1980,2016-18
20420,84.8705,184.9959,37.1985,2016-18
20421,84.8905,185.1971,37.1920,2016-18
20422,84.9169,184.2067,37.1854,2016-18
20434,106.3412,457.1010,35.6050,2016-18
20649,84.9517,187.3358,37.1849,2016-18
20650,84.9697,187.8979,37.1789,2016-18
20651,84.9818,186.8324,37.1749,2016-18
20663,106.2202,433.7874,35.5646,2016-18
20681,102.9319,473.6563,34.2591,2016-18
20843,85.1997,488.4002,36.9692,2016-18
20844,85.2222,469.0344,36.9404,2016-18
20845,85.2354,495.9826,36.9435,2016-18
20853,85.0259,189.7806,37.1721,2016-18
20854,85.0375,190.7038,37.1673,2016-18
20855,85.0391,190.4975,37.1650,2016-18
20867,106.1137,409.5890,35.5257,2016-18
20881,109.1799,416.3289,35.6346,2016-18
20882,102.5475,475.5230,34.1571,2016-18
21022,85.4462,372.3612,36.7102,2016-18
21023,85.3057,132.0194,36.7036,2016-18
21024,85.2559,464.2227,36.9365,2016-18
21029,85.0926,192.8880,37.1597,2016-18
21030,85.1049,192.9211,37.1539,2016-18
21031,85.1044,193.2794,37.1496,2016-18
21044,105.9962,388.6922,35.4847,2016-18
21052,108.8546,447.3713,35.5895,2016-18
21053,102.5585,482.2858,34.1838,2016-18
21169,85.5248,118.6878,36.7202,2016-18
21170,85.4697,131.4356,36.7249,2016-18
21171,85.2734,379.8287,36.9309,2016-18
21177,85.1678,198.5811,37.1391,2016-18
21178,85.1794,194.7572,37.1310,2016-18
21179,85.1739,192.9776,37.1235,2016-18
21185,105.7795,380.2079,35.4249,2016-18
21191,108.4792,475.1425,35.5394,2016-18
21192,102.7369,493.3077,34.2740,2016-18
21294,85.6034,128.4431,36.7374,2016-18
21295,85.6110,150.2365,36.7494,2016-18
21296,85.2824,270.5389,36.9262,2016-18
