Cell,Age,Oxy,Sal,Period
1,13.8377,232.4285,35.1961,2016-18
2,10.5248,231.2722,35.2440,2016-18
3,8.0415,230.4825,35.2799,2016-18
4,2.8165,228.8397,35.3547,2016-18
5,1.6708,228.5146,35.3703,2016-18
6,3.0626,228.9834,35.3396,2016-18
7,2.5740,228.8536,35.3470,2016-18
8,6.2799,229.9285,35.2673,2016-18
9,3.6053,229.1633,35.3200,2016-18
10,5.5894,229.8016,35.2781,2016-18
11,6.2111,230.0964,35.2678,2016-18
12,3.4795,229.2448,35.3225,2016-18
13,3.6218,229.2815,35.3267,2016-18
14,6.3779,230.1993,35.2751,2016-18
15,5.1139,229.6118,35.3048,2016-18
16,4.9617,229.6448,35.3095,2016-18
17,3.4957,229.2207,35.3340,2016-18
18,5.7732,229.7202,35.3077,2016-18
19,3.9452,229.1214,35.3372,2016-18
20,4.9941,229.3479,35.3348,2016-18
21,6.0857,229.5040,35.3355,2016-18
22,6.3125,229.4806,35.3426,2016-18
23,6.4121,229.4236,35.3450,2016-18
24,6.6773,229.3566,35.3441,2016-18
25,7.1424,229.3007,35.3398,2016-18
26,7.6623,229.4753,35.3287,2016-18
27,7.4187,229.5126,35.3253,2016-18
28,5.4252,229.0323,35.3423,2016-18
29,7.5512,229.6015,35.3173,2016-18
30,5.7424,229.3038,35.3336,2016-18
31,5.5229,229.5457,35.3375,2016-18
32,3.0024,228.8263,35.3694,2016-18
33,2.1917,228.5852,35.3791,2016-18
34,4.7826,229.4264,35.3498,2016-18
35,3.5171,229.0089,35.3658,2016-18
36,1.4053,228.3718,35.3870,2016-18
37,3.2292,228.9379,35.3664,2016-18
38,1.5191,228.4371,35.3853,2016-18
39,3.0014,228.9946,35.3600,2016-18
40,3.0055,229.0851,35.3467,2016-18
41,6.5839,230.7875,35.2591,2016-18
42,3.8209,229.5338,35.3184,2016-18
43,8.4764,231.8572,35.2187,2016-18
44,14.5056,232.6715,35.1884,2016-18
45,9.8703,231.1112,35.2541,2016-18
46,7.1564,230.1870,35.2916,2016-18
47,14.5465,232.4410,35.1807,2016-18
48,7.2233,230.1842,35.2799,2016-18
49,4.5229,229.2691,35.3177,2016-18
50,10.7219,231.3767,35.2046,2016-18
51,8.9275,230.7516,35.2232,2016-18
52,10.0802,231.2813,35.2002,2016-18
53,13.0985,232.5269,35.1601,2016-18
54,10.0457,231.4309,35.2033,2016-18
55,11.6142,232.1313,35.1886,2016-18
56,13.6142,233.0167,35.1864,2016-18
57,10.3510,231.5509,35.2292,2016-18
58,9.7728,231.1989,35.2507,2016-18
59,10.1526,231.4060,35.2459,2016-18
60,8.8266,230.5459,35.2932,2016-18
61,13.2470,232.8810,35.2172,2016-18
62,12.0996,231.8921,35.2603,2016-18
63,10.2348,230.8297,35.3001,2016-18
64,10.7817,230.9246,35.3103,2016-18
65,11.1546,231.0441,35.3101,2016-18
66,11.3711,231.0376,35.3048,2016-18
67,11.1673,230.7848,35.3024,2016-18
68,10.6739,230.6715,35.2967,2016-18
69,10.4014,230.5469,35.2915,2016-18
70,10.3107,230.4303,35.2912,2016-18
71,9.6891,230.5161,35.2848,2016-18
72,7.7997,230.2387,35.2980,2016-18
73,11.0604,231.0465,35.2774,2016-18
74,6.7554,230.1113,35.3195,2016-18
75,7.2746,230.3989,35.3114,2016-18
76,7.0726,230.1055,35.3004,2016-18
77,4.8862,229.4478,35.3480,2016-18
78,6.8413,230.0299,35.2767,2016-18
79,7.4868,230.8412,35.2510,2016-18
80,9.4254,231.9059,35.2059,2016-18
81,9.5148,232.1795,35.2008,2016-18
82,11.2603,233.4750,35.1601,2016-18
83,11.2214,233.1458,35.1632,2016-18
84,11.6747,233.6140,35.1578,2016-18
85,10.4921,233.0308,35.1730,2016-18
86,12.9360,234.6479,35.1217,2016-18
87,14.9152,233.2607,35.1886,2016-18
88,12.3858,232.5192,35.2263,2016-18
89,8.7092,230.9059,35.2716,2016-18
90,14.6655,232.5092,35.1824,2016-18
91,15.2689,233.4624,35.1848,2016-18
92,12.8333,232.3506,35.2081,2016-18
93,9.5453,231.0399,35.2402,2016-18
94,12.5056,232.1841,35.1975,2016-18
95,12.4264,232.0462,35.1855,2016-18
96,14.0451,233.0692,35.1959,2016-18
97,13.6075,232.7050,35.1947,2016-18
98,14.5280,233.1414,35.1572,2016-18
99,14.5364,233.3241,35.1599,2016-18
100,15.2905,233.7137,35.1680,2016-18
101,15.1413,233.8716,35.1756,2016-18
