Cell,Age,Oxy,Sal,Period
19337,39.6434,163.4508,36.1740,2016-18
19338,39.6220,165.5359,36.1422,2016-18
19339,39.6053,166.8966,36.1146,2016-18
19646,39.6426,163.6420,36.1642,2016-18
19647,39.6240,165.5396,36.1374,2016-18
19648,39.6089,166.8394,36.1131,2016-18
19922,39.6409,163.7316,36.1535,2016-18
19923,39.6249,165.5003,36.1310,2016-18
19924,39.6117,166.7288,36.1103,2016-18
20181,39.6381,163.7456,36.1404,2016-18
20182,39.6248,165.3890,36.1220,2016-18
20183,39.6139,166.5468,36.1053,2016-18
20420,39.6351,163.6400,36.1272,2016-18
20421,39.6242,165.1681,36.1123,2016-18
20422,39.6155,166.2973,36.0990,2016-18
20434,40.0017,10.8502,38.7662,2016-18
20649,39.6325,163.4388,36.1148,2016-18
20650,39.6235,164.8890,36.1027,2016-18
20651,39.6162,165.9922,36.0921,2016-18
20663,39.9959,7.6957,38.7677,2016-18
20681,39.4632,27.5971,38.1115,2016-18
20843,39.6403,166.5052,36.0801,2016-18
20844,39.6288,167.6814,36.0570,2016-18
20845,39.5823,163.4139,35.9887,2016-18
20853,39.6305,163.2134,36.1037,2016-18
20854,39.6227,164.5900,36.0937,2016-18
20855,39.6163,165.6577,36.0848,2016-18
20867,39.9822,7.9383,38.7619,2016-18
20881,39.3678,35.3701,38.0010,2016-18
20882,39.4684,18.3427,38.1424,2016-18
21022,39.6418,166.0851,36.0622,2016-18
21023,39.6120,168.1923,36.0220,2016-18
21024,39.6180,159.2293,36.0227,2016-18
21029,39.6291,162.8929,36.0932,2016-18
21030,39.6217,164.2459,36.0840,2016-18
21031,39.6152,165.3009,36.0751,2016-18
21044,39.9654,8.6147,38.7553,2016-18
21052,39.4205,34.2925,38.0589,2016-18
21053,39.4582,13.7083,38.1580,2016-18
21169,39.6388,165.7801,36.0420,2016-18
21170,39.5966,168.6127,35.9892,2016-18
21171,39.6403,155.5610,36.0420,2016-18
21177,39.6265,162.5953,36.0793,2016-18
21178,39.6169,163.9749,36.0671,2016-18
21179,39.6045,165.1174,36.0481,2016-18
21185,39.9428,7.8341,38.7478,2016-18
21191,39.4682,33.2845,38.1135,2016-18
21192,39.4612,9.9231,38.1803,2016-18
21294,39.6321,165.6776,36.0208,2016-18
21295,39.5876,168.8358,35.9666,2016-18
21296,39.6526,152.6786,36.0501,2016-18
21302,39.6087,163.4362,36.0422,2016-18
21303,39.6091,163.1877,36.0319,2016-18
21304,39.5919,164.4803,36.0182,2016-18
21305,39.5588,165.5086,35.9618,2016-18
21306,39.4651,166.1881,35.7916,2016-18
21311,39.9139,7.4919,38.7283,2016-18
21312,39.5255,31.3826,38.1845,2016-18
21313,39.4645,7.7952,38.1935,2016-18
21410,39.6221,165.7980,35.9981,2016-18
21411,39.5828,168.9229,35.9523,2016-18
21412,39.6640,149.3051,36.0589,2016-18
21418,39.5589,165.3483,35.9507,2016-18
21419,39.5600,165.2487,35.9477,2016-18
21420,39.5357,166.3369,35.9151,2016-18
21421,39.6129,162.9783,36.0259,2016-18
21422,39.5659,164.9656,35.9477,2016-18
21423,39.5000,167.6663,35.8525,2016-18
21424,39.4496,169.7333,35.7584,2016-18
21425,39.4756,165.2390,35.8072,2016-18
21426,39.4532,170.0965,35.7604,2016-18
21429,39.8652,8.4898,38.6764,2016-18
21430,39.6009,26.5997,38.2917,2016-18
21431,39.4800,5.5050,38.2143,2016-18
21518,39.6046,166.2341,35.9680,2016-18
21519,39.5771,169.1479,35.9377,2016-18
21520,39.6812,145.1755,36.0751,2016-18
21525,39.4881,168.4195,35.8294,2016-18
21526,39.4934,167.8502,35.8344,2016-18
21527,39.4741,169.1452,35.8055,2016-18
21528,39.5060,166.4242,35.8529,2016-18
21529,39.4565,170.0310,35.7731,2016-18
21530,39.6102,162.7725,36.0110,2016-18
21531,39.5714,164.1761,35.9532,2016-18
21532,39.5387,163.8805,35.9033,2016-18
21533,39.4429,170.7954,35.7455,2016-18
21534,39.4566,170.5924,35.7629,2016-18
21535,39.4850,166.0940,35.8172,2016-18
21536,39.4720,170.5773,35.7824,2016-18
21538,39.7149,17.3337,38.4641,2016-18
21539,39.6786,17.3458,38.4259,2016-18
21540,39.4918,4.4096,38.2298,2016-18
21607,39.5800,166.4750,35.9327,2016-18
21608,39.5669,169.4529,35.9180,2016-18
21609,39.6859,142.4080,36.0761,2016-18
21614,39.6210,161.4526,36.0214,2016-18
21615,39.5634,161.7292,35.9388,2016-18
21616,39.5075,166.1275,35.8461,2016-18
21617,39.4976,170.4969,35.8158,2016-18
21619,39.5865,20.5637,38.3146,2016-18
21620,39.4999,4.0193,38.2411,2016-18
21657,39.5551,166.2118,35.9042,2016-18
21658,39.5492,169.8141,35.8894,2016-18
21659,39.7313,135.9418,36.1267,2016-18
21664,39.6356,159.9090,36.0381,2016-18
21665,39.5878,160.3815,35.9704,2016-18
21666,39.5322,166.1124,35.8771,2016-18
21667,39.5257,170.1920,35.8547,2016-18
