Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
17/01/2017 00:00:03,12,2.6202,1.4010,1.9163,27.9607,27.3828,26.9551,20.4604,5.3413,6.6086,61.4797,58.9173,0.0039,0.0043
17/01/2017 02:00:05,12,2.6191,1.4000,1.9153,27.9615,26.8249,27.0671,20.0601,5.2445,6.5599,61.5076,58.6266,0.0039,0.0044
17/01/2017 04:00:03,12,2.6147,1.3957,1.9109,27.9198,26.3295,27.2377,19.9199,5.0568,6.4964,61.5429,58.4565,0.0041,0.0045
17/01/2017 06:00:05,12,2.6072,1.3882,1.9034,27.8799,26.1237,27.2098,19.7200,5.0460,6.4357,61.5471,58.2844,0.0046,0.0045
17/01/2017 08:00:07,12,2.5979,1.3789,1.8942,27.8327,25.4889,27.0271,19.3422,5.1155,6.3956,61.4721,57.9402,0.0047,0.0045
17/01/2017 10:00:03,12,2.5929,1.3739,1.8891,27.8258,25.9375,27.1500,19.2566,5.0598,6.3877,61.4442,57.8190,0.0045,0.0045
17/01/2017 12:00:05,12,2.5902,1.3712,1.8865,27.8517,27.3436,27.3786,19.3849,5.1071,6.4146,61.4288,57.8499,0.0042,0.0045
17/01/2017 14:00:09,12,2.5965,1.3772,1.8927,27.9179,28.1969,27.8042,20.7650,5.0929,6.4793,61.4705,58.6964,0.0040,0.0043
17/01/2017 16:00:08,12,2.6186,1.3991,1.9147,27.9728,28.5664,28.2321,22.6278,5.2859,6.5799,61.4324,59.6057,0.0038,0.0041
17/01/2017 18:00:04,12,2.6414,1.4221,1.9375,28.0903,28.2191,28.4135,24.6688,5.6479,6.6577,61.2503,60.2676,0.0036,0.0038
17/01/2017 20:00:02,12,2.6569,1.4377,1.9531,28.1770,27.6862,28.2980,26.1707,5.9535,6.6485,60.9465,60.6234,0.0036,0.0036
17/01/2017 22:00:06,12,2.6495,1.4308,1.9459,27.7872,27.0621,27.7238,26.6150,6.0716,6.4918,60.8813,60.8703,0.0037,0.0037
18/01/2017 00:00:00,12,2.6448,1.4259,1.9412,27.4450,26.5662,27.5641,26.3816,5.8809,6.4062,60.9231,60.9157,0.0038,0.0038
18/01/2017 02:00:00,12,2.6371,1.4183,1.9335,27.0015,26.2490,27.2904,26.4330,5.9060,6.3426,60.9587,60.9673,0.0039,0.0039
18/01/2017 04:00:04,12,2.6269,1.4081,1.9233,26.5596,25.9322,27.0506,26.3439,5.9409,6.3210,61.0059,60.9960,0.0040,0.0039
18/01/2017 06:00:03,12,2.6111,1.3924,1.9075,26.3491,25.2181,27.0172,25.2314,5.6802,6.3546,61.0692,60.8716,0.0040,0.0041
18/01/2017 08:00:03,12,2.5958,1.3768,1.8920,26.3659,25.2810,27.1387,23.7424,5.4735,6.3890,61.1289,60.5537,0.0041,0.0042
18/01/2017 10:00:07,12,2.5923,1.3731,1.8885,26.3681,26.2359,27.0790,22.5255,5.4819,6.4267,61.1937,60.1118,0.0040,0.0043
18/01/2017 12:00:02,12,2.5944,1.3750,1.8905,26.4452,27.5581,27.1021,22.1968,5.2824,6.5076,61.2469,59.9395,0.0040,0.0043
18/01/2017 14:00:02,12,2.5993,1.3797,1.8952,26.5847,28.5230,26.6398,22.5888,5.4567,6.6128,61.2006,60.1847,0.0040,0.0042
18/01/2017 16:00:08,12,2.6132,1.3935,1.9091,26.7155,28.8999,26.3338,22.7986,5.5612,6.6791,61.1603,60.3109,0.0039,0.0041
18/01/2017 18:00:06,12,2.6405,1.4206,1.9363,26.9449,28.7566,26.1187,23.0737,5.9767,6.7645,61.1782,60.5430,0.0038,0.0041
18/01/2017 20:00:02,12,2.6746,1.4544,1.9702,27.1122,27.7824,26.2438,23.5991,6.0588,6.8347,61.3085,60.8348,0.0038,0.0040
18/01/2017 22:00:00,12,2.6938,1.4741,1.9897,27.1285,27.0123,26.3801,24.0258,6.0186,6.8583,61.4248,61.0291,0.0039,0.0040
19/01/2017 00:00:03,12,2.6985,1.4792,1.9946,27.1027,25.7810,26.4296,22.6762,6.0182,6.8256,61.5151,60.4773,0.0039,0.0041
19/01/2017 02:00:05,12,2.6915,1.4723,1.9876,27.0476,25.1961,26.3327,21.4510,5.9141,6.7733,61.5745,59.8720,0.0040,0.0043
