Date,Surface,Bottom
04/12/2019 00:00:00,1.19000,1.19000
04/12/2019 02:00:04,1.15646,1.15646
04/12/2019 04:00:01,1.03091,1.03091
04/12/2019 06:00:02,0.93733,0.93733
04/12/2019 08:00:04,0.84806,0.84806
04/12/2019 10:00:03,0.77420,0.77420
04/12/2019 12:00:00,0.74938,0.74938
04/12/2019 14:00:02,0.76940,0.76940
04/12/2019 16:00:00,0.82558,0.82558
04/12/2019 18:00:03,0.87871,0.87871
04/12/2019 20:00:04,0.91645,0.91645
04/12/2019 22:00:01,0.95849,0.95849
05/12/2019 00:00:04,0.95412,0.95412
05/12/2019 02:00:03,0.90888,0.90888
05/12/2019 04:00:01,0.87201,0.87201
05/12/2019 06:00:02,0.83622,0.83622
05/12/2019 08:00:00,0.77264,0.77264
05/12/2019 10:00:00,0.71091,0.71091
05/12/2019 12:00:03,0.70497,0.70497
05/12/2019 14:00:01,0.68374,0.68374
05/12/2019 16:00:02,0.74911,0.74911
05/12/2019 18:00:03,0.86180,0.86180
05/12/2019 20:00:03,0.91715,0.91715
05/12/2019 22:00:01,0.94586,0.94586
06/12/2019 00:00:03,0.90379,0.90379
06/12/2019 02:00:01,0.84630,0.84630
06/12/2019 04:00:03,0.83415,0.83415
06/12/2019 06:00:03,0.80675,0.80675
06/12/2019 08:00:03,0.79981,0.79981
06/12/2019 10:00:02,0.77417,0.77417
06/12/2019 12:00:00,0.78423,0.78423
06/12/2019 14:00:00,0.83882,0.83882
06/12/2019 16:00:01,0.91635,0.91635
06/12/2019 18:00:00,1.00114,1.00114
06/12/2019 20:00:03,1.06317,1.06317
06/12/2019 22:00:00,1.07413,1.07413
07/12/2019 00:00:04,1.00855,1.00855
07/12/2019 02:00:03,0.92542,0.92542
07/12/2019 04:00:02,0.89549,0.89549
07/12/2019 06:00:00,0.88211,0.88211
07/12/2019 08:00:04,0.88682,0.88682
07/12/2019 10:00:03,0.87717,0.87717
07/12/2019 12:00:01,0.87853,0.87853
07/12/2019 14:00:02,0.87620,0.87620
07/12/2019 16:00:01,0.94673,0.94673
07/12/2019 18:00:01,1.06695,1.06695
07/12/2019 20:00:00,1.12429,1.12429
07/12/2019 22:00:00,1.14332,1.14332
08/12/2019 00:00:04,1.02425,1.02425
08/12/2019 02:00:03,0.90452,0.90452
08/12/2019 04:00:04,0.81441,0.81441
08/12/2019 06:00:01,0.75751,0.75751
08/12/2019 08:00:03,0.73957,0.73957
08/12/2019 10:00:00,0.74288,0.74288
08/12/2019 12:00:02,0.75676,0.75676
08/12/2019 14:00:04,0.78038,0.78038
08/12/2019 16:00:00,0.84223,0.84223
08/12/2019 18:00:04,0.94496,0.94496
08/12/2019 20:00:02,1.04206,1.04206
08/12/2019 22:00:01,1.07541,1.07541
09/12/2019 00:00:01,0.95505,0.95505
09/12/2019 02:00:01,0.81595,0.81595
09/12/2019 04:00:04,0.69101,0.69101
09/12/2019 06:00:04,0.59727,0.59727
09/12/2019 08:00:03,0.57753,0.57753
09/12/2019 10:00:01,0.63283,0.63283
09/12/2019 12:00:03,0.67911,0.67911
09/12/2019 14:00:02,0.69651,0.69651
09/12/2019 16:00:02,0.76324,0.76324
09/12/2019 18:00:02,0.86629,0.86629
09/12/2019 20:00:01,0.98616,0.98616
09/12/2019 22:00:02,1.03530,1.03530
10/12/2019 00:00:02,0.93107,0.93107
10/12/2019 02:00:03,0.78219,0.78219
10/12/2019 04:00:01,0.64516,0.64516
10/12/2019 06:00:00,0.52028,0.52028
10/12/2019 08:00:04,0.47925,0.47925
10/12/2019 10:00:03,0.52894,0.52894
10/12/2019 12:00:03,0.62133,0.62133
10/12/2019 14:00:03,0.66058,0.66058
10/12/2019 16:00:01,0.71459,0.71459
10/12/2019 18:00:03,0.81693,0.81693
10/12/2019 20:00:01,0.94364,0.94364
10/12/2019 22:00:03,1.03042,1.03042
11/12/2019 00:00:04,0.95129,0.95129
11/12/2019 02:00:04,0.76447,0.76447
11/12/2019 04:00:02,0.60614,0.60614
11/12/2019 06:00:00,0.44834,0.44834
11/12/2019 08:00:02,0.36114,0.36114
11/12/2019 10:00:01,0.37989,0.37989
11/12/2019 12:00:04,0.48396,0.48396
11/12/2019 14:00:01,0.55340,0.55340
11/12/2019 16:00:04,0.60763,0.60763
11/12/2019 18:00:00,0.71226,0.71226
11/12/2019 20:00:04,0.86632,0.86632
11/12/2019 22:00:04,1.01342,1.01342
12/12/2019 00:00:01,0.97581,0.97581
12/12/2019 02:00:01,0.82617,0.82617
12/12/2019 04:00:01,0.64936,0.64936
12/12/2019 06:00:04,0.48872,0.48872
12/12/2019 08:00:00,0.37471,0.37471
12/12/2019 10:00:03,0.31877,0.31877
12/12/2019 12:00:01,0.44100,0.44100
12/12/2019 14:00:02,0.54395,0.54395
12/12/2019 16:00:03,0.61654,0.61654
12/12/2019 18:00:00,0.75557,0.75557
12/12/2019 20:00:04,0.91941,0.91941
12/12/2019 22:00:03,1.06983,1.06983
13/12/2019 00:00:01,1.12622,1.12622
13/12/2019 02:00:04,0.98724,0.98724
13/12/2019 04:00:03,0.78841,0.78841
13/12/2019 06:00:02,0.64385,0.64385
13/12/2019 08:00:01,0.50478,0.50478
13/12/2019 10:00:02,0.45345,0.45345
13/12/2019 12:00:02,0.52647,0.52647
13/12/2019 14:00:02,0.65940,0.65940
13/12/2019 16:00:02,0.77973,0.77973
13/12/2019 18:00:02,0.90246,0.90246
13/12/2019 20:00:01,1.02954,1.02954
13/12/2019 22:00:01,1.17072,1.17072
14/12/2019 00:00:04,1.25114,1.25114
14/12/2019 02:00:01,1.16013,1.16013
14/12/2019 04:00:00,0.98132,0.98132
14/12/2019 06:00:04,0.80598,0.80598
14/12/2019 08:00:00,0.65605,0.65605
14/12/2019 10:00:02,0.57245,0.57245
14/12/2019 12:00:04,0.62375,0.62375
14/12/2019 14:00:02,0.76685,0.76685
14/12/2019 16:00:00,0.85600,0.85600
14/12/2019 18:00:03,0.93759,0.93759
14/12/2019 20:00:00,1.06003,1.06003
14/12/2019 22:00:03,1.21607,1.21607
15/12/2019 00:00:01,1.31335,1.31335
15/12/2019 02:00:02,1.25665,1.25665
15/12/2019 04:00:01,1.08764,1.08764
15/12/2019 06:00:02,0.90326,0.90326
15/12/2019 08:00:02,0.74555,0.74555
15/12/2019 10:00:03,0.63081,0.63081
15/12/2019 12:00:01,0.62941,0.62941
15/12/2019 14:00:01,0.75018,0.75018
15/12/2019 16:00:00,0.85271,0.85271
15/12/2019 18:00:01,0.92477,0.92477
15/12/2019 20:00:02,1.04977,1.04977
15/12/2019 22:00:00,1.16842,1.16842
16/12/2019 00:00:01,1.26579,1.26579
16/12/2019 02:00:00,1.26501,1.26501
16/12/2019 04:00:02,1.13217,1.13217
16/12/2019 06:00:00,0.96619,0.96619
16/12/2019 08:00:04,0.80887,0.80887
16/12/2019 10:00:03,0.69084,0.69084
16/12/2019 12:00:00,0.64779,0.64779
16/12/2019 14:00:02,0.75227,0.75227
16/12/2019 16:00:00,0.85514,0.85514
16/12/2019 18:00:02,0.94372,0.94372
16/12/2019 20:00:02,1.02890,1.02890
16/12/2019 22:00:02,1.13718,1.13718
17/12/2019 00:00:01,1.22161,1.22161
17/12/2019 02:00:03,1.25256,1.25256
17/12/2019 04:00:03,1.15950,1.15950
17/12/2019 06:00:04,1.01827,1.01827
17/12/2019 08:00:01,0.86843,0.86843
17/12/2019 10:00:04,0.74161,0.74161
17/12/2019 12:00:01,0.68230,0.68230
17/12/2019 14:00:00,0.73284,0.73284
17/12/2019 16:00:00,0.81261,0.81261
17/12/2019 18:00:00,0.88600,0.88600
17/12/2019 20:00:00,0.94385,0.94385
17/12/2019 22:00:03,1.02660,1.02660
18/12/2019 00:00:00,1.10089,1.10089
18/12/2019 02:00:04,1.12025,1.12025
18/12/2019 04:00:02,1.07194,1.07194
18/12/2019 06:00:01,0.97039,0.97039
18/12/2019 08:00:04,0.85669,0.85669
18/12/2019 10:00:03,0.74533,0.74533
18/12/2019 12:00:00,0.70646,0.70646
18/12/2019 14:00:01,0.73930,0.73930
18/12/2019 16:00:02,0.81818,0.81818
18/12/2019 18:00:02,0.91170,0.91170
18/12/2019 20:00:04,0.98510,0.98510
18/12/2019 22:00:02,1.04923,1.04923
19/12/2019 00:00:01,1.08533,1.08533
19/12/2019 02:00:01,1.11377,1.11377
19/12/2019 04:00:04,1.12377,1.12377
19/12/2019 06:00:02,1.04228,1.04228
