Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
20/06/2016 00:00:00,12,2.8714,1.6527,2.1677, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 02:00:04,12,2.8640,1.6453,2.1604, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 04:00:06,12,2.8558,1.6372,2.1522, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 06:00:07,12,2.8582,1.6394,2.1545, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 08:00:09,12,2.8856,1.6665,2.1818, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 10:00:01,12,2.9264,1.7071,2.2225, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 12:00:04,12,2.9644,1.7451,2.2605, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 14:00:00,12,2.9696,1.7509,2.2660, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 16:00:08,12,2.9647,1.7459,2.2610, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 18:00:08,12,2.9481,1.7296,2.2446, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 20:00:00,12,2.9310,1.7124,2.2274, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 22:00:09,12,2.9168,1.6983,2.2133, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 00:00:04,12,2.9050,1.6864,2.2014, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 02:00:00,12,2.8917,1.6731,2.1881, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 04:00:03,12,2.8820,1.6634,2.1784, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 06:00:05,12,2.8725,1.6539,2.1689, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 08:00:03,12,2.8665,1.6478,2.1628, NaN, NaN, NaN, NaN, NaN, NaN
