Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
27/09/2016 00:00:08,1,1.1607,1.1607,1.1607,14.8048,14.7759,30.3054,30.3044,8.4212,8.4273
27/09/2016 02:00:03,1,1.1579,1.1579,1.1579,14.5974,14.5675,30.2740,30.2729,8.3742,8.3810
27/09/2016 04:00:06,1,1.1591,1.1591,1.1591,14.5012,14.4816,30.2623,30.2589,8.3128,8.3345
27/09/2016 06:00:07,1,1.1833,1.1833,1.1833,14.4105,14.3972,30.3677,30.3708,8.2305,8.2389
27/09/2016 08:00:04,1,1.2118,1.2118,1.2118,14.4860,14.4888,30.5672,30.5721,8.3110,8.3156
27/09/2016 10:00:08,1,1.2473,1.2473,1.2473,14.7867,14.7802,30.8318,30.8352,8.4694,8.4692
27/09/2016 12:00:08,1,1.2696,1.2696,1.2696,15.2027,15.2365,30.9069,30.9075,8.5292,8.5249
27/09/2016 14:00:08,1,1.2560,1.2560,1.2560,15.5132,15.5280,30.7466,30.7379,8.5847,8.5726
27/09/2016 16:00:01,1,1.2345,1.2345,1.2345,15.7329,15.7212,30.5948,30.5884,8.6594,8.6523
27/09/2016 18:00:06,1,1.2257,1.2257,1.2257,15.5938,15.5522,30.5390,30.5363,8.6473,8.6445
27/09/2016 20:00:03,1,1.2235,1.2235,1.2235,15.2986,15.2562,30.5741,30.5735,8.5493,8.5518
27/09/2016 22:00:08,1,1.2138,1.2138,1.2138,15.0551,15.0125,30.5950,30.5933,8.5136,8.5177
28/09/2016 00:00:05,1,1.2075,1.2075,1.2075,14.7431,14.7004,30.5652,30.5634,8.4705,8.4742
28/09/2016 02:00:02,1,1.1996,1.1996,1.1996,14.3865,14.3428,30.5139,30.5128,8.4115,8.4155
28/09/2016 04:00:07,1,1.2002,1.2002,1.2002,14.0493,14.0088,30.4673,30.4659,8.3441,8.3495
28/09/2016 06:00:03,1,1.1908,1.1908,1.1908,13.7475,13.7042,30.3679,30.3642,8.3003,8.3067
28/09/2016 08:00:07,1,1.1831,1.1831,1.1831,13.5700,13.5523,30.2726,30.2652,8.3073,8.3068
28/09/2016 10:00:03,1,1.1830,1.1830,1.1830,13.6886,14.0478,30.2523,30.1257,8.7303,8.3951
28/09/2016 12:00:06,1,1.1756,1.1756,1.1756,13.9060,14.9938,30.3334,29.8521,9.5652,8.4758
28/09/2016 14:00:03,1,1.1639,1.1639,1.1639,14.1328,15.8480,30.4631,29.6432,10.2025,8.6012
28/09/2016 16:00:07,1,1.1526,1.1526,1.1526,14.2687,16.2538,30.5413,29.4588,10.6959,8.7426
28/09/2016 18:00:05,1,1.1411,1.1411,1.1411,14.3532,16.1227,30.6336,29.0202,10.5799,8.8502
