Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
27/06/2016 00:00:02,16,1.9083,1.2810,1.6121,12.5250,12.5231,36.0733,36.0718,7.7460,7.7695,65.8852,65.7790,0.0049,0.0049
27/06/2016 02:00:00,16,1.8969,1.2695,1.6006,12.4801,12.4716,36.0707,36.0700,7.7586,7.7735,65.8629,65.7831,0.0049,0.0049
27/06/2016 04:00:08,16,1.8883,1.2613,1.5923,12.4138,12.4000,36.0675,36.0696,7.7600,7.7637,65.8187,65.7892,0.0049,0.0049
27/06/2016 06:00:00,16,1.8915,1.2647,1.5956,12.3190,12.3038,36.0703,36.0728,7.7497,7.7530,65.7686,65.7415,0.0049,0.0049
27/06/2016 08:00:07,16,1.8908,1.2633,1.5946,12.1842,12.1685,36.0689,36.0711,7.7527,7.7565,65.7264,65.6957,0.0049,0.0049
27/06/2016 10:00:04,16,1.8962,1.2694,1.6003,12.0830,12.0781,36.0742,36.0766,7.8320,7.8365,65.5080,65.4731,0.0049,0.0049
27/06/2016 12:00:09,16,1.9085,1.2818,1.6127,12.0941,12.0926,36.0844,36.0873,7.9454,7.9484,65.1999,65.1614,0.0049,0.0049
27/06/2016 14:00:09,16,1.9288,1.3018,1.6328,12.1599,12.1620,36.1071,36.1105,8.0367,8.0385,64.8479,64.8224,0.0049,0.0049
27/06/2016 16:00:08,16,1.9409,1.3136,1.6447,12.1972,12.1883,36.1355,36.1386,8.0867,8.0882,64.5910,64.5762,0.0048,0.0048
27/06/2016 18:00:09,16,1.9419,1.3149,1.6458,12.1576,12.1468,36.1581,36.1601,8.1017,8.1042,64.4744,64.4701,0.0048,0.0048
27/06/2016 20:00:02,16,1.9395,1.3121,1.6433,12.1087,12.0973,36.1681,36.1694,8.0964,8.0991,64.4757,64.4713,0.0048,0.0048
27/06/2016 22:00:00,16,1.9294,1.3021,1.6332,12.0426,12.0299,36.1656,36.1664,8.0779,8.0800,64.5542,64.5538,0.0048,0.0048
28/06/2016 00:00:09,16,1.9242,1.2969,1.6280,11.9616,11.9487,36.1479,36.1485,8.0478,8.0502,64.7438,64.7461,0.0049,0.0049
28/06/2016 02:00:08,16,1.9238,1.2961,1.6274,11.8635,11.8480,36.1160,36.1161,8.0158,8.0184,65.0540,65.0590,0.0049,0.0049
28/06/2016 04:00:08,16,1.9267,1.2998,1.6307,11.7644,11.7517,36.0886,36.0899,8.0060,8.0097,65.3388,65.3363,0.0050,0.0050
28/06/2016 06:00:00,16,1.9555,1.3285,1.6594,11.7193,11.7107,36.0912,36.0926,8.0121,8.0159,65.4175,65.4132,0.0050,0.0050
28/06/2016 08:00:01,16,1.9886,1.3608,1.6922,11.6881,11.6784,36.0990,36.1005,8.0163,8.0211,65.4759,65.4735,0.0049,0.0049
28/06/2016 10:00:00,16,2.0058,1.3792,1.7099,11.7527,11.8321,36.1051,36.1133,8.0300,8.0495,65.5607,65.5399,0.0049,0.0049
28/06/2016 12:00:06,16,2.0359,1.4086,1.7396,11.8112,12.8889,36.1084,36.1416,8.0041,8.0897,65.6414,65.6520,0.0049,0.0049
28/06/2016 14:00:00,16,2.0492,1.4206,1.7524,11.8564,13.9828,36.0978,36.1579,8.0172,8.1212,65.7882,65.9040,0.0050,0.0049
28/06/2016 16:00:06,16,2.0385,1.4126,1.7429,11.8817,14.1582,36.1037,36.1806,8.0029,8.1503,65.8896,66.3657,0.0050,0.0048
28/06/2016 18:00:07,16,2.0483,1.4199,1.7516,11.9025,13.8349,36.0901,36.1623,8.0056,8.1615,66.0880,66.6609,0.0050,0.0049
28/06/2016 20:00:09,16,2.0339,1.4070,1.7378,11.9106,13.6221,36.0973,36.1505,7.9469,8.1740,66.1896,66.7978,0.0050,0.0049
28/06/2016 22:00:02,16,2.0290,1.4016,1.7327,11.9169,13.4106,36.1068,36.1278,7.8970,8.1885,66.2868,66.7840,0.0050,0.0049
29/06/2016 00:00:00,16,2.0234,1.3962,1.7272,11.9131,13.2440,36.1206,36.1059,7.8448,8.2084,66.3774,66.8259,0.0050,0.0049
29/06/2016 02:00:08,16,2.0159,1.3892,1.7199,11.9086,13.0767,36.1309,36.0687,7.7955,8.2301,66.4992,66.9724,0.0050,0.0050
29/06/2016 04:00:07,16,2.0244,1.3972,1.7283,11.9101,12.8733,36.1374,36.0298,7.7715,8.2369,66.6769,67.1403,0.0050,0.0050
29/06/2016 06:00:03,16,2.0400,1.4120,1.7435,11.9178,12.6811,36.1414,36.0197,7.8112,8.2377,66.8990,67.2306,0.0050,0.0050
29/06/2016 08:00:01,16,2.0445,1.4173,1.7483,11.9215,12.5543,36.1427,36.0425,7.7675,8.2230,67.0801,67.2268,0.0050,0.0050
29/06/2016 10:00:00,16,2.0460,1.4195,1.7502,11.9329,12.8141,36.1466,36.0577,7.7202,8.2245,67.2626,67.3104,0.0050,0.0050
29/06/2016 12:00:08,16,2.0442,1.4164,1.7478,11.9521,12.8697,36.1401,36.0521,7.6632,8.2256,67.3836,67.4311,0.0051,0.0050
29/06/2016 14:00:00,16,2.0330,1.4056,1.7367,11.9626,13.2809,36.1475,36.0702,7.6153,8.2366,67.5394,67.5678,0.0051,0.0050
29/06/2016 16:00:00,16,2.0222,1.3947,1.7259,11.9588,13.3950,36.1594,36.0782,7.5657,8.2171,67.7429,67.7103,0.0051,0.0050
29/06/2016 18:00:08,16,2.0091,1.3820,1.7129,11.9394,13.3502,36.1688,36.0789,7.5135,8.1919,67.9550,67.8941,0.0051,0.0050
29/06/2016 20:00:03,16,1.9983,1.3708,1.7020,11.9330,13.1233,36.1758,36.0616,7.5315,8.1606,68.1424,68.0696,0.0051,0.0050
29/06/2016 22:00:08,16,1.9881,1.3609,1.6919,11.9173,12.6498,36.1832,36.0526,7.5498,8.1290,68.3454,68.1023,0.0051,0.0050
30/06/2016 00:00:06,16,1.9780,1.3508,1.6818,11.9029,12.3524,36.1869,36.0621,7.5094,8.0906,68.4943,68.1434,0.0051,0.0049
30/06/2016 02:00:09,16,1.9714,1.3439,1.6751,11.8875,12.0081,36.1911,36.0621,7.4561,8.0421,68.6517,68.2494,0.0051,0.0050
30/06/2016 04:00:01,16,1.9653,1.3379,1.6690,11.8672,11.7822,36.1959,36.0874,7.4145,7.9246,68.8218,68.3799,0.0051,0.0050
30/06/2016 06:00:00,16,1.9702,1.3425,1.6738,11.7846,11.6220,36.1790,36.0994,7.4918,7.8312,68.8852,68.5211,0.0051,0.0050
30/06/2016 08:00:09,16,1.9746,1.3479,1.6787,11.6218,11.5106,36.1413,36.1041,7.6610,7.7784,68.7694,68.6290,0.0050,0.0050
30/06/2016 10:00:08,16,1.9773,1.3498,1.6810,11.4957,11.5585,36.1096,36.0954,7.6810,7.7128,68.7553,68.7170,0.0050,0.0050
30/06/2016 12:00:08,16,1.9718,1.3444,1.6756,11.5034,12.0128,36.1041,36.0812,7.6334,7.7017,68.8356,68.7620,0.0051,0.0050
30/06/2016 14:00:08,16,1.9608,1.3336,1.6646,11.5023,12.2418,36.1006,36.0583,7.5835,7.7213,68.9208,68.6908,0.0051,0.0050
30/06/2016 16:00:03,16,1.9515,1.3242,1.6553,11.5168,12.8179,36.0954,36.0374,7.5331,7.8050,69.0111,68.4444,0.0051,0.0050
30/06/2016 18:00:01,16,1.9415,1.3141,1.6452,11.5185,12.9499,36.0890,36.0205,7.4909,7.9104,69.1075,68.0890,0.0051,0.0049
30/06/2016 20:00:05,16,1.9301,1.3029,1.6339,11.5162,12.6400,36.0838,36.0066,7.4361,7.9944,69.2040,67.7459,0.0052,0.0049
