Date,Surface,Bottom
04/12/2019 00:00:00,213.76581,213.76581
04/12/2019 02:00:04,213.03859,212.42859
04/12/2019 04:00:01,216.00397,213.98601
04/12/2019 06:00:02,217.87538,211.35928
04/12/2019 08:00:04,222.01318,207.38988
04/12/2019 10:00:03,229.95538,205.84828
04/12/2019 12:00:00,231.35486,206.56766
04/12/2019 14:00:02,226.85373,206.21799
04/12/2019 16:00:00,219.49242,205.23436
04/12/2019 18:00:03,218.08328,202.27364
04/12/2019 20:00:04,217.49510,199.79930
04/12/2019 22:00:01,219.40146,197.73471
05/12/2019 00:00:04,224.43320,195.78539
05/12/2019 02:00:03,222.56596,190.04982
05/12/2019 04:00:01,221.41872,184.51530
05/12/2019 06:00:02,221.22264,180.97844
05/12/2019 08:00:00,223.11992,179.24307
05/12/2019 10:00:00,225.81392,179.74628
05/12/2019 12:00:03,227.38451,184.32358
05/12/2019 14:00:01,228.03545,186.16309
05/12/2019 16:00:02,226.42474,187.65887
05/12/2019 18:00:03,218.54506,186.90903
05/12/2019 20:00:03,220.04903,185.29622
05/12/2019 22:00:01,220.50653,181.46899
06/12/2019 00:00:03,219.17644,178.46399
06/12/2019 02:00:01,217.68402,175.83003
06/12/2019 04:00:03,216.59615,174.30145
06/12/2019 06:00:03,215.67816,174.62811
06/12/2019 08:00:03,216.20677,174.16252
06/12/2019 10:00:02,216.85443,174.16432
06/12/2019 12:00:00,216.70058,175.51582
06/12/2019 14:00:00,214.64615,176.84077
06/12/2019 16:00:01,209.51190,176.55371
06/12/2019 18:00:00,210.40250,175.34912
06/12/2019 20:00:03,211.06622,173.11604
06/12/2019 22:00:00,210.90390,169.02116
07/12/2019 00:00:04,210.70360,163.70453
07/12/2019 02:00:03,210.00658,159.49799
07/12/2019 04:00:02,209.36508,158.20604
07/12/2019 06:00:00,209.65356,160.29868
07/12/2019 08:00:04,210.29825,161.47920
07/12/2019 10:00:03,204.33801,162.56825
07/12/2019 12:00:01,200.21150,164.38892
07/12/2019 14:00:02,196.07228,164.09764
07/12/2019 16:00:01,193.94098,162.37331
07/12/2019 18:00:01,197.85445,169.12035
07/12/2019 20:00:00,203.15155,190.49081
07/12/2019 22:00:00,201.36908,195.44176
08/12/2019 00:00:04,202.78448,196.10722
08/12/2019 02:00:03,205.26607,192.84439
08/12/2019 04:00:04,205.82776,188.80069
08/12/2019 06:00:01,205.82513,184.29141
08/12/2019 08:00:03,208.11346,182.43449
08/12/2019 10:00:00,211.70012,179.88351
08/12/2019 12:00:02,213.12840,174.82207
08/12/2019 14:00:04,213.58249,172.54449
08/12/2019 16:00:00,208.73045,177.13342
08/12/2019 18:00:04,206.84010,177.27931
08/12/2019 20:00:02,205.85100,174.71783
08/12/2019 22:00:01,208.38574,174.70256
09/12/2019 00:00:01,212.45972,189.69305
09/12/2019 02:00:01,212.73138,189.98924
09/12/2019 04:00:04,212.05029,187.81709
09/12/2019 06:00:04,211.82092,183.67947
09/12/2019 08:00:03,212.56769,183.23563
09/12/2019 10:00:01,212.27301,182.91040
09/12/2019 12:00:03,212.37718,178.61971
09/12/2019 14:00:02,213.00998,176.09090
09/12/2019 16:00:02,206.05554,176.13037
09/12/2019 18:00:02,204.18811,177.30013
09/12/2019 20:00:01,205.21204,176.18451
09/12/2019 22:00:02,203.97276,174.10506
10/12/2019 00:00:02,207.66031,186.58516
10/12/2019 02:00:03,208.87468,186.94884
10/12/2019 04:00:01,208.45053,186.22499
10/12/2019 06:00:00,207.90752,183.59134
10/12/2019 08:00:04,208.80455,180.39169
10/12/2019 10:00:03,208.14937,167.00203
10/12/2019 12:00:03,208.39812,164.10269
10/12/2019 14:00:03,209.20500,165.62442
10/12/2019 16:00:01,208.53040,167.86246
10/12/2019 18:00:03,204.10558,169.79547
10/12/2019 20:00:01,203.76534,168.68956
10/12/2019 22:00:03,205.36920,166.42136
11/12/2019 00:00:04,205.92557,163.25002
11/12/2019 02:00:04,204.89726,191.44684
11/12/2019 04:00:02,203.09160,202.01347
11/12/2019 06:00:00,202.19833,202.10178
11/12/2019 08:00:02,203.44380,203.13914
11/12/2019 10:00:01,204.19305,172.06595
11/12/2019 12:00:04,206.15681,165.69055
11/12/2019 14:00:01,206.27963,167.02486
11/12/2019 16:00:04,207.87608,173.52725
11/12/2019 18:00:00,207.55443,188.85634
11/12/2019 20:00:04,206.37910,190.49081
11/12/2019 22:00:04,205.58046,188.81589
12/12/2019 00:00:01,205.05110,186.55005
12/12/2019 02:00:01,204.88008,194.03989
12/12/2019 04:00:01,204.93869,202.43346
12/12/2019 06:00:04,205.28505,203.34515
12/12/2019 08:00:00,207.24683,204.56740
12/12/2019 10:00:03,209.11308,204.49931
12/12/2019 12:00:01,209.11543,193.38795
12/12/2019 14:00:02,209.55244,192.65674
12/12/2019 16:00:03,209.62422,190.21170
12/12/2019 18:00:00,208.66905,190.24760
12/12/2019 20:00:04,207.06699,190.94385
12/12/2019 22:00:03,207.82689,192.15662
13/12/2019 00:00:01,209.31401,190.28236
13/12/2019 02:00:04,209.37601,189.59552
13/12/2019 04:00:03,207.87517,198.54350
13/12/2019 06:00:02,206.74857,198.50185
13/12/2019 08:00:01,207.25992,192.75415
13/12/2019 10:00:02,207.55847,192.41714
13/12/2019 12:00:02,205.52382,183.58545
13/12/2019 14:00:02,205.51907,178.96794
13/12/2019 16:00:02,202.87935,177.10977
13/12/2019 18:00:02,200.92200,179.16936
13/12/2019 20:00:01,203.26915,181.30222
13/12/2019 22:00:01,203.49883,184.14369
14/12/2019 00:00:04,202.99043,180.37788
14/12/2019 02:00:01,202.80902,181.65959
14/12/2019 04:00:00,203.15257,196.79517
14/12/2019 06:00:04,202.85724,195.16194
14/12/2019 08:00:00,203.78401,190.86887
14/12/2019 10:00:02,204.83513,187.88966
14/12/2019 12:00:04,203.93089,185.33388
14/12/2019 14:00:02,198.93855,177.04514
14/12/2019 16:00:00,199.16971,177.86520
14/12/2019 18:00:03,201.19208,177.60944
14/12/2019 20:00:00,202.24077,182.18869
14/12/2019 22:00:03,202.00476,184.74586
15/12/2019 00:00:01,201.11684,182.88608
15/12/2019 02:00:02,200.28677,179.99461
15/12/2019 04:00:01,200.87914,189.03458
15/12/2019 06:00:02,200.99977,191.27170
15/12/2019 08:00:02,202.65814,188.61044
15/12/2019 10:00:03,203.89835,186.86165
15/12/2019 12:00:01,205.23953,188.18346
15/12/2019 14:00:01,200.40910,174.94182
15/12/2019 16:00:00,197.32820,171.77914
15/12/2019 18:00:01,197.61270,171.93495
15/12/2019 20:00:02,198.42337,171.47905
15/12/2019 22:00:00,198.15620,176.60056
16/12/2019 00:00:01,197.54639,174.08904
16/12/2019 02:00:00,197.72841,170.72127
16/12/2019 04:00:02,198.57080,178.76254
16/12/2019 06:00:00,199.03705,184.77380
16/12/2019 08:00:04,201.51593,184.34035
16/12/2019 10:00:03,202.87874,183.72772
16/12/2019 12:00:00,203.33531,183.09433
16/12/2019 14:00:02,198.13678,171.08427
16/12/2019 16:00:00,195.59195,164.19942
16/12/2019 18:00:02,195.09138,167.21199
16/12/2019 20:00:02,195.30864,162.68005
16/12/2019 22:00:02,194.69380,166.42950
17/12/2019 00:00:01,194.22235,162.05356
17/12/2019 02:00:03,195.42668,155.13333
17/12/2019 04:00:03,197.11122,161.21619
17/12/2019 06:00:04,197.50214,172.64160
17/12/2019 08:00:01,200.07909,179.79872
17/12/2019 10:00:04,201.98518,179.53198
17/12/2019 12:00:01,200.72110,178.36497
17/12/2019 14:00:00,192.80606,175.51152
17/12/2019 16:00:00,190.40446,174.35446
17/12/2019 18:00:00,191.77669,184.44067
17/12/2019 20:00:00,193.11739,178.77390
17/12/2019 22:00:03,193.59154,168.36716
18/12/2019 00:00:00,192.81253,158.48154
18/12/2019 02:00:04,193.99883,145.70090
18/12/2019 04:00:02,194.52159,141.19002
