Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
21/06/2016 00:00:04,22,2.2786,1.9381,2.0971,12.5866,12.5820,5.9531,5.9532,9.5502,9.5575,0.2922,0.2862,0.0275,0.0275
21/06/2016 02:00:00,22,2.2647,1.9241,2.0832,12.4659,12.4387,5.9535,5.9536,9.5530,9.5570,0.2869,0.2838,0.0275,0.0275
21/06/2016 04:00:03,22,2.2525,1.9120,2.0710,12.3391,12.3096,5.9541,5.9542,9.5617,9.5662,0.2850,0.2819,0.0275,0.0275
21/06/2016 06:00:05,22,2.2457,1.9052,2.0643,12.2335,12.2072,5.9543,5.9543,9.5668,9.5706,0.2850,0.2819,0.0275,0.0275
21/06/2016 08:00:03,22,2.2361,1.8955,2.0546,12.1768,12.1566,5.9536,5.9536,9.5678,9.5722,0.2857,0.2821,0.0274,0.0274
21/06/2016 10:00:09,22,2.2438,1.9032,2.0623,12.2519,12.3583,5.9524,5.9522,9.5611,9.5810,0.2939,0.2773,0.0274,0.0273
21/06/2016 12:00:05,22,2.2660,1.9254,2.0845,12.3656,13.3542,5.9512,5.9504,9.5397,9.6028,0.3190,0.2559,0.0273,0.0272
21/06/2016 14:00:01,22,2.2839,1.9433,2.1024,12.4962,14.0676,5.9501,5.9484,9.5103,9.6162,0.3503,0.2458,0.0272,0.0271
21/06/2016 16:00:00,22,2.2796,1.9390,2.0981,12.6463,13.9750,5.9488,5.9473,9.4836,9.6259,0.3749,0.2478,0.0272,0.0270
21/06/2016 18:00:07,22,2.2671,1.9265,2.0856,12.7793,13.1144,5.9472,5.9454,9.4765,9.6187,0.3818,0.2574,0.0271,0.0270
21/06/2016 20:00:05,22,2.2502,1.9096,2.0687,12.7742,12.7845,5.9447,5.9443,9.5374,9.5732,0.3329,0.3050,0.0270,0.0270
21/06/2016 22:00:00,22,2.2342,1.8936,2.0527,12.6294,12.6184,5.9428,5.9428,9.5673,9.5744,0.3092,0.3043,0.0270,0.0270
22/06/2016 00:00:04,22,2.2188,1.8782,2.0373,12.4937,12.4737,5.9412,5.9412,9.5760,9.5822,0.3047,0.3002,0.0269,0.0269
22/06/2016 02:00:00,22,2.2052,1.8646,2.0237,12.4021,12.3919,5.9397,5.9398,9.5824,9.5901,0.3042,0.2990,0.0269,0.0269
22/06/2016 04:00:06,22,2.1930,1.8524,2.0115,12.3672,12.3598,5.9383,5.9383,9.5900,9.5977,0.3046,0.2995,0.0268,0.0268
22/06/2016 06:00:04,22,2.1838,1.8432,2.0023,12.3619,12.3586,5.9367,5.9367,9.5906,9.5994,0.3064,0.2998,0.0268,0.0268
22/06/2016 08:00:00,22,2.1829,1.8423,2.0014,12.3685,12.3829,5.9351,5.9349,9.5897,9.6011,0.3095,0.3007,0.0267,0.0267
22/06/2016 10:00:04,22,2.1970,1.8564,2.0155,12.4113,12.8053,5.9336,5.9329,9.5774,9.6152,0.3241,0.2866,0.0267,0.0266
22/06/2016 12:00:05,22,2.2269,1.8863,2.0454,12.4763,13.4871,5.9324,5.9321,9.5548,9.6494,0.3506,0.2791,0.0266,0.0265
22/06/2016 14:00:04,22,2.2604,1.9198,2.0789,12.5884,13.8292,5.9311,5.9319,9.5387,9.6846,0.3683,0.2997,0.0265,0.0264
22/06/2016 16:00:09,22,2.2612,1.9206,2.0797,12.7333,13.8036,5.9297,5.9308,9.5308,9.6996,0.3799,0.2997,0.0264,0.0263
22/06/2016 18:00:06,22,2.2435,1.9029,2.0620,12.8313,13.1249,5.9283,5.9287,9.5423,9.6949,0.3807,0.3015,0.0264,0.0263
22/06/2016 20:00:02,22,2.2326,1.8920,2.0511,12.7451,12.7505,5.9268,5.9268,9.5943,9.6416,0.3569,0.3307,0.0263,0.0263
22/06/2016 22:00:06,22,2.2149,1.8743,2.0334,12.5384,12.5238,5.9252,5.9252,9.6322,9.6401,0.3384,0.3345,0.0263,0.0263
23/06/2016 00:00:07,22,2.1959,1.8553,2.0144,12.3705,12.3555,5.9235,5.9236,9.6424,9.6509,0.3352,0.3308,0.0262,0.0262
23/06/2016 02:00:00,22,2.1847,1.8441,2.0032,12.2794,12.2699,5.9219,5.9219,9.6472,9.6551,0.3354,0.3303,0.0262,0.0262
23/06/2016 04:00:06,22,2.1717,1.8311,1.9902,12.2085,12.1828,5.9201,5.9201,9.6441,9.6478,0.3344,0.3313,0.0261,0.0261
23/06/2016 06:00:05,22,2.1562,1.8156,1.9747,12.1106,12.0847,5.9183,5.9182,9.6377,9.6414,0.3343,0.3312,0.0261,0.0261
23/06/2016 08:00:09,22,2.1504,1.8098,1.9689,12.0388,12.0399,5.9165,5.9165,9.6307,9.6380,0.3363,0.3310,0.0260,0.0260
23/06/2016 10:00:06,22,2.1473,1.8066,1.9657,12.0914,12.4048,5.9151,5.9150,9.6148,9.6599,0.3502,0.3127,0.0260,0.0259
23/06/2016 12:00:06,22,2.1643,1.8236,1.9827,12.1616,13.1832,5.9140,5.9137,9.5837,9.6939,0.3826,0.2871,0.0259,0.0258
23/06/2016 14:00:08,22,2.1878,1.8472,2.0064,12.2613,13.7784,5.9131,5.9121,9.5439,9.7072,0.4200,0.2818,0.0258,0.0257
23/06/2016 16:00:02,22,2.1894,1.8487,2.0078,12.3831,13.8355,5.9120,5.9098,9.5071,9.7027,0.4515,0.2845,0.0258,0.0256
23/06/2016 18:00:06,22,2.1795,1.8389,1.9980,12.4968,13.1272,5.9105,5.9074,9.4779,9.6878,0.4724,0.2944,0.0257,0.0256
23/06/2016 20:00:07,22,2.1662,1.8256,1.9847,12.5421,12.6257,5.9081,5.9065,9.5243,9.6401,0.4385,0.3514,0.0257,0.0256
23/06/2016 22:00:01,22,2.1524,1.8118,1.9710,12.3998,12.3721,5.9052,5.9052,9.6158,9.6202,0.3675,0.3641,0.0256,0.0256
24/06/2016 00:00:03,22,2.1379,1.7973,1.9565,12.1813,12.1528,5.9035,5.9035,9.6303,9.6341,0.3560,0.3531,0.0255,0.0255
24/06/2016 02:00:06,22,2.1247,1.7841,1.9432,11.9985,11.9706,5.9019,5.9019,9.6384,9.6422,0.3514,0.3485,0.0255,0.0255
24/06/2016 04:00:02,22,2.1150,1.7744,1.9336,11.8642,11.8371,5.9003,5.9003,9.6434,9.6473,0.3497,0.3468,0.0254,0.0254
24/06/2016 06:00:05,22,2.1057,1.7652,1.9243,11.7755,11.7481,5.8988,5.8988,9.6485,9.6526,0.3487,0.3457,0.0254,0.0254
24/06/2016 08:00:03,22,2.0981,1.7575,1.9166,11.7416,11.7343,5.8974,5.8975,9.6549,9.6632,0.3488,0.3442,0.0253,0.0253
24/06/2016 10:00:05,22,2.0971,1.7565,1.9157,11.8478,11.9658,5.8961,5.8964,9.6635,9.6901,0.3522,0.3413,0.0253,0.0252
24/06/2016 12:00:06,22,2.1090,1.7684,1.9275,12.0419,12.5177,5.8950,5.8954,9.6560,9.7272,0.3672,0.3350,0.0252,0.0251
