Date,Surface,Bottom
04/12/2019 00:00:00,15.29310,15.29310
04/12/2019 02:00:04,15.13590,16.05708
04/12/2019 04:00:01,13.36997,16.45693
04/12/2019 06:00:02,13.44007,16.66597
04/12/2019 08:00:04,13.45749,16.80039
04/12/2019 10:00:03,13.62340,16.90374
04/12/2019 12:00:00,13.42013,17.03778
04/12/2019 14:00:02,13.55970,17.21630
04/12/2019 16:00:00,14.01786,17.24373
04/12/2019 18:00:03,14.23731,17.06544
04/12/2019 20:00:04,14.23751,17.03870
04/12/2019 22:00:01,14.33001,17.05250
05/12/2019 00:00:04,14.37218,16.99068
05/12/2019 02:00:03,14.46327,16.82645
05/12/2019 04:00:01,14.39201,16.66749
05/12/2019 06:00:02,14.16699,16.72913
05/12/2019 08:00:00,13.99337,16.75002
05/12/2019 10:00:00,13.79796,16.77126
05/12/2019 12:00:03,13.86187,16.81444
05/12/2019 14:00:01,13.78703,16.78709
05/12/2019 16:00:02,13.96766,16.90032
05/12/2019 18:00:03,14.25393,16.95048
05/12/2019 20:00:03,14.29964,16.92244
05/12/2019 22:00:01,14.36695,16.89964
06/12/2019 00:00:03,14.38986,16.85248
06/12/2019 02:00:01,14.35513,16.75676
06/12/2019 04:00:03,14.36259,16.85643
06/12/2019 06:00:03,14.32263,16.93970
06/12/2019 08:00:03,14.25367,17.05415
06/12/2019 10:00:02,13.95523,17.08599
06/12/2019 12:00:00,13.48716,17.11021
06/12/2019 14:00:00,13.56432,17.11373
06/12/2019 16:00:01,13.62711,17.08920
06/12/2019 18:00:00,13.62693,17.05921
06/12/2019 20:00:03,13.84053,17.04932
06/12/2019 22:00:00,14.07318,17.01100
07/12/2019 00:00:04,13.89569,16.96651
07/12/2019 02:00:03,13.76105,16.94786
07/12/2019 04:00:02,13.66570,16.96462
07/12/2019 06:00:00,13.49330,17.00329
07/12/2019 08:00:04,13.35286,16.99005
07/12/2019 10:00:03,13.29408,16.90525
07/12/2019 12:00:01,13.50742,16.76618
07/12/2019 14:00:02,13.70961,16.67321
07/12/2019 16:00:01,13.73641,16.58772
07/12/2019 18:00:01,14.02432,16.56766
07/12/2019 20:00:00,14.07076,16.56106
07/12/2019 22:00:00,14.16484,16.49453
08/12/2019 00:00:04,14.06818,16.31228
08/12/2019 02:00:03,14.06881,16.35051
