Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
17/01/2017 00:00:03,18,2.4864,1.3817,1.8414,27.9560,26.8764,30.7250,23.9192,6.3107,7.1063
17/01/2017 02:00:05,18,2.4853,1.3805,1.8403,27.9040,26.2381,30.8520,23.8582,6.1554,7.0593
17/01/2017 04:00:03,18,2.4811,1.3762,1.8361,27.8697,25.7532,30.9104,23.5685,6.0259,6.9772
17/01/2017 06:00:05,18,2.4731,1.3682,1.8281,27.8407,25.5686,30.9195,23.2711,5.9499,6.9055
17/01/2017 08:00:07,18,2.4641,1.3591,1.8190,27.8111,25.3346,30.8612,22.9167,5.8604,6.8471
17/01/2017 10:00:03,18,2.4598,1.3549,1.8147,27.7800,25.9075,30.9086,22.6265,5.8787,6.8449
17/01/2017 12:00:05,18,2.4580,1.3532,1.8130,27.7490,27.2640,31.0671,22.3492,5.9360,6.8403
17/01/2017 14:00:09,18,2.4665,1.3618,1.8214,27.7171,28.2716,31.3357,22.2575,6.1185,6.8527
17/01/2017 16:00:08,18,2.4904,1.3859,1.8452,27.7286,28.7263,31.5894,23.0608,6.3295,6.9459
17/01/2017 18:00:04,18,2.5148,1.4099,1.8695,28.0239,28.2457,30.3435,23.9325,6.5398,6.9789
17/01/2017 20:00:02,18,2.5294,1.4247,1.8843,28.1565,27.4726,28.8496,25.0516,6.5940,7.0102
17/01/2017 22:00:06,18,2.5243,1.4190,1.8790,27.9551,26.8366,28.1291,25.8597,6.5744,6.9813
18/01/2017 00:00:00,18,2.5182,1.4130,1.8729,27.3241,26.3684,27.4987,26.4164,6.5232,6.8820
18/01/2017 02:00:00,18,2.5102,1.4049,1.8649,26.6866,26.1445,27.3872,26.9882,6.5159,6.7090
18/01/2017 04:00:04,18,2.4980,1.3928,1.8527,26.0579,25.8333,27.3892,27.2608,6.5221,6.5990
18/01/2017 06:00:03,18,2.4795,1.3743,1.8343,25.6912,25.6153,27.4854,27.4618,6.4811,6.5094
