Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
25/03/2017 00:00:02,18,2.2944,1.1891,1.6491,23.8057,22.6369,22.0408,18.6544,5.7838,6.7193
25/03/2017 02:00:09,18,2.2940,1.1889,1.6489,23.4429,22.1401,22.1965,18.6629,5.7280,6.7069
25/03/2017 04:00:05,18,2.2913,1.1863,1.6462,23.2027,21.6431,22.5320,18.5233,5.6259,6.6892
25/03/2017 06:00:09,18,2.2894,1.1845,1.6444,23.0784,21.1109,22.9875,18.1205,5.4740,6.6429
25/03/2017 08:00:02,18,2.2898,1.1849,1.6447,23.0419,21.2008,23.5102,17.3543,5.2970,6.5999
25/03/2017 10:00:05,18,2.2920,1.1871,1.6469,23.0181,22.7556,23.9281,16.8052,5.2886,6.7025
25/03/2017 12:00:00,18,2.3132,1.2088,1.6683,23.0409,24.9534,24.5206,16.6339,5.4521,6.8592
25/03/2017 14:00:08,18,2.3350,1.2305,1.6901,23.2010,26.8759,25.0876,16.5650,5.5195,6.9739
25/03/2017 16:00:09,18,2.3421,1.2373,1.6971,23.3335,27.6502,25.4370,16.7789,5.5602,7.0722
25/03/2017 18:00:00,18,2.3369,1.2319,1.6919,23.4342,26.8956,25.4928,16.7705,5.5504,7.0734
25/03/2017 20:00:08,18,2.3309,1.2258,1.6859,23.6001,25.9493,25.2938,16.3235,5.5612,6.8658
25/03/2017 22:00:08,18,2.3281,1.2228,1.6829,23.8520,24.9699,24.9595,16.7091,5.5876,6.7291
26/03/2017 00:00:02,18,2.3289,1.2237,1.6836,23.9640,24.0026,24.9881,16.6378,5.4847,6.6192
26/03/2017 02:00:03,18,2.3386,1.2336,1.6935,23.8569,23.3670,25.3346,16.6991,5.4190,6.5563
26/03/2017 04:00:06,18,2.3414,1.2363,1.6963,23.7095,22.7910,25.6265,16.8608,5.3603,6.5528
26/03/2017 06:00:04,18,2.3384,1.2333,1.6933,23.5881,22.3245,25.8078,16.7974,5.3506,6.4872
26/03/2017 08:00:02,18,2.3404,1.2353,1.6952,23.4695,22.1516,25.8660,16.3479,5.4659,6.4450
26/03/2017 10:00:04,18,2.3601,1.2554,1.7151,23.3027,22.8760,26.0659,15.8817,5.7304,6.5285
26/03/2017 12:00:02,18,2.3910,1.2865,1.7460,23.2115,24.3994,26.3994,16.1785,5.9776,6.6292
26/03/2017 14:00:09,18,2.4185,1.3139,1.7735,23.2463,25.6601,26.6829,17.1152,6.1665,6.7752
26/03/2017 16:00:06,18,2.4247,1.3196,1.7796,23.3606,25.7158,26.8294,18.3712,6.2133,6.9594
26/03/2017 18:00:03,18,2.4237,1.3186,1.7786,23.4871,25.1525,26.8673,18.4093,6.1700,6.9685
26/03/2017 20:00:04,18,2.4213,1.3162,1.7762,23.6286,24.3874,26.9203,17.7929,6.1296,6.7852
26/03/2017 22:00:03,18,2.4154,1.3103,1.7704,23.7909,23.5876,26.9795,17.5082,6.1148,6.6993
27/03/2017 00:00:08,18,2.4080,1.3029,1.7629,23.8967,22.8434,26.7622,17.1812,6.0346,6.6159
27/03/2017 02:00:05,18,2.4053,1.3002,1.7603,23.8636,22.2989,26.6195,17.2137,5.9175,6.5468
27/03/2017 04:00:06,18,2.3985,1.2934,1.7534,23.7708,21.8972,26.4902,17.4661,5.7844,6.4903
27/03/2017 06:00:02,18,2.3915,1.2864,1.7465,23.6602,21.5426,26.3396,17.6366,5.7023,6.4397
27/03/2017 08:00:00,18,2.3832,1.2779,1.7380,23.5537,21.6040,26.1904,17.9398,5.6467,6.4400
27/03/2017 10:00:01,18,2.3809,1.2756,1.7358,23.3790,22.3908,25.7411,18.2613,5.7902,6.5807
27/03/2017 12:00:07,18,2.3930,1.2877,1.7477,23.1097,23.4110,25.0193,18.7686,6.0167,6.7545
27/03/2017 14:00:03,18,2.4094,1.3042,1.7642,23.3102,24.0567,25.1632,19.6765,6.2375,6.9332
27/03/2017 16:00:03,18,2.4151,1.3100,1.7700,23.6113,24.3725,25.4277,20.0480,6.3448,7.0843
27/03/2017 18:00:08,18,2.4107,1.3057,1.7656,23.8078,23.9494,25.5006,20.2389,6.3372,7.1105
27/03/2017 20:00:08,18,2.4046,1.2995,1.7595,23.8867,23.1692,25.6204,20.3182,6.2190,7.0166
27/03/2017 22:00:05,18,2.3978,1.2926,1.7526,23.8739,22.4529,25.8275,20.1583,6.0621,6.9155
28/03/2017 00:00:01,18,2.3888,1.2837,1.7437,23.8125,21.8260,25.9553,19.6133,5.9721,6.8099
28/03/2017 02:00:05,18,2.3820,1.2769,1.7369,23.7080,21.2595,26.0358,18.7743,5.8963,6.7069
28/03/2017 04:00:07,18,2.3743,1.2692,1.7292,23.5775,20.8229,26.1720,18.1158,5.7969,6.5964
28/03/2017 06:00:08,18,2.3650,1.2598,1.7199,23.4343,20.5231,26.1503,17.7694,5.7141,6.5108
28/03/2017 08:00:02,18,2.3570,1.2518,1.7119,23.2803,20.5216,26.0597,17.6882,5.6725,6.4593
28/03/2017 10:00:06,18,2.3524,1.2474,1.7074,23.1500,21.5605,25.9634,17.6087,5.6899,6.5072
28/03/2017 12:00:08,18,2.3643,1.2596,1.7193,23.0382,23.6252,26.0378,17.4608,5.7724,6.6395
28/03/2017 14:00:03,18,2.3768,1.2721,1.7318,23.0477,25.6297,26.4739,17.5108,5.8150,6.8134
28/03/2017 16:00:02,18,2.3863,1.2815,1.7413,23.1821,25.8317,26.8764,17.7939,5.8665,6.9604
28/03/2017 18:00:04,18,2.3872,1.2823,1.7422,23.3089,24.8434,26.9940,17.6640,5.8377,6.9498
28/03/2017 20:00:06,18,2.3808,1.2758,1.7358,23.4665,23.7987,26.9908,17.3855,5.7644,6.8378
28/03/2017 22:00:06,18,2.3692,1.2640,1.7241,23.6566,22.9573,26.7303,17.3660,5.7210,6.7365
29/03/2017 00:00:01,18,2.3576,1.2524,1.7125,23.8074,22.2937,26.3878,17.4692,5.6794,6.5981
29/03/2017 02:00:02,18,2.3477,1.2425,1.7026,23.8579,21.7286,26.1236,17.4547,5.6028,6.4356
29/03/2017 04:00:06,18,2.3397,1.2345,1.6945,23.8218,21.3016,25.9935,17.4129,5.5098,6.3349
29/03/2017 06:00:01,18,2.3306,1.2254,1.6854,23.7422,20.9496,25.8926,17.4542,5.4149,6.2739
29/03/2017 08:00:09,18,2.3228,1.2177,1.6777,23.6386,20.7761,25.8202,17.2337,5.3299,6.2328
29/03/2017 10:00:00,18,2.3233,1.2184,1.6782,23.5382,22.2897,25.9130,16.9781,5.3390,6.2578
29/03/2017 12:00:05,18,2.3369,1.2323,1.6919,23.4292,24.5942,26.2919,16.9708,5.4972,6.3984
29/03/2017 14:00:09,18,2.3590,1.2547,1.7141,23.3951,25.4479,26.9211,18.0090,5.7897,6.6934
29/03/2017 16:00:00,18,2.3849,1.2804,1.7399,23.5500,25.4022,26.9308,18.7564,6.0025,6.9721
