Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
19/03/2017 00:00:06,8,2.0912,1.9115,1.9669, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 02:00:03,8,2.0889,1.9093,1.9647, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 04:00:03,8,2.0816,1.9020,1.9573, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 06:00:03,8,2.0708,1.8912,1.9466, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 08:00:02,8,2.0594,1.8798,1.9352, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 10:00:07,8,2.0502,1.8706,1.9260, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 12:00:00,8,2.0447,1.8650,1.9204, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 14:00:02,8,2.0452,1.8655,1.9209, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 16:00:05,8,2.0538,1.8743,1.9296, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 18:00:00,8,2.0646,1.8851,1.9403, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 20:00:05,8,2.0866,1.9071,1.9624, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
19/03/2017 22:00:00,8,2.1079,1.9283,1.9836, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 00:00:01,8,2.1236,1.9440,1.9993, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 02:00:08,8,2.1217,1.9422,1.9975, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 04:00:04,8,2.1124,1.9329,1.9882, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 06:00:03,8,2.1038,1.9243,1.9796, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 08:00:08,8,2.0939,1.9144,1.9697, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 10:00:07,8,2.0856,1.9061,1.9614, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 12:00:01,8,2.0823,1.9027,1.9581, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 14:00:00,8,2.0788,1.8993,1.9546, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 16:00:07,8,2.0785,1.8992,1.9544, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 18:00:01,8,2.0836,1.9041,1.9594, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 20:00:00,8,2.0887,1.9092,1.9645, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
20/03/2017 22:00:01,8,2.1054,1.9258,1.9812, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/03/2017 00:00:03,8,2.1230,1.9434,1.9988, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/03/2017 02:00:07,8,2.1262,1.9466,2.0020, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/03/2017 04:00:03,8,2.1190,1.9395,1.9948, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/03/2017 06:00:08,8,2.1095,1.9300,1.9853, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/03/2017 08:00:00,8,2.1016,1.9221,1.9774, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/03/2017 10:00:02,8,2.0952,1.9157,1.9710, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/03/2017 12:00:06,8,2.0969,1.9173,1.9727, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/03/2017 14:00:05,8,2.1031,1.9236,1.9789, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
