Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top),Age (Bottom),Age (top),NH4 (Bottom),NH4 (top)
27/09/2016 00:00:08,1,1.0638,1.0638,1.0638,14.5105,14.4848,28.2198,28.2206,8.4522,8.4540,74.8486,74.8486,0.0082,0.0082
27/09/2016 02:00:03,1,1.0641,1.0641,1.0641,14.3339,14.3237,28.2443,28.2458,8.3862,8.3942,74.8866,74.8838,0.0083,0.0082
27/09/2016 04:00:06,1,1.0664,1.0664,1.0664,14.2655,14.2517,28.2588,28.2599,8.3731,8.3864,74.8785,74.8700,0.0083,0.0083
27/09/2016 06:00:07,1,1.0919,1.0919,1.0919,14.1791,14.1631,28.2390,28.2385,8.4163,8.4291,74.8268,74.8192,0.0083,0.0083
27/09/2016 08:00:04,1,1.1348,1.1348,1.1348,14.2095,14.2127,28.2255,28.2269,8.5299,8.5315,74.7156,74.7090,0.0082,0.0082
27/09/2016 10:00:08,1,1.1962,1.1962,1.1962,14.4690,14.4635,28.3826,28.3867,8.5681,8.5642,74.5745,74.5706,0.0082,0.0082
27/09/2016 12:00:08,1,1.1950,1.1950,1.1950,14.9212,14.9576,28.5701,28.5743,8.6110,8.6040,74.5534,74.5490,0.0081,0.0081
27/09/2016 14:00:08,1,1.1597,1.1597,1.1597,15.4406,15.4547,28.6709,28.6760,8.7140,8.7052,74.5914,74.5884,0.0080,0.0080
27/09/2016 16:00:01,1,1.1205,1.1205,1.1205,15.7960,15.7881,28.7475,28.7519,8.7752,8.7693,74.5853,74.5835,0.0079,0.0079
27/09/2016 18:00:06,1,1.1159,1.1159,1.1159,15.6375,15.5992,28.7694,28.7710,8.6645,8.6618,74.5421,74.5411,0.0078,0.0078
27/09/2016 20:00:03,1,1.1142,1.1142,1.1142,15.2059,15.1634,28.7426,28.7445,8.5336,8.5353,74.5693,74.5710,0.0078,0.0078
27/09/2016 22:00:08,1,1.1000,1.1000,1.1000,14.7807,14.7373,28.7200,28.7220,8.4717,8.4730,74.6508,74.6531,0.0079,0.0079
28/09/2016 00:00:05,1,1.0910,1.0910,1.0910,14.3534,14.3089,28.6966,28.6990,8.4373,8.4376,74.7611,74.7639,0.0079,0.0079
28/09/2016 02:00:02,1,1.0916,1.0916,1.0916,13.9613,13.9195,28.6706,28.6720,8.4163,8.4172,74.8850,74.8873,0.0079,0.0079
28/09/2016 04:00:07,1,1.1011,1.1011,1.1011,13.6337,13.5957,28.6476,28.6488,8.3832,8.3842,74.9972,74.9995,0.0080,0.0080
28/09/2016 06:00:03,1,1.0925,1.0925,1.0925,13.2207,13.1727,28.6147,28.6112,8.3376,8.3410,75.1565,75.1657,0.0080,0.0080
28/09/2016 08:00:07,1,1.0847,1.0847,1.0847,13.0154,12.9192,28.5145,28.4529,8.4036,8.3961,75.3514,75.4072,0.0080,0.0080
28/09/2016 10:00:03,1,1.0847,1.0847,1.0847,13.1872,13.4387,28.5019,27.9315,8.9693,8.5565,75.4363,75.7104,0.0080,0.0081
28/09/2016 12:00:06,1,1.0779,1.0779,1.0779,13.5113,15.0240,28.4811,24.7227,9.3079,8.8888,75.4887,72.8135,0.0079,0.0105
28/09/2016 14:00:03,1,1.0658,1.0658,1.0658,13.9324,16.8679,28.4585,22.8103,9.1466,9.0396,75.5009,68.9462,0.0078,0.0125
28/09/2016 16:00:07,1,1.0549,1.0549,1.0549,14.1492,17.6948,28.4637,22.9618,9.1794,9.0767,75.5243,68.8173,0.0077,0.0122
28/09/2016 18:00:05,1,1.0425,1.0425,1.0425,14.2649,17.1138,28.4641,23.7174,9.0202,9.0820,75.5485,70.0423,0.0077,0.0113
28/09/2016 20:00:03,1,1.0346,1.0346,1.0346,14.3203,15.9733,28.4703,24.3604,8.6691,9.0525,75.5669,71.1020,0.0077,0.0108
28/09/2016 22:00:06,1,1.0304,1.0304,1.0304,14.3694,15.3106,28.4901,24.5685,8.4668,9.0386,75.5781,71.5619,0.0078,0.0106
