Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
20/06/2016 00:00:00,8,2.3269,1.8473,2.1129, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 02:00:04,8,2.3195,1.8399,2.1055, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 04:00:06,8,2.3113,1.8317,2.0973, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 06:00:07,8,2.3136,1.8340,2.0996, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 08:00:09,8,2.3409,1.8611,2.1267, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 10:00:01,8,2.3816,1.9017,2.1672, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 12:00:04,8,2.4196,1.9398,2.2052, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 14:00:00,8,2.4251,1.9455,2.2111, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 16:00:08,8,2.4201,1.9406,2.2062, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 18:00:08,8,2.4037,1.9242,2.1898, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 20:00:00,8,2.3865,1.9070,2.1727, NaN, NaN, NaN, NaN, NaN, NaN
20/06/2016 22:00:09,8,2.3724,1.8929,2.1585, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 00:00:04,8,2.3605,1.8809,2.1466, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 02:00:00,8,2.3472,1.8677,2.1333, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 04:00:03,8,2.3376,1.8580,2.1237, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 06:00:05,8,2.3280,1.8485,2.1141, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 08:00:03,8,2.3220,1.8424,2.1080, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 10:00:09,8,2.3426,1.8629,2.1284, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 12:00:05,8,2.3649,1.8852,2.1507, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 14:00:01,8,2.3712,1.8916,2.1571, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 16:00:00,8,2.3643,1.8848,2.1504, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 18:00:07,8,2.3500,1.8705,2.1362, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 20:00:05,8,2.3338,1.8542,2.1199, NaN, NaN, NaN, NaN, NaN, NaN
21/06/2016 22:00:00,8,2.3173,1.8378,2.1034, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 00:00:04,8,2.3024,1.8229,2.0885, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 02:00:00,8,2.2901,1.8105,2.0761, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 04:00:06,8,2.2782,1.7986,2.0642, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 06:00:04,8,2.2721,1.7925,2.0581, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 08:00:00,8,2.2768,1.7971,2.0627, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 10:00:04,8,2.2995,1.8197,2.0852, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 12:00:05,8,2.3325,1.8527,2.1182, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 14:00:04,8,2.3538,1.8742,2.1397, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 16:00:09,8,2.3442,1.8647,2.1304, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 18:00:06,8,2.3306,1.8511,2.1167, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 20:00:02,8,2.3184,1.8389,2.1045, NaN, NaN, NaN, NaN, NaN, NaN
22/06/2016 22:00:06,8,2.2994,1.8199,2.0856, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 00:00:07,8,2.2842,1.8046,2.0703, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 02:00:00,8,2.2730,1.7934,2.0590, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 04:00:06,8,2.2564,1.7768,2.0424, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 06:00:05,8,2.2464,1.7668,2.0324, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 08:00:09,8,2.2418,1.7622,2.0278, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 10:00:06,8,2.2466,1.7669,2.0324, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 12:00:06,8,2.2685,1.7887,2.0542, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 14:00:08,8,2.2820,1.8024,2.0680, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 16:00:02,8,2.2803,1.8007,2.0663, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 18:00:06,8,2.2686,1.7890,2.0546, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 20:00:07,8,2.2554,1.7759,2.0415, NaN, NaN, NaN, NaN, NaN, NaN
23/06/2016 22:00:01,8,2.2410,1.7614,2.0270, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 00:00:03,8,2.2272,1.7476,2.0132, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 02:00:06,8,2.2147,1.7352,2.0007, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 04:00:02,8,2.2046,1.7251,1.9906, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 06:00:05,8,2.1957,1.7161,1.9817, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 08:00:03,8,2.1898,1.7102,1.9757, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 10:00:05,8,2.1923,1.7127,1.9781, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 12:00:06,8,2.2161,1.7362,2.0016, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 14:00:09,8,2.2421,1.7622,2.0276, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 16:00:03,8,2.2496,1.7699,2.0354, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 18:00:04,8,2.2420,1.7625,2.0279, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 20:00:05,8,2.2315,1.7520,2.0174, NaN, NaN, NaN, NaN, NaN, NaN
24/06/2016 22:00:03,8,2.2213,1.7417,2.0072, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 00:00:08,8,2.2057,1.7262,1.9916, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 02:00:07,8,2.1898,1.7103,1.9758, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 04:00:05,8,2.1962,1.7165,1.9821, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 06:00:05,8,2.1912,1.7116,1.9772, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 08:00:09,8,2.1808,1.7012,1.9668, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 10:00:02,8,2.1967,1.7170,1.9825, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 12:00:06,8,2.2115,1.7318,1.9973, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 14:00:04,8,2.2234,1.7438,2.0093, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 16:00:05,8,2.2244,1.7448,2.0104, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 18:00:01,8,2.2162,1.7366,2.0022, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 20:00:06,8,2.2049,1.7254,1.9910, NaN, NaN, NaN, NaN, NaN, NaN
25/06/2016 22:00:03,8,2.1922,1.7127,1.9783, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 00:00:02,8,2.1799,1.7003,1.9659, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 02:00:09,8,2.1683,1.6887,1.9543, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 04:00:01,8,2.1575,1.6780,1.9436, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 06:00:03,8,2.1495,1.6699,1.9355, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 08:00:00,8,2.1430,1.6634,1.9289, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 10:00:06,8,2.1369,1.6573,1.9226, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 12:00:06,8,2.1389,1.6592,1.9246, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 14:00:01,8,2.1512,1.6714,1.9369, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 16:00:09,8,2.1554,1.6758,1.9412, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 18:00:02,8,2.1550,1.6754,1.9409, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 20:00:01,8,2.1512,1.6716,1.9372, NaN, NaN, NaN, NaN, NaN, NaN
26/06/2016 22:00:09,8,2.1409,1.6613,1.9269, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 00:00:02,8,2.1284,1.6488,1.9144, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 02:00:00,8,2.1155,1.6359,1.9013, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 04:00:08,8,2.1040,1.6244,1.8898, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 06:00:00,8,2.0973,1.6177,1.8831, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 08:00:07,8,2.0940,1.6143,1.8797, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 10:00:04,8,2.0884,1.6088,1.8741, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 12:00:09,8,2.1033,1.6235,1.8888, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 14:00:09,8,2.1233,1.6435,1.9088, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 16:00:08,8,2.1449,1.6651,1.9305, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 18:00:09,8,2.1564,1.6766,1.9421, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 20:00:02,8,2.1566,1.6770,1.9424, NaN, NaN, NaN, NaN, NaN, NaN
27/06/2016 22:00:00,8,2.1477,1.6682,1.9337, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 00:00:09,8,2.1405,1.6609,1.9264, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 02:00:08,8,2.1363,1.6567,1.9221, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 04:00:08,8,2.1331,1.6535,1.9190, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 06:00:00,8,2.1519,1.6722,1.9376, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 08:00:01,8,2.1844,1.7045,1.9699, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 10:00:00,8,2.2086,1.7288,1.9943, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 12:00:06,8,2.2391,1.7594,2.0248, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 14:00:00,8,2.2656,1.7858,2.0513, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 16:00:06,8,2.2673,1.7878,2.0534, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 18:00:07,8,2.2689,1.7892,2.0548, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 20:00:09,8,2.2635,1.7839,2.0495, NaN, NaN, NaN, NaN, NaN, NaN
28/06/2016 22:00:02,8,2.2556,1.7760,2.0416, NaN, NaN, NaN, NaN, NaN, NaN
29/06/2016 00:00:00,8,2.2499,1.7703,2.0359, NaN, NaN, NaN, NaN, NaN, NaN
29/06/2016 02:00:08,8,2.2435,1.7639,2.0296, NaN, NaN, NaN, NaN, NaN, NaN
