Cell,Age,Oxy,Sal,Period
1,0.9283,232.1172,35.6807,2016-18
2,0.6614,232.1045,35.6911,2016-18
3,0.4765,232.1774,35.6948,2016-18
4,0.2607,232.3438,35.6973,2016-18
5,0.2137,232.4017,35.6986,2016-18
6,0.0736,232.5157,35.6988,2016-18
7,0.0150,232.5238,35.6998,2016-18
8,0.0446,232.5124,35.6997,2016-18
9,0.0477,232.5032,35.6997,2016-18
10,0.1796,232.4579,35.6992,2016-18
11,0.3010,232.4402,35.6978,2016-18
12,0.2727,232.4370,35.6987,2016-18
13,0.5315,232.4115,35.6956,2016-18
14,0.6606,232.3800,35.6942,2016-18
15,0.8595,232.3947,35.6910,2016-18
16,1.1388,232.4550,35.6864,2016-18
17,1.2024,232.5205,35.6861,2016-18
18,1.4911,232.6056,35.6815,2016-18
19,1.3683,232.5818,35.6826,2016-18
20,1.6104,232.6678,35.6766,2016-18
21,1.8025,232.6642,35.6708,2016-18
22,2.0774,232.3925,35.6621,2016-18
23,2.2015,232.1192,35.6562,2016-18
24,2.2328,231.9044,35.6547,2016-18
25,2.1314,231.8105,35.6566,2016-18
26,2.2576,231.7002,35.6539,2016-18
27,2.5849,231.7328,35.6476,2016-18
28,2.0384,232.0164,35.6601,2016-18
29,3.5168,231.4678,35.6266,2016-18
30,3.3500,231.7444,35.6280,2016-18
31,3.2964,231.7928,35.6275,2016-18
32,2.0840,232.2838,35.6518,2016-18
33,2.7962,232.1864,35.6350,2016-18
34,3.4136,231.8518,35.6257,2016-18
35,3.8148,232.2966,35.6039,2016-18
36,2.2768,232.6355,35.6370,2016-18
37,3.3745,232.5326,35.6102,2016-18
38,1.9744,232.5069,35.6503,2016-18
39,2.6840,232.7043,35.6324,2016-18
40,0.6905,232.5693,35.6833,2016-18
41,2.3661,232.7191,35.6419,2016-18
42,1.0058,232.5127,35.6785,2016-18
43,4.1698,233.0958,35.5962,2016-18
44,1.2408,232.0148,35.6738,2016-18
45,0.8945,232.1031,35.6851,2016-18
46,0.6792,232.1407,35.6909,2016-18
47,1.1144,231.9631,35.6791,2016-18
48,0.5132,232.2869,35.6933,2016-18
49,0.3046,232.4118,35.6962,2016-18
50,0.1597,232.5117,35.6972,2016-18
51,0.1016,232.5108,35.6985,2016-18
52,0.2140,232.4852,35.6969,2016-18
53,0.5275,232.4369,35.6906,2016-18
54,0.5147,232.4179,35.6942,2016-18
55,0.7142,232.4209,35.6920,2016-18
56,1.0696,232.4238,35.6852,2016-18
57,1.1008,232.4678,35.6856,2016-18
58,1.4427,232.5253,35.6791,2016-18
59,1.5377,232.5879,35.6775,2016-18
60,1.8363,232.6712,35.6723,2016-18
61,1.8653,232.4200,35.6684,2016-18
62,1.8896,232.4653,35.6680,2016-18
63,2.1105,232.4814,35.6622,2016-18
64,2.5895,232.0854,35.6465,2016-18
65,2.9665,231.7421,35.6330,2016-18
66,3.1974,231.5244,35.6255,2016-18
67,3.1976,231.4704,35.6261,2016-18
68,3.3605,231.3645,35.6246,2016-18
69,3.8956,231.3658,35.6095,2016-18
70,4.3161,231.1245,35.6036,2016-18
71,4.7145,230.9826,35.5962,2016-18
72,4.3975,231.2210,35.6064,2016-18
73,4.8834,230.7452,35.5890,2016-18
74,4.3985,231.3077,35.6054,2016-18
75,4.7732,231.2334,35.5977,2016-18
76,4.8590,231.2504,35.5952,2016-18
77,4.8749,231.5401,35.5850,2016-18
78,5.0517,232.1867,35.5719,2016-18
79,4.4115,232.8294,35.5869,2016-18
80,5.5856,232.8842,35.5576,2016-18
81,4.5282,232.8811,35.5869,2016-18
82,5.1476,233.1187,35.5757,2016-18
83,5.8169,233.0818,35.5542,2016-18
84,6.4081,233.2781,35.5430,2016-18
85,6.3956,233.5997,35.5406,2016-18
86,6.4727,233.4599,35.5449,2016-18
87,1.8642,232.0715,35.6519,2016-18
88,1.6420,232.0721,35.6613,2016-18
89,0.9922,232.1331,35.6817,2016-18
90,2.0514,232.0206,35.6443,2016-18
91,2.7271,232.0636,35.6211,2016-18
92,0.9043,232.1922,35.6844,2016-18
93,0.5029,232.3811,35.6926,2016-18
94,0.3270,232.5369,35.6936,2016-18
95,0.2445,232.5253,35.6958,2016-18
96,1.0291,232.1879,35.6816,2016-18
97,0.8978,232.2596,35.6849,2016-18
98,0.5829,232.3185,35.6914,2016-18
99,0.7952,232.3539,35.6875,2016-18
100,1.0825,232.2663,35.6806,2016-18
101,1.2109,232.4708,35.6781,2016-18
102,1.4802,232.5097,35.6722,2016-18
103,1.4467,232.4313,35.6763,2016-18
104,1.7651,232.5297,35.6614,2016-18
105,1.9819,232.4182,35.6584,2016-18
106,2.0006,232.2835,35.6606,2016-18
107,2.4328,232.1475,35.6512,2016-18
108,2.5339,232.3088,35.6404,2016-18
109,2.6041,232.0558,35.6421,2016-18
110,3.0657,231.7873,35.6290,2016-18
111,3.5887,231.3674,35.6133,2016-18
112,3.9096,231.0976,35.6046,2016-18
113,4.0736,230.9929,35.6025,2016-18
114,4.0191,231.0838,35.6055,2016-18
115,4.1878,231.1117,35.6023,2016-18
116,4.7296,230.6884,35.5903,2016-18
117,5.2310,230.5663,35.5825,2016-18
118,5.3821,230.5862,35.5813,2016-18
119,5.0594,230.9057,35.5924,2016-18
120,5.1287,230.4556,35.5796,2016-18
121,5.3441,230.3134,35.5775,2016-18
122,5.3572,230.8509,35.5845,2016-18
123,4.9576,230.4361,35.5800,2016-18
124,5.0919,230.3635,35.5791,2016-18
125,5.5636,230.9917,35.5752,2016-18
126,5.2395,231.2732,35.5844,2016-18
127,5.5074,231.8494,35.5642,2016-18
128,5.9470,231.5598,35.5613,2016-18
129,6.1523,232.3177,35.5497,2016-18
130,6.5505,232.4146,35.5429,2016-18
131,7.1891,233.6185,35.5249,2016-18
132,7.4459,233.7429,35.5204,2016-18
133,6.6891,233.2680,35.5355,2016-18
134,6.9084,232.7394,35.5343,2016-18
135,7.7389,234.0410,35.5066,2016-18
136,7.5059,233.9217,35.5168,2016-18
137,7.9366,234.1454,35.5046,2016-18
138,2.2133,232.0590,35.6398,2016-18
