Cell,Age,Oxy,Sal,Period
1,6.4479,232.6581,35.2659,2016-18
2,2.9223,232.7359,35.3925,2016-18
3,0.1204,232.6660,35.4964,2016-18
4,0.0834,232.6450,35.4994,2016-18
5,0.0672,232.6419,35.5000,2016-18
6,0.0919,232.6300,35.5002,2016-18
7,0.1163,232.6156,35.5005,2016-18
8,0.1515,232.6027,35.5007,2016-18
9,0.2375,232.6075,35.4999,2016-18
10,0.3599,232.6616,35.4985,2016-18
11,0.8131,232.8617,35.4866,2016-18
12,0.7398,232.8453,35.4880,2016-18
13,1.2714,233.0885,35.4720,2016-18
14,1.6152,233.2444,35.4599,2016-18
15,2.1920,233.5412,35.4353,2016-18
16,2.6694,233.8121,35.4161,2016-18
17,2.7023,233.8463,35.4176,2016-18
18,3.4656,234.2781,35.3874,2016-18
19,2.9264,233.9940,35.4086,2016-18
20,3.8540,234.5293,35.3737,2016-18
21,4.5811,234.9932,35.3461,2016-18
22,4.9605,235.2638,35.3347,2016-18
23,4.5638,235.0027,35.3556,2016-18
24,3.8762,234.5626,35.3847,2016-18
25,3.2136,234.1637,35.4113,2016-18
26,2.8248,233.9188,35.4268,2016-18
27,2.1758,233.5380,35.4480,2016-18
28,2.6508,233.7711,35.4371,2016-18
29,4.1756,234.5860,35.3998,2016-18
30,2.5333,233.6957,35.4414,2016-18
31,3.6614,234.2375,35.4149,2016-18
32,2.9781,233.8589,35.4319,2016-18
33,3.1356,233.8770,35.4286,2016-18
34,3.8600,234.2500,35.4115,2016-18
35,2.1291,233.2987,35.4547,2016-18
36,1.9853,233.1219,35.4582,2016-18
37,3.5389,233.7184,35.4222,2016-18
38,2.1138,233.3657,35.4560,2016-18
39,3.3241,233.7487,35.4294,2016-18
40,5.3269,234.5448,35.3848,2016-18
41,6.5107,235.0677,35.3591,2016-18
42,6.5523,235.2195,35.3630,2016-18
43,8.0316,235.8997,35.3325,2016-18
44,7.2109,232.3944,35.2462,2016-18
45,3.3659,232.7018,35.3780,2016-18
46,2.6986,232.7884,35.3994,2016-18
47,7.5409,232.7534,35.2257,2016-18
48,1.3120,232.7144,35.4548,2016-18
49,0.1463,232.6303,35.4993,2016-18
50,0.1706,232.6209,35.4999,2016-18
51,0.1805,232.6062,35.5004,2016-18
52,0.3598,232.6671,35.4972,2016-18
53,0.6890,232.7839,35.4883,2016-18
54,1.0625,232.9688,35.4767,2016-18
55,1.9179,233.3649,35.4453,2016-18
56,3.4646,234.2158,35.3731,2016-18
57,3.2296,234.1092,35.3884,2016-18
58,3.9252,234.5264,35.3598,2016-18
59,4.5699,234.9417,35.3334,2016-18
60,4.7121,235.0455,35.3371,2016-18
61,5.3260,235.4053,35.2982,2016-18
62,5.4537,235.5002,35.3020,2016-18
63,5.5934,235.6073,35.3030,2016-18
64,6.2057,236.0609,35.2827,2016-18
65,6.0364,235.9617,35.2983,2016-18
66,5.5261,235.6147,35.3278,2016-18
67,5.0304,235.2623,35.3544,2016-18
68,4.5965,234.9679,35.3752,2016-18
69,4.3528,234.7673,35.3900,2016-18
70,5.2328,235.2593,35.3688,2016-18
71,5.3850,235.2465,35.3679,2016-18
72,4.8854,234.8901,35.3847,2016-18
73,5.9978,235.6897,35.3464,2016-18
74,4.6821,234.6901,35.3916,2016-18
75,5.2108,234.9253,35.3789,2016-18
76,4.8310,234.5622,35.3894,2016-18
77,3.7489,233.9894,35.4158,2016-18
78,4.8696,234.3743,35.3899,2016-18
79,4.8638,234.4193,35.3927,2016-18
80,6.2474,234.9553,35.3604,2016-18
81,7.3020,235.4048,35.3381,2016-18
82,9.0046,236.2032,35.3057,2016-18
83,8.9615,236.1044,35.2976,2016-18
84,10.0601,236.5982,35.2734,2016-18
85,9.1988,236.5515,35.3101,2016-18
86,10.1880,236.7808,35.2798,2016-18
87,7.2721,232.2198,35.2444,2016-18
88,3.2453,232.5899,35.3861,2016-18
89,2.7246,232.7604,35.4012,2016-18
90,7.7591,232.9939,35.2067,2016-18
91,7.4812,232.4032,35.2295,2016-18
92,1.8553,232.7357,35.4355,2016-18
93,1.1284,232.7010,35.4635,2016-18
94,0.8374,232.6775,35.4779,2016-18
95,0.2819,232.6293,35.4988,2016-18
96,1.5459,232.7092,35.4501,2016-18
97,1.0670,232.6917,35.4676,2016-18
98,0.7843,232.8109,35.4809,2016-18
99,1.9263,233.3175,35.4416,2016-18
100,2.1257,233.3654,35.4293,2016-18
101,3.5811,234.2469,35.3624,2016-18
102,4.7535,234.9844,35.3106,2016-18
103,5.0564,235.2085,35.3002,2016-18
104,5.1124,235.1986,35.2871,2016-18
105,6.0556,235.8552,35.2504,2016-18
106,6.2059,235.9677,35.2507,2016-18
107,6.3518,236.0758,35.2639,2016-18
108,7.0532,236.5276,35.2115,2016-18
109,7.1171,236.5827,35.2196,2016-18
110,7.1656,236.6388,35.2379,2016-18
111,7.1271,236.6310,35.2523,2016-18
112,6.5762,236.3156,35.2882,2016-18
113,6.0330,235.8885,35.3219,2016-18
114,5.4128,235.4810,35.3493,2016-18
115,4.9112,235.1380,35.3711,2016-18
116,5.9062,235.7273,35.3395,2016-18
117,5.9693,235.5020,35.3525,2016-18
118,6.2438,235.5120,35.3472,2016-18
119,5.5462,235.1948,35.3678,2016-18
120,6.6518,235.9836,35.3269,2016-18
121,6.7171,235.8249,35.3300,2016-18
122,5.8998,235.2511,35.3603,2016-18
123,6.3883,235.9687,35.3259,2016-18
124,6.7538,236.0749,35.3186,2016-18
125,6.1241,235.1592,35.3552,2016-18
126,5.4649,234.8328,35.3726,2016-18
127,6.0807,235.0010,35.3597,2016-18
128,7.1759,235.4087,35.3325,2016-18
129,7.5060,235.4815,35.3284,2016-18
130,8.7208,235.9795,35.2989,2016-18
131,11.0110,237.0267,35.2496,2016-18
132,11.1540,237.1266,35.2496,2016-18
133,10.2409,236.6529,35.2628,2016-18
134,9.9029,236.5006,35.2663,2016-18
135,10.3463,237.1213,35.2850,2016-18
136,11.1225,237.2414,35.2580,2016-18
137,11.8139,237.3769,35.2304,2016-18
138,4.1738,232.4747,35.3538,2016-18
139,2.5187,232.6836,35.4136,2016-18
140,1.4625,232.7034,35.4558,2016-18
141,2.7026,232.6424,35.4093,2016-18
142,2.4306,232.7078,35.4180,2016-18
143,8.1254,233.5713,35.1702,2016-18
144,7.3241,232.7143,35.2245,2016-18
145,5.7025,232.4118,35.2965,2016-18
146,1.0256,232.6946,35.4709,2016-18
147,0.9229,232.7368,35.4774,2016-18
148,0.8881,232.7369,35.4773,2016-18
149,2.1507,233.3497,35.4224,2016-18
150,1.1334,232.7233,35.4688,2016-18
151,4.1640,234.5701,35.3255,2016-18
152,4.2425,234.4916,35.3162,2016-18
153,5.6086,235.4651,35.2553,2016-18
154,6.3795,236.0457,35.2283,2016-18
155,6.8392,236.1887,35.2024,2016-18
156,7.4475,236.7468,35.1858,2016-18
157,8.1348,237.2087,35.1761,2016-18
158,8.0800,237.2015,35.1900,2016-18
159,8.2418,237.2951,35.1581,2016-18
160,8.7839,237.6041,35.1676,2016-18
161,8.1291,237.2303,35.2065,2016-18
162,8.3647,237.3247,35.2072,2016-18
163,7.3474,236.7263,35.2576,2016-18
164,7.6133,236.7430,35.2603,2016-18
165,6.8141,236.2808,35.2974,2016-18
166,7.3009,236.4593,35.2854,2016-18
167,7.2680,236.3545,35.2956,2016-18
168,6.7121,235.7193,35.3318,2016-18
169,6.3317,235.4484,35.3454,2016-18
