Cell,Age,Oxy,Sal,Period
1,18.4676,232.1930,35.5510,2016-18
2,17.0783,231.2746,35.5555,2016-18
3,16.7322,231.0808,35.5571,2016-18
4,12.8209,228.9108,35.5672,2016-18
5,5.9352,225.4103,35.5843,2016-18
6,3.1221,224.2032,35.5919,2016-18
7,2.6144,223.9734,35.5932,2016-18
8,3.0815,224.1922,35.5918,2016-18
9,3.0409,224.2201,35.5896,2016-18
10,3.9927,224.7750,35.5846,2016-18
11,6.3991,226.1106,35.5736,2016-18
12,6.0653,225.8976,35.5756,2016-18
13,7.7690,226.8615,35.5678,2016-18
14,8.2297,227.1323,35.5651,2016-18
15,8.2291,226.8494,35.5680,2016-18
16,10.7672,227.7321,35.5635,2016-18
17,11.6837,228.1927,35.5639,2016-18
18,11.2685,228.1880,35.5625,2016-18
19,9.9141,227.1604,35.5721,2016-18
20,10.0092,226.6337,35.5790,2016-18
21,8.3436,225.3815,35.5933,2016-18
22,6.4775,224.4164,35.5996,2016-18
23,6.0752,224.1170,35.6030,2016-18
24,5.1112,223.9472,35.6019,2016-18
25,3.9303,223.8541,35.6001,2016-18
26,3.8537,224.1204,35.5923,2016-18
27,2.9285,223.9212,35.5928,2016-18
28,2.9583,224.0163,35.5917,2016-18
29,5.0172,225.0739,35.5859,2016-18
30,3.7750,224.4691,35.5887,2016-18
31,3.3018,224.3248,35.5901,2016-18
32,2.5216,223.9275,35.5925,2016-18
33,2.5199,223.9454,35.5922,2016-18
34,3.5671,224.5035,35.5890,2016-18
35,1.7013,223.5770,35.5943,2016-18
36,1.3503,223.2424,35.5953,2016-18
37,2.1124,223.7439,35.5922,2016-18
38,1.1290,223.3733,35.5963,2016-18
39,1.6661,223.5261,35.5946,2016-18
40,1.8026,223.5464,35.5946,2016-18
41,2.6137,223.9618,35.5915,2016-18
42,2.4284,223.7570,35.5929,2016-18
43,3.8617,224.3451,35.5877,2016-18
44,18.3462,232.2019,35.5498,2016-18
45,15.7254,230.5152,35.5566,2016-18
46,15.0755,230.1622,35.5601,2016-18
47,18.1463,232.2702,35.5482,2016-18
48,9.5354,227.3213,35.5729,2016-18
49,9.2854,227.0441,35.5746,2016-18
50,3.9579,224.6333,35.5907,2016-18
51,3.3967,224.3499,35.5910,2016-18
52,4.0639,224.7957,35.5851,2016-18
53,4.8205,225.2210,35.5813,2016-18
54,6.9213,226.4308,35.5706,2016-18
55,9.0147,227.6394,35.5595,2016-18
56,11.7212,229.2647,35.5466,2016-18
57,10.4809,228.4397,35.5535,2016-18
58,11.2084,228.6652,35.5532,2016-18
59,11.5808,228.9260,35.5551,2016-18
60,11.9509,228.3095,35.5658,2016-18
61,12.6381,229.7655,35.5502,2016-18
62,12.8491,229.6216,35.5535,2016-18
63,11.6169,227.2089,35.5816,2016-18
64,10.9016,226.2687,35.5904,2016-18
65,10.3127,225.7976,35.5940,2016-18
66,9.2479,225.3436,35.5958,2016-18
67,7.8108,224.9023,35.5964,2016-18
68,7.4286,224.8957,35.5957,2016-18
69,5.7940,225.0976,35.5860,2016-18
70,6.0092,225.4310,35.5837,2016-18
71,7.9514,226.1147,35.5838,2016-18
72,5.8996,225.5864,35.5831,2016-18
73,8.6586,226.0242,35.5824,2016-18
74,5.2849,225.4019,35.5841,2016-18
75,5.9590,225.7793,35.5809,2016-18
76,4.9864,225.2623,35.5833,2016-18
77,2.9124,224.1812,35.5902,2016-18
78,3.6740,224.6113,35.5867,2016-18
79,3.4508,224.4671,35.5881,2016-18
80,4.8992,225.1627,35.5833,2016-18
81,4.5393,224.9783,35.5842,2016-18
82,4.4068,224.8260,35.5855,2016-18
83,6.0907,225.6620,35.5791,2016-18
84,6.2763,225.7478,35.5783,2016-18
85,5.4972,224.8697,35.5820,2016-18
86,6.1919,225.3274,35.5826,2016-18
87,18.4273,232.2494,35.5488,2016-18
88,15.4019,230.1781,35.5543,2016-18
89,14.1550,229.5828,35.5597,2016-18
90,18.4701,232.5336,35.5469,2016-18
91,18.7613,232.5137,35.5476,2016-18
92,9.4311,227.3165,35.5719,2016-18
93,7.1204,226.2874,35.5794,2016-18
94,5.2083,225.3037,35.5852,2016-18
95,4.0517,224.7147,35.5897,2016-18
96,7.5440,226.3907,35.5751,2016-18
97,6.7105,226.1067,35.5798,2016-18
98,4.4777,224.9959,35.5853,2016-18
99,6.3825,226.1332,35.5725,2016-18
100,6.2597,225.9976,35.5734,2016-18
101,9.4717,227.8996,35.5564,2016-18
102,13.9878,230.5834,35.5347,2016-18
103,13.2540,230.0808,35.5421,2016-18
104,14.1600,230.6126,35.5333,2016-18
105,14.4001,230.5528,35.5451,2016-18
106,14.2092,230.4732,35.5463,2016-18
107,14.1046,229.3250,35.5649,2016-18
108,16.1840,230.8897,35.5539,2016-18
109,15.8489,230.4435,35.5574,2016-18
110,14.0754,228.2587,35.5782,2016-18
111,13.4181,227.5028,35.5849,2016-18
112,12.5655,226.8488,35.5889,2016-18
113,11.7207,226.2392,35.5921,2016-18
114,10.3403,225.8067,35.5922,2016-18
115,9.2980,225.4816,35.5903,2016-18
116,10.7061,225.9670,35.5873,2016-18
117,10.6913,226.9153,35.5790,2016-18
118,10.7849,227.1297,35.5766,2016-18
119,8.1573,226.4717,35.5785,2016-18
120,11.1681,226.7087,35.5790,2016-18
121,11.9392,227.3343,35.5762,2016-18
122,7.9604,226.7848,35.5739,2016-18
123,12.6319,226.9915,35.5829,2016-18
124,12.6925,227.0417,35.5807,2016-18
125,8.0707,226.9090,35.5725,2016-18
126,5.9940,225.8504,35.5798,2016-18
127,6.2945,225.9628,35.5780,2016-18
128,8.6241,226.7924,35.5720,2016-18
129,8.3128,226.6884,35.5733,2016-18
130,9.4040,226.6781,35.5731,2016-18
131,8.1039,226.0128,35.5780,2016-18
132,8.6264,225.9257,35.5785,2016-18
133,7.9083,226.2448,35.5754,2016-18
134,10.6090,226.9716,35.5721,2016-18
135,7.0317,225.2387,35.5774,2016-18
136,7.9335,225.6028,35.5808,2016-18
137,9.7256,226.3223,35.5770,2016-18
138,16.9090,230.9975,35.5507,2016-18
139,11.4281,228.1568,35.5596,2016-18
140,8.0973,226.7350,35.5686,2016-18
141,16.1583,230.5920,35.5506,2016-18
142,12.2697,228.6417,35.5569,2016-18
143,19.6249,233.2344,35.5441,2016-18
144,19.7631,233.1218,35.5458,2016-18
145,18.6228,232.0403,35.5471,2016-18
146,7.0521,226.3376,35.5712,2016-18
147,7.0393,226.3591,35.5702,2016-18
148,5.3248,225.4407,35.5826,2016-18
149,8.0855,226.9903,35.5633,2016-18
150,9.8647,227.8539,35.5493,2016-18
151,10.0965,228.2100,35.5515,2016-18
152,12.9009,229.8132,35.5342,2016-18
153,15.7472,231.3910,35.5278,2016-18
154,16.5751,231.5610,35.5421,2016-18
155,17.9266,232.0882,35.5400,2016-18
156,18.1996,231.2220,35.5596,2016-18
157,17.2490,230.1735,35.5685,2016-18
158,15.8752,229.4961,35.5703,2016-18
159,19.0553,230.9679,35.5657,2016-18
160,16.0597,229.3276,35.5743,2016-18
161,14.8416,228.7008,35.5759,2016-18
162,14.8829,228.4898,35.5809,2016-18
163,13.8502,227.8465,35.5827,2016-18
164,13.9901,227.6091,35.5853,2016-18
165,13.0008,227.0926,35.5854,2016-18
166,13.8029,227.8913,35.5798,2016-18
167,13.7612,227.9554,35.5792,2016-18
168,12.1763,227.6105,35.5714,2016-18
169,10.2190,227.3782,35.5730,2016-18
170,13.0958,228.0968,35.5688,2016-18
171,11.3957,227.8424,35.5688,2016-18
172,13.6266,227.7173,35.5781,2016-18
173,13.3310,227.8854,35.5747,2016-18
174,14.0409,228.2557,35.5732,2016-18
175,10.0774,227.3745,35.5691,2016-18
176,14.3335,228.4269,35.5780,2016-18
177,14.1778,228.2423,35.5774,2016-18
178,10.5698,227.0356,35.5695,2016-18
179,11.0444,227.0373,35.5691,2016-18
180,11.7216,227.5198,35.5682,2016-18
181,11.9778,227.5365,35.5670,2016-18
182,11.9955,227.5404,35.5680,2016-18
183,8.9049,226.5232,35.5744,2016-18
184,9.5253,226.7309,35.5747,2016-18
185,8.8823,226.6485,35.5736,2016-18
186,11.1843,227.3490,35.5694,2016-18
187,10.9123,227.3486,35.5705,2016-18
188,12.0684,227.9420,35.5683,2016-18
189,8.2491,225.5526,35.5744,2016-18
