Cell,Age,Oxy,Sal,Hypoxia,Period
21923,57.4188,4.2162,27.0906,37.5000,2016-18
21936,57.0434,4.2503,27.0173,37.5000,2016-18
21937,57.3383,4.2176,27.0802,39.2857,2016-18
21950,57.0399,4.2372,27.0435,37.5000,2016-18
21951,57.2700,4.2161,27.0790,42.8571,2016-18
21965,56.9884,4.2515,27.0417,37.5000,2016-18
21966,57.1895,4.2246,27.0716,41.0714,2016-18
21982,56.9669,4.2630,27.0428,41.0714,2016-18
21983,56.9301,4.3114,26.9842,39.2857,2016-18
21998,56.9567,4.2698,27.0535,39.2857,2016-18
21999,56.8792,4.3289,26.9865,39.2857,2016-18
22013,56.9551,4.2767,27.0709,39.2857,2016-18
22014,56.8720,4.3425,27.0083,39.2857,2016-18
22028,56.9364,4.2977,27.0817,37.5000,2016-18
22029,56.7907,4.3973,26.9977,39.2857,2016-18
22043,56.9291,4.3178,27.0960,35.7143,2016-18
22044,56.7903,4.4116,27.0200,39.2857,2016-18
22046,53.0520,3.7954,25.0456,44.6429,2016-18
22047,52.6668,3.9990,25.0843,42.8571,2016-18
22049,52.3525,4.1819,25.1075,37.5000,2016-18
22050,52.2137,4.3308,25.1645,37.5000,2016-18
22057,56.8987,4.3427,27.1016,35.7143,2016-18
22058,56.7168,4.4457,27.0119,39.2857,2016-18
22060,53.5169,3.5606,24.9969,44.6429,2016-18
22061,52.8253,3.9200,25.0380,44.6429,2016-18
22062,54.1368,3.2505,24.9120,44.6429,2016-18
22063,52.4360,4.1374,25.0687,41.0714,2016-18
22066,52.2185,4.3165,25.1360,37.5000,2016-18
22071,56.8231,4.3714,27.0903,37.5000,2016-18
22072,56.5489,4.4952,26.9567,35.7143,2016-18
22074,52.7638,3.9375,25.0056,44.6429,2016-18
22075,52.1937,4.2613,25.0114,41.0714,2016-18
22076,52.1704,4.3009,25.0630,37.5000,2016-18
22077,52.1444,4.3611,25.1201,37.5000,2016-18
22084,56.5910,4.4325,27.0002,35.7143,2016-18
22085,56.3040,4.5545,26.8612,32.1429,2016-18
22087,51.8192,4.4039,24.9171,37.5000,2016-18
22088,51.5627,4.5903,24.9197,33.9286,2016-18
22089,51.6573,4.5784,24.9617,33.9286,2016-18
22090,51.8966,4.4972,25.0537,32.1429,2016-18
22097,56.2712,4.4908,26.8685,35.7143,2016-18
22098,55.4513,4.6736,26.4925,30.3571,2016-18
22100,54.2439,4.1955,26.3328,42.8571,2016-18
22101,54.3779,4.1881,26.3901,42.8571,2016-18
22102,54.4688,4.2076,26.4169,39.2857,2016-18
22103,54.5214,4.2216,26.4293,39.2857,2016-18
22110,56.0074,4.5355,26.7632,30.3571,2016-18
22111,55.1777,4.7117,26.3824,30.3571,2016-18
22113,54.4751,4.2159,26.4444,42.8571,2016-18
22114,54.6376,4.2873,26.4882,41.0714,2016-18
22115,54.7875,4.3696,26.5152,39.2857,2016-18
22116,54.9255,4.4404,26.5395,41.0714,2016-18
22123,55.3923,4.6208,26.5027,30.3571,2016-18
22124,54.5169,4.7955,26.1003,30.3571,2016-18
22126,54.4928,4.2720,26.4529,41.0714,2016-18
22127,54.7051,4.3545,26.5042,39.2857,2016-18
22128,54.9032,4.4702,26.5296,33.9286,2016-18
22129,55.1688,4.5652,26.5796,32.1429,2016-18
22130,55.6461,4.5658,26.7367,32.1429,2016-18
22137,54.8220,4.6788,26.2639,30.3571,2016-18
22138,53.9444,4.8522,25.8584,26.7857,2016-18
22141,54.5220,4.2888,26.4665,37.5000,2016-18
22142,54.7061,4.3824,26.5042,35.7143,2016-18
22143,54.8687,4.5117,26.5046,32.1429,2016-18
22144,55.0396,4.6157,26.5121,30.3571,2016-18
22145,55.4020,4.6318,26.6250,32.1429,2016-18
22146,55.9284,4.5545,26.8356,37.5000,2016-18
22147,55.6927,4.6237,26.7195,35.7143,2016-18
22154,54.5572,4.7016,26.1577,28.5714,2016-18
22155,53.3527,4.8844,25.6128,23.2143,2016-18
22158,54.5302,4.2771,26.4821,37.5000,2016-18
22159,54.6531,4.3469,26.5061,35.7143,2016-18
22160,54.7836,4.4467,26.5129,35.7143,2016-18
22161,54.9083,4.5314,26.5192,33.9286,2016-18
22162,56.0607,4.5626,26.8722,39.2857,2016-18
22163,55.8460,4.6034,26.7722,35.7143,2016-18
22168,56.1652,4.5876,26.8984,37.5000,2016-18
22169,55.8778,4.6168,26.7690,37.5000,2016-18
22172,54.4819,4.2467,26.4865,41.0714,2016-18
22173,54.5477,4.2802,26.5024,37.5000,2016-18
22174,54.6512,4.3676,26.5070,35.7143,2016-18
22175,54.7107,4.4372,26.5015,39.2857,2016-18
22180,54.4014,4.1904,26.4880,42.8571,2016-18
22181,54.4192,4.1950,26.4939,41.0714,2016-18
22182,54.4978,4.2800,26.4911,39.2857,2016-18
22183,54.5041,4.3383,26.4723,39.2857,2016-18
22188,54.4617,2.7172,26.9252,85.7143,2016-18
22189,54.2864,4.0870,26.4879,44.6429,2016-18
22190,54.3397,4.1755,26.4739,41.0714,2016-18
22191,54.3099,4.2252,26.4452,41.0714,2016-18
22196,54.5156,2.9034,26.9443,83.9286,2016-18
22197,54.4910,2.8118,26.9301,80.3571,2016-18
22198,54.1747,4.0537,26.4553,46.4286,2016-18
22199,54.1371,4.0913,26.4270,46.4286,2016-18
22204,54.5351,2.8731,26.9240,85.7143,2016-18
22205,53.9476,3.9130,26.4246,48.2143,2016-18
22206,54.0218,3.9389,26.4353,48.2143,2016-18
22207,54.0169,3.9467,26.4264,50.0000,2016-18
22211,53.9035,3.9328,26.4087,46.4286,2016-18
22212,53.8354,3.8657,26.3977,48.2143,2016-18
22213,53.8794,3.8402,26.4128,50.0000,2016-18
22214,53.8925,3.8249,26.4161,50.0000,2016-18
22218,53.8020,3.8470,26.3925,46.4286,2016-18
22219,53.7659,3.7768,26.3934,48.2143,2016-18
22220,53.7766,3.7542,26.3982,50.0000,2016-18
22221,53.7843,3.7392,26.4012,50.0000,2016-18
22225,53.6966,3.7163,26.3851,48.2143,2016-18
22226,53.6660,3.6696,26.3843,48.2143,2016-18
22227,53.6705,3.6740,26.3824,50.0000,2016-18
22228,53.6729,3.6769,26.3808,50.0000,2016-18
22230,47.8434,3.9065,23.6664,25.0000,2016-18
22232,53.6095,3.5702,26.3887,46.4286,2016-18
22233,53.5849,3.5494,26.3852,48.2143,2016-18
22234,53.5813,3.5762,26.3774,50.0000,2016-18
22235,53.5700,3.5879,26.3702,51.7857,2016-18
22237,51.4798,2.8779,25.5253,66.0714,2016-18
22239,53.5294,3.4507,26.3911,48.2143,2016-18
22240,53.5024,3.4267,26.3888,51.7857,2016-18
22241,53.4978,3.4527,26.3799,51.7857,2016-18
22242,53.4115,3.4588,26.3477,51.7857,2016-18
22243,53.3807,3.2868,26.3814,57.1429,2016-18
22245,52.8192,2.9663,26.1762,58.9286,2016-18
22247,53.4473,3.3595,26.3856,51.7857,2016-18
22248,53.4174,3.3158,26.3892,55.3571,2016-18
22249,53.4313,3.3176,26.3955,53.5714,2016-18
22250,53.4054,3.2526,26.4067,55.3571,2016-18
22251,53.1628,3.1276,26.3170,55.3571,2016-18
22254,53.2751,3.3082,26.3327,53.5714,2016-18
22255,53.2939,3.2472,26.3627,55.3571,2016-18
22256,53.3526,3.2120,26.3993,53.5714,2016-18
22257,53.3745,3.1587,26.4275,57.1429,2016-18
22260,53.1806,3.2722,26.3121,55.3571,2016-18
22261,53.2710,3.1916,26.3774,55.3571,2016-18
22262,53.3195,3.1612,26.4083,53.5714,2016-18
22263,53.3526,3.1295,26.4342,57.1429,2016-18
22266,53.2913,3.1555,26.3994,53.5714,2016-18
22267,53.3183,3.1461,26.4172,53.5714,2016-18
22268,53.3569,2.9959,26.4746,69.6429,2016-18
22269,53.2834,3.1652,26.3986,53.5714,2016-18
22270,53.3060,3.1489,26.4152,60.7143,2016-18
22273,53.3733,3.1118,26.4495,58.9286,2016-18
22274,53.3717,3.1230,26.4485,60.7143,2016-18
22275,53.3112,3.1629,26.4162,62.5000,2016-18
22276,53.6599,2.1849,26.6565,87.5000,2016-18
22277,53.2735,3.1861,26.3980,64.2857,2016-18
22280,53.4160,3.0934,26.4651,62.5000,2016-18
22281,55.8065,1.8134,27.7350,92.8571,2016-18
22282,55.7721,1.9122,27.7151,92.8571,2016-18
22283,55.7793,1.9200,27.7192,92.8571,2016-18
22287,53.2397,3.1731,26.3594,71.4286,2016-18
22288,53.3177,3.1413,26.4038,75.0000,2016-18
22289,55.6502,2.1422,27.6467,92.8571,2016-18
22290,55.6841,2.1008,27.6663,92.8571,2016-18
22294,53.1656,3.1954,26.3104,75.0000,2016-18
22295,53.2001,3.1540,26.3347,78.5714,2016-18
22296,53.2662,3.1121,26.3764,82.1429,2016-18
22297,53.3601,3.0681,26.4315,83.9286,2016-18
22301,52.9252,3.2006,26.1656,76.7857,2016-18
22302,52.8532,3.1416,26.1395,78.5714,2016-18
22303,53.0153,3.0365,26.2363,89.2857,2016-18
22304,53.1477,2.9715,26.3113,89.2857,2016-18
22308,47.5455,4.1295,23.3131,23.2143,2016-18
22309,50.8605,3.3679,25.0501,67.8571,2016-18
22310,51.7826,3.1077,25.5583,78.5714,2016-18
22311,52.2903,2.9732,25.8375,85.7143,2016-18
22316,46.7167,4.2622,22.8483,23.2143,2016-18
22317,46.6461,4.2164,22.8108,23.2143,2016-18
22318,46.5901,4.0931,22.7734,26.7857,2016-18
22319,46.8530,3.9767,22.9222,37.5000,2016-18
22326,46.3805,3.9859,22.6492,32.1429,2016-18
22347,46.6201,3.7451,22.7370,35.7143,2016-18
22353,46.4462,3.7534,22.5983,33.9286,2016-18
