Cell,Age,Oxy,Sal,Period
1,13.2127,215.7733,36.1984,2016-18
2,9.6232,216.2659,36.1459,2016-18
3,1.4637,217.8221,36.0215,2016-18
4,0.5061,217.9537,36.0050,2016-18
5,0.2794,218.0204,36.0005,2016-18
6,0.8589,217.9455,36.0017,2016-18
7,1.3983,217.9475,36.0025,2016-18
8,2.3851,217.9798,36.0043,2016-18
9,2.8580,218.0466,36.0062,2016-18
10,3.4440,218.0530,36.0086,2016-18
11,4.7820,218.1431,36.0108,2016-18
12,4.7080,217.9782,36.0098,2016-18
13,6.0277,217.6065,36.0122,2016-18
14,6.4935,217.6703,36.0143,2016-18
15,6.9910,217.5058,36.0169,2016-18
16,6.2052,217.6575,36.0121,2016-18
17,6.3807,217.9165,36.0077,2016-18
18,7.1196,218.1595,36.0094,2016-18
19,4.6605,218.1112,36.0052,2016-18
20,5.2262,218.0739,36.0062,2016-18
21,5.2142,218.2077,36.0067,2016-18
22,5.5427,218.3438,36.0066,2016-18
23,6.2562,218.4990,36.0071,2016-18
24,7.0919,218.6708,36.0074,2016-18
25,7.9531,218.8572,36.0066,2016-18
26,8.8645,219.0751,36.0062,2016-18
27,9.3160,219.2073,36.0048,2016-18
28,9.6424,219.3834,36.0039,2016-18
29,14.4298,220.2719,36.0061,2016-18
30,10.6830,219.5334,36.0035,2016-18
31,13.9226,220.0710,36.0038,2016-18
32,11.1743,219.5847,36.0020,2016-18
33,11.5585,219.5997,36.0036,2016-18
34,14.2259,220.1347,36.0050,2016-18
35,8.6469,218.9971,36.0032,2016-18
36,7.2782,218.6621,36.0039,2016-18
37,13.1858,219.2767,36.0132,2016-18
38,8.6416,218.9485,36.0086,2016-18
39,14.6022,219.6693,36.0196,2016-18
40,16.7768,220.0547,36.0216,2016-18
41,21.6183,220.7400,36.0279,2016-18
42,16.4652,219.9450,36.0144,2016-18
43,23.7842,220.8375,36.0196,2016-18
44,13.6768,215.6850,36.2056,2016-18
45,9.0161,216.1727,36.1355,2016-18
46,7.8501,216.4549,36.1181,2016-18
47,13.7289,215.9314,36.1965,2016-18
48,5.6077,216.6648,36.0607,2016-18
49,2.3122,217.5428,36.0135,2016-18
50,3.1540,217.5883,36.0120,2016-18
51,2.4605,217.8178,36.0061,2016-18
52,3.0317,217.9955,36.0085,2016-18
53,3.7486,218.0163,36.0118,2016-18
54,5.2014,218.0359,36.0134,2016-18
55,6.7377,217.8704,36.0183,2016-18
56,7.6228,217.9362,36.0254,2016-18
57,7.8380,217.8123,36.0228,2016-18
58,8.3528,217.9626,36.0213,2016-18
59,8.5752,218.5480,36.0171,2016-18
60,8.0062,218.3239,36.0112,2016-18
61,8.7728,218.7763,36.0197,2016-18
62,8.6844,218.7755,36.0154,2016-18
63,8.1109,218.6159,36.0120,2016-18
64,8.7396,218.8823,36.0120,2016-18
65,9.5828,219.1698,36.0119,2016-18
66,10.6450,219.4382,36.0125,2016-18
67,11.6980,219.6956,36.0108,2016-18
68,12.5605,219.9481,36.0099,2016-18
69,14.0269,220.2784,36.0092,2016-18
70,16.0267,220.9299,36.0091,2016-18
71,18.6153,221.1988,36.0102,2016-18
72,18.0573,220.8318,36.0076,2016-18
73,17.6901,221.3826,36.0129,2016-18
74,17.0497,220.7876,36.0083,2016-18
75,18.9791,220.9570,36.0133,2016-18
76,20.0377,220.5989,36.0196,2016-18
77,16.0037,219.8817,36.0139,2016-18
78,19.3784,220.2187,36.0228,2016-18
79,21.8715,220.7914,36.0322,2016-18
80,23.9400,221.2484,36.0370,2016-18
81,24.1394,221.3297,36.0377,2016-18
82,25.5450,221.3999,36.0311,2016-18
83,25.5870,221.6789,36.0426,2016-18
84,25.1855,221.7436,36.0344,2016-18
85,25.2327,221.0467,36.0154,2016-18
86,26.0787,221.5140,36.0288,2016-18
87,14.0563,215.5554,36.2144,2016-18
88,11.9770,215.3747,36.1852,2016-18
89,8.5658,215.9965,36.1204,2016-18
90,13.9291,215.8661,36.2010,2016-18
91,14.2835,215.6497,36.2152,2016-18
92,7.0518,216.3334,36.0759,2016-18
93,4.9124,217.0340,36.0397,2016-18
94,4.0447,217.4088,36.0263,2016-18
95,3.4100,217.6392,36.0143,2016-18
96,6.6457,216.4952,36.0654,2016-18
97,5.5021,216.8531,36.0468,2016-18
98,3.4893,217.8738,36.0134,2016-18
99,5.4699,217.9490,36.0183,2016-18
100,4.6051,217.8521,36.0198,2016-18
101,6.6940,217.8242,36.0250,2016-18
102,7.9739,217.9838,36.0287,2016-18
103,8.7330,218.1071,36.0300,2016-18
104,7.7379,217.9806,36.0315,2016-18
105,8.8054,218.4037,36.0310,2016-18
106,9.2176,218.7414,36.0279,2016-18
107,9.3066,218.9947,36.0182,2016-18
108,9.3184,219.1418,36.0313,2016-18
109,9.6479,219.4184,36.0236,2016-18
110,9.9316,219.3400,36.0176,2016-18
111,10.6849,219.7089,36.0170,2016-18
112,11.7151,220.0546,36.0166,2016-18
113,13.0018,220.3685,36.0157,2016-18
114,13.5645,220.4265,36.0138,2016-18
115,14.5491,220.8670,36.0132,2016-18
116,15.7364,221.2165,36.0163,2016-18
117,20.5716,221.8420,36.0182,2016-18
118,21.6753,221.8638,36.0211,2016-18
119,20.6562,221.4571,36.0157,2016-18
120,19.4502,221.9152,36.0198,2016-18
121,21.5114,222.0515,36.0264,2016-18
122,21.6450,221.0795,36.0219,2016-18
123,17.4913,221.7423,36.0199,2016-18
124,19.4700,222.0535,36.0240,2016-18
125,23.9568,220.9772,36.0343,2016-18
126,22.5126,220.8422,36.0278,2016-18
127,23.7149,221.1674,36.0341,2016-18
128,25.5431,221.5282,36.0429,2016-18
129,25.6654,221.7032,36.0440,2016-18
130,26.1942,221.9063,36.0485,2016-18
131,25.7359,221.8912,36.0361,2016-18
132,25.8872,221.8322,36.0307,2016-18
133,26.5560,221.9429,36.0516,2016-18
134,26.6987,222.0962,36.0560,2016-18
135,25.7624,221.1731,36.0131,2016-18
136,26.2644,221.5818,36.0258,2016-18
137,26.2698,221.9250,36.0322,2016-18
138,13.7022,215.1350,36.2228,2016-18
139,11.4841,215.6148,36.1616,2016-18
140,8.4544,216.1686,36.0923,2016-18
141,13.8132,215.2058,36.2230,2016-18
142,12.1942,215.6245,36.1730,2016-18
143,14.0838,216.2828,36.1949,2016-18
144,14.4273,215.9845,36.2079,2016-18
145,14.2281,215.3816,36.2259,2016-18
146,4.9814,217.1077,36.0385,2016-18
147,4.5148,217.3267,36.0327,2016-18
148,3.9357,217.5778,36.0264,2016-18
149,4.5563,217.6326,36.0270,2016-18
150,6.7784,216.6555,36.0632,2016-18
151,6.1875,217.6336,36.0287,2016-18
152,6.3035,217.3533,36.0386,2016-18
153,7.5744,217.4462,36.0400,2016-18
154,8.6149,218.4906,36.0370,2016-18
155,8.4019,217.8518,36.0468,2016-18
156,9.1880,219.3739,36.0354,2016-18
157,10.0260,219.7890,36.0268,2016-18
158,10.3961,219.8329,36.0233,2016-18
159,9.4776,219.9676,36.0310,2016-18
160,10.8459,220.2728,36.0264,2016-18
161,11.1356,220.2321,36.0225,2016-18
162,11.8879,220.6155,36.0257,2016-18
163,12.2105,220.6155,36.0213,2016-18
164,13.3182,220.9915,36.0242,2016-18
165,14.1799,220.9720,36.0209,2016-18
166,15.6077,221.4919,36.0225,2016-18
167,17.2711,222.0192,36.0222,2016-18
168,23.2061,222.0598,36.0365,2016-18
169,23.5730,221.4310,36.0343,2016-18
170,24.0699,222.0150,36.0454,2016-18
171,24.7637,221.5154,36.0444,2016-18
172,20.3019,222.3457,36.0292,2016-18
173,21.8891,222.3360,36.0353,2016-18
174,22.7078,222.2406,36.0428,2016-18
175,25.4330,221.2547,36.0431,2016-18
176,17.9228,222.5058,36.0250,2016-18
177,19.7424,222.6638,36.0320,2016-18
178,26.2784,221.9135,36.0511,2016-18
179,26.4246,222.0960,36.0538,2016-18
180,26.2316,221.7647,36.0548,2016-18
181,26.2523,222.1301,36.0585,2016-18
182,26.6952,222.1604,36.0613,2016-18
183,26.6821,222.0572,36.0448,2016-18
184,26.7925,222.0967,36.0450,2016-18
185,26.8356,222.1350,36.0554,2016-18
186,26.8880,222.2486,36.0620,2016-18
187,26.9228,222.3617,36.0595,2016-18
188,26.8761,222.3118,36.0689,2016-18
189,25.9660,221.2798,36.0093,2016-18
190,26.4488,221.6890,36.0243,2016-18
191,26.6272,222.0124,36.0343,2016-18
192,26.9345,222.1835,36.0459,2016-18
193,11.6528,215.9263,36.1542,2016-18
194,9.9766,216.1411,36.1108,2016-18
195,9.9868,216.2469,36.1095,2016-18
196,13.3668,215.4962,36.2077,2016-18
197,12.4169,215.9818,36.1730,2016-18
198,14.0735,215.3081,36.2275,2016-18
199,14.2347,216.7883,36.1843,2016-18
200,14.4559,216.2535,36.1999,2016-18
201,14.5200,216.2671,36.1997,2016-18
202,6.8344,216.7591,36.0644,2016-18
203,6.5543,216.8409,36.0594,2016-18
204,5.4330,217.1708,36.0439,2016-18
205,6.4584,217.0828,36.0534,2016-18
206,8.2126,216.7635,36.0720,2016-18
207,10.0907,216.3039,36.1088,2016-18
208,9.5790,216.3519,36.1007,2016-18
209,8.0933,216.9049,36.0584,2016-18
210,9.8233,216.4580,36.0929,2016-18
211,9.1247,216.8786,36.0680,2016-18
212,8.8731,218.7008,36.0436,2016-18
213,9.4191,217.5025,36.0651,2016-18
214,9.3776,219.7522,36.0354,2016-18
215,10.2031,220.4041,36.0275,2016-18
216,10.1491,220.4504,36.0304,2016-18
217,11.5342,220.9161,36.0284,2016-18
218,11.1492,220.9244,36.0339,2016-18
219,11.6114,221.1762,36.0309,2016-18
220,12.9130,221.3428,36.0261,2016-18
221,12.9221,221.6475,36.0334,2016-18
222,13.2472,221.7525,36.0288,2016-18
223,15.0852,221.6295,36.0244,2016-18
224,14.7574,222.2082,36.0286,2016-18
225,15.4471,222.2093,36.0242,2016-18
226,17.2258,222.8024,36.0264,2016-18
227,25.4365,221.7332,36.0626,2016-18
228,25.9720,221.6515,36.0620,2016-18
229,24.4627,221.8179,36.0587,2016-18
230,26.3514,221.8255,36.0631,2016-18
231,20.3379,222.6826,36.0389,2016-18
232,22.3663,222.1783,36.0518,2016-18
233,17.8439,222.9483,36.0323,2016-18
234,26.3685,222.3066,36.0653,2016-18
235,26.2931,222.1697,36.0678,2016-18
236,26.2155,222.4378,36.0695,2016-18
237,26.6696,222.3844,36.0754,2016-18
238,26.5873,222.6598,36.0689,2016-18
239,26.9226,222.2533,36.0563,2016-18
240,26.9792,222.3283,36.0593,2016-18
241,27.0126,222.3480,36.0554,2016-18
242,26.9241,222.4640,36.0609,2016-18
243,26.9153,222.4546,36.0703,2016-18
244,26.8565,222.6235,36.0624,2016-18
245,26.6847,222.6818,36.0723,2016-18
246,26.0566,221.3727,36.0068,2016-18
247,26.5432,221.7572,36.0212,2016-18
248,26.7799,222.0675,36.0336,2016-18
249,26.9701,222.2543,36.0434,2016-18
250,27.0553,222.3559,36.0572,2016-18
251,27.0582,222.3733,36.0556,2016-18
252,12.4170,216.0543,36.1730,2016-18
253,11.4946,216.3393,36.1361,2016-18
254,11.4837,216.4297,36.1351,2016-18
255,11.1054,216.4494,36.1242,2016-18
256,13.7286,215.4590,36.2193,2016-18
257,13.3174,215.6922,36.2084,2016-18
258,14.2349,215.3794,36.2295,2016-18
259,14.5686,216.5761,36.1901,2016-18
260,14.6529,215.6720,36.2215,2016-18
261,14.3050,217.3253,36.1703,2016-18
262,9.7542,216.3971,36.1031,2016-18
263,9.9273,216.3850,36.1047,2016-18
264,7.9721,216.6749,36.0784,2016-18
265,8.7168,216.6767,36.0873,2016-18
266,9.6928,216.6376,36.0993,2016-18
267,10.7056,216.6064,36.1096,2016-18
268,11.0559,216.5213,36.1224,2016-18
269,11.0843,216.5175,36.1217,2016-18
270,10.5910,216.4225,36.0968,2016-18
271,11.4218,216.5308,36.1124,2016-18
272,10.5225,217.1146,36.0858,2016-18
273,9.5944,218.5222,36.0548,2016-18
274,10.3439,218.5134,36.0634,2016-18
275,9.6554,219.3234,36.0468,2016-18
276,9.8134,219.9040,36.0388,2016-18
277,10.5572,220.5241,36.0370,2016-18
278,11.1463,220.8452,36.0370,2016-18
279,12.5931,221.4425,36.0404,2016-18
280,13.2528,221.7237,36.0376,2016-18
281,14.9209,222.2304,36.0391,2016-18
282,15.1919,222.3344,36.0334,2016-18
283,16.4546,222.6537,36.0343,2016-18
284,25.8392,221.8218,36.0770,2016-18
285,26.1687,221.9320,36.0743,2016-18
286,25.1652,221.8045,36.0721,2016-18
287,26.0555,222.4115,36.0712,2016-18
288,23.9816,221.7688,36.0669,2016-18
289,19.3565,222.9168,36.0402,2016-18
290,21.5870,222.1115,36.0559,2016-18
291,17.2768,222.7854,36.0398,2016-18
292,26.3985,222.4423,36.0766,2016-18
