Cell,Age,Oxy,Sal,Hypoxia,Period
1,13.2127,6.9047,36.1984,0.0000,2016-18
2,9.6232,6.9205,36.1459,0.0000,2016-18
3,1.4637,6.9703,36.0215,0.0000,2016-18
4,0.5061,6.9745,36.0050,0.0000,2016-18
5,0.2794,6.9767,36.0005,0.0000,2016-18
6,0.8589,6.9743,36.0017,0.0000,2016-18
7,1.3983,6.9743,36.0025,0.0000,2016-18
8,2.3851,6.9754,36.0043,0.0000,2016-18
9,2.8580,6.9775,36.0062,0.0000,2016-18
10,3.4440,6.9777,36.0086,0.0000,2016-18
11,4.7820,6.9806,36.0108,0.0000,2016-18
12,4.7080,6.9753,36.0098,0.0000,2016-18
13,6.0277,6.9634,36.0122,0.0000,2016-18
14,6.4935,6.9654,36.0143,0.0000,2016-18
15,6.9910,6.9602,36.0169,0.0000,2016-18
16,6.2052,6.9650,36.0121,0.0000,2016-18
17,6.3807,6.9733,36.0077,0.0000,2016-18
18,7.1196,6.9811,36.0094,0.0000,2016-18
19,4.6605,6.9796,36.0052,0.0000,2016-18
20,5.2262,6.9784,36.0062,0.0000,2016-18
21,5.2142,6.9826,36.0067,0.0000,2016-18
22,5.5427,6.9870,36.0066,0.0000,2016-18
23,6.2562,6.9920,36.0071,0.0000,2016-18
24,7.0919,6.9975,36.0074,0.0000,2016-18
25,7.9531,7.0034,36.0066,0.0000,2016-18
26,8.8645,7.0104,36.0062,0.0000,2016-18
27,9.3160,7.0146,36.0048,0.0000,2016-18
28,9.6424,7.0203,36.0039,0.0000,2016-18
29,14.4298,7.0487,36.0061,0.0000,2016-18
30,10.6830,7.0251,36.0035,0.0000,2016-18
31,13.9226,7.0423,36.0038,0.0000,2016-18
32,11.1743,7.0267,36.0020,0.0000,2016-18
33,11.5585,7.0272,36.0036,0.0000,2016-18
34,14.2259,7.0443,36.0050,0.0000,2016-18
35,8.6469,7.0079,36.0032,0.0000,2016-18
36,7.2782,6.9972,36.0039,0.0000,2016-18
37,13.1858,7.0169,36.0132,0.0000,2016-18
38,8.6416,7.0064,36.0086,0.0000,2016-18
39,14.6022,7.0294,36.0196,0.0000,2016-18
40,16.7768,7.0417,36.0216,0.0000,2016-18
41,21.6183,7.0637,36.0279,0.0000,2016-18
42,16.4652,7.0382,36.0144,0.0000,2016-18
43,23.7842,7.0668,36.0196,0.0000,2016-18
44,13.6768,6.9019,36.2056,0.0000,2016-18
45,9.0161,6.9175,36.1355,0.0000,2016-18
46,7.8501,6.9266,36.1181,0.0000,2016-18
47,13.7289,6.9098,36.1965,0.0000,2016-18
48,5.6077,6.9333,36.0607,0.0000,2016-18
49,2.3122,6.9614,36.0135,0.0000,2016-18
50,3.1540,6.9628,36.0120,0.0000,2016-18
51,2.4605,6.9702,36.0061,0.0000,2016-18
52,3.0317,6.9759,36.0085,0.0000,2016-18
53,3.7486,6.9765,36.0118,0.0000,2016-18
54,5.2014,6.9771,36.0134,0.0000,2016-18
55,6.7377,6.9719,36.0183,0.0000,2016-18
56,7.6228,6.9740,36.0254,0.0000,2016-18
57,7.8380,6.9700,36.0228,0.0000,2016-18
58,8.3528,6.9748,36.0213,0.0000,2016-18
59,8.5752,6.9935,36.0171,0.0000,2016-18
60,8.0062,6.9864,36.0112,0.0000,2016-18
61,8.7728,7.0008,36.0197,0.0000,2016-18
62,8.6844,7.0008,36.0154,0.0000,2016-18
63,8.1109,6.9957,36.0120,0.0000,2016-18
64,8.7396,7.0042,36.0120,0.0000,2016-18
65,9.5828,7.0134,36.0119,0.0000,2016-18
66,10.6450,7.0220,36.0125,0.0000,2016-18
67,11.6980,7.0303,36.0108,0.0000,2016-18
68,12.5605,7.0383,36.0099,0.0000,2016-18
69,14.0269,7.0489,36.0092,0.0000,2016-18
70,16.0267,7.0698,36.0091,0.0000,2016-18
71,18.6153,7.0784,36.0102,0.0000,2016-18
72,18.0573,7.0666,36.0076,0.0000,2016-18
73,17.6901,7.0842,36.0129,0.0000,2016-18
74,17.0497,7.0652,36.0083,0.0000,2016-18
75,18.9791,7.0706,36.0133,0.0000,2016-18
76,20.0377,7.0592,36.0196,0.0000,2016-18
77,16.0037,7.0362,36.0139,0.0000,2016-18
78,19.3784,7.0470,36.0228,0.0000,2016-18
79,21.8715,7.0653,36.0322,0.0000,2016-18
80,23.9400,7.0799,36.0370,0.0000,2016-18
81,24.1394,7.0826,36.0377,0.0000,2016-18
82,25.5450,7.0848,36.0311,0.0000,2016-18
83,25.5870,7.0937,36.0426,0.0000,2016-18
84,25.1855,7.0958,36.0344,0.0000,2016-18
85,25.2327,7.0735,36.0154,0.0000,2016-18
86,26.0787,7.0884,36.0288,0.0000,2016-18
87,14.0563,6.8978,36.2144,0.0000,2016-18
88,11.9770,6.8920,36.1852,0.0000,2016-18
89,8.5658,6.9119,36.1204,0.0000,2016-18
90,13.9291,6.9077,36.2010,0.0000,2016-18
91,14.2835,6.9008,36.2152,0.0000,2016-18
92,7.0518,6.9227,36.0759,0.0000,2016-18
93,4.9124,6.9451,36.0397,0.0000,2016-18
94,4.0447,6.9571,36.0263,0.0000,2016-18
95,3.4100,6.9645,36.0143,0.0000,2016-18
96,6.6457,6.9278,36.0654,0.0000,2016-18
97,5.5021,6.9393,36.0468,0.0000,2016-18
98,3.4893,6.9720,36.0134,0.0000,2016-18
99,5.4699,6.9744,36.0183,0.0000,2016-18
100,4.6051,6.9713,36.0198,0.0000,2016-18
101,6.6940,6.9704,36.0250,0.0000,2016-18
102,7.9739,6.9755,36.0287,0.0000,2016-18
103,8.7330,6.9794,36.0300,0.0000,2016-18
104,7.7379,6.9754,36.0315,0.0000,2016-18
105,8.8054,6.9889,36.0310,0.0000,2016-18
106,9.2176,6.9997,36.0279,0.0000,2016-18
107,9.3066,7.0078,36.0182,0.0000,2016-18
108,9.3184,7.0125,36.0313,0.0000,2016-18
109,9.6479,7.0214,36.0236,0.0000,2016-18
110,9.9316,7.0189,36.0176,0.0000,2016-18
111,10.6849,7.0307,36.0170,0.0000,2016-18
112,11.7151,7.0417,36.0166,0.0000,2016-18
113,13.0018,7.0518,36.0157,0.0000,2016-18
114,13.5645,7.0536,36.0138,0.0000,2016-18
115,14.5491,7.0677,36.0132,0.0000,2016-18
116,15.7364,7.0789,36.0163,0.0000,2016-18
117,20.5716,7.0989,36.0182,0.0000,2016-18
118,21.6753,7.0996,36.0211,0.0000,2016-18
119,20.6562,7.0866,36.0157,0.0000,2016-18
120,19.4502,7.1013,36.0198,0.0000,2016-18
121,21.5114,7.1056,36.0264,0.0000,2016-18
122,21.6450,7.0745,36.0219,0.0000,2016-18
123,17.4913,7.0958,36.0199,0.0000,2016-18
124,19.4700,7.1057,36.0240,0.0000,2016-18
125,23.9568,7.0713,36.0343,0.0000,2016-18
126,22.5126,7.0670,36.0278,0.0000,2016-18
127,23.7149,7.0774,36.0341,0.0000,2016-18
128,25.5431,7.0889,36.0429,0.0000,2016-18
129,25.6654,7.0945,36.0440,0.0000,2016-18
130,26.1942,7.1010,36.0485,0.0000,2016-18
131,25.7359,7.1005,36.0361,0.0000,2016-18
132,25.8872,7.0986,36.0307,0.0000,2016-18
133,26.5560,7.1022,36.0516,0.0000,2016-18
134,26.6987,7.1071,36.0560,0.0000,2016-18
135,25.7624,7.0775,36.0131,0.0000,2016-18
136,26.2644,7.0906,36.0258,0.0000,2016-18
137,26.2698,7.1016,36.0322,0.0000,2016-18
138,13.7022,6.8843,36.2228,0.0000,2016-18
139,11.4841,6.8997,36.1616,0.0000,2016-18
140,8.4544,6.9174,36.0923,0.0000,2016-18
141,13.8132,6.8866,36.2230,0.0000,2016-18
142,12.1942,6.9000,36.1730,0.0000,2016-18
143,14.0838,6.9210,36.1949,0.0000,2016-18
144,14.4273,6.9115,36.2079,0.0000,2016-18
145,14.2281,6.8922,36.2259,0.0000,2016-18
146,4.9814,6.9474,36.0385,0.0000,2016-18
147,4.5148,6.9545,36.0327,0.0000,2016-18
148,3.9357,6.9625,36.0264,0.0000,2016-18
149,4.5563,6.9642,36.0270,0.0000,2016-18
150,6.7784,6.9330,36.0632,0.0000,2016-18
151,6.1875,6.9643,36.0287,0.0000,2016-18
152,6.3035,6.9553,36.0386,0.0000,2016-18
153,7.5744,6.9583,36.0400,0.0000,2016-18
154,8.6149,6.9917,36.0370,0.0000,2016-18
155,8.4019,6.9713,36.0468,0.0000,2016-18
156,9.1880,7.0200,36.0354,0.0000,2016-18
157,10.0260,7.0332,36.0268,0.0000,2016-18
158,10.3961,7.0347,36.0233,0.0000,2016-18
159,9.4776,7.0390,36.0310,0.0000,2016-18
160,10.8459,7.0487,36.0264,0.0000,2016-18
161,11.1356,7.0474,36.0225,0.0000,2016-18
162,11.8879,7.0597,36.0257,0.0000,2016-18
163,12.2105,7.0597,36.0213,0.0000,2016-18
164,13.3182,7.0717,36.0242,0.0000,2016-18
165,14.1799,7.0711,36.0209,0.0000,2016-18
166,15.6077,7.0877,36.0225,0.0000,2016-18
167,17.2711,7.1046,36.0222,0.0000,2016-18
168,23.2061,7.1059,36.0365,0.0000,2016-18
169,23.5730,7.0858,36.0343,0.0000,2016-18
170,24.0699,7.1045,36.0454,0.0000,2016-18
171,24.7637,7.0885,36.0444,0.0000,2016-18
172,20.3019,7.1151,36.0292,0.0000,2016-18
173,21.8891,7.1148,36.0353,0.0000,2016-18
174,22.7078,7.1117,36.0428,0.0000,2016-18
175,25.4330,7.0801,36.0431,0.0000,2016-18
176,17.9228,7.1202,36.0250,0.0000,2016-18
177,19.7424,7.1252,36.0320,0.0000,2016-18
178,26.2784,7.1012,36.0511,0.0000,2016-18
179,26.4246,7.1071,36.0538,0.0000,2016-18
180,26.2316,7.0965,36.0548,0.0000,2016-18
181,26.2523,7.1082,36.0585,0.0000,2016-18
182,26.6952,7.1091,36.0613,0.0000,2016-18
183,26.6821,7.1058,36.0448,0.0000,2016-18
184,26.7925,7.1071,36.0450,0.0000,2016-18
185,26.8356,7.1083,36.0554,0.0000,2016-18
186,26.8880,7.1120,36.0620,0.0000,2016-18
187,26.9228,7.1156,36.0595,0.0000,2016-18
188,26.8761,7.1140,36.0689,0.0000,2016-18
189,25.9660,7.0810,36.0093,0.0000,2016-18
190,26.4488,7.0940,36.0243,0.0000,2016-18
191,26.6272,7.1044,36.0343,0.0000,2016-18
192,26.9345,7.1099,36.0459,0.0000,2016-18
193,11.6528,6.9096,36.1542,0.0000,2016-18
194,9.9766,6.9165,36.1108,0.0000,2016-18
195,9.9868,6.9199,36.1095,0.0000,2016-18
196,13.3668,6.8959,36.2077,0.0000,2016-18
197,12.4169,6.9114,36.1730,0.0000,2016-18
198,14.0735,6.8899,36.2275,0.0000,2016-18
199,14.2347,6.9372,36.1843,0.0000,2016-18
200,14.4559,6.9201,36.1999,0.0000,2016-18
201,14.5200,6.9205,36.1997,0.0000,2016-18
202,6.8344,6.9363,36.0644,0.0000,2016-18
203,6.5543,6.9389,36.0594,0.0000,2016-18
204,5.4330,6.9495,36.0439,0.0000,2016-18
205,6.4584,6.9466,36.0534,0.0000,2016-18
206,8.2126,6.9364,36.0720,0.0000,2016-18
207,10.0907,6.9217,36.1088,0.0000,2016-18
208,9.5790,6.9233,36.1007,0.0000,2016-18
209,8.0933,6.9410,36.0584,0.0000,2016-18
