Cell,Age,Oxy,Sal,Period
1,5.0567,230.0274,35.7398,2016-18
2,1.7067,230.6063,35.7792,2016-18
3,0.0821,230.8361,35.7989,2016-18
4,0.0665,230.8286,35.7995,2016-18
5,0.0602,230.8265,35.8000,2016-18
6,0.0861,230.8158,35.7999,2016-18
7,0.1062,230.8033,35.7999,2016-18
8,0.1399,230.7901,35.7998,2016-18
9,0.2281,230.7608,35.8001,2016-18
10,0.2948,230.7789,35.8004,2016-18
11,0.5250,230.8567,35.7962,2016-18
12,0.5133,230.8577,35.7960,2016-18
13,1.3264,230.3172,35.7907,2016-18
14,1.6228,230.1709,35.7881,2016-18
15,2.2110,229.8436,35.7822,2016-18
16,2.4109,229.6911,35.7810,2016-18
17,2.2446,229.7517,35.7817,2016-18
18,2.8439,229.4234,35.7755,2016-18
19,2.7073,229.3663,35.7806,2016-18
20,3.6933,228.8601,35.7761,2016-18
21,4.1456,228.5832,35.7739,2016-18
22,3.6637,228.7990,35.7756,2016-18
23,2.7368,229.3349,35.7804,2016-18
24,2.5726,229.5725,35.7809,2016-18
25,2.8381,229.5958,35.7758,2016-18
26,3.1184,229.6180,35.7722,2016-18
27,3.2972,229.6221,35.7703,2016-18
28,3.6816,229.3231,35.7686,2016-18
29,4.1188,228.9828,35.7662,2016-18
30,2.7085,230.0042,35.7726,2016-18
31,2.7411,230.0278,35.7728,2016-18
32,0.8319,230.6015,35.7911,2016-18
33,0.8677,230.5837,35.7909,2016-18
34,2.6168,230.0628,35.7735,2016-18
35,1.0544,230.6100,35.7891,2016-18
36,0.3441,230.7146,35.7968,2016-18
37,1.0546,230.5028,35.7888,2016-18
38,0.6558,230.6748,35.7939,2016-18
39,3.0345,230.0564,35.7693,2016-18
40,4.3752,229.5996,35.7563,2016-18
41,6.5294,228.8136,35.7358,2016-18
42,6.0431,228.4247,35.7477,2016-18
43,7.9957,226.7177,35.7440,2016-18
44,5.7723,229.8849,35.7317,2016-18
45,1.8185,230.6359,35.7778,2016-18
46,1.5907,230.6561,35.7804,2016-18
47,6.0295,230.1551,35.7226,2016-18
48,0.8078,230.7702,35.7905,2016-18
49,0.1280,230.8163,35.7995,2016-18
50,0.1596,230.8063,35.7995,2016-18
51,0.1681,230.7896,35.8000,2016-18
52,0.2552,230.7988,35.7996,2016-18
53,0.4099,230.8322,35.7965,2016-18
54,0.5173,230.8517,35.7949,2016-18
55,1.0152,230.5090,35.7931,2016-18
56,1.3986,230.3101,35.7896,2016-18
57,1.8526,230.0346,35.7850,2016-18
58,2.3588,229.8016,35.7785,2016-18
59,2.8675,229.5568,35.7722,2016-18
60,3.7112,229.0224,35.7707,2016-18
61,2.6979,229.7310,35.7741,2016-18
62,3.2862,229.3576,35.7694,2016-18
63,4.4568,228.5801,35.7670,2016-18
64,4.5395,228.4841,35.7645,2016-18
65,4.2171,228.6382,35.7689,2016-18
66,4.0540,228.8113,35.7683,2016-18
67,4.2060,228.8305,35.7647,2016-18
68,4.3583,228.7591,35.7636,2016-18
69,4.3936,228.7955,35.7605,2016-18
70,4.7815,228.7510,35.7565,2016-18
71,6.0472,227.9610,35.7534,2016-18
72,4.7395,228.7316,35.7620,2016-18
73,5.8596,228.2844,35.7478,2016-18
74,4.1447,229.2328,35.7644,2016-18
75,4.6759,229.2522,35.7572,2016-18
76,4.8781,229.4309,35.7526,2016-18
77,2.3171,230.1892,35.7761,2016-18
78,4.4231,229.5860,35.7547,2016-18
79,4.8653,229.6107,35.7502,2016-18
80,6.4132,228.7944,35.7392,2016-18
81,6.9878,228.5207,35.7345,2016-18
82,7.3067,227.8840,35.7381,2016-18
83,7.8724,227.9019,35.7298,2016-18
84,7.9179,227.6409,35.7330,2016-18
85,8.8446,226.1447,35.7402,2016-18
86,7.9083,227.3006,35.7390,2016-18
87,5.9322,229.8742,35.7284,2016-18
88,2.2978,230.5391,35.7728,2016-18
89,1.6232,230.6954,35.7805,2016-18
90,6.3102,230.1694,35.7173,2016-18
91,6.1886,229.8819,35.7245,2016-18
92,1.1472,230.7643,35.7862,2016-18
93,0.7516,230.7997,35.7913,2016-18
94,0.6033,230.8275,35.7932,2016-18
95,0.2377,230.8037,35.7986,2016-18
96,1.0387,230.7949,35.7878,2016-18
97,0.7784,230.8336,35.7902,2016-18
98,0.3305,230.8083,35.7976,2016-18
99,0.7521,230.7767,35.7921,2016-18
100,0.7618,230.7709,35.7926,2016-18
101,1.0426,230.7380,35.7900,2016-18
102,1.5319,230.3906,35.7874,2016-18
103,1.9029,230.1203,35.7837,2016-18
104,1.3989,230.6584,35.7863,2016-18
105,2.0044,230.3247,35.7796,2016-18
106,2.4833,229.9873,35.7764,2016-18
107,3.9719,229.0057,35.7657,2016-18
108,2.6247,230.1699,35.7726,2016-18
109,3.2969,229.5367,35.7684,2016-18
110,4.5048,228.6456,35.7648,2016-18
111,5.1254,228.2606,35.7610,2016-18
112,5.3499,228.2005,35.7589,2016-18
113,5.4374,228.3244,35.7522,2016-18
114,5.0988,228.5396,35.7549,2016-18
115,5.2983,228.5414,35.7514,2016-18
116,5.9604,228.2001,35.7480,2016-18
117,6.4986,227.7651,35.7503,2016-18
118,6.2644,227.8673,35.7528,2016-18
119,5.4845,228.4544,35.7562,2016-18
120,6.2252,228.1165,35.7450,2016-18
121,6.5792,227.9517,35.7435,2016-18
122,5.5723,228.8499,35.7480,2016-18
123,5.9907,228.1897,35.7460,2016-18
124,6.2080,228.1232,35.7449,2016-18
125,6.2416,228.8895,35.7374,2016-18
126,5.5125,229.3858,35.7451,2016-18
127,5.8887,229.2436,35.7410,2016-18
128,6.6993,228.6355,35.7351,2016-18
129,7.0246,228.2695,35.7356,2016-18
130,7.4833,227.8733,35.7347,2016-18
131,8.5552,227.3076,35.7287,2016-18
132,8.6499,227.1485,35.7306,2016-18
133,8.3451,227.3925,35.7306,2016-18
134,8.0196,227.3409,35.7354,2016-18
135,9.4661,225.7919,35.7356,2016-18
136,8.6141,226.9058,35.7333,2016-18
137,9.2840,226.8362,35.7266,2016-18
138,3.1874,230.3548,35.7620,2016-18
139,1.8879,230.6468,35.7782,2016-18
140,1.1509,230.8007,35.7869,2016-18
141,2.5027,230.4726,35.7715,2016-18
142,1.7767,230.6782,35.7791,2016-18
143,6.5185,230.2123,35.7155,2016-18
144,6.3000,229.8834,35.7238,2016-18
145,5.1753,229.9692,35.7393,2016-18
146,0.7941,230.8663,35.7890,2016-18
147,0.7653,230.9048,35.7887,2016-18
148,0.6576,230.8548,35.7908,2016-18
149,0.8633,230.7991,35.7878,2016-18
150,0.9355,230.8797,35.7872,2016-18
151,1.0801,230.7064,35.7890,2016-18
152,1.2464,230.4803,35.7887,2016-18
153,1.4678,230.5899,35.7844,2016-18
154,1.9031,230.5812,35.7792,2016-18
155,2.0195,230.4354,35.7774,2016-18
156,2.5344,230.4534,35.7713,2016-18
157,3.5025,229.4847,35.7679,2016-18
158,3.8315,229.1839,35.7663,2016-18
159,3.0384,230.2812,35.7646,2016-18
160,4.4732,228.7701,35.7632,2016-18
161,4.8537,228.5406,35.7606,2016-18
162,5.1853,228.3801,35.7561,2016-18
163,5.3518,228.3480,35.7542,2016-18
164,5.7762,228.1504,35.7496,2016-18
165,5.9225,228.1552,35.7484,2016-18
166,5.7410,228.2432,35.7468,2016-18
167,5.8591,228.2290,35.7470,2016-18
168,6.6624,227.7417,35.7489,2016-18
169,6.1646,228.1519,35.7479,2016-18
170,7.0654,227.2718,35.7520,2016-18
171,6.9591,227.1299,35.7523,2016-18
172,6.2470,228.0582,35.7447,2016-18
173,6.5806,228.0264,35.7404,2016-18
174,7.0387,227.3514,35.7463,2016-18
175,6.8977,227.5617,35.7454,2016-18
176,5.8250,228.2420,35.7472,2016-18
177,6.3035,228.0458,35.7428,2016-18
178,7.3391,228.3158,35.7320,2016-18
179,7.5147,228.0916,35.7330,2016-18
180,7.4918,227.1501,35.7449,2016-18
181,7.6781,227.1939,35.7426,2016-18
182,7.9530,227.2144,35.7392,2016-18
183,9.0541,227.2154,35.7226,2016-18
184,9.5148,227.0686,35.7186,2016-18
185,8.9835,227.2208,35.7244,2016-18
186,8.6303,227.0946,35.7319,2016-18
187,8.8459,227.2812,35.7254,2016-18
188,8.8600,226.9987,35.7295,2016-18
189,9.9782,225.5649,35.7300,2016-18
190,9.1914,226.5537,35.7286,2016-18
191,9.6811,226.6131,35.7223,2016-18
192,10.0635,226.8871,35.7120,2016-18
193,1.6141,230.7157,35.7828,2016-18
194,1.1420,230.8166,35.7869,2016-18
195,1.0848,230.8594,35.7866,2016-18
196,1.8456,230.6554,35.7807,2016-18
197,1.6141,230.7166,35.7831,2016-18
198,3.0166,230.2584,35.7684,2016-18
199,6.8632,230.1961,35.7110,2016-18
200,6.2823,229.8714,35.7240,2016-18
201,5.8292,229.7974,35.7316,2016-18
202,0.9889,230.9079,35.7856,2016-18
203,0.9459,230.9678,35.7836,2016-18
204,0.8472,230.9345,35.7860,2016-18
205,1.1004,230.7690,35.7853,2016-18
206,1.5864,230.2175,35.7851,2016-18
207,1.1445,230.8596,35.7866,2016-18
208,1.0626,230.9057,35.7854,2016-18
209,1.7174,230.1300,35.7852,2016-18
210,2.1780,229.7461,35.7795,2016-18
211,2.2735,229.8549,35.7792,2016-18
212,2.6755,230.2660,35.7690,2016-18
213,2.8422,229.4705,35.7758,2016-18
214,3.2079,230.1538,35.7616,2016-18
215,3.9336,229.1683,35.7633,2016-18
216,3.5597,229.4359,35.7679,2016-18
217,4.6232,228.6122,35.7598,2016-18
218,3.8538,229.0294,35.7671,2016-18
219,4.1829,228.8519,35.7633,2016-18
220,5.5495,228.2054,35.7515,2016-18
221,4.6582,228.4985,35.7598,2016-18
222,5.0111,228.4303,35.7557,2016-18
223,5.5816,228.2398,35.7501,2016-18
224,5.3575,228.2977,35.7544,2016-18
225,5.4066,228.3170,35.7529,2016-18
226,5.9289,228.2637,35.7438,2016-18
227,7.5238,226.8064,35.7496,2016-18
228,7.7112,226.7005,35.7480,2016-18
229,7.4528,226.7749,35.7479,2016-18
230,7.8874,226.7859,35.7449,2016-18
231,6.7831,227.5586,35.7419,2016-18
232,7.1046,226.9016,35.7452,2016-18
233,6.4132,227.7520,35.7414,2016-18
234,8.2894,227.0074,35.7375,2016-18
235,8.3216,226.8372,35.7388,2016-18
236,8.3427,226.5778,35.7425,2016-18
237,8.8367,226.8254,35.7318,2016-18
238,9.0218,226.7559,35.7300,2016-18
239,9.6243,227.2223,35.7154,2016-18
240,9.9384,227.3008,35.7097,2016-18
241,10.0392,227.2502,35.7089,2016-18
242,9.5498,227.2368,35.7159,2016-18
243,9.6848,227.2258,35.7150,2016-18
244,9.7653,227.1992,35.7139,2016-18
245,9.6887,226.9857,35.7178,2016-18
246,10.3173,225.5143,35.7248,2016-18
247,9.7679,226.3798,35.7221,2016-18
248,10.2611,226.5262,35.7137,2016-18
249,10.7163,226.8852,35.7018,2016-18
250,10.7021,227.3885,35.6969,2016-18
251,10.8516,227.3337,35.6948,2016-18
252,1.4960,230.7507,35.7853,2016-18
253,1.1674,230.8422,35.7865,2016-18
