Cell,Age,Oxy,Sal,Period
1,4.7870,230.5975,35.4184,2016-18
2,1.6711,232.2097,35.4665,2016-18
3,0.0903,232.7736,35.4978,2016-18
4,0.0564,232.7736,35.4991,2016-18
5,0.0431,232.7719,35.5000,2016-18
6,0.0592,232.7629,35.4997,2016-18
7,0.0471,232.7638,35.4999,2016-18
8,0.0675,232.7534,35.4999,2016-18
9,0.0990,232.7361,35.4999,2016-18
10,0.1611,232.7218,35.4997,2016-18
11,0.2622,232.7479,35.4980,2016-18
12,0.2496,232.7469,35.4989,2016-18
13,0.3065,232.7544,35.4970,2016-18
14,0.5257,232.8305,35.4877,2016-18
15,0.7458,232.8210,35.4781,2016-18
16,1.1640,232.5762,35.4698,2016-18
17,1.4849,232.6138,35.4636,2016-18
18,2.1076,232.4684,35.4529,2016-18
19,1.9335,232.6364,35.4553,2016-18
20,2.6794,232.6676,35.4398,2016-18
21,3.2227,232.7862,35.4280,2016-18
22,3.8153,232.9253,35.4142,2016-18
23,4.3016,233.1635,35.4024,2016-18
24,4.7930,233.4070,35.3893,2016-18
25,5.2938,233.5939,35.3798,2016-18
26,5.7944,233.6886,35.3720,2016-18
27,6.5618,233.9958,35.3535,2016-18
28,7.0725,233.7755,35.3524,2016-18
29,7.3559,233.0150,35.3648,2016-18
30,7.2506,233.3791,35.3596,2016-18
31,9.5223,234.1604,35.3042,2016-18
32,8.6364,234.2805,35.3155,2016-18
33,9.9757,234.1242,35.2933,2016-18
34,10.8837,234.2322,35.2737,2016-18
35,11.0212,234.5468,35.2602,2016-18
36,7.7366,234.2126,35.3220,2016-18
37,10.1831,234.4911,35.2713,2016-18
38,4.6422,233.5817,35.3957,2016-18
39,7.1225,233.9796,35.3433,2016-18
40,8.8679,234.2098,35.3110,2016-18
41,12.6443,234.8279,35.2324,2016-18
42,11.0152,234.5264,35.2719,2016-18
43,13.1149,234.7767,35.2376,2016-18
44,5.5094,230.1831,35.4051,2016-18
45,2.1550,232.1890,35.4525,2016-18
46,1.6368,232.3425,35.4638,2016-18
47,6.7369,230.6927,35.3607,2016-18
48,0.8978,232.6576,35.4775,2016-18
49,0.1066,232.7629,35.4989,2016-18
50,0.1114,232.7495,35.4995,2016-18
51,0.1013,232.7428,35.4998,2016-18
52,0.1498,232.7390,35.4993,2016-18
53,0.2806,232.7538,35.4964,2016-18
54,0.3215,232.7685,35.4958,2016-18
55,0.6476,232.8201,35.4798,2016-18
56,1.1034,232.4633,35.4732,2016-18
57,1.0990,232.5951,35.4703,2016-18
58,1.7653,232.0186,35.4684,2016-18
59,2.1630,232.1157,35.4567,2016-18
60,3.1397,232.4688,35.4321,2016-18
61,2.6836,232.1254,35.4451,2016-18
62,3.5132,232.1941,35.4279,2016-18
63,3.7964,232.5208,35.4183,2016-18
64,4.6758,232.2988,35.4066,2016-18
65,5.1643,232.4475,35.3984,2016-18
66,5.2891,232.4662,35.4010,2016-18
67,5.3930,232.4464,35.4032,2016-18
68,5.9007,232.4417,35.3964,2016-18
69,6.7848,232.6325,35.3785,2016-18
70,8.2275,232.9277,35.3463,2016-18
71,9.8880,233.3505,35.3119,2016-18
72,10.7629,233.8452,35.2867,2016-18
73,9.4115,233.1011,35.3211,2016-18
74,11.6306,234.2722,35.2606,2016-18
75,12.6674,234.5596,35.2325,2016-18
76,13.2745,234.6232,35.2185,2016-18
77,12.9907,234.5034,35.2227,2016-18
78,12.8283,234.6328,35.2219,2016-18
79,11.0727,234.5247,35.2604,2016-18
80,13.3806,235.0685,35.2082,2016-18
81,13.5996,234.9789,35.2082,2016-18
82,13.4976,234.8769,35.2250,2016-18
83,14.5244,235.0473,35.1914,2016-18
84,14.5051,234.9520,35.2011,2016-18
85,14.3519,234.8726,35.2199,2016-18
86,14.2729,234.8225,35.2191,2016-18
87,5.4005,229.9925,35.4175,2016-18
88,2.7334,231.8878,35.4417,2016-18
89,2.0604,232.3780,35.4507,2016-18
90,6.8783,230.2060,35.3701,2016-18
91,5.6894,229.8541,35.4106,2016-18
92,1.5169,232.6192,35.4596,2016-18
93,0.8804,232.7254,35.4759,2016-18
94,0.5748,232.7666,35.4849,2016-18
95,0.1682,232.7468,35.4983,2016-18
96,1.4347,232.7512,35.4574,2016-18
97,0.9762,232.7881,35.4703,2016-18
98,0.2813,232.7169,35.4966,2016-18
99,0.6140,232.7421,35.4845,2016-18
100,0.8305,232.4911,35.4841,2016-18
101,1.1344,232.3176,35.4785,2016-18
102,1.5966,232.1386,35.4698,2016-18
103,1.8030,232.0116,35.4676,2016-18
104,1.8808,231.7576,35.4730,2016-18
105,2.5595,231.8885,35.4545,2016-18
106,2.8693,231.8424,35.4483,2016-18
107,4.2841,232.2098,35.4135,2016-18
108,3.5463,231.9057,35.4346,2016-18
109,4.2471,231.8953,35.4213,2016-18
110,5.4554,232.1359,35.3942,2016-18
111,6.4310,232.4061,35.3707,2016-18
112,6.9708,232.5069,35.3663,2016-18
113,7.1431,232.5363,35.3678,2016-18
114,6.8505,232.4481,35.3775,2016-18
115,7.2262,232.5691,35.3690,2016-18
116,8.6380,232.8763,35.3357,2016-18
117,11.1089,233.6516,35.2800,2016-18
118,11.9299,233.8889,35.2602,2016-18
119,12.2527,234.2390,35.2477,2016-18
120,10.1831,233.3546,35.3000,2016-18
121,11.0545,233.5906,35.2794,2016-18
122,12.9740,234.4411,35.2249,2016-18
123,9.6246,233.2737,35.3073,2016-18
124,10.2422,233.4926,35.2930,2016-18
125,13.9043,234.7541,35.1971,2016-18
126,13.7039,234.7713,35.2034,2016-18
127,13.9231,235.1225,35.1918,2016-18
128,14.5492,235.1687,35.1778,2016-18
129,14.3651,235.0645,35.1863,2016-18
130,14.8129,235.1552,35.1773,2016-18
131,14.9445,234.9660,35.1920,2016-18
132,14.8374,234.8473,35.2027,2016-18
