Cell,Age,Oxy,Sal,Hypoxia,Period
19337,90.9594,5.4546,39.2613,0.0000,2016-18
19338,90.8998,5.3006,39.2550,0.0000,2016-18
19339,90.8531,5.0917,39.2481,0.0000,2016-18
19646,90.9818,5.4676,39.2636,0.0000,2016-18
19647,90.9328,5.3041,39.2570,0.0000,2016-18
19648,90.8856,5.1032,39.2491,0.0000,2016-18
19922,90.9897,5.4999,39.2645,0.0000,2016-18
19923,90.9463,5.3328,39.2574,0.0000,2016-18
19924,90.9021,5.1373,39.2493,0.0000,2016-18
20181,90.9837,5.5466,39.2643,0.0000,2016-18
20182,90.9448,5.3815,39.2568,0.0000,2016-18
20183,90.9051,5.1927,39.2484,0.0000,2016-18
20420,90.9619,5.5927,39.2622,0.0000,2016-18
20421,90.9269,5.4319,39.2546,0.0000,2016-18
20422,90.8906,5.2484,39.2461,0.0000,2016-18
20434,126.4750,14.9925,38.1318,50.0000,2016-18
20649,90.9278,5.6383,39.2586,0.0000,2016-18
20650,90.8961,5.4798,39.2512,0.0000,2016-18
20651,90.8631,5.3027,39.2428,0.0000,2016-18
20663,126.4419,15.4324,38.1192,50.0000,2016-18
20681,121.3376,11.9623,36.5150,48.2143,2016-18
20843,90.9632,15.5955,39.0273,41.0714,2016-18
20844,91.1691,15.9318,39.0389,39.2857,2016-18
20845,91.1844,15.9759,39.0234,33.9286,2016-18
20853,90.8866,5.6828,39.2544,0.0000,2016-18
20854,90.8570,5.5240,39.2469,0.0000,2016-18
20855,90.8263,5.3532,39.2386,0.0000,2016-18
20867,126.4014,15.6548,38.1052,50.0000,2016-18
20881,126.2662,15.3632,37.8440,28.5714,2016-18
20882,121.2956,14.1923,36.5187,48.2143,2016-18
21022,90.5660,14.3377,38.7172,41.0714,2016-18
21023,90.7909,11.6115,38.8473,26.7857,2016-18
21024,91.1776,14.9759,39.0116,28.5714,2016-18
21029,90.8316,5.7178,39.2482,0.0000,2016-18
21030,90.8075,5.5652,39.2412,0.0000,2016-18
21031,90.7831,5.4006,39.2326,0.0000,2016-18
21044,126.3019,15.8089,38.0744,48.2143,2016-18
21052,126.1070,15.4367,37.8039,28.5714,2016-18
21053,121.1414,15.5106,36.4872,48.2143,2016-18
21169,90.0924,5.3008,38.2889,23.2143,2016-18
21170,90.2039,5.3140,38.4216,16.0714,2016-18
21171,91.1347,12.4541,38.9995,26.7857,2016-18
21177,90.7587,5.7417,39.2376,0.0000,2016-18
