Cell,Age,Oxy,Sal,Hypoxia,Period
1,9.6994,7.5863,35.1769,0.0000,2016-18
2,5.9649,7.4591,35.2640,0.0000,2016-18
3,0.2817,7.2714,35.3940,0.0000,2016-18
4,0.1222,7.2647,35.3983,0.0000,2016-18
5,0.0682,7.2630,35.3994,0.0000,2016-18
6,0.0997,7.2626,35.3992,0.0000,2016-18
7,0.1577,7.2616,35.3987,0.0000,2016-18
8,0.6692,7.2641,35.3974,0.0000,2016-18
9,1.8314,7.2770,35.3892,0.0000,2016-18
10,2.3774,7.2840,35.3847,0.0000,2016-18
11,2.6316,7.2919,35.3827,0.0000,2016-18
12,1.9285,7.2881,35.3893,0.0000,2016-18
13,2.4096,7.3023,35.3830,0.0000,2016-18
14,2.7197,7.3115,35.3828,0.0000,2016-18
15,2.9091,7.3213,35.3765,0.0000,2016-18
16,2.8961,7.3377,35.3741,0.0000,2016-18
17,3.1501,7.3467,35.3735,0.0000,2016-18
18,3.6791,7.3695,35.3648,0.0000,2016-18
19,3.1346,7.3563,35.3720,0.0000,2016-18
20,3.6586,7.3845,35.3656,0.0000,2016-18
21,4.0169,7.3959,35.3656,0.0000,2016-18
22,4.0278,7.3960,35.3661,0.0000,2016-18
23,3.3410,7.3656,35.3758,0.0000,2016-18
24,3.5072,7.3541,35.3740,0.0000,2016-18
25,3.7289,7.3530,35.3720,0.0000,2016-18
26,3.7540,7.3556,35.3717,0.0000,2016-18
27,3.4661,7.3606,35.3741,0.0000,2016-18
28,4.0316,7.4000,35.3699,0.0000,2016-18
29,4.7806,7.4315,35.3661,0.0000,2016-18
30,4.3923,7.4153,35.3701,0.0000,2016-18
31,5.4221,7.4621,35.3640,0.0000,2016-18
32,4.9711,7.4426,35.3666,0.0000,2016-18
33,5.1339,7.4502,35.3700,0.0000,2016-18
34,5.3986,7.4615,35.3668,0.0000,2016-18
35,4.2518,7.4039,35.3713,0.0000,2016-18
36,4.7013,7.4188,35.3644,0.0000,2016-18
37,5.5015,7.4524,35.3576,0.0000,2016-18
38,5.0046,7.4399,35.3592,0.0000,2016-18
39,5.5741,7.4653,35.3546,0.0000,2016-18
40,5.4465,7.4633,35.3482,0.0000,2016-18
41,5.6659,7.4743,35.3457,0.0000,2016-18
42,4.7384,7.4403,35.3526,0.0000,2016-18
43,5.1066,7.4603,35.3504,0.0000,2016-18
44,10.0890,7.6002,35.1649,0.0000,2016-18
45,6.8947,7.4882,35.2419,0.0000,2016-18
46,5.0132,7.4254,35.2853,0.0000,2016-18
47,9.6198,7.5880,35.1761,0.0000,2016-18
48,2.3130,7.3338,35.3471,0.0000,2016-18
49,0.1761,7.2643,35.3984,0.0000,2016-18
50,0.2317,7.2627,35.3978,0.0000,2016-18
51,0.4275,7.2619,35.3981,0.0000,2016-18
52,2.5558,7.2882,35.3778,0.0000,2016-18
53,3.2838,7.3004,35.3696,0.0000,2016-18
54,2.8270,7.3013,35.3794,0.0000,2016-18
55,2.8699,7.3094,35.3790,0.0000,2016-18
56,3.9151,7.3385,35.3573,0.0000,2016-18
57,3.5434,7.3404,35.3639,0.0000,2016-18
58,3.8019,7.3600,35.3602,0.0000,2016-18
59,4.1622,7.3814,35.3595,0.0000,2016-18
60,4.0737,7.3949,35.3652,0.0000,2016-18
61,4.5035,7.3899,35.3573,0.0000,2016-18
62,4.1872,7.3891,35.3643,0.0000,2016-18
63,4.4956,7.4175,35.3566,0.0000,2016-18
64,4.6491,7.4232,35.3576,0.0000,2016-18
65,4.3856,7.4076,35.3634,0.0000,2016-18
66,4.3803,7.3997,35.3658,0.0000,2016-18
67,4.4369,7.4009,35.3646,0.0000,2016-18
68,4.4668,7.4052,35.3607,0.0000,2016-18
69,4.5981,7.4122,35.3576,0.0000,2016-18
70,4.9545,7.4422,35.3666,0.0000,2016-18
71,5.5792,7.4701,35.3608,0.0000,2016-18
72,5.7472,7.4783,35.3641,0.0000,2016-18
73,5.3650,7.4611,35.3621,0.0000,2016-18
74,5.7181,7.4778,35.3643,0.0000,2016-18
75,5.8500,7.4839,35.3617,0.0000,2016-18
76,5.8257,7.4794,35.3608,0.0000,2016-18
77,5.6317,7.4640,35.3626,0.0000,2016-18
78,6.0248,7.4820,35.3565,0.0000,2016-18
79,6.2106,7.4960,35.3501,0.0000,2016-18
80,6.3446,7.5041,35.3468,0.0000,2016-18
81,6.2468,7.5016,35.3442,0.0000,2016-18
82,5.5630,7.4792,35.3455,0.0000,2016-18
83,6.3241,7.5081,35.3413,0.0000,2016-18
84,5.9944,7.4982,35.3439,0.0000,2016-18
85,4.9714,7.4677,35.3583,0.0000,2016-18
86,5.3925,7.4799,35.3541,0.0000,2016-18
87,10.7504,7.6235,35.1354,0.0000,2016-18
88,8.2152,7.5245,35.2129,0.0000,2016-18
89,5.9476,7.4523,35.2649,0.0000,2016-18
90,10.3791,7.6136,35.1549,0.0000,2016-18
91,11.0551,7.6357,35.1265,0.0000,2016-18
92,4.4403,7.4008,35.2984,0.0000,2016-18
93,1.7898,7.3151,35.3609,0.0000,2016-18
94,1.4157,7.2931,35.3762,0.0000,2016-18
95,1.0930,7.2725,35.3903,0.0000,2016-18
96,3.0351,7.3536,35.3315,0.0000,2016-18
97,1.7598,7.3123,35.3618,0.0000,2016-18
98,3.2876,7.3051,35.3746,0.0000,2016-18
99,3.2652,7.3071,35.3721,0.0000,2016-18
100,3.7490,7.3175,35.3659,0.0000,2016-18
101,4.5183,7.3413,35.3529,0.0000,2016-18
102,3.9982,7.3521,35.3554,0.0000,2016-18
103,3.8279,7.3560,35.3590,0.0000,2016-18
104,4.8531,7.3619,35.3467,0.0000,2016-18
105,4.8495,7.3812,35.3579,0.0000,2016-18
106,4.8686,7.3998,35.3538,0.0000,2016-18
107,4.7058,7.4120,35.3602,0.0000,2016-18
108,4.9449,7.4124,35.3513,0.0000,2016-18
109,4.8291,7.4176,35.3521,0.0000,2016-18
110,5.0436,7.4392,35.3494,0.0000,2016-18
111,4.9567,7.4316,35.3559,0.0000,2016-18
112,4.8257,7.4279,35.3596,0.0000,2016-18
