Cell,Age,Oxy,Sal,Hypoxia,Period
1,4.2696,7.2803,35.4638,0.0000,2016-18
2,3.4010,7.3068,35.4689,0.0000,2016-18
3,2.8234,7.3244,35.4735,0.0000,2016-18
4,1.5155,7.3770,35.4731,0.0000,2016-18
5,1.6445,7.3987,35.4513,0.0000,2016-18
6,0.5260,7.3972,35.4872,0.0000,2016-18
7,0.2540,7.3976,35.4947,0.0000,2016-18
8,0.2705,7.3990,35.4947,0.0000,2016-18
9,0.4201,7.4022,35.4909,0.0000,2016-18
10,0.7804,7.4063,35.4833,0.0000,2016-18
11,0.9815,7.4063,35.4793,0.0000,2016-18
12,0.7193,7.4059,35.4851,0.0000,2016-18
13,1.0024,7.4093,35.4785,0.0000,2016-18
14,1.2516,7.4101,35.4730,0.0000,2016-18
15,1.2041,7.4083,35.4750,0.0000,2016-18
16,1.1399,7.4106,35.4740,0.0000,2016-18
17,1.3004,7.4121,35.4721,0.0000,2016-18
18,1.7274,7.4146,35.4602,0.0000,2016-18
19,1.2396,7.4104,35.4720,0.0000,2016-18
20,1.6026,7.4104,35.4659,0.0000,2016-18
21,1.7907,7.4115,35.4597,0.0000,2016-18
22,1.8024,7.4122,35.4598,0.0000,2016-18
23,1.7661,7.4122,35.4619,0.0000,2016-18
24,1.7592,7.4124,35.4630,0.0000,2016-18
25,1.8026,7.4121,35.4604,0.0000,2016-18
26,1.8634,7.4111,35.4602,0.0000,2016-18
27,1.7788,7.4123,35.4630,0.0000,2016-18
28,1.7938,7.4091,35.4630,0.0000,2016-18
29,2.3017,7.4141,35.4502,0.0000,2016-18
30,1.6537,7.4057,35.4668,0.0000,2016-18
31,1.7566,7.4062,35.4653,0.0000,2016-18
32,1.3296,7.4025,35.4753,0.0000,2016-18
33,1.5618,7.4043,35.4658,0.0000,2016-18
34,2.2337,7.4095,35.4514,0.0000,2016-18
35,1.7054,7.4026,35.4639,0.0000,2016-18
36,0.5813,7.3983,35.4875,0.0000,2016-18
37,1.6888,7.4028,35.4631,0.0000,2016-18
38,0.8288,7.4007,35.4843,0.0000,2016-18
39,1.7073,7.4083,35.4647,0.0000,2016-18
40,4.4668,7.4240,35.4114,0.0000,2016-18
41,5.9072,7.4209,35.3927,0.0000,2016-18
42,4.7177,7.4111,35.4209,0.0000,2016-18
43,5.5426,7.3812,35.4270,0.0000,2016-18
44,4.5847,7.2674,35.4559,0.0000,2016-18
45,3.4784,7.3021,35.4677,0.0000,2016-18
46,3.0429,7.3189,35.4690,0.0000,2016-18
47,5.2739,7.2514,35.4484,0.0000,2016-18
48,2.3447,7.3503,35.4670,0.0000,2016-18
49,1.7004,7.3730,35.4717,0.0000,2016-18
50,1.1631,7.3950,35.4764,0.0000,2016-18
51,0.4670,7.3990,35.4902,0.0000,2016-18
52,1.1804,7.4057,35.4748,0.0000,2016-18
53,1.7157,7.4055,35.4653,0.0000,2016-18
54,1.3946,7.4071,35.4705,0.0000,2016-18
55,1.8763,7.4077,35.4613,0.0000,2016-18
56,2.5084,7.4073,35.4464,0.0000,2016-18
57,1.9409,7.4109,35.4577,0.0000,2016-18
58,1.9148,7.4154,35.4536,0.0000,2016-18
59,2.3030,7.4160,35.4478,0.0000,2016-18
60,2.5353,7.4166,35.4399,0.0000,2016-18
61,2.8507,7.4166,35.4345,0.0000,2016-18
62,3.2004,7.4167,35.4279,0.0000,2016-18
63,2.8486,7.4155,35.4333,0.0000,2016-18
64,2.9849,7.4142,35.4319,0.0000,2016-18
65,2.9797,7.4131,35.4323,0.0000,2016-18
66,2.9620,7.4120,35.4326,0.0000,2016-18
67,2.9760,7.4145,35.4316,0.0000,2016-18
68,3.0272,7.4169,35.4316,0.0000,2016-18
69,3.0405,7.4204,35.4279,0.0000,2016-18
70,3.0853,7.4181,35.4287,0.0000,2016-18
71,3.3773,7.4146,35.4199,0.0000,2016-18
72,2.6672,7.4108,35.4446,0.0000,2016-18
73,4.1006,7.4141,35.4028,0.0000,2016-18
74,2.8889,7.4133,35.4388,0.0000,2016-18
75,4.0525,7.4169,35.4109,0.0000,2016-18
76,4.0458,7.4223,35.4071,0.0000,2016-18
77,3.1012,7.4131,35.4299,0.0000,2016-18
78,3.2251,7.4153,35.4271,0.0000,2016-18
79,3.0928,7.4165,35.4356,0.0000,2016-18
80,5.1859,7.4007,35.4064,0.0000,2016-18
81,5.9270,7.4017,35.3943,0.0000,2016-18
82,5.4216,7.3463,35.4262,0.0000,2016-18
83,5.8638,7.3225,35.4154,0.0000,2016-18
84,5.5014,7.3179,35.4215,0.0000,2016-18
85,4.5692,7.3427,35.4466,0.0000,2016-18
86,4.9617,7.3154,35.4340,0.0000,2016-18
87,4.6144,7.2625,35.4536,0.0000,2016-18
88,3.5676,7.2932,35.4695,0.0000,2016-18
89,3.2647,7.3066,35.4710,0.0000,2016-18
90,5.6230,7.2338,35.4425,0.0000,2016-18
91,4.8212,7.2560,35.4498,0.0000,2016-18
92,2.9175,7.3335,35.4597,0.0000,2016-18
93,2.3897,7.3462,35.4669,0.0000,2016-18
94,1.9781,7.3660,35.4689,0.0000,2016-18
95,1.5453,7.3860,35.4715,0.0000,2016-18
96,2.9438,7.3297,35.4603,0.0000,2016-18
97,2.7532,7.3358,35.4608,0.0000,2016-18
98,2.3806,7.3960,35.4527,0.0000,2016-18
99,2.5179,7.3999,35.4500,0.0000,2016-18
