Cell,Age,Oxy,Sal,Hypoxia,Period
21795,80.3864,1.1610,33.6210,19.6429,2016-18
21810,79.9304,2.2423,33.6974,3.5714,2016-18
21811,78.6445,5.6610,34.0081,0.0000,2016-18
21812,79.5003,3.2565,33.7389,1.7857,2016-18
21827,79.4934,3.3479,33.7766,0.0000,2016-18
21828,78.5843,5.6748,34.0019,0.0000,2016-18
21829,79.1347,4.2542,33.8137,0.0000,2016-18
21830,78.7323,5.5397,34.0013,0.0000,2016-18
21831,78.6594,5.5058,34.0007,0.0000,2016-18
21832,79.2278,4.0031,33.7573,0.0000,2016-18
21833,78.9321,4.8356,33.8151,0.0000,2016-18
21848,79.1137,4.3750,33.8452,0.0000,2016-18
21849,78.5192,5.8294,33.9934,0.0000,2016-18
21850,78.8620,5.0206,33.8665,0.0000,2016-18
21851,78.6178,5.5704,34.0031,0.0000,2016-18
21854,78.6826,5.4388,33.9930,0.0000,2016-18
21855,78.6445,5.5006,33.9908,0.0000,2016-18
21867,78.6131,5.4764,33.9849,0.0000,2016-18
21868,78.5774,5.5884,34.0002,0.0000,2016-18
21871,78.7581,5.2955,33.9061,0.0000,2016-18
21872,78.4594,5.9954,33.9804,0.0000,2016-18
21873,78.6548,5.5734,33.9022,0.0000,2016-18
21874,78.5808,5.6484,34.0057,0.0000,2016-18
21889,78.5320,5.8045,34.0137,0.0000,2016-18
21890,78.5398,5.6910,34.0097,0.0000,2016-18
21891,78.5189,5.8330,34.0153,0.0000,2016-18
21906,78.4882,5.9046,34.0057,0.0000,2016-18
21907,78.5050,5.7785,34.0126,0.0000,2016-18
21922,78.4444,5.9905,34.0052,0.0000,2016-18
21923,78.4600,5.8637,34.0154,0.0000,2016-18
21936,78.4041,6.0538,34.0033,0.0000,2016-18
21937,78.4173,5.9345,34.0155,0.0000,2016-18
21950,78.3652,6.0991,33.9968,0.0000,2016-18
21951,78.3707,6.0013,34.0103,0.0000,2016-18
21965,78.3293,6.1424,33.9798,0.0000,2016-18
21966,78.2936,6.0768,33.9791,0.0000,2016-18
21982,78.3015,6.1580,33.9661,0.0000,2016-18
21983,78.2593,6.1402,33.9623,0.0000,2016-18
21998,78.2696,6.1864,33.9477,0.0000,2016-18
21999,78.2253,6.2307,33.9419,0.0000,2016-18
22013,78.2381,6.2384,33.9238,0.0000,2016-18
22014,78.1936,6.3365,33.9153,0.0000,2016-18
22028,78.2150,6.2964,33.8997,0.0000,2016-18
22029,78.1708,6.4137,33.8901,0.0000,2016-18
22031,75.7146,7.2611,32.0060,0.0000,2016-18
22032,76.1310,7.3282,32.1971,0.0000,2016-18
22033,76.4767,7.3711,32.3899,0.0000,2016-18
22034,76.9139,7.3537,32.6353,0.0000,2016-18
22043,78.2015,6.3628,33.8765,0.0000,2016-18
22044,78.1599,6.4770,33.8679,0.0000,2016-18
22046,78.3918,4.2832,32.6437,7.1429,2016-18
22047,77.5323,5.4395,32.4665,1.7857,2016-18
22048,79.8913,2.6708,33.0189,23.2143,2016-18
22049,77.0234,6.3637,32.4064,0.0000,2016-18
22050,76.9121,7.0899,32.5127,0.0000,2016-18
22057,78.2008,6.4325,33.8584,0.0000,2016-18
22058,78.1633,6.5397,33.8508,0.0000,2016-18
22060,78.9781,3.4467,32.7821,14.2857,2016-18
22061,78.2713,4.4024,32.6252,3.5714,2016-18
22062,79.7164,2.6863,32.9797,23.2143,2016-18
22063,77.6304,5.4193,32.5077,0.0000,2016-18
22065,79.8730,2.5296,32.9858,26.7857,2016-18
22066,77.1537,6.5420,32.4868,0.0000,2016-18
22071,78.1948,6.4892,33.8381,0.0000,2016-18
22072,78.1032,6.5913,33.7999,0.0000,2016-18
22074,78.5261,3.7853,32.6492,8.9286,2016-18
22075,78.1640,4.5314,32.6007,3.5714,2016-18
22076,77.6857,5.3879,32.5168,0.0000,2016-18
22077,77.2142,6.4629,32.4786,0.0000,2016-18
22084,78.2080,6.5191,33.8300,0.0000,2016-18
22085,78.0693,6.6230,33.7685,0.0000,2016-18
22087,78.4605,3.9559,32.6592,7.1429,2016-18
22088,78.1160,4.6700,32.6008,3.5714,2016-18
22089,77.7028,5.4393,32.5255,0.0000,2016-18
22090,77.2638,6.4596,32.4789,0.0000,2016-18
22097,78.2203,6.5640,33.8183,0.0000,2016-18
22098,78.1075,6.6289,33.7733,0.0000,2016-18
22100,80.4957,5.1457,33.6103,16.0714,2016-18
22101,80.4715,5.8271,33.6526,12.5000,2016-18
22102,80.5474,6.3499,33.7214,12.5000,2016-18
22103,80.5384,6.8327,33.7519,8.9286,2016-18
22110,78.1160,6.6268,33.7522,0.0000,2016-18
22111,78.1365,6.6428,33.7714,0.0000,2016-18
22113,81.1209,6.1642,33.9483,12.5000,2016-18
22114,81.0212,6.6591,34.0110,8.9286,2016-18
22115,80.9853,6.8740,34.0135,3.5714,2016-18
22116,80.8870,7.0884,33.9908,1.7857,2016-18
22123,77.9372,6.6788,33.6575,0.0000,2016-18
22124,78.1538,6.6586,33.7672,0.0000,2016-18
22126,80.5817,6.6367,33.9682,7.1429,2016-18
22127,79.8652,6.8468,33.9114,7.1429,2016-18
22128,79.3681,6.8110,33.8207,0.0000,2016-18
22129,78.9890,6.7875,33.7936,0.0000,2016-18
