Cell,Age,Oxy,Sal,Period
1,4.4229,231.8504,35.3771,2016-18
2,2.5365,230.7553,35.4386,2016-18
3,1.9420,230.6743,35.4539,2016-18
4,0.5085,230.3118,35.4913,2016-18
5,0.3017,230.3689,35.4966,2016-18
6,0.0913,230.5594,35.4978,2016-18
7,0.0140,230.5608,35.4999,2016-18
8,0.0551,230.5540,35.4986,2016-18
9,0.0351,230.5521,35.4987,2016-18
10,0.1297,230.5471,35.4965,2016-18
11,0.2396,230.4663,35.4956,2016-18
12,0.1052,230.5256,35.4978,2016-18
13,0.3947,230.3330,35.4977,2016-18
14,1.0152,230.1557,35.4968,2016-18
15,0.7335,230.3051,35.4960,2016-18
16,0.4619,230.5500,35.4958,2016-18
17,0.4540,230.5911,35.4969,2016-18
18,1.1654,230.8346,35.5032,2016-18
19,0.6970,230.6066,35.5025,2016-18
20,0.8623,230.8180,35.4932,2016-18
21,1.1656,231.0281,35.4987,2016-18
22,1.3463,231.2771,35.4950,2016-18
23,1.8243,231.7543,35.4943,2016-18
24,2.5308,232.4761,35.4805,2016-18
25,3.5873,233.4759,35.4639,2016-18
26,4.6413,234.3648,35.4539,2016-18
27,5.5880,235.1186,35.4341,2016-18
28,5.6967,234.9857,35.4289,2016-18
29,7.7860,236.5219,35.3951,2016-18
30,6.7246,235.5664,35.4064,2016-18
31,6.1178,234.9566,35.4090,2016-18
32,3.1159,232.6281,35.4524,2016-18
33,3.8076,233.0490,35.4371,2016-18
34,6.5861,235.1302,35.3964,2016-18
35,7.3081,235.3295,35.3731,2016-18
36,4.3580,233.2692,35.4212,2016-18
37,5.6338,234.0454,35.3985,2016-18
38,2.8907,232.3582,35.4476,2016-18
39,4.6105,233.2806,35.4172,2016-18
40,4.9078,233.3474,35.4142,2016-18
41,8.9280,235.7087,35.3479,2016-18
42,8.4169,235.2748,35.3559,2016-18
43,11.9691,237.1894,35.2956,2016-18
44,4.1293,231.4680,35.3866,2016-18
45,1.9791,230.2615,35.4578,2016-18
46,1.7371,230.2502,35.4649,2016-18
47,6.1422,232.7069,35.3165,2016-18
48,1.0231,229.9466,35.4873,2016-18
49,0.4468,230.4072,35.4944,2016-18
50,0.2731,230.5533,35.4927,2016-18
51,0.1530,230.5578,35.4957,2016-18
52,0.2760,230.4741,35.4949,2016-18
53,0.8921,229.9853,35.4941,2016-18
54,0.7036,230.2075,35.4949,2016-18
55,1.4868,230.0856,35.4979,2016-18
56,1.5937,230.4478,35.4904,2016-18
57,1.1549,230.2850,35.4955,2016-18
58,1.1840,230.5047,35.4932,2016-18
59,1.5609,231.0111,35.4981,2016-18
60,1.7360,231.4519,35.4915,2016-18
61,1.9841,231.4535,35.4957,2016-18
62,2.0846,231.7703,35.4917,2016-18
63,2.1054,231.9212,35.5018,2016-18
64,2.4399,232.3914,35.4994,2016-18
65,3.0619,233.1328,35.4877,2016-18
66,3.8841,233.9874,35.4700,2016-18
67,4.9231,234.8594,35.4489,2016-18
68,5.4474,235.2581,35.4399,2016-18
69,6.4139,235.9501,35.4172,2016-18
70,7.1451,236.3723,35.4021,2016-18
71,8.8013,237.2789,35.3736,2016-18
72,8.6676,236.9292,35.3752,2016-18
73,7.8188,236.9256,35.3912,2016-18
74,8.9224,236.9704,35.3682,2016-18
75,10.0447,237.7201,35.3446,2016-18
76,10.4769,237.7860,35.3386,2016-18
77,9.9592,237.1815,35.3398,2016-18
78,10.8843,237.2951,35.3215,2016-18
79,9.5704,236.3988,35.3366,2016-18
80,11.7264,237.7367,35.3017,2016-18
81,12.5473,238.2242,35.2857,2016-18
82,12.5013,237.7975,35.2820,2016-18
83,14.3513,239.3806,35.2491,2016-18
84,15.1394,239.8291,35.2327,2016-18
85,15.5250,239.3142,35.2335,2016-18
86,15.1096,239.3199,35.2357,2016-18
87,2.9748,230.6496,35.4269,2016-18
88,1.8310,230.0283,35.4647,2016-18
89,1.4699,229.9531,35.4746,2016-18
90,6.1023,232.4539,35.3214,2016-18
91,4.2283,231.2350,35.3863,2016-18
92,1.2440,229.8185,35.4833,2016-18
93,1.0132,229.9007,35.4936,2016-18
94,0.9770,229.9696,35.4931,2016-18
95,0.8336,230.0336,35.4960,2016-18
96,1.2712,229.7628,35.4845,2016-18
97,1.1968,229.7483,35.4875,2016-18
98,1.0726,229.8302,35.4945,2016-18
99,1.3944,229.7867,35.5008,2016-18
100,1.2271,229.7700,35.4924,2016-18
101,1.5629,230.1797,35.4961,2016-18
102,1.8787,230.5608,35.4919,2016-18
103,1.7187,230.5493,35.4983,2016-18
104,1.8521,230.3355,35.4937,2016-18
105,1.9011,230.6838,35.4963,2016-18
106,2.1799,231.2731,35.4973,2016-18
107,2.5048,232.2106,35.4948,2016-18
108,2.4216,231.4052,35.5014,2016-18
109,2.6546,232.1453,35.4888,2016-18
110,2.9200,232.8383,35.4956,2016-18
111,3.5533,233.6586,35.4805,2016-18
112,4.3395,234.4802,35.4585,2016-18
113,5.3879,235.3080,35.4381,2016-18
114,5.4840,235.4118,35.4302,2016-18
115,6.6176,236.1889,35.4114,2016-18
116,6.9360,236.4241,35.4064,2016-18
117,9.3807,237.6020,35.3559,2016-18
118,10.5954,238.0877,35.3340,2016-18
119,9.8617,237.6257,35.3503,2016-18
120,8.2535,237.1708,35.3777,2016-18
121,8.8738,237.4070,35.3629,2016-18
122,11.1954,238.3352,35.3272,2016-18
123,6.7319,236.3209,35.4114,2016-18
124,7.8121,236.8763,35.3890,2016-18
125,11.6947,238.4566,35.3094,2016-18
126,11.6130,238.4423,35.3094,2016-18
127,12.1027,238.5622,35.3005,2016-18
128,13.3613,239.3154,35.2693,2016-18
129,13.6317,239.2983,35.2638,2016-18
130,14.6816,239.8789,35.2433,2016-18
131,16.3964,240.5956,35.2051,2016-18
132,16.8729,240.7691,35.1982,2016-18
133,15.6139,240.2212,35.2182,2016-18
134,15.6079,240.4076,35.2218,2016-18
135,18.1416,240.9647,35.1843,2016-18
136,17.3537,240.7245,35.1938,2016-18
137,18.1294,241.4733,35.1753,2016-18
138,2.3734,230.3031,35.4464,2016-18
139,1.7792,229.9300,35.4668,2016-18
140,1.6239,229.8493,35.4726,2016-18
141,2.3861,230.2121,35.4441,2016-18
142,2.0096,230.0039,35.4575,2016-18
143,5.7659,232.0639,35.3370,2016-18
144,3.7815,230.8461,35.4039,2016-18
145,2.6829,230.3153,35.4351,2016-18
146,1.3059,229.7400,35.4806,2016-18
147,1.2126,229.8501,35.4860,2016-18
148,1.2560,229.8668,35.4840,2016-18
149,1.4790,229.6337,35.4839,2016-18
150,1.6674,229.8186,35.4699,2016-18
151,1.5462,229.9450,35.4902,2016-18
152,1.7083,229.9007,35.4808,2016-18
153,1.8881,230.1256,35.4835,2016-18
154,2.1043,230.6273,35.4872,2016-18
155,2.2233,230.5241,35.4811,2016-18
156,2.5546,231.2961,35.4887,2016-18
157,2.9371,232.2953,35.4925,2016-18
158,3.1524,232.9202,35.4878,2016-18
159,2.8103,231.6518,35.4897,2016-18
160,3.5131,233.4158,35.4818,2016-18
161,3.8030,233.9091,35.4786,2016-18
162,4.1945,234.3297,35.4704,2016-18
163,4.5445,234.7182,35.4611,2016-18
164,5.1471,235.2789,35.4447,2016-18
165,6.0127,235.8377,35.4257,2016-18
166,5.7336,235.6788,35.4288,2016-18
167,6.2970,236.0573,35.4191,2016-18
168,10.0478,237.9634,35.3392,2016-18
169,11.8373,238.6535,35.2966,2016-18
170,10.3424,237.9498,35.3389,2016-18
171,11.8043,238.5243,35.3032,2016-18
172,7.4214,236.6235,35.3974,2016-18
173,8.3081,237.0869,35.3764,2016-18
174,9.0171,237.2929,35.3658,2016-18
175,12.6061,238.8030,35.2851,2016-18
176,6.1859,235.9219,35.4196,2016-18
177,6.8492,236.2590,35.4086,2016-18
178,14.4112,239.9175,35.2413,2016-18
179,14.8069,240.1036,35.2343,2016-18
