Cell,Age,Oxy,Sal,Period
1,9.6994,237.0709,35.1769,2016-18
2,5.9649,233.0958,35.2640,2016-18
3,0.2817,227.2318,35.3940,2016-18
4,0.1222,227.0210,35.3983,2016-18
5,0.0682,226.9690,35.3994,2016-18
6,0.0997,226.9555,35.3992,2016-18
7,0.1577,226.9235,35.3987,2016-18
8,0.6692,227.0024,35.3974,2016-18
9,1.8314,227.4071,35.3892,2016-18
10,2.3774,227.6237,35.3847,2016-18
11,2.6316,227.8716,35.3827,2016-18
12,1.9285,227.7524,35.3893,2016-18
13,2.4096,228.1962,35.3830,2016-18
14,2.7197,228.4838,35.3828,2016-18
15,2.9091,228.7917,35.3765,2016-18
16,2.8961,229.3016,35.3741,2016-18
17,3.1501,229.5854,35.3735,2016-18
18,3.6791,230.2955,35.3648,2016-18
19,3.1346,229.8830,35.3720,2016-18
20,3.6586,230.7656,35.3656,2016-18
21,4.0169,231.1223,35.3656,2016-18
22,4.0278,231.1245,35.3661,2016-18
23,3.3410,230.1758,35.3758,2016-18
24,3.5072,229.8162,35.3740,2016-18
25,3.7289,229.7815,35.3720,2016-18
26,3.7540,229.8631,35.3717,2016-18
27,3.4661,230.0188,35.3741,2016-18
28,4.0316,231.2486,35.3699,2016-18
29,4.7806,232.2351,35.3661,2016-18
30,4.3923,231.7285,35.3701,2016-18
31,5.4221,233.1899,35.3640,2016-18
32,4.9711,232.5805,35.3666,2016-18
33,5.1339,232.8193,35.3700,2016-18
34,5.3986,233.1732,35.3668,2016-18
35,4.2518,231.3730,35.3713,2016-18
36,4.7013,231.8376,35.3644,2016-18
37,5.5015,232.8884,35.3576,2016-18
38,5.0046,232.4957,35.3592,2016-18
39,5.5741,233.2895,35.3546,2016-18
40,5.4465,233.2279,35.3482,2016-18
41,5.6659,233.5720,35.3457,2016-18
42,4.7384,232.5093,35.3526,2016-18
43,5.1066,233.1347,35.3504,2016-18
44,10.0890,237.5061,35.1649,2016-18
45,6.8947,234.0051,35.2419,2016-18
46,5.0132,232.0439,35.2853,2016-18
47,9.6198,237.1241,35.1761,2016-18
48,2.3130,229.1806,35.3471,2016-18
49,0.1761,227.0094,35.3984,2016-18
50,0.2317,226.9585,35.3978,2016-18
51,0.4275,226.9358,35.3981,2016-18
52,2.5558,227.7558,35.3778,2016-18
53,3.2838,228.1373,35.3696,2016-18
54,2.8270,228.1651,35.3794,2016-18
55,2.8699,228.4188,35.3790,2016-18
56,3.9151,229.3289,35.3573,2016-18
57,3.5434,229.3884,35.3639,2016-18
58,3.8019,229.9992,35.3602,2016-18
59,4.1622,230.6685,35.3595,2016-18
60,4.0737,231.0909,35.3652,2016-18
61,4.5035,230.9331,35.3573,2016-18
62,4.1872,230.9079,35.3643,2016-18
63,4.4956,231.7954,35.3566,2016-18
64,4.6491,231.9744,35.3576,2016-18
65,4.3856,231.4876,35.3634,2016-18
66,4.3803,231.2422,35.3658,2016-18
67,4.4369,231.2773,35.3646,2016-18
68,4.4668,231.4115,35.3607,2016-18
69,4.5981,231.6319,35.3576,2016-18
70,4.9545,232.5673,35.3666,2016-18
71,5.5792,233.4415,35.3608,2016-18
72,5.7472,233.6960,35.3641,2016-18
73,5.3650,233.1602,35.3621,2016-18
74,5.7181,233.6819,35.3643,2016-18
75,5.8500,233.8716,35.3617,2016-18
76,5.8257,233.7307,35.3608,2016-18
77,5.6317,233.2487,35.3626,2016-18
78,6.0248,233.8115,35.3565,2016-18
79,6.2106,234.2502,35.3501,2016-18
80,6.3446,234.5044,35.3468,2016-18
81,6.2468,234.4245,35.3442,2016-18
82,5.5630,233.7245,35.3455,2016-18
83,6.3241,234.6290,35.3413,2016-18
84,5.9944,234.3194,35.3439,2016-18
85,4.9714,233.3665,35.3583,2016-18
86,5.3925,233.7483,35.3541,2016-18
87,10.7504,238.2336,35.1354,2016-18
88,8.2152,235.1420,35.2129,2016-18
89,5.9476,232.8838,35.2649,2016-18
90,10.3791,237.9258,35.1549,2016-18
91,11.0551,238.6147,35.1265,2016-18
92,4.4403,231.2750,35.2984,2016-18
93,1.7898,228.5965,35.3609,2016-18
94,1.4157,227.9090,35.3762,2016-18
95,1.0930,227.2645,35.3903,2016-18
96,3.0351,229.8006,35.3315,2016-18
97,1.7598,228.5103,35.3618,2016-18
98,3.2876,228.2836,35.3746,2016-18
99,3.2652,228.3455,35.3721,2016-18
100,3.7490,228.6708,35.3659,2016-18
101,4.5183,229.4167,35.3529,2016-18
102,3.9982,229.7533,35.3554,2016-18
103,3.8279,229.8757,35.3590,2016-18
104,4.8531,230.0604,35.3467,2016-18
105,4.8495,230.6628,35.3579,2016-18
106,4.8686,231.2439,35.3538,2016-18
107,4.7058,231.6245,35.3602,2016-18
108,4.9449,231.6376,35.3513,2016-18
109,4.8291,231.8011,35.3521,2016-18
110,5.0436,232.4740,35.3494,2016-18
111,4.9567,232.2371,35.3559,2016-18
112,4.8257,232.1226,35.3596,2016-18
113,4.7270,232.1707,35.3645,2016-18
114,4.6263,232.0634,35.3666,2016-18
115,4.7801,232.2050,35.3669,2016-18
116,5.2608,232.9181,35.3623,2016-18
117,6.0141,234.1218,35.3570,2016-18
118,6.2209,234.4686,35.3579,2016-18
119,6.0719,234.2516,35.3587,2016-18
120,5.6887,233.6129,35.3593,2016-18
121,6.0634,234.1895,35.3562,2016-18
122,6.0590,234.2087,35.3583,2016-18
123,5.5852,233.3435,35.3580,2016-18
124,5.7026,233.5735,35.3588,2016-18
125,6.2278,234.4122,35.3532,2016-18
126,6.1017,234.1668,35.3566,2016-18
127,6.3541,234.5429,35.3515,2016-18
128,6.5345,234.8468,35.3477,2016-18
129,6.5837,234.9046,35.3438,2016-18
130,6.7057,235.1317,35.3399,2016-18
131,6.0684,234.4949,35.3452,2016-18
132,5.7697,234.2469,35.3504,2016-18
133,6.5879,235.0724,35.3358,2016-18
134,6.8860,235.4376,35.3339,2016-18
135,5.0695,233.8549,35.3662,2016-18
136,5.3966,233.9511,35.3600,2016-18
137,5.9371,234.5220,35.3481,2016-18
138,9.5652,236.4782,35.1865,2016-18
139,6.6356,233.1208,35.2687,2016-18
140,3.6812,230.0880,35.3323,2016-18
141,9.4731,236.2837,35.1941,2016-18
142,7.4915,234.0152,35.2542,2016-18
143,11.2245,238.9565,35.1241,2016-18
144,11.4815,239.2159,35.1091,2016-18
145,10.6147,237.8602,35.1470,2016-18
146,2.4767,228.7182,35.3627,2016-18
147,3.8748,229.3701,35.3591,2016-18
148,3.9675,229.3036,35.3591,2016-18
149,5.1516,229.9272,35.3462,2016-18
150,3.9329,230.1170,35.3475,2016-18
151,5.0618,229.8672,35.3459,2016-18
152,5.8798,230.7841,35.3342,2016-18
153,5.7050,230.7152,35.3431,2016-18
154,5.6910,230.8852,35.3523,2016-18
155,6.5330,231.4891,35.3464,2016-18
156,5.9863,231.6000,35.3524,2016-18
157,5.8160,232.1683,35.3488,2016-18
158,5.4496,232.4047,35.3509,2016-18
159,6.0295,232.1205,35.3519,2016-18
160,5.7785,233.2203,35.3412,2016-18
161,5.5905,233.0113,35.3467,2016-18
162,5.7916,233.2310,35.3466,2016-18
163,5.5290,232.9176,35.3512,2016-18
164,5.5733,233.0220,35.3527,2016-18
165,5.3477,232.9203,35.3605,2016-18
166,5.6052,233.1936,35.3558,2016-18
167,5.7049,233.4025,35.3564,2016-18
168,6.3005,234.5663,35.3554,2016-18
169,6.3126,234.6402,35.3545,2016-18
170,6.8248,235.4204,35.3485,2016-18
171,6.7752,235.3210,35.3506,2016-18
172,6.1711,234.2244,35.3552,2016-18
173,6.3319,234.5432,35.3541,2016-18
174,6.8533,235.3778,35.3492,2016-18
175,6.5721,234.9599,35.3489,2016-18
176,6.2127,234.0678,35.3514,2016-18
177,6.3048,234.3218,35.3531,2016-18
178,6.7749,235.2509,35.3430,2016-18
179,6.8604,235.3956,35.3378,2016-18
180,6.8556,235.4253,35.3446,2016-18
181,7.0034,235.6184,35.3404,2016-18
182,7.0992,235.7631,35.3327,2016-18
183,6.3815,235.0010,35.3391,2016-18
184,6.4788,235.1805,35.3367,2016-18
185,6.7350,235.3596,35.3322,2016-18
186,7.0288,235.6938,35.3300,2016-18
187,7.0086,235.7099,35.3266,2016-18
188,7.2771,236.0919,35.3265,2016-18
189,5.4112,234.5370,35.3622,2016-18
190,5.5461,234.3151,35.3558,2016-18
191,6.0341,234.7509,35.3469,2016-18
192,6.6783,235.5311,35.3332,2016-18
193,6.2905,232.6906,35.2967,2016-18
194,5.3287,231.6428,35.3224,2016-18
195,5.8578,232.1463,35.3208,2016-18
196,8.5140,235.0981,35.2357,2016-18
197,7.8057,234.3445,35.2728,2016-18
198,9.9708,236.9112,35.1724,2016-18
199,11.8215,239.8006,35.0983,2016-18
200,11.8930,239.7765,35.0967,2016-18
201,11.9638,239.8521,35.0931,2016-18
202,6.4231,232.2246,35.3254,2016-18
203,6.8013,232.4622,35.3245,2016-18
204,6.2689,231.6054,35.3335,2016-18
205,6.7056,231.9409,35.3282,2016-18
206,7.0495,232.3845,35.3250,2016-18
207,7.4463,233.7288,35.3048,2016-18
208,7.5550,233.8015,35.3073,2016-18
209,6.6240,231.7313,35.3325,2016-18
210,7.4270,233.0435,35.3194,2016-18
211,7.2757,232.5185,35.3284,2016-18
212,6.8786,231.9840,35.3379,2016-18
213,7.5063,232.7296,35.3451,2016-18
214,6.8140,232.2075,35.3492,2016-18
215,6.2166,233.6998,35.3315,2016-18
216,6.8146,232.8346,35.3499,2016-18
217,6.1133,233.6224,35.3389,2016-18
218,6.9855,233.3128,35.3464,2016-18
219,6.6412,233.6650,35.3428,2016-18
220,5.8446,233.3018,35.3480,2016-18
221,6.7159,234.0327,35.3460,2016-18
222,6.4348,233.9691,35.3426,2016-18
223,5.6756,233.2284,35.3515,2016-18
224,6.4617,234.1734,35.3440,2016-18
225,6.3165,234.0306,35.3462,2016-18
226,6.3841,234.2385,35.3494,2016-18
227,7.3680,236.2112,35.3431,2016-18
228,7.3001,236.1641,35.3428,2016-18
229,7.3967,236.2464,35.3445,2016-18
230,7.2579,236.0427,35.3399,2016-18
231,6.7895,235.1768,35.3505,2016-18
232,7.3292,236.0738,35.3475,2016-18
233,6.8134,235.1342,35.3495,2016-18
234,7.2984,236.0340,35.3334,2016-18
235,7.4406,236.2889,35.3351,2016-18
236,7.5646,236.4669,35.3294,2016-18
237,7.5407,236.3925,35.3240,2016-18
238,7.5463,236.3893,35.3207,2016-18
239,6.9095,235.7062,35.3263,2016-18
240,7.1647,236.0714,35.3224,2016-18
241,7.1843,236.1771,35.3203,2016-18
242,7.1752,236.0011,35.3240,2016-18
243,7.5314,236.4798,35.3180,2016-18
244,7.4346,236.3683,35.3177,2016-18
245,7.7435,236.7388,35.3147,2016-18
246,5.8275,235.1998,35.3580,2016-18
247,5.8226,234.8190,35.3507,2016-18
248,6.1979,235.0651,35.3431,2016-18
