Cell,Age,Oxy,Sal,Hypoxia,Period
19337,72.6573,6.4598,33.2280,0.0000,2016-18
19338,72.6597,6.4944,33.2238,0.0000,2016-18
19339,72.6598,6.5824,33.2181,0.0000,2016-18
19646,72.6564,6.4487,33.2213,1.7857,2016-18
19647,72.6567,6.4632,33.2167,0.0000,2016-18
19648,72.6562,6.5409,33.2117,1.7857,2016-18
19922,72.6540,6.4361,33.2142,3.5714,2016-18
19923,72.6530,6.4376,33.2091,3.5714,2016-18
19924,72.6520,6.5009,33.2044,3.5714,2016-18
20181,72.6503,6.4224,33.2051,3.5714,2016-18
20182,72.6485,6.4202,33.1994,3.5714,2016-18
20183,72.6465,6.4839,33.1943,3.5714,2016-18
20420,72.6461,6.4104,33.1959,3.5714,2016-18
20421,72.6439,6.4060,33.1894,3.5714,2016-18
20422,72.6412,6.4751,33.1841,3.5714,2016-18
20434,161.4074,8.2914,40.4599,37.5000,2016-18
20649,72.6413,6.3988,33.1862,3.5714,2016-18
20650,72.6390,6.3951,33.1798,3.5714,2016-18
20651,72.6362,6.4710,33.1746,3.5714,2016-18
20663,161.4353,8.6318,40.4709,37.5000,2016-18
20681,161.7015,11.5139,40.0459,51.7857,2016-18
20843,72.7567,10.5923,33.5343,44.6429,2016-18
20844,72.6748,9.7799,33.4089,44.6429,2016-18
20845,72.6472,10.2520,33.3789,46.4286,2016-18
20853,72.6362,6.3858,33.1763,3.5714,2016-18
20854,72.6337,6.3833,33.1711,3.5714,2016-18
20855,72.6316,6.4585,33.1663,3.5714,2016-18
20867,161.4739,8.8646,40.4841,39.2857,2016-18
20881,163.3489,6.9579,40.4074,35.7143,2016-18
20882,161.4890,10.7483,40.0173,51.7857,2016-18
21022,72.3833,9.3727,33.0631,28.5714,2016-18
21023,72.4843,6.4204,33.1239,10.7143,2016-18
21024,72.6997,8.4357,33.4552,44.6429,2016-18
21029,72.6307,6.3776,33.1657,3.5714,2016-18
21030,72.6284,6.3990,33.1610,3.5714,2016-18
21031,72.6270,6.4985,33.1555,1.7857,2016-18
21044,161.5349,8.9812,40.5035,37.5000,2016-18
21052,163.3353,7.0427,40.4115,35.7143,2016-18
21053,161.2741,10.0676,39.9800,51.7857,2016-18
21169,72.4056,6.4699,33.0720,14.2857,2016-18
21170,72.4824,6.3127,33.1106,5.3571,2016-18
21171,72.7077,7.3839,33.4802,39.2857,2016-18
21177,72.6258,6.3767,33.1553,3.5714,2016-18
21178,72.6241,6.4251,33.1503,1.7857,2016-18
21179,72.6233,6.5281,33.1440,1.7857,2016-18
21185,161.5668,8.9175,40.5171,39.2857,2016-18
21191,163.2939,7.0805,40.4108,37.5000,2016-18
21192,161.1881,9.2210,39.9579,51.7857,2016-18
21294,72.5521,6.6225,33.1404,7.1429,2016-18
21295,72.5681,6.4050,33.1478,1.7857,2016-18
21296,72.6844,6.8592,33.4608,39.2857,2016-18
21302,72.6224,6.3825,33.1468,1.7857,2016-18
21303,72.6190,6.3720,33.1352,0.0000,2016-18
21304,72.6222,6.4164,33.1455,1.7857,2016-18
21305,72.6230,6.4752,33.1436,1.7857,2016-18
21306,72.6312,6.3934,33.1553,0.0000,2016-18
21311,161.4749,8.7169,40.5250,39.2857,2016-18
21312,163.1991,7.0992,40.4047,37.5000,2016-18
21313,161.0778,8.2863,39.9284,51.7857,2016-18
21410,72.6651,6.7431,33.1918,5.3571,2016-18
21411,72.6354,6.4804,33.1779,1.7857,2016-18
21412,72.6289,6.4355,33.4018,35.7143,2016-18
21418,72.6170,6.3544,33.1345,0.0000,2016-18
21419,72.6138,6.3429,33.1214,0.0000,2016-18
21420,72.6176,6.3740,33.1366,0.0000,2016-18
21421,72.6186,6.3907,33.1209,0.0000,2016-18
21422,72.6152,6.3681,33.1081,0.0000,2016-18
21423,72.6178,6.3759,33.1367,0.0000,2016-18
21424,72.6188,6.3460,33.1387,0.0000,2016-18
21425,72.6405,6.4204,33.1673,0.0000,2016-18
21426,72.6259,6.3459,33.1492,0.0000,2016-18
21429,161.4359,8.4010,40.5291,42.8571,2016-18
21430,162.9643,7.1177,40.4008,42.8571,2016-18
21431,160.9003,7.3612,39.8822,51.7857,2016-18
21518,72.6725,6.6970,33.1933,1.7857,2016-18
21519,72.6494,6.4385,33.1840,1.7857,2016-18
21520,72.5644,5.9817,33.3363,28.5714,2016-18
21525,72.6065,6.3233,33.1121,0.0000,2016-18
21526,72.6060,6.3286,33.1016,0.0000,2016-18
21527,72.6079,6.3371,33.1178,0.0000,2016-18
21528,72.6107,6.3579,33.0915,0.0000,2016-18
21529,72.6091,6.3240,33.1217,0.0000,2016-18
21530,72.6252,6.4351,33.0990,0.0000,2016-18
21531,72.6198,6.3999,33.0931,0.0000,2016-18
21532,72.6212,6.4046,33.0840,0.0000,2016-18
21533,72.6131,6.3376,33.1299,0.0000,2016-18
21534,72.6274,6.3273,33.1520,0.0000,2016-18
21535,72.6499,6.4685,33.1783,0.0000,2016-18
21536,72.6397,6.3490,33.1684,0.0000,2016-18
21538,162.0259,7.5183,40.4432,50.0000,2016-18
21539,161.7936,7.2316,40.4125,50.0000,2016-18
21540,160.6629,6.4639,39.8341,51.7857,2016-18
21607,72.6642,6.6215,33.1890,3.5714,2016-18
21608,72.6505,6.3576,33.1853,1.7857,2016-18
21609,72.5053,5.5988,33.2797,26.7857,2016-18
21614,72.6486,6.5051,33.0864,0.0000,2016-18
21615,72.6346,6.4343,33.0813,0.0000,2016-18
21616,72.6541,6.4912,33.1836,1.7857,2016-18
21617,72.6476,6.3442,33.1790,0.0000,2016-18
21619,161.6162,6.9388,40.3705,48.2143,2016-18
21620,160.4790,5.9897,39.8119,51.7857,2016-18
21657,72.6578,6.5549,33.1865,1.7857,2016-18
21658,72.6517,6.3366,33.1864,0.0000,2016-18
21659,72.4576,5.2376,33.2371,28.5714,2016-18
21664,72.6704,6.5413,33.0862,0.0000,2016-18
21665,72.6509,6.4611,33.0807,0.0000,2016-18
21666,72.6560,6.5207,33.1853,1.7857,2016-18
21667,72.6510,6.3499,33.1843,0.0000,2016-18
21668,73.2134,7.3137,33.7027,53.5714,2016-18
21669,161.3569,6.6954,40.2990,44.6429,2016-18
21670,160.3733,5.7661,39.8114,50.0000,2016-18
21687,72.4098,4.7251,33.2017,32.1429,2016-18
21692,72.6945,6.5666,33.0896,0.0000,2016-18
21693,72.6704,6.4892,33.0827,0.0000,2016-18
21694,73.2094,6.9526,33.6992,48.2143,2016-18
21695,161.1112,6.7060,40.2270,44.6429,2016-18
21696,160.3128,5.6445,39.8218,50.0000,2016-18
21707,72.4053,3.7824,33.2290,33.9286,2016-18
21708,73.0280,5.3578,33.8683,0.0000,2016-18
21709,73.0437,5.0927,33.8628,0.0000,2016-18
21710,73.0467,5.0004,33.8543,0.0000,2016-18
21711,73.0438,4.9450,33.8458,0.0000,2016-18
21712,72.7328,6.5948,33.0979,0.0000,2016-18
21713,72.7035,6.5277,33.0888,0.0000,2016-18
21714,73.2036,6.4641,33.6951,44.6429,2016-18
21715,160.6097,6.6017,40.0861,44.6429,2016-18
21716,160.2699,5.6040,39.8405,51.7857,2016-18
21725,72.6036,2.9411,33.4174,30.3571,2016-18
21726,73.0251,5.2001,33.8620,1.7857,2016-18
21727,73.0378,5.0181,33.8574,0.0000,2016-18
21728,73.0400,4.9493,33.8493,0.0000,2016-18
21729,73.0127,4.9464,33.8285,0.0000,2016-18
21730,72.7780,6.6244,33.1102,0.0000,2016-18
21731,72.7455,6.5733,33.0994,0.0000,2016-18
21732,73.1910,5.7830,33.6876,35.7143,2016-18
21733,160.1272,6.1552,39.9424,50.0000,2016-18
21734,160.1198,5.9361,39.9114,50.0000,2016-18
21735,160.2103,5.6999,39.8716,51.7857,2016-18
21743,72.7005,3.2814,33.4760,26.7857,2016-18
21744,73.0242,5.0006,33.8569,1.7857,2016-18
21745,73.0347,4.8903,33.8510,0.0000,2016-18
21746,73.0329,4.8731,33.8412,0.0000,2016-18
21747,72.9961,4.9129,33.8168,0.0000,2016-18
21748,72.8254,6.6599,33.1247,0.0000,2016-18
21749,72.7979,6.6405,33.1148,0.0000,2016-18
21750,73.1516,4.5467,33.6652,35.7143,2016-18
21751,159.5439,5.4835,39.7798,50.0000,2016-18
21758,72.6437,3.3264,33.4224,26.7857,2016-18
21759,73.0250,4.7803,33.8527,1.7857,2016-18
21760,73.0312,4.7436,33.8445,1.7857,2016-18
21761,73.0220,4.7835,33.8316,0.0000,2016-18
21762,73.0098,4.8117,33.8195,0.0000,2016-18
21763,72.8737,6.7059,33.1406,0.0000,2016-18
21764,72.8604,6.7358,33.1350,0.0000,2016-18
21765,73.0573,3.0504,33.6126,35.7143,2016-18
21766,159.1578,5.0459,39.6727,44.6429,2016-18
21773,72.6507,3.1322,33.4312,28.5714,2016-18
21774,73.0274,4.5975,33.8516,1.7857,2016-18
21775,73.0190,4.5771,33.8400,1.7857,2016-18
21776,72.9963,4.6695,33.8207,0.0000,2016-18
21777,73.0176,4.6824,33.8233,0.0000,2016-18
21778,72.9256,6.7640,33.1587,0.0000,2016-18
21779,72.9286,6.8479,33.1584,0.0000,2016-18
21781,159.0013,4.9103,39.6292,44.6429,2016-18
21788,72.6647,2.9621,33.4448,30.3571,2016-18
21789,73.0325,4.6260,33.8540,0.0000,2016-18
21790,73.0302,4.5531,33.8490,0.0000,2016-18
21791,73.0162,4.5378,33.8359,0.0000,2016-18
