Cell,Age,Oxy,Sal,Hypoxia,Period
1,2.6794,7.2851,35.8541,0.0000,2016-18
2,0.8464,7.2680,35.8860,0.0000,2016-18
3,0.0538,7.2599,35.8995,0.0000,2016-18
4,0.0537,7.2592,35.9001,0.0000,2016-18
5,0.0539,7.2591,35.9000,0.0000,2016-18
6,0.0778,7.2588,35.9001,0.0000,2016-18
7,0.0844,7.2586,35.9000,0.0000,2016-18
8,0.1138,7.2583,35.9000,0.0000,2016-18
9,0.1628,7.2579,35.9004,0.0000,2016-18
10,0.2379,7.2584,35.9014,0.0000,2016-18
11,0.3596,7.2609,35.9022,0.0000,2016-18
12,0.3395,7.2608,35.9022,0.0000,2016-18
13,0.5792,7.2601,35.8993,0.0000,2016-18
14,0.7508,7.2614,35.8978,0.0000,2016-18
15,1.0598,7.2593,35.8901,0.0000,2016-18
16,1.2801,7.2561,35.8809,0.0000,2016-18
17,1.2632,7.2501,35.8764,0.0000,2016-18
18,1.4983,7.2469,35.8695,0.0000,2016-18
19,1.2902,7.2448,35.8727,0.0000,2016-18
20,1.4634,7.2411,35.8670,0.0000,2016-18
21,1.5194,7.2399,35.8667,0.0000,2016-18
22,1.4612,7.2403,35.8701,0.0000,2016-18
23,1.2331,7.2411,35.8799,0.0000,2016-18
24,1.0506,7.2420,35.8873,0.0000,2016-18
25,0.9552,7.2422,35.8915,0.0000,2016-18
26,0.9217,7.2419,35.8934,0.0000,2016-18
27,0.8586,7.2449,35.8933,0.0000,2016-18
28,0.4592,7.2560,35.8961,0.0000,2016-18
29,0.9294,7.2474,35.8923,0.0000,2016-18
30,0.2578,7.2580,35.8977,0.0000,2016-18
31,0.2795,7.2581,35.8973,0.0000,2016-18
32,0.0580,7.2591,35.8995,0.0000,2016-18
33,0.0580,7.2591,35.8994,0.0000,2016-18
34,0.1656,7.2586,35.8986,0.0000,2016-18
35,0.2218,7.2581,35.8981,0.0000,2016-18
36,0.1800,7.2580,35.8985,0.0000,2016-18
37,0.2149,7.2578,35.8981,0.0000,2016-18
38,0.2682,7.2578,35.8977,0.0000,2016-18
39,0.9702,7.2566,35.8883,0.0000,2016-18
40,1.1996,7.2543,35.8842,0.0000,2016-18
41,2.8760,7.2410,35.8550,0.0000,2016-18
42,2.4492,7.2425,35.8625,0.0000,2016-18
43,2.8304,7.2286,35.8569,0.0000,2016-18
44,2.8049,7.2836,35.8517,0.0000,2016-18
45,0.9706,7.2695,35.8851,0.0000,2016-18
46,0.8824,7.2686,35.8859,0.0000,2016-18
47,3.2855,7.2993,35.8433,0.0000,2016-18
48,0.5567,7.2643,35.8931,0.0000,2016-18
49,0.1115,7.2589,35.9000,0.0000,2016-18
50,0.1461,7.2585,35.9004,0.0000,2016-18
51,0.1497,7.2580,35.9007,0.0000,2016-18
52,0.2112,7.2585,35.9008,0.0000,2016-18
53,0.3229,7.2602,35.9021,0.0000,2016-18
54,0.3688,7.2612,35.9021,0.0000,2016-18
55,0.6558,7.2667,35.9008,0.0000,2016-18
56,0.8878,7.2723,35.8971,0.0000,2016-18
57,0.9845,7.2700,35.8948,0.0000,2016-18
58,1.3042,7.2629,35.8831,0.0000,2016-18
59,1.5213,7.2561,35.8732,0.0000,2016-18
60,1.7553,7.2451,35.8580,0.0000,2016-18
61,1.5098,7.2614,35.8749,0.0000,2016-18
62,1.7508,7.2522,35.8612,0.0000,2016-18
63,1.8748,7.2434,35.8540,0.0000,2016-18
64,1.9065,7.2425,35.8544,0.0000,2016-18
65,1.7178,7.2399,35.8630,0.0000,2016-18
66,1.4564,7.2397,35.8746,0.0000,2016-18
67,1.2842,7.2407,35.8830,0.0000,2016-18
68,1.2201,7.2413,35.8867,0.0000,2016-18
69,1.1684,7.2427,35.8885,0.0000,2016-18
70,1.1693,7.2448,35.8878,0.0000,2016-18
71,1.7985,7.2507,35.8726,0.0000,2016-18
72,0.9098,7.2564,35.8879,0.0000,2016-18
73,1.7997,7.2464,35.8724,0.0000,2016-18
74,0.4798,7.2577,35.8951,0.0000,2016-18
75,0.8916,7.2561,35.8894,0.0000,2016-18
76,0.9455,7.2570,35.8887,0.0000,2016-18
77,0.3640,7.2577,35.8963,0.0000,2016-18
78,0.8175,7.2573,35.8899,0.0000,2016-18
79,1.1770,7.2569,35.8846,0.0000,2016-18
80,2.6267,7.2463,35.8579,0.0000,2016-18
81,2.9811,7.2423,35.8517,0.0000,2016-18
82,3.7250,7.2268,35.8415,0.0000,2016-18
83,4.2139,7.2311,35.8288,0.0000,2016-18
84,4.4679,7.2260,35.8257,0.0000,2016-18
85,4.4515,7.2077,35.8318,0.0000,2016-18
86,4.9349,7.2112,35.8228,0.0000,2016-18
87,3.0260,7.2906,35.8475,0.0000,2016-18
88,1.1848,7.2715,35.8830,0.0000,2016-18
89,0.9869,7.2696,35.8857,0.0000,2016-18
90,3.5666,7.3035,35.8364,0.0000,2016-18
91,3.0422,7.2914,35.8471,0.0000,2016-18
92,0.8253,7.2673,35.8895,0.0000,2016-18
93,0.5725,7.2644,35.8937,0.0000,2016-18
94,0.4824,7.2624,35.8970,0.0000,2016-18
