Cell,Age,Oxy,Sal,Hypoxia,Period
21872,0.8279,6.3519,2.0350,8.9286,2016-18
21890,0.8444,6.3309,2.0307,7.1429,2016-18
21891,0.8406,6.3358,2.0315,7.1429,2016-18
21906,0.8394,6.3366,2.0317,5.3571,2016-18
21907,0.8420,6.3347,2.0311,7.1429,2016-18
21922,0.8373,6.3376,2.0321,5.3571,2016-18
21923,0.8393,6.3379,2.0317,7.1429,2016-18
21936,0.8345,6.3387,2.0326,5.3571,2016-18
21937,0.8360,6.3409,2.0323,7.1429,2016-18
21950,0.8318,6.3398,2.0331,5.3571,2016-18
21951,0.8329,6.3433,2.0329,7.1429,2016-18
21965,0.8290,6.3409,2.0336,5.3571,2016-18
21966,0.8298,6.3452,2.0335,7.1429,2016-18
21982,0.8263,6.3420,2.0341,5.3571,2016-18
21983,0.8270,6.3466,2.0340,5.3571,2016-18
21998,0.8239,6.3424,2.0345,7.1429,2016-18
21999,0.8245,6.3467,2.0344,5.3571,2016-18
22013,0.8214,6.3431,2.0349,5.3571,2016-18
22014,0.8219,6.3467,2.0349,5.3571,2016-18
22028,0.8188,6.3439,2.0354,5.3571,2016-18
22029,0.8193,6.3466,2.0353,7.1429,2016-18
22033,0.7992,6.3509,2.0393,14.2857,2016-18
22034,0.7984,6.3507,2.0391,12.5000,2016-18
22043,0.8163,6.3444,2.0358,8.9286,2016-18
22044,0.8167,6.3463,2.0357,8.9286,2016-18
22046,0.8007,6.3506,2.0397,17.8571,2016-18
22047,0.7989,6.3508,2.0397,14.2857,2016-18
22048,0.8052,6.3499,2.0392,23.2143,2016-18
22049,0.7973,6.3508,2.0395,14.2857,2016-18
22050,0.7964,6.3507,2.0393,14.2857,2016-18
22057,0.8138,6.3447,2.0362,8.9286,2016-18
22058,0.8140,6.3459,2.0362,8.9286,2016-18
22060,0.7997,6.3506,2.0400,17.8571,2016-18
22061,0.7976,6.3508,2.0399,14.2857,2016-18
22062,0.8036,6.3493,2.0395,19.6429,2016-18
22063,0.7957,6.3509,2.0397,14.2857,2016-18
22066,0.7946,6.3508,2.0395,12.5000,2016-18
22071,0.8113,6.3445,2.0366,8.9286,2016-18
22072,0.8114,6.3454,2.0366,7.1429,2016-18
22074,0.7986,6.3507,2.0402,16.0714,2016-18
22075,0.7966,6.3510,2.0401,14.2857,2016-18
22076,0.7943,6.3510,2.0399,14.2857,2016-18
22077,0.7929,6.3510,2.0397,12.5000,2016-18
22084,0.8091,6.3439,2.0369,7.1429,2016-18
22085,0.8091,6.3451,2.0369,7.1429,2016-18
22087,0.7971,6.3512,2.0404,16.0714,2016-18
22088,0.7951,6.3513,2.0403,14.2857,2016-18
22089,0.7928,6.3512,2.0401,12.5000,2016-18
22090,0.7913,6.3511,2.0399,10.7143,2016-18
22097,0.8071,6.3430,2.0372,7.1429,2016-18
22098,0.8070,6.3450,2.0372,7.1429,2016-18
22100,0.7957,6.3516,2.0406,16.0714,2016-18
22101,0.7936,6.3516,2.0404,16.0714,2016-18
22102,0.7912,6.3514,2.0402,19.6429,2016-18
22103,0.7898,6.3511,2.0400,17.8571,2016-18
22110,0.8053,6.3420,2.0375,7.1429,2016-18
22111,0.8050,6.3448,2.0375,7.1429,2016-18
22113,0.7944,6.3522,2.0408,16.0714,2016-18
22114,0.7918,6.3521,2.0407,12.5000,2016-18
22115,0.7890,6.3517,2.0404,12.5000,2016-18
22116,0.7875,6.3512,2.0402,12.5000,2016-18
22123,0.8030,6.3412,2.0378,5.3571,2016-18
22124,0.8026,6.3444,2.0379,5.3571,2016-18
22126,0.7931,6.3530,2.0410,14.2857,2016-18
22127,0.7901,6.3528,2.0409,14.2857,2016-18
22128,0.7867,6.3523,2.0406,14.2857,2016-18
22129,0.7849,6.3515,2.0404,8.9286,2016-18
22130,0.7875,6.3501,2.0400,8.9286,2016-18
22137,0.8006,6.3411,2.0382,5.3571,2016-18
22138,0.8001,6.3441,2.0382,7.1429,2016-18
22141,0.7924,6.3533,2.0411,14.2857,2016-18
22142,0.7889,6.3531,2.0410,14.2857,2016-18
22143,0.7850,6.3525,2.0407,12.5000,2016-18
22144,0.7829,6.3515,2.0404,10.7143,2016-18
22145,0.7860,6.3496,2.0400,10.7143,2016-18
22146,0.7898,6.3483,2.0396,14.2857,2016-18
22147,0.7888,6.3475,2.0397,12.5000,2016-18
22154,0.7979,6.3422,2.0385,5.3571,2016-18
22155,0.7973,6.3442,2.0386,7.1429,2016-18
22158,0.7918,6.3537,2.0412,14.2857,2016-18
22159,0.7877,6.3534,2.0410,14.2857,2016-18
22160,0.7829,6.3527,2.0407,14.2857,2016-18
22161,0.7802,6.3517,2.0404,12.5000,2016-18
22162,0.7921,6.3464,2.0393,12.5000,2016-18
22163,0.7915,6.3458,2.0393,14.2857,2016-18
22168,0.7950,6.3440,2.0389,12.5000,2016-18
22169,0.7945,6.3445,2.0390,12.5000,2016-18
22172,0.7912,6.3542,2.0414,14.2857,2016-18
22173,0.7867,6.3540,2.0412,14.2857,2016-18
22174,0.7812,6.3533,2.0409,14.2857,2016-18
22175,0.7777,6.3525,2.0406,14.2857,2016-18
22180,0.7905,6.3548,2.0415,14.2857,2016-18
22181,0.7856,6.3546,2.0414,14.2857,2016-18
22182,0.7795,6.3539,2.0411,14.2857,2016-18
22183,0.7754,6.3531,2.0408,14.2857,2016-18
22188,0.7902,6.3551,2.0417,51.7857,2016-18
22189,0.7845,6.3551,2.0415,14.2857,2016-18
22190,0.7777,6.3545,2.0412,14.2857,2016-18
22191,0.7732,6.3538,2.0409,14.2857,2016-18
22196,0.7896,6.3554,2.0419,48.2143,2016-18
22197,0.7840,6.3554,2.0417,46.4286,2016-18
22198,0.7756,6.3551,2.0414,12.5000,2016-18
22199,0.7706,6.3546,2.0411,14.2857,2016-18
22204,0.7893,6.3557,2.0420,48.2143,2016-18
22205,0.7818,6.3559,2.0419,12.5000,2016-18
22206,0.7734,6.3556,2.0416,14.2857,2016-18
22207,0.7679,6.3552,2.0412,14.2857,2016-18
22211,0.7884,6.3561,2.0423,12.5000,2016-18
22212,0.7803,6.3561,2.0421,12.5000,2016-18
22213,0.7709,6.3560,2.0417,14.2857,2016-18
22214,0.7650,6.3557,2.0414,14.2857,2016-18
22218,0.7878,6.3560,2.0425,12.5000,2016-18
22219,0.7782,6.3563,2.0423,12.5000,2016-18
22220,0.7679,6.3563,2.0419,14.2857,2016-18
22221,0.7618,6.3560,2.0414,14.2857,2016-18
22225,0.7876,6.3560,2.0428,12.5000,2016-18
22226,0.7763,6.3566,2.0426,14.2857,2016-18
22227,0.7650,6.3565,2.0420,14.2857,2016-18
22228,0.7586,6.3563,2.0415,14.2857,2016-18
22230,0.7809,6.3218,2.0375,19.6429,2016-18
22232,0.7874,6.3562,2.0431,14.2857,2016-18
22233,0.7746,6.3569,2.0429,14.2857,2016-18
22234,0.7624,6.3568,2.0422,14.2857,2016-18
22235,0.7556,6.3564,2.0415,14.2857,2016-18
22237,0.7773,6.3285,2.0381,39.2857,2016-18
22239,0.7864,6.3565,2.0435,17.8571,2016-18
22240,0.7722,6.3573,2.0432,16.0714,2016-18
22241,0.7591,6.3573,2.0424,16.0714,2016-18
22242,0.7518,6.3567,2.0415,16.0714,2016-18
22243,0.7594,6.3521,2.0406,17.8571,2016-18
22245,0.7720,6.3322,2.0388,26.7857,2016-18
22247,0.7841,6.3569,2.0439,16.0714,2016-18
22248,0.7685,6.3578,2.0435,16.0714,2016-18
22249,0.7544,6.3579,2.0425,16.0714,2016-18
22250,0.7466,6.3577,2.0416,16.0714,2016-18
22251,0.7657,6.3420,2.0397,17.8571,2016-18
22254,0.7793,6.3573,2.0444,16.0714,2016-18
22255,0.7633,6.3583,2.0438,16.0714,2016-18
22256,0.7495,6.3587,2.0427,16.0714,2016-18
22257,0.7420,6.3587,2.0418,16.0714,2016-18
22260,0.7739,6.3572,2.0450,16.0714,2016-18
22261,0.7585,6.3587,2.0443,16.0714,2016-18
22262,0.7454,6.3593,2.0430,16.0714,2016-18
22263,0.7381,6.3596,2.0419,16.0714,2016-18
22266,0.7677,6.3564,2.0456,16.0714,2016-18
22267,0.7537,6.3590,2.0447,16.0714,2016-18
22268,0.8457,6.2551,2.0369,21.4286,2016-18
22269,0.7415,6.3600,2.0432,16.0714,2016-18
22270,0.7343,6.3604,2.0420,16.0714,2016-18
22273,0.7614,6.3566,2.0465,16.0714,2016-18
22274,0.7501,6.3592,2.0452,16.0714,2016-18
22275,0.7386,6.3605,2.0434,16.0714,2016-18
22276,0.9390,6.1342,2.0198,33.9286,2016-18
22277,0.7311,6.3612,2.0420,16.0714,2016-18
22280,0.7575,6.3579,2.0475,16.0714,2016-18
22281,0.7461,6.3599,2.0455,57.1429,2016-18
22282,0.7344,6.3612,2.0433,55.3571,2016-18
22283,0.7265,6.3618,2.0419,55.3571,2016-18
22287,0.7564,6.3585,2.0481,16.0714,2016-18
22288,0.7438,6.3611,2.0461,16.0714,2016-18
22289,0.7306,6.3621,2.0433,51.7857,2016-18
22290,0.7224,6.3627,2.0417,53.5714,2016-18
22294,0.7552,6.3593,2.0487,16.0714,2016-18
22295,0.7394,6.3624,2.0461,16.0714,2016-18
22296,0.7252,6.3643,2.0434,16.0714,2016-18
22297,0.7153,6.3653,2.0415,16.0714,2016-18
22301,0.7527,6.3605,2.0492,16.0714,2016-18
22302,0.7347,6.3638,2.0462,16.0714,2016-18
22303,0.7201,6.3658,2.0434,16.0714,2016-18
22304,0.7098,6.3668,2.0415,16.0714,2016-18
22308,0.7483,6.3622,2.0498,16.0714,2016-18
22309,0.7299,6.3648,2.0461,21.4286,2016-18
22310,0.7157,6.3666,2.0435,23.2143,2016-18
22311,0.7055,6.3676,2.0416,21.4286,2016-18
22316,0.7500,6.3621,2.0512,16.0714,2016-18
22317,0.7253,6.3654,2.0462,16.0714,2016-18
22318,0.7104,6.3672,2.0438,16.0714,2016-18
22319,0.7002,6.3681,2.0419,16.0714,2016-18
22325,0.7102,6.3672,2.0444,16.0714,2016-18
22326,0.6971,6.3683,2.0421,16.0714,2016-18
22333,0.6941,6.3685,2.0424,17.8571,2016-18
22340,0.6916,6.3686,2.0428,17.8571,2016-18
22346,0.6990,6.3673,2.0449,19.6429,2016-18
22347,0.6890,6.3685,2.0432,19.6429,2016-18
22352,0.6949,6.3673,2.0449,19.6429,2016-18
22353,0.6864,6.3684,2.0435,19.6429,2016-18
22358,0.6906,6.3673,2.0448,19.6429,2016-18
22359,0.6841,6.3680,2.0439,19.6429,2016-18
22366,0.6820,6.3676,2.0442,19.6429,2016-18
22371,0.6849,6.3672,2.0447,17.8571,2016-18
22373,0.6811,6.3673,2.0444,19.6429,2016-18
22380,0.6818,6.3672,2.0445,19.6429,2016-18
22381,0.6800,6.3670,2.0446,19.6429,2016-18
22388,0.6791,6.3668,2.0448,21.4286,2016-18
22389,0.6782,6.3664,2.0450,19.6429,2016-18
22395,0.6795,6.3664,2.0447,21.4286,2016-18
22397,0.6765,6.3658,2.0455,19.6429,2016-18
22403,0.6779,6.3659,2.0451,21.4286,2016-18
22404,0.6757,6.3657,2.0457,21.4286,2016-18
22405,0.6748,6.3652,2.0459,21.4286,2016-18
22411,0.6762,6.3655,2.0456,21.4286,2016-18
22412,0.6740,6.3652,2.0461,21.4286,2016-18
22413,0.6731,6.3646,2.0464,21.4286,2016-18
22419,0.6746,6.3651,2.0460,21.4286,2016-18
22420,0.6722,6.3647,2.0466,21.4286,2016-18
22421,0.6713,6.3641,2.0468,21.4286,2016-18
22427,0.6729,6.3647,2.0464,21.4286,2016-18
22428,0.6709,6.3644,2.0470,21.4286,2016-18
22429,0.6704,6.3642,2.0471,21.4286,2016-18
22430,0.6696,6.3635,2.0473,21.4286,2016-18
22440,0.6717,6.3644,2.0468,21.4286,2016-18
22441,0.6698,6.3641,2.0472,21.4286,2016-18
22442,0.6681,6.3634,2.0477,21.4286,2016-18
22443,0.6673,6.3627,2.0479,21.4286,2016-18
22455,0.6702,6.3639,2.0471,21.4286,2016-18
22456,0.6681,6.3636,2.0477,21.4286,2016-18
22457,0.6662,6.3629,2.0482,21.4286,2016-18
22458,0.6654,6.3619,2.0484,21.4286,2016-18
22472,0.6688,6.3633,2.0475,21.4286,2016-18
22473,0.6665,6.3630,2.0481,19.6429,2016-18
22474,0.6644,6.3623,2.0486,19.6429,2016-18
22475,0.6636,6.3612,2.0489,21.4286,2016-18
22488,0.6674,6.3625,2.0479,21.4286,2016-18
22489,0.6649,6.3623,2.0485,19.6429,2016-18
22490,0.6626,6.3616,2.0491,21.4286,2016-18
22491,0.6617,6.3604,2.0493,21.4286,2016-18
22506,0.6659,6.3615,2.0483,21.4286,2016-18
22507,0.6632,6.3616,2.0490,19.6429,2016-18
22508,0.6608,6.3608,2.0496,21.4286,2016-18
22509,0.6598,6.3595,2.0498,21.4286,2016-18
22522,0.6643,6.3605,2.0487,21.4286,2016-18
22523,0.6615,6.3608,2.0494,23.2143,2016-18
22524,0.6589,6.3600,2.0501,21.4286,2016-18
22525,0.6579,6.3584,2.0503,21.4286,2016-18
22539,0.6625,6.3593,2.0491,25.0000,2016-18
22540,0.6596,6.3600,2.0499,25.0000,2016-18
22541,0.6569,6.3592,2.0506,21.4286,2016-18
22542,0.6558,6.3574,2.0508,21.4286,2016-18
22559,0.6603,6.3577,2.0497,25.0000,2016-18
22560,0.6573,6.3589,2.0505,25.0000,2016-18
22561,0.6545,6.3583,2.0512,25.0000,2016-18
22562,0.6535,6.3563,2.0514,21.4286,2016-18
22580,0.6583,6.3559,2.0502,25.0000,2016-18
22581,0.6550,6.3580,2.0511,25.0000,2016-18
22582,0.6521,6.3576,2.0518,25.0000,2016-18
22583,0.6513,6.3556,2.0520,25.0000,2016-18
22600,0.6566,6.3538,2.0506,25.0000,2016-18
22601,0.6529,6.3571,2.0516,25.0000,2016-18
22602,0.6498,6.3572,2.0524,25.0000,2016-18
22603,0.6492,6.3555,2.0525,25.0000,2016-18
22622,0.6549,6.3517,2.0511,25.0000,2016-18
22623,0.6507,6.3563,2.0521,25.0000,2016-18
22624,0.6475,6.3571,2.0530,25.0000,2016-18
22625,0.6471,6.3558,2.0530,25.0000,2016-18
22648,0.6523,6.3513,2.0517,25.0000,2016-18
22649,0.6484,6.3556,2.0527,41.0714,2016-18
22650,0.6452,6.3572,2.0535,50.0000,2016-18
22651,0.6447,6.3569,2.0537,25.0000,2016-18
22671,0.6499,6.3522,2.0523,46.4286,2016-18
22672,0.6455,6.3554,2.0535,46.4286,2016-18
22673,0.6424,6.3576,2.0543,48.2143,2016-18
22674,0.6416,6.3583,2.0544,25.0000,2016-18
22693,0.6469,6.3537,2.0531,50.0000,2016-18
22694,0.6426,6.3561,2.0542,48.2143,2016-18
22695,0.6395,6.3582,2.0550,50.0000,2016-18
22696,0.6388,6.3594,2.0552,25.0000,2016-18
22716,0.6455,6.3538,2.0535,53.5714,2016-18
22717,0.6412,6.3563,2.0546,50.0000,2016-18
22718,0.6382,6.3584,2.0553,50.0000,2016-18
22719,0.6375,6.3598,2.0555,23.2143,2016-18
22738,0.6443,6.3539,2.0538,51.7857,2016-18
22739,0.6399,6.3565,2.0549,50.0000,2016-18
22740,0.6371,6.3584,2.0556,53.5714,2016-18
22741,0.6368,6.3600,2.0557,60.7143,2016-18
22764,0.6432,6.3541,2.0540,50.0000,2016-18
22765,0.6388,6.3567,2.0552,50.0000,2016-18
22766,0.6359,6.3584,2.0559,53.5714,2016-18
22767,0.6352,6.3604,2.0560,25.0000,2016-18
22787,0.6405,6.3524,2.0547,21.4286,2016-18
22788,0.6362,6.3565,2.0558,25.0000,2016-18
22789,0.6341,6.3583,2.0563,25.0000,2016-18
22790,0.6340,6.3606,2.0563,25.0000,2016-18
22808,0.6388,6.3524,2.0551,21.4286,2016-18
22809,0.6348,6.3565,2.0561,23.2143,2016-18
22810,0.6330,6.3582,2.0566,25.0000,2016-18
22811,0.6329,6.3608,2.0566,25.0000,2016-18
22829,0.6370,6.3539,2.0556,30.3571,2016-18
22830,0.6336,6.3567,2.0565,26.7857,2016-18
22831,0.6320,6.3581,2.0568,28.5714,2016-18
22832,0.6318,6.3611,2.0569,25.0000,2016-18
22849,0.6352,6.3558,2.0561,35.7143,2016-18
22850,0.6323,6.3569,2.0568,53.5714,2016-18
22851,0.6310,6.3583,2.0571,28.5714,2016-18
22852,0.6306,6.3613,2.0572,25.0000,2016-18
22869,0.6331,6.3576,2.0566,33.9286,2016-18
22870,0.6310,6.3574,2.0571,53.5714,2016-18
22871,0.6299,6.3583,2.0574,55.3571,2016-18
22872,0.6295,6.3616,2.0574,33.9286,2016-18
22890,0.6293,6.3598,2.0575,19.6429,2016-18
22891,0.6291,6.3583,2.0576,50.0000,2016-18
22892,0.6288,6.3585,2.0576,51.7857,2016-18
